date,1D
2013-08-26 00:00:00+00:00,0.10672581752463836
2013-08-27 00:00:00+00:00,0.10121087172808882
2013-08-28 00:00:00+00:00,0.4734659907544468
2013-08-29 00:00:00+00:00,0.303105926978828
2013-08-30 00:00:00+00:00,0.3650141074370969
2013-09-02 00:00:00+00:00,0.2540032108052191
2013-09-03 00:00:00+00:00,0.36979461351088516
2013-09-04 00:00:00+00:00,0.28226948697966386
2013-09-05 00:00:00+00:00,-0.44329136098904987
2013-09-06 00:00:00+00:00,0.29997197386559693
2013-09-09 00:00:00+00:00,0.28072835810303415
2013-09-10 00:00:00+00:00,0.1430316431738644
2013-09-11 00:00:00+00:00,-0.08512275812632941
2013-09-12 00:00:00+00:00,-0.11591657329531885
2013-09-13 00:00:00+00:00,0.3684606582256396
2013-09-17 00:00:00+00:00,0.19313152194195263
2013-09-18 00:00:00+00:00,0.15722947678024923
2013-09-19 00:00:00+00:00,0.0592164384022139
2013-09-20 00:00:00+00:00,-0.007528232156252358
2013-09-24 00:00:00+00:00,-0.36464784534504585
2013-09-25 00:00:00+00:00,-0.14674574676287402
2013-09-26 00:00:00+00:00,-0.1141737725161156
2013-09-27 00:00:00+00:00,-0.12061175889949151
2013-09-30 00:00:00+00:00,0.12616354678053984
2013-10-01 00:00:00+00:00,0.2650680318752509
2013-10-02 00:00:00+00:00,0.23227668069155533
2013-10-03 00:00:00+00:00,0.04486159782155362
2013-10-04 00:00:00+00:00,-0.04935371645285414
2013-10-07 00:00:00+00:00,0.04803235914961197
2013-10-08 00:00:00+00:00,-0.22490629235362164
2013-10-09 00:00:00+00:00,0.25644260297374827
2013-10-10 00:00:00+00:00,0.09676551481578037
2013-10-11 00:00:00+00:00,0.36082774379234395
2013-10-15 00:00:00+00:00,-0.19841191058824187
2013-10-16 00:00:00+00:00,-0.07551225578652353
2013-10-17 00:00:00+00:00,0.4250574433179517
2013-10-18 00:00:00+00:00,-0.2863718542230031
2013-10-21 00:00:00+00:00,-0.3042127189819486
2013-10-22 00:00:00+00:00,-0.13715504924468527
2013-10-23 00:00:00+00:00,-0.23163963872435736
2013-10-24 00:00:00+00:00,0.35744673939682486
2013-10-25 00:00:00+00:00,-0.23402358684783006
2013-10-28 00:00:00+00:00,-0.2579691728174565
2013-10-29 00:00:00+00:00,0.3333905039594862
2013-10-30 00:00:00+00:00,-0.27536367972304465
2013-10-31 00:00:00+00:00,-0.07256680028047632
2013-11-01 00:00:00+00:00,-0.4052902762739682
2013-11-05 00:00:00+00:00,0.2263907354377621
2013-11-06 00:00:00+00:00,-0.003019921694445681
2013-11-07 00:00:00+00:00,-0.35582704436125706
2013-11-08 00:00:00+00:00,-0.10936965981495177
2013-11-11 00:00:00+00:00,0.3518604324392056
2013-11-12 00:00:00+00:00,0.015058465048420852
2013-11-13 00:00:00+00:00,0.23334410662481042
2013-11-14 00:00:00+00:00,-0.4390892194073805
2013-11-15 00:00:00+00:00,-0.15846413018370473
2013-11-18 00:00:00+00:00,0.07872992069598889
2013-11-19 00:00:00+00:00,-0.27503683044865335
2013-11-20 00:00:00+00:00,-0.3532336159878304
2013-11-21 00:00:00+00:00,-0.05304973719963753
2013-11-22 00:00:00+00:00,-0.06306899690919872
2013-11-25 00:00:00+00:00,0.3300840280701939
2013-11-26 00:00:00+00:00,-0.3807193318615328
2013-11-27 00:00:00+00:00,-0.10183501544346313
2013-11-28 00:00:00+00:00,0.3641010273282307
2013-11-29 00:00:00+00:00,-0.23944255716935958
2013-12-02 00:00:00+00:00,-0.33096380019125515
2013-12-03 00:00:00+00:00,0.62211438547509
2013-12-04 00:00:00+00:00,-0.26104021960723855
2013-12-05 00:00:00+00:00,0.3108585178898047
2013-12-06 00:00:00+00:00,-0.23240012901731957
2013-12-09 00:00:00+00:00,-0.2582033048751058
2013-12-10 00:00:00+00:00,0.1365034906338913
2013-12-11 00:00:00+00:00,-0.14139217339965982
2013-12-12 00:00:00+00:00,0.2792896329177484
2013-12-13 00:00:00+00:00,0.6400075578245026
2013-12-16 00:00:00+00:00,0.04720293116825831
2013-12-17 00:00:00+00:00,0.24255505820210563
2013-12-18 00:00:00+00:00,-0.4986848218501285
2013-12-19 00:00:00+00:00,-0.33735101022499064
2013-12-20 00:00:00+00:00,0.13928927615703196
2013-12-24 00:00:00+00:00,0.5194608476030829
2013-12-25 00:00:00+00:00,-0.43302288458408195
2013-12-26 00:00:00+00:00,-0.6600505831011273
2013-12-27 00:00:00+00:00,-0.26743541022150136
2013-12-30 00:00:00+00:00,-0.5549450549450549
2014-01-06 00:00:00+00:00,-0.07468943965979538
2014-01-07 00:00:00+00:00,0.13261775899653525
2014-01-08 00:00:00+00:00,0.3203354125410115
2014-01-09 00:00:00+00:00,0.01695591915762571
2014-01-10 00:00:00+00:00,-0.16858189702949397
2014-01-14 00:00:00+00:00,-0.5185821729747373
2014-01-15 00:00:00+00:00,-0.3043486229414758
2014-01-16 00:00:00+00:00,-0.7197219739932347
2014-01-17 00:00:00+00:00,-0.1764933018092302
2014-01-20 00:00:00+00:00,0.11663689137923178
2014-01-21 00:00:00+00:00,0.06443860762255926
2014-01-22 00:00:00+00:00,0.4385927910529725
2014-01-23 00:00:00+00:00,0.38161827085553635
2014-01-24 00:00:00+00:00,0.6338185336835989
2014-01-27 00:00:00+00:00,-0.4689766702080085
2014-01-28 00:00:00+00:00,-0.2651879999635642
2014-01-29 00:00:00+00:00,-0.11415525114155252
2014-01-30 00:00:00+00:00,-0.13333650427482596
2014-01-31 00:00:00+00:00,-0.21853576789347537
2014-02-03 00:00:00+00:00,0.8773666603699837
2014-02-04 00:00:00+00:00,-0.03766829778008549
2014-02-05 00:00:00+00:00,0.013928927615703196
2014-02-06 00:00:00+00:00,-0.3727272727272728
2014-02-07 00:00:00+00:00,0.40659340659340654
2014-02-10 00:00:00+00:00,-0.13259870882635916
2014-02-12 00:00:00+00:00,-0.1531536067333034
2014-02-13 00:00:00+00:00,0.24848484848484845
2014-02-14 00:00:00+00:00,0.10022805046720515
2014-02-17 00:00:00+00:00,-0.24648498532139956
2014-02-18 00:00:00+00:00,-0.271987955288141
2014-02-19 00:00:00+00:00,0.15454545454545454
2014-02-20 00:00:00+00:00,-0.2816971260815995
2014-02-21 00:00:00+00:00,-0.7248011453748541
2014-02-24 00:00:00+00:00,-0.003502632341691731
2014-02-25 00:00:00+00:00,0.3215567778208092
2014-02-26 00:00:00+00:00,-0.06079055436800646
2014-02-27 00:00:00+00:00,-0.03152369107522558
2014-02-28 00:00:00+00:00,0.7042428152039988
2014-03-03 00:00:00+00:00,-0.5070548269468791
2014-03-04 00:00:00+00:00,-0.7608220194556027
2014-03-05 00:00:00+00:00,-0.17156163333559665
2014-03-06 00:00:00+00:00,-0.1188811188811189
2014-03-07 00:00:00+00:00,0.5000123987948392
2014-03-10 00:00:00+00:00,-0.10321918848543703
2014-03-11 00:00:00+00:00,0.26940639269406397
2014-03-12 00:00:00+00:00,0.7345556989790506
2014-03-13 00:00:00+00:00,0.4272727272727273
2014-03-14 00:00:00+00:00,0.4091768032763223
2014-03-17 00:00:00+00:00,0.2857182850463975
2014-03-18 00:00:00+00:00,-0.33859649122807023
2014-03-19 00:00:00+00:00,0.3426516193462986
2014-03-20 00:00:00+00:00,0.1011518308291783
2014-03-24 00:00:00+00:00,-0.35616809668223404
2014-03-25 00:00:00+00:00,-0.06304738215045118
2014-03-26 00:00:00+00:00,0.17213957892371712
2014-03-27 00:00:00+00:00,-0.2928895930645031
2014-03-28 00:00:00+00:00,-0.4068381021724862
2014-03-31 00:00:00+00:00,-0.15569141404872366
2014-04-01 00:00:00+00:00,-0.4686233489032049
2014-04-02 00:00:00+00:00,-0.48333333333333334
2014-04-03 00:00:00+00:00,-0.41666666666666663
2014-04-04 00:00:00+00:00,0.35835546623896514
2014-04-07 00:00:00+00:00,0.8666666666666667
2014-04-08 00:00:00+00:00,0.217575126276488
2014-04-09 00:00:00+00:00,-0.15256428831468233
2014-04-10 00:00:00+00:00,0.7113032974423645
2014-04-11 00:00:00+00:00,-0.7857142857142858
2014-04-14 00:00:00+00:00,-0.7628214415734117
2014-04-15 00:00:00+00:00,-0.13561270072416207
2014-04-16 00:00:00+00:00,-0.46130578828259927
2014-04-17 00:00:00+00:00,-0.03347309635022892
2014-04-18 00:00:00+00:00,0.24267994853915967
2014-04-21 00:00:00+00:00,-0.00836827408755723
2014-04-22 00:00:00+00:00,-0.006135431191398488
2014-04-23 00:00:00+00:00,-0.2333333333333333
2014-04-24 00:00:00+00:00,-0.32121212121212117
2014-04-25 00:00:00+00:00,0.33434804902403553
2014-04-28 00:00:00+00:00,0.49696992650327754
2014-04-30 00:00:00+00:00,0.07443873683187767
2014-05-01 00:00:00+00:00,-0.41286141192238524
2014-05-02 00:00:00+00:00,-0.2514113840087087
2014-05-07 00:00:00+00:00,-0.10231413341521864
2014-05-08 00:00:00+00:00,-0.13359457901013547
2014-05-09 00:00:00+00:00,-0.3377209716078458
2014-05-12 00:00:00+00:00,-0.4188326590908058
2014-05-13 00:00:00+00:00,-0.14278341044914997
2014-05-14 00:00:00+00:00,0.09218876749341239
2014-05-15 00:00:00+00:00,0.2875206508379585
2014-05-16 00:00:00+00:00,-0.17647058823529413
2014-05-19 00:00:00+00:00,-0.14304303381783232
2014-05-20 00:00:00+00:00,0.29157615842053425
2014-05-21 00:00:00+00:00,-0.06692657569850552
2014-05-22 00:00:00+00:00,-0.07732293697205977
2014-05-23 00:00:00+00:00,0.008447043534762833
2014-05-26 00:00:00+00:00,-0.1451384267079817
2014-05-27 00:00:00+00:00,0.2117962837965562
2014-05-28 00:00:00+00:00,0.18939937448611313
2014-05-29 00:00:00+00:00,0.42220484925805185
2014-05-30 00:00:00+00:00,-0.13896223492451545
2014-06-02 00:00:00+00:00,-0.44293813587301045
2014-06-03 00:00:00+00:00,-0.03382115430711673
2014-06-04 00:00:00+00:00,0.2381456515832488
2014-06-05 00:00:00+00:00,-0.47090416832625287
2014-06-06 00:00:00+00:00,0.04075165695786634
2014-06-09 00:00:00+00:00,0.3580153725438585
2014-06-10 00:00:00+00:00,-0.14727968092582064
2014-06-11 00:00:00+00:00,0.2608980738387477
2014-06-12 00:00:00+00:00,0.11376486201314721
2014-06-13 00:00:00+00:00,-0.09807797141963605
2014-06-16 00:00:00+00:00,0.43765919050562874
2014-06-17 00:00:00+00:00,-0.12925048492599064
2014-06-18 00:00:00+00:00,-0.16959738649825096
2014-06-19 00:00:00+00:00,-0.0739482540207563
2014-06-20 00:00:00+00:00,0.2748158319679016
2014-06-23 00:00:00+00:00,-0.5147479205590728
2014-06-24 00:00:00+00:00,-0.08357107467070796
2014-06-25 00:00:00+00:00,0.01644458698074858
2014-06-26 00:00:00+00:00,0.4468371243680494
2014-06-27 00:00:00+00:00,0.16133249685735263
2014-06-30 00:00:00+00:00,-0.009781793589265272
2014-07-01 00:00:00+00:00,-0.039370383862425015
2014-07-02 00:00:00+00:00,0.18790524713086307
2014-07-03 00:00:00+00:00,0.26093724601573287
2014-07-04 00:00:00+00:00,-0.2631197727357902
2014-07-07 00:00:00+00:00,-0.22631578947368425
2014-07-08 00:00:00+00:00,0.29669249546978377
2014-07-09 00:00:00+00:00,0.09782242397580503
2014-07-10 00:00:00+00:00,0.13885623751742562
