Datetime,Open,High,Low,Close,Adj Close,Volume
2024-06-05 04:40:00-04:00,2353.5,2354.699951171875,2352.699951171875,2354.5,2354.5,313
2024-06-05 04:45:00-04:00,2354.60009765625,2354.60009765625,2353.0,2353.39990234375,2353.39990234375,231
2024-06-05 04:50:00-04:00,2353.199951171875,2353.800048828125,2352.39990234375,2352.60009765625,2352.60009765625,292
2024-06-05 04:55:00-04:00,2352.5,2353.39990234375,2351.5,2352.10009765625,2352.10009765625,499
2024-06-05 05:00:00-04:00,2352.300048828125,2353.0,2351.699951171875,2352.0,2352.0,237
2024-06-05 05:05:00-04:00,2352.10009765625,2352.60009765625,2351.5,2352.199951171875,2352.199951171875,738
2024-06-05 05:10:00-04:00,2352.0,2352.10009765625,2350.5,2352.0,2352.0,367
2024-06-05 05:15:00-04:00,2352.0,2352.800048828125,2351.89990234375,2352.699951171875,2352.699951171875,174
2024-06-05 05:20:00-04:00,2352.800048828125,2353.0,2352.10009765625,2353.0,2353.0,236
2024-06-05 05:25:00-04:00,2352.800048828125,2352.89990234375,2351.199951171875,2352.199951171875,2352.199951171875,278
2024-06-05 05:30:00-04:00,2352.10009765625,2353.5,2351.199951171875,2352.39990234375,2352.39990234375,2260
2024-06-05 05:35:00-04:00,2352.300048828125,2352.800048828125,2352.0,2352.0,2352.0,225
2024-06-05 05:40:00-04:00,2352.0,2352.300048828125,2351.39990234375,2351.60009765625,2351.60009765625,192
2024-06-05 05:45:00-04:00,2351.60009765625,2352.10009765625,2351.10009765625,2352.10009765625,2352.10009765625,138
2024-06-05 05:50:00-04:00,2352.10009765625,2353.0,2351.800048828125,2351.89990234375,2351.89990234375,206
2024-06-05 05:55:00-04:00,2352.0,2352.199951171875,2351.699951171875,2352.0,2352.0,86
2024-06-05 06:00:00-04:00,2352.10009765625,2352.89990234375,2351.800048828125,2352.300048828125,2352.300048828125,502
2024-06-05 06:05:00-04:00,2352.39990234375,2352.5,2349.60009765625,2349.800048828125,2349.800048828125,2053
2024-06-05 06:10:00-04:00,2349.699951171875,2350.800048828125,2348.699951171875,2350.60009765625,2350.60009765625,2177
2024-06-05 06:15:00-04:00,2350.60009765625,2350.89990234375,2350.199951171875,2350.800048828125,2350.800048828125,179
2024-06-05 06:20:00-04:00,2350.89990234375,2351.39990234375,2350.699951171875,2351.0,2351.0,139
2024-06-05 06:25:00-04:00,2351.0,2351.699951171875,2350.300048828125,2351.199951171875,2351.199951171875,447
2024-06-05 06:30:00-04:00,2351.199951171875,2352.89990234375,2351.0,2352.39990234375,2352.39990234375,3544
2024-06-05 06:35:00-04:00,2352.60009765625,2353.800048828125,2352.300048828125,2353.60009765625,2353.60009765625,535
2024-06-05 06:40:00-04:00,2353.699951171875,2355.10009765625,2353.300048828125,2354.800048828125,2354.800048828125,457
2024-06-05 06:45:00-04:00,2354.89990234375,2355.60009765625,2354.0,2354.699951171875,2354.699951171875,855
2024-06-05 06:50:00-04:00,2354.699951171875,2355.300048828125,2353.699951171875,2353.800048828125,2353.800048828125,493
2024-06-05 06:55:00-04:00,2353.800048828125,2354.0,2353.10009765625,2353.60009765625,2353.60009765625,306
2024-06-05 07:00:00-04:00,2353.5,2353.89990234375,2353.0,2353.5,2353.5,390
2024-06-05 07:05:00-04:00,2353.5,2353.800048828125,2352.60009765625,2353.300048828125,2353.300048828125,255
2024-06-05 07:10:00-04:00,2353.300048828125,2353.89990234375,2352.800048828125,2353.300048828125,2353.300048828125,286
2024-06-05 07:15:00-04:00,2353.39990234375,2354.300048828125,2353.39990234375,2353.800048828125,2353.800048828125,217
2024-06-05 07:20:00-04:00,2353.699951171875,2355.39990234375,2353.699951171875,2354.199951171875,2354.199951171875,776
2024-06-05 07:25:00-04:00,2354.300048828125,2354.800048828125,2353.800048828125,2353.800048828125,2353.800048828125,271
2024-06-05 07:30:00-04:00,2353.800048828125,2354.5,2353.39990234375,2353.89990234375,2353.89990234375,233
2024-06-05 07:35:00-04:00,2353.800048828125,2354.199951171875,2353.300048828125,2353.800048828125,2353.800048828125,274
2024-06-05 07:40:00-04:00,2353.699951171875,2354.60009765625,2353.60009765625,2353.699951171875,2353.699951171875,274
2024-06-05 07:45:00-04:00,2353.699951171875,2354.699951171875,2352.60009765625,2353.199951171875,2353.199951171875,1634
2024-06-05 07:50:00-04:00,2353.10009765625,2353.60009765625,2352.300048828125,2352.39990234375,2352.39990234375,1475
2024-06-05 07:55:00-04:00,2352.5,2352.699951171875,2350.699951171875,2352.199951171875,2352.199951171875,589
2024-06-05 08:00:00-04:00,2352.10009765625,2353.0,2352.0,2352.5,2352.5,521
2024-06-05 08:05:00-04:00,2352.5,2353.5,2352.39990234375,2353.0,2353.0,406
2024-06-05 08:10:00-04:00,2353.0,2355.300048828125,2352.699951171875,2354.300048828125,2354.300048828125,2744
2024-06-05 08:15:00-04:00,2354.5,2358.0,2351.89990234375,2354.199951171875,2354.199951171875,3189
2024-06-05 08:20:00-04:00,2354.300048828125,2356.800048828125,2354.199951171875,2355.699951171875,2355.699951171875,1553
2024-06-05 08:25:00-04:00,2355.800048828125,2356.39990234375,2354.199951171875,2355.89990234375,2355.89990234375,1058
2024-06-05 08:30:00-04:00,2355.89990234375,2356.300048828125,2353.89990234375,2355.10009765625,2355.10009765625,562
2024-06-05 08:35:00-04:00,2355.300048828125,2357.699951171875,2355.300048828125,2357.60009765625,2357.60009765625,1030
2024-06-05 08:40:00-04:00,2357.60009765625,2358.60009765625,2356.60009765625,2358.5,2358.5,937
2024-06-05 08:45:00-04:00,2358.39990234375,2360.39990234375,2358.10009765625,2359.60009765625,2359.60009765625,1498
2024-06-05 08:50:00-04:00,2359.60009765625,2364.0,2359.39990234375,2363.10009765625,2363.10009765625,2157
2024-06-05 08:55:00-04:00,2362.89990234375,2363.199951171875,2361.39990234375,2362.0,2362.0,1408
2024-06-05 09:00:00-04:00,2362.0,2363.300048828125,2360.699951171875,2361.199951171875,2361.199951171875,1514
2024-06-05 09:05:00-04:00,2361.10009765625,2362.199951171875,2359.5,2360.800048828125,2360.800048828125,921
2024-06-05 09:10:00-04:00,2360.89990234375,2362.39990234375,2360.89990234375,2361.300048828125,2361.300048828125,670
2024-06-05 09:15:00-04:00,2361.39990234375,2364.39990234375,2361.39990234375,2364.0,2364.0,857
2024-06-05 09:20:00-04:00,2364.0,2365.300048828125,2362.199951171875,2363.39990234375,2363.39990234375,1562
2024-06-05 09:25:00-04:00,2363.300048828125,2363.39990234375,2361.699951171875,2362.199951171875,2362.199951171875,606
2024-06-05 09:30:00-04:00,2362.199951171875,2363.10009765625,2360.5,2361.699951171875,2361.699951171875,1165
2024-06-05 09:35:00-04:00,2361.39990234375,2361.699951171875,2359.199951171875,2360.60009765625,2360.60009765625,1088
2024-06-05 09:40:00-04:00,2360.60009765625,2362.39990234375,2360.199951171875,2361.5,2361.5,1030
2024-06-05 09:45:00-04:00,2361.60009765625,2363.89990234375,2358.0,2359.699951171875,2359.699951171875,2006
2024-06-05 09:50:00-04:00,2359.89990234375,2362.0,2358.699951171875,2361.800048828125,2361.800048828125,1042
2024-06-05 09:55:00-04:00,2362.0,2366.10009765625,2361.60009765625,2365.199951171875,2365.199951171875,2040
2024-06-05 10:00:00-04:00,2365.300048828125,2365.300048828125,2357.60009765625,2358.60009765625,2358.60009765625,5015
2024-06-05 10:05:00-04:00,2358.60009765625,2359.300048828125,2355.699951171875,2357.39990234375,2357.39990234375,2232
2024-06-05 10:10:00-04:00,2357.300048828125,2358.300048828125,2355.5,2356.0,2356.0,1589
2024-06-05 10:15:00-04:00,2356.10009765625,2360.699951171875,2353.800048828125,2360.39990234375,2360.39990234375,3922
2024-06-05 10:20:00-04:00,2360.60009765625,2366.89990234375,2360.39990234375,2365.699951171875,2365.699951171875,4504
2024-06-05 10:25:00-04:00,2365.699951171875,2366.10009765625,2364.0,2365.89990234375,2365.89990234375,1476
2024-06-05 10:30:00-04:00,2366.0,2369.0,2365.0,2367.10009765625,2367.10009765625,2082
2024-06-05 10:35:00-04:00,2367.199951171875,2369.60009765625,2366.199951171875,2369.199951171875,2369.199951171875,1832
2024-06-05 10:40:00-04:00,2369.10009765625,2370.39990234375,2368.10009765625,2369.39990234375,2369.39990234375,1949
2024-06-05 10:45:00-04:00,2369.5,2369.5,2366.199951171875,2366.60009765625,2366.60009765625,1268
2024-06-05 10:50:00-04:00,2366.60009765625,2368.39990234375,2365.60009765625,2367.89990234375,2367.89990234375,1614
2024-06-05 10:55:00-04:00,2367.89990234375,2369.699951171875,2367.199951171875,2368.800048828125,2368.800048828125,924
2024-06-05 11:00:00-04:00,2369.0,2373.0,2369.0,2370.89990234375,2370.89990234375,3269
2024-06-05 11:05:00-04:00,2370.699951171875,2371.89990234375,2369.699951171875,2370.60009765625,2370.60009765625,1008
2024-06-05 11:10:00-04:00,2370.800048828125,2373.5,2370.5,2372.800048828125,2372.800048828125,1275
2024-06-05 11:15:00-04:00,2372.800048828125,2374.300048828125,2371.699951171875,2372.0,2372.0,1569
2024-06-05 11:20:00-04:00,2371.89990234375,2373.0,2370.0,2372.10009765625,2372.10009765625,1399
2024-06-05 11:25:00-04:00,2372.0,2372.199951171875,2370.699951171875,2371.800048828125,2371.800048828125,809
2024-06-05 11:30:00-04:00,2372.10009765625,2373.89990234375,2371.199951171875,2373.39990234375,2373.39990234375,1062
2024-06-05 11:35:00-04:00,2373.60009765625,2376.5,2373.5,2375.39990234375,2375.39990234375,2676
2024-06-05 11:40:00-04:00,2375.39990234375,2377.60009765625,2374.199951171875,2377.39990234375,2377.39990234375,1558
2024-06-05 11:45:00-04:00,2377.300048828125,2377.60009765625,2374.89990234375,2375.800048828125,2375.800048828125,1277
2024-06-05 11:50:00-04:00,2375.89990234375,2377.0,2371.5,2371.699951171875,2371.699951171875,2540
2024-06-05 11:55:00-04:00,2371.699951171875,2373.89990234375,2370.39990234375,2373.699951171875,2373.699951171875,2887
2024-06-05 12:00:00-04:00,2373.800048828125,2374.699951171875,2372.800048828125,2374.699951171875,2374.699951171875,658
2024-06-05 12:05:00-04:00,2374.60009765625,2374.800048828125,2373.300048828125,2373.5,2373.5,496
2024-06-05 12:10:00-04:00,2373.60009765625,2374.199951171875,2372.800048828125,2373.39990234375,2373.39990234375,563
2024-06-05 12:15:00-04:00,2373.300048828125,2375.0,2372.60009765625,2374.800048828125,2374.800048828125,645
2024-06-05 12:20:00-04:00,2374.699951171875,2374.800048828125,2372.89990234375,2373.10009765625,2373.10009765625,692
2024-06-05 12:25:00-04:00,2373.0,2373.39990234375,2371.60009765625,2372.0,2372.0,402
2024-06-05 12:30:00-04:00,2372.0,2372.89990234375,2371.39990234375,2372.60009765625,2372.60009765625,293
2024-06-05 12:35:00-04:00,2372.60009765625,2373.5,2372.10009765625,2373.5,2373.5,301
2024-06-05 12:40:00-04:00,2373.5,2373.800048828125,2373.0,2373.10009765625,2373.10009765625,491
2024-06-05 12:45:00-04:00,2373.199951171875,2373.699951171875,2371.89990234375,2372.39990234375,2372.39990234375,761
2024-06-05 12:50:00-04:00,2372.39990234375,2373.199951171875,2372.0,2372.199951171875,2372.199951171875,334
2024-06-05 12:55:00-04:00,2372.0,2372.699951171875,2371.199951171875,2372.60009765625,2372.60009765625,323
2024-06-05 13:00:00-04:00,2372.699951171875,2373.10009765625,2371.800048828125,2371.800048828125,2371.800048828125,243
2024-06-05 13:05:00-04:00,2371.89990234375,2373.89990234375,2371.60009765625,2373.300048828125,2373.300048828125,351
2024-06-05 13:10:00-04:00,2373.199951171875,2374.39990234375,2373.10009765625,2373.699951171875,2373.699951171875,459
2024-06-05 13:15:00-04:00,2373.60009765625,2375.0,2373.199951171875,2373.89990234375,2373.89990234375,664
2024-06-05 13:20:00-04:00,2373.800048828125,2373.89990234375,2372.60009765625,2373.89990234375,2373.89990234375,471
2024-06-05 13:25:00-04:00,2373.89990234375,2375.800048828125,2373.89990234375,2375.5,2375.5,1820
2024-06-05 13:30:00-04:00,2375.5,2375.800048828125,2374.10009765625,2374.199951171875,2374.199951171875,907
2024-06-05 13:35:00-04:00,2374.10009765625,2374.39990234375,2373.39990234375,2373.699951171875,2373.699951171875,374
2024-06-05 13:40:00-04:00,2373.699951171875,2373.89990234375,2372.199951171875,2372.800048828125,2372.800048828125,646
2024-06-05 13:45:00-04:00,2372.800048828125,2374.199951171875,2372.60009765625,2374.199951171875,2374.199951171875,220
2024-06-05 13:50:00-04:00,2374.199951171875,2375.10009765625,2373.699951171875,2375.0,2375.0,246
2024-06-05 13:55:00-04:00,2374.89990234375,2375.60009765625,2374.60009765625,2375.10009765625,2375.10009765625,270
2024-06-05 14:00:00-04:00,2375.300048828125,2375.60009765625,2374.800048828125,2375.5,2375.5,236
2024-06-05 14:05:00-04:00,2375.300048828125,2375.300048828125,2373.89990234375,2374.5,2374.5,199
2024-06-05 14:10:00-04:00,2374.60009765625,2374.89990234375,2373.60009765625,2373.800048828125,2373.800048828125,181
2024-06-05 14:15:00-04:00,2373.800048828125,2375.300048828125,2373.5,2375.10009765625,2375.10009765625,249
2024-06-05 14:20:00-04:00,2375.10009765625,2375.300048828125,2374.300048828125,2375.199951171875,2375.199951171875,326
2024-06-05 14:25:00-04:00,2375.199951171875,2376.10009765625,2375.10009765625,2375.699951171875,2375.699951171875,420
2024-06-05 14:30:00-04:00,2375.699951171875,2376.60009765625,2375.60009765625,2376.300048828125,2376.300048828125,411
2024-06-05 14:35:00-04:00,2376.39990234375,2377.0,2375.699951171875,2376.300048828125,2376.300048828125,872
2024-06-05 14:40:00-04:00,2376.10009765625,2376.5,2375.800048828125,2376.0,2376.0,162
2024-06-05 14:45:00-04:00,2376.0,2376.199951171875,2374.300048828125,2374.5,2374.5,307
2024-06-05 14:50:00-04:00,2374.39990234375,2375.89990234375,2374.39990234375,2375.800048828125,2375.800048828125,357
2024-06-05 14:55:00-04:00,2375.800048828125,2376.199951171875,2375.5,2376.0,2376.0,335
2024-06-05 15:00:00-04:00,2375.800048828125,2375.89990234375,2375.0,2375.199951171875,2375.199951171875,270
2024-06-05 15:05:00-04:00,2375.300048828125,2376.0,2375.300048828125,2375.5,2375.5,248
2024-06-05 15:10:00-04:00,2375.5,2376.199951171875,2375.5,2375.89990234375,2375.89990234375,255
2024-06-05 15:15:00-04:00,2376.0,2376.10009765625,2375.300048828125,2375.60009765625,2375.60009765625,121
2024-06-05 15:20:00-04:00,2375.5,2376.10009765625,2375.39990234375,2375.39990234375,2375.39990234375,146
2024-06-05 15:25:00-04:00,2375.39990234375,2375.5,2374.5,2374.800048828125,2374.800048828125,268
2024-06-05 15:30:00-04:00,2374.699951171875,2375.10009765625,2373.60009765625,2373.89990234375,2373.89990234375,414
2024-06-05 15:35:00-04:00,2374.0,2374.39990234375,2373.39990234375,2373.60009765625,2373.60009765625,413
2024-06-05 15:40:00-04:00,2373.60009765625,2373.89990234375,2373.300048828125,2373.39990234375,2373.39990234375,229
2024-06-05 15:45:00-04:00,2373.5,2373.699951171875,2373.0,2373.10009765625,2373.10009765625,241
2024-06-05 15:50:00-04:00,2373.0,2373.300048828125,2372.699951171875,2373.300048828125,2373.300048828125,415
2024-06-05 15:55:00-04:00,2373.199951171875,2374.199951171875,2373.0,2374.0,2374.0,780
2024-06-05 16:00:00-04:00,2374.10009765625,2374.60009765625,2373.39990234375,2373.699951171875,2373.699951171875,395
2024-06-05 16:05:00-04:00,2373.699951171875,2374.10009765625,2373.60009765625,2374.10009765625,2374.10009765625,153
2024-06-05 16:10:00-04:00,2373.89990234375,2374.10009765625,2373.0,2373.199951171875,2373.199951171875,190
2024-06-05 16:15:00-04:00,2373.300048828125,2373.800048828125,2373.199951171875,2373.300048828125,2373.300048828125,108
2024-06-05 16:20:00-04:00,2373.39990234375,2373.60009765625,2373.300048828125,2373.39990234375,2373.39990234375,20
2024-06-05 16:25:00-04:00,2373.300048828125,2373.60009765625,2373.199951171875,2373.300048828125,2373.300048828125,60
2024-06-05 16:30:00-04:00,2373.300048828125,2373.5,2372.800048828125,2373.199951171875,2373.199951171875,184
2024-06-05 16:35:00-04:00,2373.199951171875,2374.199951171875,2373.199951171875,2373.89990234375,2373.89990234375,114
2024-06-05 16:40:00-04:00,2373.800048828125,2374.199951171875,2373.800048828125,2374.0,2374.0,119
2024-06-05 16:45:00-04:00,2374.10009765625,2374.199951171875,2373.699951171875,2374.0,2374.0,199
2024-06-05 16:50:00-04:00,2374.10009765625,2375.10009765625,2374.10009765625,2374.60009765625,2374.60009765625,312
2024-06-05 16:55:00-04:00,2374.800048828125,2375.39990234375,2374.60009765625,2375.300048828125,2375.300048828125,208
2024-06-05 18:00:00-04:00,2375.300048828125,2377.0,2374.60009765625,2374.699951171875,2374.699951171875,0
2024-06-05 18:05:00-04:00,2374.699951171875,2375.10009765625,2374.60009765625,2374.800048828125,2374.800048828125,90
2024-06-05 18:10:00-04:00,2374.89990234375,2375.10009765625,2374.5,2374.5,2374.5,75
2024-06-05 18:15:00-04:00,2374.5,2374.699951171875,2374.199951171875,2374.5,2374.5,77
2024-06-05 18:20:00-04:00,2374.39990234375,2374.699951171875,2374.199951171875,2374.699951171875,2374.699951171875,34
2024-06-05 18:25:00-04:00,2374.800048828125,2374.89990234375,2374.5,2374.5,2374.5,42
2024-06-05 18:30:00-04:00,2374.5,2374.800048828125,2374.300048828125,2374.39990234375,2374.39990234375,86
2024-06-05 18:35:00-04:00,2374.300048828125,2374.89990234375,2374.199951171875,2374.39990234375,2374.39990234375,143
2024-06-05 18:40:00-04:00,2374.5,2374.60009765625,2374.300048828125,2374.60009765625,2374.60009765625,42
2024-06-05 18:45:00-04:00,2374.5,2375.0,2374.300048828125,2374.800048828125,2374.800048828125,50
