,symbol,returns,sharpe,sortino,calmar,returns_ann,profitFactor,sqn
82,EQT,11.399939999999988,2.382343217102629,inf,,74.22987924531097,,106.08542713567819
83,GFS,24.10040999999999,0.7744514896176016,6.421464687210437,10.522345927680025,203.57237987680188,3.0843088843080606,1.0057269443976498
84,TER,5.908680000000226,3.9876394539681623,inf,74.68186784340733,34.344356306809075,,95.94309083319297
85,HBAN,17.37621000000012,1.4671380106433773,9.031350967171097,10.342268266462046,127.95043398630179,3.8343036390548457,0.8529799908939771
86,CNP,6.66665999999999,2.518167938286001,inf,5.718003714012069,39.3630305383839,,
87,SYF,7.725599999999991,2.6088972342664833,inf,,46.62620596624125,,51.339712918660354
88,EXPE,8.1986400000001,4.749546549661611,inf,51.168998395483385,49.96773719072542,,53.29956407225671
89,BAX,8.009029999999969,1.362280797499181,3.4732924074481004,7.383535596332168,48.62105452388212,2.3476481320092693,0.6647324881558028
90,HOLX,6.807060000000085,3.3315377514628866,inf,19.367328324933315,40.30899448341925,,69.32041032134563
91,UAL,8.792099999999976,2.5415200951766455,inf,,54.24638487497682,,72.79433681073031
92,EXPD,7.508520000000048,4.348659284633591,inf,13.060849483892918,45.11297865179322,,107.5113805123988
93,LUV,15.41813999999994,1.3577572660390513,4.786927031800962,10.968227734729096,109.0579329751812,2.5747913681924093,0.8164324179406827
94,CTRA,15.037990000000063,1.3077024867888178,7.97278008326571,12.379652833504247,105.54079719963157,,14.930342232504936
95,JBHT,5.403240000000049,4.573968179015889,inf,14.612383401303568,31.079463766860016,,159.34930350317836
96,AMCR,7.938719999999987,0.7007764984292929,2.6141991499458888,4.294916265693454,48.124169139804394,2.1617933723197122,0.29624256102311963
97,CAG,16.678,1.9583875827601784,inf,10.733960164238548,121.06232567475557,,3.1753707899397194
98,MRO,28.44630000000002,2.487225553118413,inf,29.687395476759924,262.35949841362645,,18.30332199724262
99,ENPH,9.934559999999852,3.9291085802240717,inf,,62.7599444903552,,33.72637100256302
100,TRMB,6.57215999999999,0.8701699778043464,2.3877658926133045,5.107932775686797,38.72922188426466,,38.35294117647061
101,NWS,24.695520000000005,2.173905698835384,inf,88.6506701559089,211.1338276734286,,5.8997860823167425
102,NWSA,13.578690000000046,2.259950971842572,inf,22.990825512953116,92.47920986006741,,17.079468699296065
103,BG,9.426420000000055,4.160298346644619,inf,58.177301147478865,58.92778833228618,,107.63388292966295
104,JBL,9.687329999999944,1.670416172975687,18.107890021479175,22.22699375875683,60.88626260448524,,1.5088523487110197
105,REG,7.584659999999888,3.2685996140074276,inf,48.006147208163235,45.642298082149594,,74.19417356637577
106,AOS,5.639790000000153,0.8351144647048384,1.4851363996865614,3.4884028053903706,32.599406060392354,1.6591961963848212,0.4471645207312246
107,EMN,7.226459999999977,3.8558965909489897,inf,9.091962931985679,43.165605445903935,,39.740682025896064
108,ALLE,7.5947000000001275,2.658768478347925,inf,101.77266742603048,45.71221130107739,,2.1687834842582316
109,TECH,7.520399999999689,3.2735197129781515,inf,15.420652545099271,45.195465305278425,,45.8795222941504
110,LW,5.846219999999884,2.7370434568300377,inf,44.497280754848724,33.93738502130419,,30.902949571817544
111,BWA,13.272389999999943,2.2258720854570773,inf,9.99321673596881,89.82452829209318,,5.964824210938307
