,symbol,ar,sr,mdd
3206,USFI,0.15988238907150087,0.6497200668487755,0.088613331063386
2947,PSMO,0.1382759415531687,0.6488752593883736,0.10373471159139853
3367,SURE,0.163485095991168,0.6487047014111944,0.2531948605689059
2600,WUGI,0.22613765878673808,0.6486119337080338,0.5480552752682315
3220,NULC,0.1891066253820648,0.6477010822496564,0.279034615425512
2312,PSTP,0.1445092094586442,0.6476019169107947,0.08727115448039059
1437,GLOV,0.14929420827762985,0.6474572176539857,0.12776880035714033
1204,BKLC,0.169876330279072,0.6456594198835365,0.2216295031000059
3584,QSML,0.17606111559602144,0.6452903160267573,0.07399500136879232
1664,QTUM,0.20115796165486555,0.644893690698493,0.3292049827257464
1809,KBWP,0.171545106393324,0.6448362848225974,0.3532990600351363
324,MOAT,0.16356477716496798,0.643922023394344,0.22465502014485192
1191,USXF,0.17750428814320518,0.6437472841202435,0.25787743553679665
384,CGGO,0.17054290867648536,0.6428795470440927,0.18881439044856588
2085,SPUU,0.23079934890058773,0.6426885298081634,0.5155511906364019
547,USD,0.28892628532447895,0.6413289242045226,0.7935476845586199
600,SPMO,0.17453493342834014,0.6411164910843931,0.20797862366655528
3411,CRED,0.17223641352586183,0.6410569093476802,0.16981931148387017
2366,TILT,0.15848183674855232,0.640954799531503,0.2834084695445082
2590,APRH,0.13123297881087104,0.6406604315392324,0.06737526705275505
625,DISV,0.1593854129678156,0.6398575255140735,0.16774738228901642
1797,AIMBU,0.14417269896088047,0.639763361901384,0.06726927829639236
862,SNPE,0.17813529030137532,0.6382966311310171,0.2243658319969424
3145,OCTZ,0.1666922862555391,0.6375903218953851,0.1461137401463502
3187,QTR,0.18334443371699316,0.635900704297505,0.2527347696037299
2218,LRGE,0.17800054778519914,0.6350826964247924,0.34052534309073085
1308,ROM,0.2601265953697509,0.6344475981575635,0.6616852225493116
1091,FIIG,0.14191386218039748,0.6343502526742667,0.06099355471796847
3291,CFCV,0.17738147834668228,0.6330397557460002,0.23422897328893508
3143,IDAT,0.1966392635590828,0.6329616637750122,0.3162713419614474
3237,AUGZ,0.16378054409576692,0.6321560501721926,0.13494883993321605
976,GSUS,0.17382571008239545,0.6320925071966673,0.22065357234997146
3100,XTR,0.17436734081559102,0.6319422892957804,0.18115620411091357
3477,XIMR,0.14878221989630114,0.6317413549525224,0.038855984647973844
1345,TMFC,0.18439863960831415,0.6314350609718236,0.2941572176265607
989,SPUS,0.18403175462741816,0.6310808780695638,0.22660389464546704
2304,FDLS,0.17404841596333775,0.6308380213849949,0.14211331750744344
3470,BWAQU,0.1625836898754225,0.6306735780699357,0.10431405558261149
2334,CSM,0.15627978606302095,0.630580460175292,0.2538406055946893
1124,VOOV,0.15054626494679568,0.6301556218779119,0.2683891906195809
1089,KRBN,0.2297994071736602,0.6293167444566122,0.3738583825689183
2646,PSFJ,0.1394996797535326,0.6291569282532846,0.10785140834847788
3550,PABD,0.07182266854831654,0.6288009956517139,0.037734160130422134
2337,EQL,0.1497577356827342,0.6286398850089862,0.2503669354446876
5,QQQ,0.17827147466906723,0.6285102471461554,0.30991431273701336
3510,LAPR,0.07413368225749051,0.628108908995058,0.03917677235585454
86,SOXX,0.213008473549688,0.6273725976492583,0.4658435867516122
2882,MEMX,0.18496702693582545,0.6271983921063103,0.10715380962454929
1770,CCRV,0.17575268023716073,0.6260480989846959,0.17519999788610224
782,QQQE,0.1657546903921563,0.6256458211019393,0.32002316285287413
3445,VIRS,0.18529710266939037,0.6252278600908756,0.24892738767772776
3229,ESGG,0.1606053389143054,0.6247547558472717,0.22327171051789768
1570,XDEC,0.1360248697738642,0.6242089092107231,0.11196292172862563
2263,XSW,0.1842834637600803,0.6239740198419352,0.47673958778838393
1393,HLAL,0.17509275697784488,0.6222424555339628,0.2253537012760213
205,QUAL,0.15513715174777265,0.6222312900881716,0.2349168172603639
108,SCHD,0.14968084300842555,0.6217588485344118,0.2233902181121719
3406,BPAY,0.20538235414781547,0.6216420237245963,0.25003442716114643
2773,CAOS,0.12476149659636948,0.6191990571450131,0.07210180004889467
3056,CDAQU,0.17731029330269932,0.619132749510831,0.19773131404299557
3138,ERET,0.1803485041292554,0.6178861896015239,0.21525142725744376
3268,AFLG,0.18265278949905883,0.6176248175384896,0.25314093022445355
1849,STLG,0.1893047945490769,0.6140857137438642,0.2883537767528483
3428,XYLE,0.1571680417437591,0.6138467287823379,0.1025088418778597
1128,TDIV,0.16225338344817963,0.6134192603726581,0.25390290006159344
495,VGT,0.1777738879793347,0.6121427758478669,0.28950895652263336
2359,AVMC,0.05397176923665592,0.6121411048792883,0.05487795580564714
3609,AAPR,0.05502117944450058,0.6121020919171546,0.04179787402200065
416,DGRW,0.14712132560672653,0.6116867210518262,0.20837044646660413
54,XLK,0.17572687523565333,0.6111510864347766,0.27978676420137427
2250,AVSU,0.16970375134472238,0.6110865163913184,0.174637666962489
2134,BAMG,0.10841475430580805,0.6092638939477288,0.04928476365806325
3017,YLDE,0.15918036611700148,0.6090903519235821,0.22212239171216117
1154,PABU,0.15989675660109093,0.6083091549358793,0.15437505814259253
3082,BEMB,0.13703574670033447,0.6076328747332536,0.09285764341644605
3158,MAYZ,0.16832617006180328,0.6064914524050203,0.17390119429401615
2742,PSMJ,0.13257567020249117,0.6064833482673069,0.09746547341693795
710,SOXQ,0.23279256243982704,0.6040618291632049,0.38674218504511376
133,USMV,0.13984131033694736,0.6036447574129795,0.2209826350618169
1229,MIDU,0.25461848932980624,0.6028437783903461,0.8212979145630619
3046,HOMZ,0.1966828214074634,0.6023491550777792,0.3932268413369879
2942,SIXS,0.16441486492026947,0.6018625336437475,0.22033581581082817
1903,SUSL,0.17029079389371526,0.601239850122715,0.2352802952452186
2835,NACP,0.16123969657343706,0.6008866497743818,0.22918242099529257
1304,ICLO,0.12116301320623024,0.6005509314023371,0.06812369273269957
2673,SIXA,0.14222177167846572,0.5994221855880236,0.15009868749541894
1466,GOOY,0.19243186415827784,0.5990804671216498,0.15739332284044075
2243,UMDD,0.25056382174933534,0.5976687998550344,0.8234330509149095
313,IYW,0.1758442773659663,0.5975565669573247,0.33367556825175937
1608,USSG,0.17023146463254046,0.5972730738858166,0.23185597676093075
3108,XDAP,0.16938242243636492,0.5968792339819385,0.188476548385281
271,STAG,0.18640990820879044,0.5967727732444824,0.35107663827432867
1882,QQH,0.19631551665578195,0.5960346140780272,0.3773239700913658
3333,CVAR,0.16902371401457605,0.596028233493219,0.188017203530971
3461,AGIH,0.15477509007620793,0.5944775074928496,0.11318700702806427
3122,FDWM,0.16764473302784122,0.5932467778412865,0.25936038801690814
37,SMH,0.19946129148452973,0.5931722965349393,0.4243471383605442
3415,ACSI,0.16021470261674065,0.592951396894748,0.2393568255854514
3309,HKND,0.15076438348431997,0.5929254861265401,0.1697044976263592
3181,HSMV,0.1735779815841696,0.5928564673239881,0.1730457015685031
2962,EMLDU,0.14895083795830533,0.5919288818418705,0.12884764925343445
542,FBCG,0.19485551319781869,0.5909073958727847,0.4143884114184926
1888,FLTW,0.14977516495804166,0.5907497572670355,0.32792376096559067
1842,IVOG,0.15535083620996337,0.5897879237509549,0.3205424472075332
3259,MAGA,0.1678119650589065,0.5894483596819411,0.3300454273527292
2377,SPBC,0.17136324554803095,0.5893742576892316,0.3024991178012277
3035,EAOA,0.15520910879558003,0.5890719826590639,0.24017111281261838
3464,IQQQ,0.22937034569102432,0.5886387480969276,0.06228289897765697
1113,REFI,0.1753899146875022,0.5883918362485163,0.20370899405548348
582,VONV,0.14191903851831333,0.588080404287969,0.27946523758814357
3162,LFEQ,0.15837224608540956,0.5878529962450986,0.24313453096683202
3448,FLDZ,0.17675860841758184,0.5865634672699426,0.17427964342825555
3216,SSPX,0.18221653441439445,0.5865618773044308,0.3057833121353062
2514,BKMC,0.15548227968974526,0.5858028943845055,0.2286222215612436
352,NSA,0.19559957805087969,0.5857629375104368,0.49709138622189536
3034,RXL,0.20523173498571667,0.5852894821079672,0.49138016177893734
2443,FMET,0.1760589834477213,0.5852403683598538,0.24455907773026103
834,RECS,0.16697087757418005,0.584682539894947,0.23405265528222707
1424,PTNQ,0.1490098085371745,0.5845794453097669,0.2149533545030901
1880,GRPM,0.15693814732602562,0.5826162379631984,0.33442468374538564
675,SFY,0.1628682010954925,0.5812460297549065,0.254050878408643
171,SVXY,0.18733272869277529,0.5806920796440427,0.9395324839674198
1539,NZUS,0.15889189192407382,0.5802800117985553,0.166372201505432
1817,DBJP,0.16131304404220304,0.5800411501664636,0.24935303332792738
3359,SSLY,0.18546173549119072,0.5797726944779853,0.3345651058402009
3255,QVMM,0.17077531845552163,0.5790580060285098,0.20864147307305517
322,MTUM,0.15428538811883818,0.5780814878041299,0.3529789792267734
3219,SHRY,0.15856160329421276,0.576844381904483,0.2629260835027897
3041,RFDA,0.1534446462171788,0.5768331213129004,0.24092549265790814
2074,IQSM,0.14782226141022914,0.5766736398339529,0.1571464899635914
2758,RYSE,0.19010812197969584,0.5766319496569943,0.24758441393324712
2498,STXK,0.14774923615616653,0.5765804385861674,0.15946521227127688
3398,VNMC,0.15959421715040856,0.5762080408695394,0.276850071349437
3264,PRMN,0.44254446905972844,0.5759744537875888,0.04663861989300313
1445,IVOO,0.1528156914995047,0.5754730380162112,0.3270245383548
385,AIQ,0.17930660122265762,0.575124418023066,0.4298873138667754
2371,FDG,0.18307493920390638,0.5751050609967276,0.46248100176523466
507,DFSV,0.16908387690267168,0.574898572403364,0.20019550649435577
1564,FLQL,0.15012214398262969,0.574685628649622,0.22979086459463952
3474,BTSGU,0.13276039195091105,0.5746293484869354,0.2316400560944378
3068,FEBZ,0.15289799466328358,0.5745841948173185,0.15630643284367463
1088,USMC,0.15324354084918013,0.57455598456835,0.1830888059024184
310,ESGU,0.15242372553721228,0.5743296767324273,0.2281852733843988
2968,NBDS,0.17554928560606675,0.5740441594358594,0.24979402437389744
1404,CLOI,0.11791628566654966,0.5734863310793169,0.07930207203755463
174,SPLV,0.13722680732858228,0.573401778852965,0.25449677457350567
569,AVLV,0.1513263021529636,0.5733638783670741,0.15069514988724284
3061,RMIF,0.15729767907638514,0.5731458283601695,0.07342735372427253
718,ARKW,0.20638243097865216,0.5726052198546786,0.8173042327345845
2168,XHYE,0.12261735315155287,0.5716894261918711,0.06887581428733154
3319,SEPZ,0.15840804055998525,0.5715909771626914,0.14067915226883917
1982,FPAG,0.15817276047914408,0.5715788702708772,0.23077356034801866
2027,TTAC,0.15127533193052756,0.5710184635081186,0.24795367294245846
2596,JUST,0.15706935594974114,0.5709423077485807,0.22819968165405027
607,GSLC,0.14606589019126948,0.5705038512763752,0.2274562905447611
653,KLIP,0.16144478563168496,0.569885740180436,0.10356386859484419
1727,QUS,0.14672135780589524,0.5697403995312329,0.22814344323930685
2887,RAYD,0.1411228287130979,0.5692856500210426,0.15496790799519264
3606,ASMF,0.965864886516522,0.5692196589657229,0.01872898378220322
861,DSTL,0.15960911226697472,0.5688948509420163,0.21851538717911925
230,PAVE,0.17073314040215304,0.5684595942399209,0.34727542389595023
1346,OVL,0.16393284372467165,0.5678468382733259,0.2612000530849201
3520,NBSM,0.15923054685314586,0.5674260700484173,0.052819949313257904
1546,VIOG,0.1575952523329689,0.5671583745596733,0.3342475113582592
421,JQUA,0.1528841271530652,0.5667412563127794,0.21772989618776106
1078,BST,0.1733642863111573,0.5665311634576551,0.507582980485782
879,BBUS,0.15850900233320875,0.5664873400272662,0.22879208718512686
480,FNDX,0.13891143587885302,0.5657813490760106,0.2727414317687909
637,IXN,0.16185592894202672,0.5653207840256044,0.28144454449731077
156,DYNF,0.15851864097470592,0.5639398332307659,0.24047915949388826
603,MGK,0.1548407144672146,0.5638433665770116,0.3164972529606131
1628,STK,0.16823896533738236,0.5636167461810311,0.31133728191212656
738,NAIL,0.1573713441203346,0.5635577619741525,0.9154645088228298
2183,TEQI,0.14129276997908802,0.5634727237028769,0.14748290152056073
458,OMFL,0.15821749388591133,0.5633305262786225,0.214532427297716
859,SKYY,0.16940748212519563,0.5611980999940509,0.537598004258047
2755,JULZ,0.1415944577115269,0.561158916128236,0.13630592452722723
112,IGV,0.1703202809632487,0.5610179027607668,0.42623969013686325
3508,FYEE,0.06201672888514409,0.5605465372381313,0.04367209124118468
2142,PSCC,0.1486987475486643,0.5604617868043189,0.2488319402423008
611,PBUS,0.1554279562872498,0.5594259772564414,0.2220778150471283
3164,XRLV,0.1426081545725555,0.5592690682550034,0.2791484220823381
2550,FLV,0.1378066362994399,0.5582070807949467,0.1279845685223153
2093,IQSU,0.16190141893040577,0.5581457488434673,0.21904004274915626
1705,JHML,0.1417235209429828,0.5573559966908831,0.25585597594874165
512,HDV,0.13245295624993125,0.5571351243755018,0.2562464018609807
1966,TDV,0.1705886355816144,0.556793636987373,0.22335407768362492
1757,FNDB,0.13752989280398142,0.5567072798925038,0.2791586016281468
3105,DWAW,0.1733400682922237,0.5564747135582162,0.3749559886919609
992,PFIX,0.23906956451263373,0.5555026133668427,0.40113551250119905
2792,AVSD,0.14378696336456165,0.5551520097964503,0.1584186337985465
605,SCHK,0.15067818110616393,0.5547798396344765,0.2396253338703561
860,TSPA,0.1438438818003891,0.5539566594184928,0.21499423849158222
297,IAUM,0.1381393625511007,0.5539009194407034,0.1106288276052586
2347,TUGN,0.13628651904611044,0.5537303613558723,0.1833124626955215
214,DGRO,0.13838107434931124,0.5536024506735563,0.24346810677547134
609,AMZU,0.2239267720608613,0.5530376079240601,0.5492037731920395
1617,HGER,0.1552693498700377,0.5529861725611362,0.15440589888886477
2860,ARP,0.11999438963413178,0.5524850868851628,0.08469431488113749
3009,JULH,0.11908996563717111,0.5524118965052467,0.0613370537902568
238,EPRT,0.2104324746344488,0.5518071376461262,0.6785870654802032
3365,KOCG,0.1434484611919049,0.5516972143949121,0.22674014649870927
3425,NBCC,0.1675529167087626,0.551244448727006,0.24664476907474345
3118,CBSE,0.18346015152996076,0.5509759022331686,0.3907527479571966
2856,PTWOU,0.18828376223142818,0.5509249251914747,0.1440025356185822
1489,DRLL,0.17096714409967828,0.5503396300332942,0.1884339062006781
2562,PSCI,0.15968079192585294,0.5502536502355867,0.3494537957559489
387,FAS,0.17941853981326839,0.550140017336879,0.9000846350280535
274,EXR,0.19511889262269055,0.5499549637862484,0.6055167284662427
2579,QARP,0.15408385709574768,0.5492900161361368,0.2489637817300113
3088,RFFC,0.1519329883367766,0.5487722773912901,0.26089476543024964
489,RETL,0.21385491806355805,0.5484954729745414,0.8974498014122053
2565,GLACU,0.12475780277293302,0.5481594644203978,0.06483195866317726
1597,EUSA,0.14261323133570047,0.5480088022932126,0.291825906173785
298,DFIC,0.13768197216000022,0.547772926729025,0.1448404055375685
2031,DOCT,0.3281486357001986,0.5476599039376672,0.18192554531358404
2386,QDEF,0.1336012179469508,0.5476002661363787,0.25029588505292544
2223,TFLR,0.11350545295619674,0.5474649615058828,0.055590607240442236
2388,IQHI,0.11308873440480549,0.546485557507053,0.05604481278147528
3099,CPII,0.15897975438865553,0.5463137200705946,0.10428083192993813
3323,HLGE,0.15046409491829227,0.5462027588641014,0.21077681863044795
2838,HAPS,0.1693475335347745,0.545938249666199,0.1792447114644381
1036,IUS,0.14690294492546396,0.5451057484762406,0.2386833761226867
2834,ESG,0.14675193779293205,0.5450750552703097,0.22844444439412992
1003,SPYX,0.14292069881245406,0.5449969129807366,0.21976833113188743
2110,PSCT,0.16165119776830994,0.5446264311285387,0.3458878720048162
3030,AFMC,0.17346710371380514,0.5435434357492761,0.3268437576657558
1309,EFIV,0.1452570359685279,0.5434387956746201,0.2025348014133673
601,SCHM,0.14474293864059784,0.542343996798745,0.3289864261565674
3621,MARXU,0.1703230164980858,0.5418966583544128,0.08984665482471645
2203,CWS,0.14349425907502655,0.5418353580904326,0.2277840346360385
1463,TECB,0.1762194293546091,0.5416381083057901,0.3791910161125704
2621,MFUS,0.14256630264432602,0.5416101601776491,0.24545823451371834
3505,GINX,0.2011030543695438,0.5410484583707258,0.05073860506529405
2092,PSCH,0.15434661642240166,0.5409580108553169,0.5185460635791176
880,FQAL,0.1408400295769292,0.5409063869818765,0.22849042853789933
1052,VIOO,0.15011313768372192,0.5407182330184037,0.3298730704227123
350,RDVY,0.1482416764716208,0.5400186280020707,0.3065348807913471
996,WINN,0.1874928275097556,0.5397563211017007,0.27657167499466073
2539,APRJ,0.11700139805624987,0.5393314818489875,0.07302927428607645
3112,SPXT,0.14329937899801726,0.5374504720314348,0.23672887069481097
678,AVUS,0.15458755732130713,0.5374322605727158,0.2664959738962739
1032,QTEC,0.1685731400166699,0.5363964819186455,0.4136749030788989
2977,PSET,0.14490200174872192,0.5363708210532536,0.2417014034871625
1698,BBMC,0.16131477952673112,0.5363612366531442,0.31789098295109147
3290,MOTE,0.1597746904791697,0.536348690246285,0.2213609346721254
668,CGMS,0.1211436591824111,0.5361302291562989,0.052477815054309776
237,IWF,0.1473266423930617,0.535769201125315,0.3007180309494122
2896,VETZ,0.0993603008860946,0.5354999713868731,0.055283733370676734
3191,SSPY,0.14751644010023757,0.5354536166873117,0.263036183343233
687,ONEQ,0.1518265070311673,0.5350362229935033,0.32921123576785494
2628,VLU,0.1426663178373755,0.534717810689477,0.26910898680291334
1015,AIRR,0.16365921206747935,0.5344818763634124,0.3293956756034533
1984,LGLV,0.1330370847283695,0.5342580103465207,0.2579783846161049
3351,RNWZ,0.1656270185518094,0.5338121625106187,0.2877392404068613
1740,VSLU,0.14351099371654885,0.5336789281095612,0.195200367964646
2702,MBOX,0.13374754651005327,0.5336070017703312,0.12544315391448707
381,DFIV,0.13396300944846318,0.5334120353174634,0.18070746646743463
1081,IHF,0.15591815798503394,0.5333207864754258,0.3625681125384192
2653,SPVM,0.14176528910885478,0.5328036150061005,0.3616625514467958
1959,IEDI,0.14618753373680726,0.5325806932530883,0.27852699347507737
2662,AMOM,0.16639628100178672,0.5322826838709499,0.39256499658326305
929,FDLO,0.13366372329493625,0.5322324952291119,0.23393572925745212
1565,QDF,0.1325203522189693,0.5322235570179109,0.2608724653363085
3243,XHYD,0.138813322819197,0.5315648165520408,0.09115947432155928
2463,NETDU,0.11157570535795358,0.5309958865979719,0.0672317741300298
2028,XNTK,0.16323637338643016,0.5309732036152411,0.4603939836581171
3120,FEDM,0.14818653321720698,0.5308258291142046,0.24583371614775967
1139,SECT,0.14760536245717315,0.5308190417585811,0.28026501964130857
2461,GVIP,0.15094560151332614,0.5308189369207611,0.4056314845477106
2071,IVOV,0.14460547952735592,0.5299855654570074,0.36379794200001647
1184,FDIS,0.14682591746688511,0.5297794438578223,0.35951027052260814
1607,INCO,0.14955562607127204,0.5293799344704545,0.3323018793803696
2148,FNY,0.14615561639783547,0.5286650251987428,0.37250622969135544
1319,FVAL,0.13902820326607324,0.5284495150385152,0.26759385833416727
3073,GAMR,0.16216310397258504,0.5279493921028764,0.5598742778477719
2373,MEM,0.14082236033559337,0.5272448958943602,0.14825348786697493
3210,XB,0.14274558383682145,0.5268176252350821,0.09896041137514112
472,NOBL,0.13241594538190116,0.5263076713747092,0.24654227870632206
2904,CVRD,0.12318003880485673,0.5260381280213091,0.0719337129113834
2484,NNAGU,0.14727473726949936,0.5260255106377991,0.08859481922079586
3329,SPAQ,0.1386123239687942,0.5256740728043511,0.06190626142678012
1366,APLY,0.15674879895983662,0.5254635724086681,0.16328141560474105
3242,PJBF,0.12110113992710803,0.5251427989808669,0.06793298614592697
1602,SELV,0.11348234067756402,0.5243001727768207,0.09306834167106001
294,VUG,0.14553546848176535,0.5238477229653519,0.32148374613452607
2025,FDMO,0.14295295840641264,0.5237341754477932,0.2657109316285475
953,JMOM,0.14937159505893072,0.5234932960837217,0.26956704653581115
3482,KNOW,0.1282469440401952,0.5234140782225323,0.044596126663800834
2764,GHTA,0.12537456033996497,0.5234092321007148,0.11915172429526061
3071,FUSI,0.1281368207003395,0.5226762414723143,0.08134636232156807
392,EQIX,0.18499569297763951,0.5226731530217481,0.4945317361766895
1243,IHE,0.14449869602551701,0.5224528980632664,0.3153287349887765
3334,SMDY,0.1677649299348054,0.5223518331839039,0.3141973919589443
3478,NSCR,0.07997448719087386,0.5209234064972755,0.0412791049345555
925,FHLC,0.13402724047560022,0.5208932748010381,0.19328620498861793
17,TNA,0.17263926690119602,0.5208286818528546,0.8422163808842907
1783,CATH,0.14109152208661047,0.5204564559229248,0.24941853328138275
2800,VEGN,0.15814057601274634,0.5200161321110647,0.2866563065161976
549,PYLD,0.12404842840200292,0.5183088981573687,0.058949957778590176
2846,QVML,0.13624704508017826,0.5182555964611595,0.1970023552085922
185,REXR,0.15830758296394598,0.5176710616774594,0.43170440925819126
3443,IQRA,0.03696357516689108,0.5174476205758116,0.03575315604766681
3273,FCSH,0.1353878443080616,0.5170637207530456,0.1039000274691916
2506,ESGA,0.14672532049232823,0.5170234157462902,0.23388221516211863
960,PNQI,0.16657636365534922,0.5169875897951351,0.6301434451730691
2783,CACG,0.14886051998415883,0.5165352581272772,0.33717502538842825
2118,ESPO,0.1607327460028285,0.5159647283839229,0.5444955740576002
922,RWL,0.13859750788047798,0.5153779510032834,0.3262505742166855
2954,BKSE,0.15239931165046916,0.514834388643514,0.32029006113750547
1780,STXT,0.10346690408337822,0.5143353990402078,0.05244554221905516
2557,VSMV,0.12895325883907094,0.5140205320258114,0.20293827134084808
514,SCHV,0.1294696666769266,0.5138454254995987,0.26584589172661266
1059,FJUN,0.12686260723467346,0.5132400301012016,0.15018145526350105
2346,DVAL,0.12538552101962308,0.5132332411848204,0.1391261594800198
1852,FLRG,0.13462035001025718,0.5132069126096294,0.18425491484649908
163,SPYG,0.14182352816571875,0.5131883164756653,0.28825780370748927
1616,HYBL,0.10640047923682716,0.5131542662633184,0.06385246754120863
2496,ROCLU,0.13191087069898777,0.5121718980223537,0.10175393874287032
863,LRGF,0.13693415668462228,0.511320683926936,0.25560252962590563
1688,BIB,0.19579221316080986,0.5111813580118566,0.6943245227585481
3433,NSCS,0.16323676318666758,0.5110127877610801,0.27871278956991474
129,AAAU,0.13337824014675004,0.5107310478909278,0.2906809677801499
1858,QSPT,0.13877470762860922,0.5106502634904044,0.203064981417135
1310,CLOA,0.11571026328692713,0.510648620877948,0.06934539661128308
152,COWZ,0.14317635520768457,0.5104874641870167,0.2781811950893352
844,HEWJ,0.14290663190214437,0.5094791077809436,0.2510255259295816
528,FDN,0.15801399996889187,0.5090219764283194,0.5629625828265585
2086,FCPI,0.14729988007929795,0.5088710815621255,0.26583826887825324
376,AVUV,0.1678140044997587,0.5083959068024945,0.39410270409935155
2060,KRMA,0.13760027654644924,0.5077728476705877,0.2556032813103713
1273,PSI,0.17257143982130874,0.5076469410213128,0.44429244386346967
2713,PEXL,0.1522382662056876,0.5074549263205043,0.2699752360740684
3414,BBIP,0.1316333155555145,0.5073901061697044,0.08829173432148467
2501,RSEE,0.1381212065822497,0.507252476413255,0.15188831183746868
428,SPHB,0.15725752980046437,0.5067298647812284,0.3738317212821543
1953,AAPX,0.20084677121717776,0.5058155148523666,0.2863592834356246
103,IVW,0.13924166388240145,0.5057701540439427,0.28722658178980526
645,FDVV,0.13136756769814362,0.5055303779439971,0.30438128961672667
2131,CNRG,0.18152918813150443,0.5055034539277254,0.6165269228695056
1374,QGRO,0.1532808429914283,0.5054557687719325,0.3024056885006985
1971,XCCC,0.1172215222050037,0.5053431646340452,0.08992474000802993
2867,LEAD,0.13783995029642448,0.5051260910244829,0.21233974371712463
232,CTRE,0.2247392020560799,0.5050680568572131,0.6052233979903652
746,HEQT,0.11351014151446615,0.5047727846901923,0.12390400149923318
368,CIBR,0.152202388018279,0.5046242065111401,0.2992878226005001
2633,CALY,0.11802967290399335,0.5045421636682078,0.06911557118219593
106,JEPI,0.12591622904116284,0.5039655374153377,0.11598045108286913
1157,FIDU,0.1356404579179682,0.5039624265679229,0.32572199518725536
3369,ESIX,0.15725016225989497,0.5030176513111178,0.21090237994893984
1964,XHE,0.14468377657923615,0.5029632528178994,0.5233992010565233
1551,XSD,0.17202058172727996,0.5029566598970852,0.45069839619076274
2956,VNSE,0.13277826223183942,0.5028224936426099,0.19474472885571018
1493,QJUN,0.13642617227705212,0.5022430704783438,0.16930251556047546
3018,XHYF,0.13324758385320656,0.5019641948592928,0.0963810252922826
1180,ILCG,0.141263799021784,0.5017391498553436,0.3259383579810686
2505,XBJL,0.1173883057850782,0.5014761642414409,0.10987668242086919
263,SCHA,0.13917607455560077,0.5013124827960067,0.3436529984816147
1123,FLQM,0.13848387934947048,0.500180834976234,0.29021551611941077
279,IHI,0.1402526270931086,0.49983303064653933,0.37503415177104676
501,DIHP,0.12851036072657052,0.4997017239742732,0.14509462271140292
482,IUSG,0.13810446898403272,0.49967493003509816,0.28483407055358007
1137,HIBL,0.08656630729090353,0.49934293276395764,0.8580349555274922
2949,MAGG,0.11052036600402304,0.49918531197896043,0.05177452182202568
1840,LGH,0.1502963168597149,0.4982793507702029,0.23945077471810566
2339,XEMD,0.11371640732169075,0.49827124831239505,0.06725055574511908
939,JAVA,0.1267842461556734,0.4980127825051733,0.13620566376161938
736,ESGV,0.14162519244722782,0.4979197035081287,0.2565932043150251
1382,VIOV,0.14246802855619567,0.4969406611010627,0.3686468914712481
1177,MGC,0.1334597391297876,0.4967151981438791,0.2903546213279994
2170,IBLC,0.1930689458770034,0.49626484297212314,0.5883416396493003
2475,FLLV,0.12858211550831178,0.49620522188794275,0.2280540835321855
2931,AVSE,0.11855611278890343,0.49565524292924273,0.14447534470859894
1819,VTWG,0.14312035788233257,0.4956185725620997,0.4915215256129754
853,PPA,0.13930626925142553,0.4954584773850349,0.3461887807170567
781,URTH,0.12944190841650616,0.49539990631992575,0.22965269204378877
290,HASI,0.17880915715692325,0.49503225077334206,0.7862747745282832
1549,CAPE,0.13834084556212023,0.4950108758070323,0.17670870611986678
343,SUI,0.16673445725041036,0.4948797263919899,0.5693459102462913
2121,SIZE,0.12928204109125097,0.4946845401441171,0.2914472725695544
3336,LVOL,0.14255339379691145,0.4945280337991064,0.17974018111606546
1420,AESR,0.14151016507358527,0.4943037179351686,0.2114766833168039
2389,CFA,0.12811909999678894,0.49425986664563887,0.2751334213825978
2457,ACVF,0.13341999433767193,0.4942564870481494,0.20164017338082457
2696,RTH,0.13769241820951716,0.4939352986807004,0.3197820855861592
3562,FFLV,0.12493305593697679,0.4935429517544934,0.0478325050054109
2537,DIVL,0.11364071651742513,0.49352802008964425,0.0879451822032971
1365,XLSR,0.14145763481579654,0.4933654944590956,0.21609772887093126
3352,BTR,0.13575083175713387,0.4929412515003767,0.14983250734223083
2020,VSDA,0.13278712578372343,0.49293085602573544,0.21121157221521722
460,RSPT,0.14942450149982855,0.4926094844262947,0.40139794851341654
3353,HART,0.13980537980807117,0.492006986694219,0.13645563461282567
3325,IBRN,0.1575165260457283,0.49174696495540177,0.30540085416889035
305,DRN,0.16867309047174284,0.4911356053432165,0.8303497153848978
869,NXRT,0.17196020150346247,0.48982053916458823,0.6782901029835501
3400,BBSB,0.1105749620402916,0.4895591990863922,0.08709445478198506
1197,RSPH,0.1334241779445411,0.4893283066323701,0.29035323141202507
663,DIVO,0.1246580459151887,0.4890939500815646,0.1861706753053493
2208,DCRE,0.114636054167226,0.4890066171040768,0.06996113349968533
2232,BRLN,0.10996484357301317,0.4885654590990859,0.06246163083193789
142,VTWO,0.13796838047771276,0.4882830415327876,0.3626109509761781
96,SSO,0.1721766666283735,0.4879689511331208,0.7278177495295118
1545,XJUN,0.10874853091211989,0.4879471435598034,0.0970118116138432
2966,SPMV,0.13085485741803415,0.4874536953534521,0.22210107301558366
3021,QPX,0.15476652888294962,0.48588592863109303,0.30174630985714695
2044,DXJS,0.1371469449347682,0.48500312094212383,0.2719679570488808
1000,IWX,0.12299155634524417,0.48443249061320004,0.25162089385705816
