Date,change_nq,change_es,diff,nq_open,nq_close,es_open,es_close,nq_return,es_return,nq_position,es_position,portfolio_return,cumulative_portfolio,cumulative_long_nq,cumulative_long_es,sr_portfolio,sr_long_nq,sr_long_es,mdd_portfolio,mdd_long_nq,mdd_long_es
2015-09-07,-62449.0,70843.0,-1.0,101.97000122070312,102.16000366210938,192.85000610351562,192.58999633789062,0.001863317045520183,-0.0013482486771892307,-1,1,-0.0032115657227094136,0.889878856019555,0.8466387059096631,0.8373997340528687,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-08,-17538.0,-104762.0,1.0,104.12000274658203,105.04000091552734,195.94000244140625,197.42999267578125,0.008835940690325362,0.007604318749667085,1,0,0.008835940690325362,0.8977417728129183,0.8541195553012146,0.8437675885514931,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-09,-17538.0,-104762.0,1.0,106.27999877929688,103.86000061035156,199.32000732421875,194.7899932861328,-0.022770024433014232,-0.022727342322024436,1,0,-0.022770024433014232,0.8773001707114306,0.8346712321582908,0.8245909937262543,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-10,-17538.0,-104762.0,1.0,103.73999786376953,104.98999786376953,194.55999755859375,195.85000610351562,0.012049354402739522,0.006630389397149204,1,0,0.012049354402739522,0.8878710713859166,0.8447284816443373,0.8300583531080415,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-11,-17538.0,-104762.0,1.0,104.51000213623047,105.56999969482422,195.3800048828125,196.74000549316406,0.010142546521164798,0.006960797299433383,1,0,0.010142546521164798,0.8968763450322448,0.853296179567168,0.8358362210507282,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-12,-17538.0,-104762.0,1.0,104.51000213623047,105.56999969482422,195.3800048828125,196.74000549316406,0.010142546521164798,0.006960797299433383,1,0,0.010142546521164798,0.9059729550854666,0.8619507757647602,0.8416543075609868,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-13,-17538.0,-104762.0,1.0,104.51000213623047,105.56999969482422,195.3800048828125,196.74000549316406,0.010142546521164798,0.006960797299433383,1,0,0.010142546521164798,0.9151618279293382,0.8706931516069084,0.8475128925921138,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-14,326.0,-46420.0,1.0,105.95999908447266,105.25,196.9499969482422,196.00999450683594,-0.006700633169189026,-0.004772797440831033,1,0,-0.006700633169189026,0.9090296642299392,0.8648589561950655,0.8434678852272789,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-15,326.0,-46420.0,1.0,105.5,106.48999786376953,196.61000061035156,198.4600067138672,0.009383866007294135,0.009409521884810073,1,0,0.009383866007294135,0.9175598767957287,0.8729746767552083,0.8514045147524594,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-16,326.0,-46420.0,1.0,106.51000213623047,107.08999633789062,198.82000732421875,200.17999267578125,0.005445443526687014,0.006840284183999408,1,0,0.005445443526687014,0.9225563972871738,0.8777284110577067,0.8572283635889063,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-17,326.0,-46420.0,1.0,106.9800033569336,107.12999725341797,200.02000427246094,199.72999572753906,0.001402074142622034,-0.0014498977038658318,1,0,0.001402074142622034,0.9238498897569206,0.8789590513670954,0.8559854701528501,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-18,326.0,-46420.0,1.0,105.2300033569336,105.3499984741211,195.7100067138672,195.4499969482422,0.001140312775439948,-0.0013285460973139745,1,0,0.001140312775439948,0.9249033675887992,0.8799613396024578,0.854848253997121,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-19,326.0,-46420.0,1.0,105.2300033569336,105.3499984741211,195.7100067138672,195.4499969482422,0.001140312775439948,-0.0013285460973139745,1,0,0.001140312775439948,0.9259580467149081,0.8809647707598998,0.8537125486854775,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-20,326.0,-46420.0,1.0,105.2300033569336,105.3499984741211,195.7100067138672,195.4499969482422,0.001140312775439948,-0.0013285460973139745,1,0,0.001140312775439948,0.9270139285050986,0.8819693461427097,0.8525783522106936,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-21,5167.0,-31974.0,1.0,105.93000030517578,105.68000030517578,196.44000244140625,196.4600067138672,-0.0023600490822219405,0.0001018340063750729,1,0,-0.0023600490822219405,0.9248261301339231,0.8798878551967977,0.8526651736800478,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-22,5167.0,-31974.0,1.0,104.05999755859375,104.0999984741211,193.8800048828125,193.91000366210938,0.0003844024261563159,0.0001547285874838267,1,0,0.0003844024261563159,0.9251816355421194,0.8802260862230809,0.852797105357968,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-23,5167.0,-31974.0,1.0,104.37999725341797,104.18000030517578,194.11000061035156,193.60000610351562,-0.001916046690024592,-0.002627347922478654,1,0,-0.001916046690024592,0.9234089443316674,0.8785395319440998,0.85055651065491,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-24,5167.0,-31974.0,1.0,103.16999816894531,103.80000305175781,192.14999389648438,192.89999389648438,0.006106473722921269,0.0039032007484946485,1,0,0.006106473722921269,0.9290477167857393,0.883904310510464,0.8538764034639353,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-25,5167.0,-31974.0,1.0,104.91000366210938,102.91999816894531,194.63999938964844,192.85000610351562,-0.018968691485069484,-0.009196430804284157,1,0,-0.018968691485069484,0.9114248972711223,0.8671378023420679,0.8460237882040683,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-26,5167.0,-31974.0,1.0,104.91000366210938,102.91999816894531,194.63999938964844,192.85000610351562,-0.018968691485069484,-0.009196430804284157,1,0,-0.018968691485069484,0.8941363595829752,0.8506893328944001,0.8382433889770713,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-27,5167.0,-31974.0,1.0,104.91000366210938,102.91999816894531,194.63999938964844,192.85000610351562,-0.018968691485069484,-0.009196430804284157,1,0,-0.018968691485069484,0.8771757628324626,0.8345528693890866,0.8305345416531951,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-28,9652.0,18857.0,-1.0,102.4800033569336,99.98999786376953,191.77999877929688,188.00999450683594,-0.024297476693979768,-0.01965796379423024,-1,1,0.004639512899749527,0.8812454310994715,0.8142753404952113,0.8142079237035189,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-29,9652.0,18857.0,-1.0,100.23999786376953,99.47000122070312,188.27000427246094,188.1199951171875,-0.007681530920549947,-0.0007967767135987683,-1,1,0.006884754206951178,0.8873125892885901,0.8080204592893561,0.8135591817898843,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-09-30,9652.0,18857.0,-1.0,100.88999938964844,101.76000213623047,190.3699951171875,191.6300048828125,0.008623280323572841,0.006618741387524679,-1,1,-0.002004538936048162,0.8855339366549154,0.8149882462169903,0.8189439196175977,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-01,9652.0,18857.0,-1.0,101.94000244140625,102.22000122070312,192.0800018310547,192.1300048828125,0.0027467017126845228,0.000260324090384969,-1,1,-0.0024863776222995536,0.8833321648910298,0.8172267758286923,0.8191571104485484,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-02,9652.0,18857.0,-1.0,100.80000305175781,104.01000213623047,189.77000427246094,195.0,0.03184522804849933,0.027559654369982166,-1,1,-0.004285573678517167,0.8795465798157853,0.8432515488722968,0.8417327972872237,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-03,9652.0,18857.0,-1.0,100.80000305175781,104.01000213623047,189.77000427246094,195.0,0.03184522804849933,0.027559654369982166,-1,1,-0.004285573678517167,0.875777218144297,0.8701050867483854,0.8649306622523378,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-04,9652.0,18857.0,-1.0,100.80000305175781,104.01000213623047,189.77000427246094,195.0,0.03184522804849933,0.027559654369982166,-1,1,-0.004285573678517167,0.8720240103499728,0.897813781662047,0.888767852358012,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-05,-6992.0,12468.0,-1.0,104.77999877929688,105.5,196.4600067138672,198.47000122070312,0.006871552100508209,0.01023106198791584,-1,1,0.003359509887407632,0.8749535836348005,0.9039831558392921,0.8978608913483537,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-06,-6992.0,12468.0,-1.0,105.25,105.0,198.30999755859375,197.7899932861328,-0.0023752969121140144,-0.0026221788052177967,-1,1,-0.00024688189310378235,0.8747375734376948,0.9018359274406239,0.8955065395490261,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-07,-6992.0,12468.0,-1.0,105.66000366210938,105.62999725341797,198.89999389648438,199.41000366210938,-0.00028399022952302637,0.0025641517409519367,-1,1,0.002848141970474963,0.877228950233754,0.9015798148485978,0.8978027542014447,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-08,-6992.0,12468.0,-1.0,105.2300033569336,106.05000305175781,198.9499969482422,201.2100067138672,0.007792451474536507,0.0113596873601006,-1,1,0.0035672358855640936,0.8803582328248836,0.908605331806227,0.9080015128002104,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-09,-6992.0,12468.0,-1.0,106.0999984741211,106.52999877929688,201.3800048828125,201.3300018310547,0.00405278333044145,-0.0002483019691399371,-1,1,-0.004301085299581387,0.876571736971315,0.9122877123489215,0.9077760542366,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-10,-6992.0,12468.0,-1.0,106.0999984741211,106.52999877929688,201.3800048828125,201.3300018310547,0.00405278333044145,-0.0002483019691399371,-1,1,-0.004301085299581387,0.8728015271593991,0.9159850167820957,0.907550651654795,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-11,-6992.0,12468.0,-1.0,106.0999984741211,106.52999877929688,201.3800048828125,201.3300018310547,0.00405278333044145,-0.0002483019691399371,-1,1,-0.004301085299581387,0.8690475333414815,0.9196973055890442,0.9073253050408948,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-12,7491.0,-50604.0,1.0,106.7300033569336,106.79000091552734,201.4199981689453,201.52000427246094,0.0005621433215278947,0.0004965053342505879,1,0,0.0005621433215278947,0.8695360626084397,0.9202143072872083,0.9077757968947481,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-13,7491.0,-50604.0,1.0,106.18000030517578,106.0999984741211,200.64999389648438,200.25,-0.0007534548015139512,-0.001993490698488296,1,0,-0.0007534548015139512,0.8688809064869779,0.9195209673989609,0.9059661542873256,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-14,7491.0,-50604.0,1.0,106.0999984741211,105.93000030517578,200.17999267578125,199.2899932861328,-0.0016022447821879737,-0.004445995714915989,1,0,-0.0016022447821879737,0.8674887465882164,0.9180476697268335,0.9019382326475053,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-15,7491.0,-50604.0,1.0,106.31999969482422,107.66999816894531,200.0800018310547,202.35000610351562,0.01269750261471091,0.011345483065207605,1,0,0.01269750261471091,0.8785036872162526,0.9297045824136192,0.9121711575918707,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-16,7491.0,-50604.0,1.0,107.9000015258789,108.12000274658203,202.8300018310547,203.27000427246094,0.0020389362149393444,0.0021693163606671256,1,0,0.0020389362149393444,0.8802949001990755,0.9316001907558974,0.9141499454077634,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-17,7491.0,-50604.0,1.0,107.9000015258789,108.12000274658203,202.8300018310547,203.27000427246094,0.0020389362149393444,0.0021693163606671256,1,0,0.0020389362149393444,0.8820897653509179,0.9334996641226739,0.9161330258404394,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-18,7491.0,-50604.0,1.0,107.9000015258789,108.12000274658203,202.8300018310547,203.27000427246094,0.0020389362149393444,0.0021693163606671256,1,0,0.0020389362149393444,0.8838882901183192,0.9354030103944874,0.9181204082019425,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-19,2223.0,33765.0,-1.0,107.9800033569336,108.73999786376953,202.5,203.3699951171875,0.00703828934255295,0.004296272183641975,-1,1,-0.002742017158910975,0.8814646532602542,0.9419866474335388,0.9220649033729345,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-20,2223.0,33765.0,-1.0,108.55000305175781,108.18000030517578,202.85000610351562,203.11000061035156,-0.003408592687055107,0.0012817081538723774,-1,1,0.0046903008409274844,0.8855989876646888,0.9387757986357933,0.923246721477987,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-21,2223.0,33765.0,-1.0,108.7300033569336,107.5199966430664,203.61000061035156,201.85000610351562,-0.011128544803728517,-0.0086439492243018,-1,1,0.002484595579426716,0.8877993429945854,0.9283285901000189,0.9152662236960282,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-22,2223.0,33765.0,-1.0,108.4800033569336,109.70999908447266,202.97999572753906,205.25999450683594,0.011338455839570605,0.011232627979543991,-1,1,-0.00010582786002661347,0.8877053890899832,0.9388544028234788,0.9255470686890478,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-23,2223.0,33765.0,-1.0,112.66000366210938,112.77999877929688,207.25,207.50999450683594,0.0010651084083699318,0.0012544970173024729,-1,1,0.00018938860893254108,0.8878735103787649,0.9398543845421612,0.9267081647260913,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-24,2223.0,33765.0,-1.0,112.66000366210938,112.77999877929688,207.25,207.50999450683594,0.0010651084083699318,0.0012544970173024729,-1,1,0.00018938860893254108,0.8880416635078037,0.9408554313497804,0.9278707173546501,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-25,2223.0,33765.0,-1.0,112.66000366210938,112.77999877929688,207.25,207.50999450683594,0.0010651084083699318,0.0012544970173024729,-1,1,0.00018938860893254108,0.8882098484831296,0.9418575443807716,0.9290347284020138,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-26,18292.0,-15062.0,1.0,112.69999694824219,112.8499984741211,207.3000030517578,207.0,0.0013309807448157688,-0.0014471927030454937,1,0,0.0013309807448157688,0.8893920386888164,0.9431111386367019,0.9276902361221946,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-27,18292.0,-15062.0,1.0,112.55000305175781,113.08000183105469,206.1999969482422,206.60000610351562,0.00470900724056975,0.001939908638184136,1,0,0.00470900724056975,0.8935801922387072,0.9475522558172041,0.9294898704248071,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-28,18292.0,-15062.0,1.0,113.25,114.0199966430664,207.0,208.9499969482422,0.006799087355994757,0.0094202751122811,1,0,0.006799087355994757,0.8996557220253247,0.9539947463788752,0.9382459207182874,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-29,18292.0,-15062.0,1.0,113.5,113.83999633789062,208.35000610351562,208.8300018310547,0.0029955624483755505,0.0023037951210838157,1,0,0.0029955624483755505,0.90235069692269,0.9568524972170752,0.940407447092815,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-30,18292.0,-15062.0,1.0,113.88999938964844,113.33000183105469,209.05999755859375,207.92999267578125,-0.004917003789576354,-0.005405170266950715,1,0,-0.004917003789576354,0.8979138351263942,0.9521476498621932,0.9353243847209698,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-10-31,18292.0,-15062.0,1.0,113.88999938964844,113.33000183105469,209.05999755859375,207.92999267578125,-0.004917003789576354,-0.005405170266950715,1,0,-0.004917003789576354,0.8934987893963647,0.9474659362595846,0.930268797166722,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-01,18292.0,-15062.0,1.0,113.88999938964844,113.33000183105469,209.05999755859375,207.92999267578125,-0.004917003789576354,-0.005405170266950715,1,0,-0.004917003789576354,0.8891054524629209,0.9428072426605018,0.9252405359240043,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-02,26767.0,93437.0,-1.0,113.62999725341797,114.61000061035156,208.32000732421875,210.38999938964844,0.008624512722181866,0.00993659750696944,-1,1,0.001312084784787575,0.8902720341991692,0.9509384957193924,0.9344342787266139,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-03,26767.0,93437.0,-1.0,114.37999725341797,115.01000213623047,209.97000122070312,211.0,0.005507998758005512,0.004905456842924078,-1,1,-0.0006025419150814341,0.8897356079827394,0.9561762637727544,0.9390181057534562,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-04,26767.0,93437.0,-1.0,115.38999938964844,115.0199966430664,211.35000610351562,210.36000061035156,-0.0032065408487663444,-0.004684199028029243,-1,1,-0.0014776581792628985,0.8884208828842223,0.9531102455243463,0.934619558055184,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-05,26767.0,93437.0,-1.0,115.12000274658203,114.70999908447266,210.42999267578125,210.14999389648438,-0.0035615327686529977,-0.0013306029988238485,-1,1,0.002230929769829149,0.8904028874799865,0.9497157121527724,0.9333759504684764,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-06,26767.0,93437.0,-1.0,114.48999786376953,114.79000091552734,209.74000549316406,210.0399932861328,0.0026203428889463604,0.001430284090359325,-1,1,-0.0011900587985870354,0.8893432556894537,0.9522042929656326,0.9347109432407554,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-07,26767.0,93437.0,-1.0,114.48999786376953,114.79000091552734,209.74000549316406,210.0399932861328,0.0026203428889463604,0.001430284090359325,-1,1,-0.0011900587985870354,0.8882848849230565,0.9546993947135293,0.9360478454319574,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-08,26767.0,93437.0,-1.0,114.48999786376953,114.79000091552734,209.74000549316406,210.0399932861328,0.0026203428889463604,0.001430284090359325,-1,1,-0.0011900587985870354,0.8872277736801019,0.9572010344835483,0.9373866597730938,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-09,13324.0,8446.0,1.0,114.36000061035156,113.56999969482422,209.30999755859375,208.0800018310547,-0.006908017762425886,-0.005876430853212066,1,0,-0.006908017762425886,0.8810987884602022,0.9505886727351235,0.9318781718842137,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-10,13324.0,8446.0,1.0,112.97000122070312,113.27999877929688,207.50999450683594,208.55999755859375,0.0027440697109325975,0.005060011949078542,1,0,0.0027440697109325975,0.8835165849579553,0.9531971543195317,0.9365934865690333,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-11,13324.0,8446.0,1.0,113.58999633789062,113.13999938964844,208.8800048828125,207.74000549316406,-0.003961589600756774,-0.005457676000572716,1,0,-0.003961589600756774,0.8800164548428897,0.9494209783855084,0.9314818627750928,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-12,13324.0,8446.0,1.0,112.68000030517578,112.04000091552734,206.5,204.83999633789062,-0.0056797957748944035,-0.008038758654282687,1,0,-0.0056797957748944035,0.8750181411008355,0.9440284611238783,0.9239939048894021,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-13,13324.0,8446.0,1.0,111.56999969482422,109.83999633789062,204.35000610351562,202.5399932861328,-0.015505990514167308,-0.008857415039498122,1,0,-0.015505990514167308,0.8614501181052017,0.9293903647605875,0.9158097073798301,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-14,13324.0,8446.0,1.0,111.56999969482422,109.83999633789062,204.35000610351562,202.5399932861328,-0.015505990514167308,-0.008857415039498122,1,0,-0.015505990514167308,0.8480924807454341,0.9149792465806512,0.9076980007043657,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-15,13324.0,8446.0,1.0,111.56999969482422,109.83999633789062,204.35000610351562,202.5399932861328,-0.015505990514167308,-0.008857415039498122,1,0,-0.015505990514167308,0.8349419667838587,0.9007915870625116,0.8996581427816045,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-16,11423.0,29819.0,-1.0,109.7300033569336,111.41999816894531,202.32000732421875,205.6199951171875,0.015401392147181883,0.01631073385481103,-1,1,0.0009093417076291455,0.8357012143377052,0.9146650315377436,0.9143322273088288,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-17,11423.0,29819.0,-1.0,111.61000061035156,111.48999786376953,205.99000549316406,205.47000122070312,-0.0010751970784498076,-0.002524415061866651,-1,1,-0.0014492179834168434,0.8344901011091237,0.913681586368074,0.9120240732626603,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-18,11423.0,29819.0,-1.0,111.94000244140625,113.62999725341797,206.0399932861328,208.72999572753906,0.015097326917572007,0.013055729611049722,-1,1,-0.002041597306522286,0.8327864083663797,0.9274757359760386,0.9239312129619457,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-19,11423.0,29819.0,-1.0,113.69000244140625,113.70999908447266,208.58999633789062,208.5500030517578,0.00017588743633559296,-0.00019173156352152287,-1,1,-0.00036761899985711583,0.8324802602598415,0.9276388673055028,0.9237540661858982,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-20,11423.0,29819.0,-1.0,114.25,114.4800033569336,209.4499969482422,209.30999755859375,0.0020131584851955688,-0.0006684143790321142,-1,1,-0.002681572864227683,0.8302479037839234,0.9295063513624162,0.9231366156853702,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-21,11423.0,29819.0,-1.0,114.25,114.4800033569336,209.4499969482422,209.30999755859375,0.0020131584851955688,-0.0006684143790321142,-1,1,-0.002681572864227683,0.8280215335345545,0.9313775949607047,0.9225195778976351,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-22,11423.0,29819.0,-1.0,114.25,114.4800033569336,209.4499969482422,209.30999755859375,0.0020131584851955688,-0.0006684143790321142,-1,1,-0.002681572864227683,0.8258011334592321,0.933252605668921,0.9219029525468296,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-23,-12697.0,1992.0,-1.0,114.5199966430664,114.1500015258789,209.3800048828125,209.07000732421875,-0.003230834160261926,-0.0014805499635328213,-1,1,0.0017502841967291045,0.8272465201327669,0.9302374212703723,0.9205380291640556,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-24,-12697.0,1992.0,-1.0,113.41000366210938,114.05000305175781,207.8699951171875,209.35000610351562,0.005643235772703385,0.0071198875311165675,-1,1,0.0014766517584131828,0.8284680751613622,0.9354869703631927,0.9270921563998192,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-25,-12697.0,1992.0,-1.0,114.22000122070312,114.1500015258789,209.5,209.32000732421875,-0.0006128497117502293,-0.0008591535836813842,-1,1,-0.0002463038719311549,0.8282640202666787,0.9349136574430595,0.9262956418512455,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
2015-11-26,-12697.0,1992.0,-1.0,114.22000122070312,114.1500015258789,209.5,209.32000732421875,-0.0006128497117502293,-0.0008591535836813842,-1,1,-0.0002463038719311549,0.8280600156315058,0.9343406958775842,0.9254998116310005,0.2619243809743071,0.2134782817917297,0.34895863550750783,-0.38386804501001465,-0.4687462768464175,-0.3876108881019775
