Symbol,Balabce,Period
6563,1.2542997542997543,54
CALB,1.254180618007757,22
DVA,1.253944385478356,71
4689,1.2539027509409633,42
5983,1.2538860103626943,28
CBL,1.2536408022623378,11
CMTL,1.253494909885328,5
BPYPP,1.2534369328829877,24
6960,1.2533333333333334,295
TNA,1.253294211557404,12
TMO,1.2532492837578455,36
VTS,1.2532396604095608,8
VLY,1.2531806888234165,11
9994,1.2530413625304135,405
CMA,1.2529397979043424,18
4242,1.2529290144727774,49
FONR,1.2526389295760847,21
6245,1.2525773195876289,12
AEVA,1.2525773170536871,4
3349,1.2525423728813558,40
WHLR,1.2524751624503876,10
PDEX,1.2524527783663768,9
6727,1.2524271844660195,25
FIVN,1.252420613222441,14
IVZ,1.2524201604723733,15
7501,1.252413825959186,13
SCVL,1.2522123555225673,8
6645,1.2521276595744681,29
VRE,1.2520458147628937,11
FGRO,1.2520087593142601,102
3852,1.2519754170324846,98
4593,1.2519251925192518,18
ATNI,1.251922037443277,7
MATX,1.251907111424525,23
GOOG,1.2518380425771884,63
6838,1.2518195050946144,14
LOW,1.251761369822329,40
PROC,1.2517580100425525,6
4171,1.251732101616628,18
BLKB,1.2516766388975646,124
6028,1.2516688918558077,17
QTEC,1.2516326538334916,95
6035,1.251548946716233,21
3541,1.2515337423312884,32
8194,1.2514877433449916,13
2122,1.2514563106796117,31
TOST,1.2514028966867792,15
UPRO,1.2512741175815247,89
VZLA,1.2512613660073446,8
CEN,1.2511905602587092,400
4082,1.251180358829084,35
9869,1.25111441307578,374
4658,1.25105786975384,6
TIL,1.2509804379889626,3
5941,1.2509773260359656,25
YUMC,1.2509772113938809,114
6412,1.2508960573476702,156
8056,1.2508856682769727,176
5660,1.2508792497069168,265
SAMG,1.2507271281000378,7
7747,1.2506887052341598,10
BGS,1.2506024042857589,3
VJET,1.2505399176544474,22
HAFC,1.250489247990783,63
6771,1.2504230118443316,131
IHS,1.2504118513905222,8
1811,1.2504012841091492,121
ELDN,1.2503864628948085,7
TROX,1.2503726222987814,17
9007,1.2503052503052503,112
FFIC,1.250197321010687,9
STRT,1.2500761024585707,8
ESGR,1.2500265659878014,35
UAMY,1.2500000776102163,6
LITB,1.250000077074974,13
JELD,1.2500000634091981,16
SGC,1.2500000507273594,11
GRNT,1.25,60
BIOL,1.25,3
EWZS,1.25,30
4373,1.25,209
6062,1.25,15
4119,1.25,97
7067,1.25,34
9509,1.2498952037883255,88
TRN,1.249786522733242,12
IOSP,1.2497722043614066,15
FDBC,1.2496850640035868,4
3634,1.2496765847347995,21
2483,1.249658002735978,213
3961,1.2495527728085867,5
PCAR,1.2495301969168886,161
3683,1.2494577006507592,19
3177,1.2494106553512494,64
CIG,1.2494015124557671,6
6156,1.249342105263158,22
CHN,1.2493151181245414,37
LGIH,1.2492848915824766,15
5259,1.2491961414790997,3
SAND,1.2491857073417314,26
7694,1.2491803278688525,8
6938,1.2491581679220627,22
EMO,1.2489789656866663,15
6272,1.2488436632747455,19
5070,1.248780487804878,34
SBSW,1.2487804405277463,23
ELP,1.2487724719775106,32
UTHR,1.2487366277085838,12
EFO,1.2487272782759233,39
ORAN,1.2487257127582962,40
9301,1.248665955176094,68
9982,1.2486602357984995,10
9409,1.2485380116959064,87
GOOGL,1.2484407721835755,61
9044,1.2482698961937717,87
9247,1.2482558139534883,14
MAG,1.2482213784989482,26
9706,1.248210922787194,308
SUPN,1.2481962240688826,20
TNC,1.248165888101363,138
6644,1.248046875,305
GGB,1.2479871544641474,28
RNW,1.2479474079164048,15
3817,1.2478573877271169,437
XGN,1.2477231676163456,5
ADTN,1.2476340153057204,18
BDRY,1.2475928086135024,4
6190,1.2475247524752475,84
8227,1.2474849094567404,213
RRR,1.2474575836826416,17
DNOW,1.2473404439138362,4
VACC,1.2473118433939647,9
9861,1.2472978815391267,404
6864,1.2472799208704253,22
VEEV,1.2472339416364677,21
CMP,1.247143765349541,14
TAGS,1.2471200878330153,64
6086,1.2470205850487541,39
MIR,1.246947045194717,6
9830,1.2469194312796208,275
SSSS,1.246874984400347,5
BRKR,1.2466553516159924,18
NRG,1.2466126249013867,30
VC,1.2465149309612118,16
6703,1.246498599439776,81
FORR,1.246475732392442,56
PJFG,1.246179197855398,53
ESTA,1.2461538461538462,25
2196,1.2461538461538462,11
7083,1.2461538461538462,25
7134,1.2460966542750929,108
3246,1.2460567823343849,174
INVA,1.2460567523449257,3
SOYB,1.2459917937700908,52
6284,1.2459807073954985,125
5218,1.245929734361611,17
QTAP,1.2458391960691364,107
BOKF,1.2458250906734276,9
5199,1.2457757296466974,4
ALKS,1.2457482426361504,46
BSBR,1.2457305204431353,17
2385,1.245674740484429,9
INTG,1.2456716281264575,4
DY,1.2456684457840634,15
SPG,1.2455565680574603,13
PACW,1.2455404216321362,11
6493,1.245535708705739,26
SOCL,1.2454367243935962,32
5631,1.2453988043316584,37
INDL,1.2453446449713481,54
7175,1.2453300124533002,72
NECB,1.2452830744235668,83
9310,1.2450980392156863,138
9563,1.2450638792102207,4
2475,1.2449916206729923,27
EC,1.2449878538974413,21
5958,1.2448979591836735,138
7780,1.2448132780082988,37
MNST,1.2447830213497533,185
STC,1.2447722802454046,47
AZO,1.2447657135990742,87
3113,1.2446808510638299,13
AVNW,1.2446729338692408,4
4386,1.2446003189773804,17
WRN,1.2445651740821646,9
TIME,1.2444931448322454,50
QCLN,1.2444900282789189,13
HBM,1.2444444827091556,12
5612,1.2443762781186094,167
EWP,1.2443715321950075,44
MX,1.244343869924004,16
NXT,1.2443200484442674,5
9843,1.244304791830322,16
BJK,1.2442129135223838,95
HLIO,1.2441920962383064,70
8541,1.244186046511628,19
BLOK,1.244147198580065,8
3985,1.2441037735849056,8
RM,1.2439162899659724,27
CDW,1.2438581447190817,34
5139,1.2437158469945355,6
6572,1.2436472346786247,26
7345,1.243606998654105,11
5363,1.2435424354243543,129
FELE,1.2435030612068922,22
NTAP,1.243471438905725,16
HCKT,1.2434174438864405,57
4317,1.2434017595307918,173
3580,1.2433234421364985,85
CSGP,1.2432710903840338,73
6492,1.2432065217391304,14
6464,1.2431865828092243,50
4588,1.243076923076923,15
OGIG,1.243058165352683,143
2698,1.2430117222723174,381
RITM,1.242931695316794,52
MVBF,1.2427553822118396,24
PCB,1.2427184533439133,48
DNLI,1.2426590026309277,8
RMCF,1.2426229577396417,5
GHLD,1.2426094861328858,10
FNKO,1.2426094861328858,27
SAM,1.2424063516473056,9
8841,1.2423263327948304,29
VLYPP,1.2423124525582225,26
RDN,1.2422969428371535,102
CGAU,1.2422680488389384,73
ICUI,1.2422032792784687,11
ANGO,1.2419355719044163,9
IGV,1.2419008556340265,78
6059,1.2418772563176896,77
STX,1.2417439534733223,6
1739,1.2416534181240064,12
5079,1.2415841584158416,191
5253,1.2413793103448276,14
6229,1.2413793103448276,233
VPG,1.2412307739257813,87
4958,1.2412040656763097,22
RJF,1.241182815359691,17
3028,1.2410945590444369,15
JG,1.2409638459043242,13
RPTX,1.2409502350310893,5
AZZ,1.240844650047666,14
SGRP,1.2407407223442461,3
9232,1.2407267221801666,133
COR,1.2406927681357467,42
4017,1.240648379052369,12
8705,1.2406015037593985,34
FCFS,1.2405556156425273,125
MKSI,1.2405489817049309,42
PLTK,1.2405372854654786,10
CELC,1.2404761541457403,3
CCEP,1.2404098420908547,88
1904,1.2403225806451612,163
IMNN,1.2403101326790191,5
8835,1.2402088772845954,36
4441,1.2401433691756272,23
YGF,1.2401413886348582,4
NGM,1.2400975363006457,8
7514,1.2400969522322538,38
TLIS,1.240000025431315,5
2445,1.2399049881235154,67
ADT,1.2398118613442917,66
CVLY,1.2397591472506475,14
CHIC,1.239713710048895,18
VERS,1.239675840572487,28
TRU,1.2396404750844994,27
4930,1.23963133640553,5
NHTC,1.2396226292871932,6
NVEE,1.239577460197364,13
9928,1.2395309882747068,7
NOVT,1.2392211164257558,18
MXE,1.2391857004667968,93
RXO,1.2391434018726963,8
ADUS,1.2390670704267133,4
JRSH,1.2390351241810504,18
6814,1.2390290346704045,32
FAS,1.2390084499054235,12
HI,1.2389843845260602,17
TRTX,1.238952537846705,6
4284,1.238888888888889,25
ICLR,1.238853244606508,88
6788,1.2388495206335974,216
ENR,1.2388278622701419,33
UFPI,1.2387381539092184,5
REX,1.238718032836914,43
ATEX,1.2387055745428046,26
6095,1.2386587771203157,7
SBIO,1.2385035415286887,34
KEUA,1.2384473547083308,5
INFU,1.238385383637462,16
6194,1.2383790226460072,4
JAN,1.2382671806408931,15
8276,1.2381432896064581,340
9142,1.238113645148821,237
EEFT,1.2380536358550354,43
6208,1.2379623168178646,23
7354,1.2379470574717215,14
HIMX,1.2377682704801103,9
METV,1.2376237323264223,83
PLNT,1.2375409485863857,29
1446,1.2375249500998005,86
1835,1.2374736842105263,257
8125,1.2374227714033539,259
7679,1.2373887240356083,74
LAND,1.2373255165304535,10
3445,1.2373113854595337,6
FNA,1.2372881812541572,4
7264,1.2372093023255815,202
EQS,1.2371794989358278,10
ETO,1.2371045207222229,7
GLP,1.2370876153756112,70
MTD,1.2369798292593612,38
5809,1.2369337979094077,4
2379,1.236923076923077,4
FCLD,1.2366707435021034,141
CARE,1.236634517561148,26
PLAY,1.2366071763087307,18
LND,1.2365989363975014,7
EPSN,1.236585436485696,26
BIO,1.2365603180084466,18
CYAN,1.2365591046382605,7
BMRN,1.2365460996624578,34
SNAP,1.2365384738826193,14
SEDG,1.2365286599430911,14
MOON,1.236486567966281,10
HOPE,1.2364706151625688,8
CRAI,1.2364672834854316,10
CTAS,1.2364546188144068,383
PAHC,1.236406627202535,13
UHAL,1.2363252061861578,46
WFG,1.236246869183927,73
3441,1.2361904761904763,3
HRZN,1.236176146773247,9
SKWD,1.2361604617779065,31
3636,1.2360939431396787,267
CRGY,1.2360703948666034,4
ONTF,1.2360247917406357,16
TFFP,1.2359882485657963,3
DHCNI,1.235983321632534,111
8174,1.2359617682198327,384
FUSB,1.2358620742271686,18
XDSQ,1.2358208357944502,112
BTG,1.2357723230536806,17
GMAB,1.2357239216408547,15
IBN,1.2356976703866507,14
XYL,1.235692455171909,5
WLDN,1.2356688162472085,44
7719,1.2356687898089171,3
FJP,1.2356687654043401,119
9987,1.2356241234221599,159
HEWJ,1.2355888988349946,78
BXP,1.235559099426139,43
1878,1.2354497354497354,476
9974,1.2354014598540146,271
AVNT,1.235294136238108,15
NGE,1.2350877408236733,5
MATV,1.235076343370053,9
7114,1.235042735042735,7
4519,1.2349093071662207,65
DUG,1.234830154534594,3
QNST,1.2348177877123503,7
4212,1.2346698113207548,108
RING,1.234645742767644,46
NMM,1.2346391972807265,5
6929,1.2345971563981042,11
GNOM,1.2345678846225654,22
RWT,1.234449728016495,35
DAR,1.234443367911967,6
SILC,1.2344008166105942,4
PNNT,1.2342857179187594,46
9010,1.2342857142857142,7
6736,1.234250764525994,28
9717,1.2341504649196957,247
LBRDA,1.2341264982206315,7
WABC,1.2340747724995051,7
SWBI,1.2340425917640867,3
2903,1.2340425531914894,64
6867,1.234,148
DSWL,1.2339683235772785,25
VUG,1.2339625345290324,92
GCC,1.2339180862564008,32
SFE,1.2339180397810452,3
4726,1.233739837398374,23
PEB,1.2336376454289788,10
WIX,1.2335812413721827,5
ALGS,1.2335541282393454,6
RDUS,1.2335083136626674,4
SAVE,1.233486253702925,6
OR,1.2334294275498834,83
QTJL,1.2334198553211957,105
WLK,1.233394201694414,47
6250,1.2333333333333334,43
WSFS,1.2333332531445047,7
CGEM,1.2333019299658552,4
PARA,1.233272207827596,12
6465,1.2332247557003257,129
4249,1.233205898416166,62
7097,1.2331838565022422,4
7741,1.2331390507910074,47
6989,1.233117483811286,22
4507,1.2330469398432105,69
IIIV,1.2328767174418909,52
CVAC,1.2328571592058455,4
7291,1.232804308844274,13
GPMT,1.2327790998084722,31
QJUN,1.2327634537256476,81
CHTR,1.2326514154346326,16
ODDS,1.2326409769600397,85
2993,1.2326283987915407,86
WRND,1.232611954976591,92
6367,1.232580513334409,12
9353,1.2325692454632282,3
8046,1.2325344212136664,51
1770,1.232451093210587,115
CRF,1.2323947591095743,73
BFI,1.2323944034426972,4
9565,1.2323883161512028,11
3762,1.2323727783639589,14
BCD,1.232371789189564,24
3178,1.232315112540193,97
APTV,1.232265589082198,17
JCI,1.2322495509678424,27
3967,1.232233502538071,10
4095,1.2322175732217573,189
7299,1.232210992879779,173
FA,1.2322097393565816,5
NKSH,1.2322085904646138,64
9831,1.232,33
5936,1.2319688109161793,112
HTHT,1.2319035309063608,24
TGNA,1.231884149131708,5
4902,1.2317880794701987,15
INTC,1.2317167574846555,80
XHB,1.231620410740596,107
EWK,1.2315789176486531,27
SNY,1.2315095803945046,89
QSPT,1.231448337981739,58
3850,1.2313927781871776,7
7268,1.231372549019608,5
UCTT,1.2311807843626856,10
BCH,1.2311239817047934,35
BSVN,1.2310661370622782,64
7360,1.231060606060606,8
BSAC,1.2309487020392664,78
RGA,1.230808952341588,123
DYNT,1.2307692495793747,3
4372,1.2307692307692308,16
DBJP,1.2306911986825415,225
QGRW,1.2306610567733784,37
OKE,1.2306467010136808,14
CDRO,1.2304347749468507,9
BAER,1.2304074864927281,3
SFL,1.230398052617744,32
KEP,1.23039221415287,18
UMC,1.2303552526301873,30
7265,1.2303289938386295,25
PTNQ,1.230327031836654,69
HBANP,1.2303111333376566,9
ORA,1.2302901414111842,18
8237,1.2302716688227684,4
2487,1.2302158273381294,42
VTR,1.2301904716997785,39
3538,1.2301675977653632,34
WPP,1.230142135841847,51
CMCT,1.2301013180211509,9
3667,1.2300884955752212,7
KKR,1.2300032432591232,6
ZBRA,1.2298977907230042,17
1873,1.2298850574712643,40
PP,1.2298137669437401,23
OFLX,1.229705074197805,20
MGM,1.229695107957889,187
NTRA,1.2296676678057161,10
CWAN,1.2295999908447266,25
6652,1.2295755362848015,21
8207,1.2295719844357977,50
6203,1.2295482295482296,3
PRTS,1.2294737163342928,33
3179,1.2294642857142857,22
MA,1.2294011160563953,204
9766,1.2293906810035842,29
3835,1.2293577981651376,207
SEAS,1.2293543849467465,29
TCS,1.229248984294435,3
GBLI,1.2292273646413299,124
VOR,1.2291666045784975,42
6317,1.2291491154170178,19
UI,1.229147280155497,6
AMGN,1.229076199164483,15
DOUG,1.229007661790673,12
BBCP,1.229007626919124,8
HYW,1.2289156517736168,32
GRC,1.228876941370693,6
DE,1.2287639653458382,12
ONLN,1.2287559970133333,11
NXRT,1.2287539673160566,34
7698,1.2287491361437457,166
MCY,1.2286995244260699,6
BCOV,1.2285714830671037,16
ATLCP,1.228522444884613,12
FGM,1.2285088939744895,43
HPE,1.2284659347419455,38
6087,1.2284631288766368,351
8167,1.2284263959390862,173
SBGI,1.2283988435589122,5
AESI,1.2283736476139333,23
MBUU,1.2283289740814474,12
FSCO,1.228310496317794,63
3970,1.228099173553719,6
POTX,1.2280700922721708,4
6151,1.2280108254397835,38
ARTNA,1.2279793057613295,53
NIC,1.2279152499154724,11
6506,1.2278761061946903,63
DAT,1.2278681555688251,41
FDD,1.2278226019657612,33
ERY,1.2277721958879393,3
KRO,1.2277671397025476,8
LULU,1.2277078290441463,11
4401,1.2276989870381299,66
BBY,1.2276852620465373,7
FMBH,1.2276786018391053,8
3910,1.227621483375959,8
FLCH,1.2275698123035208,32
SARK,1.2274176607108471,15
PGR,1.2273652452447845,162
ATSG,1.227341760562945,20
9478,1.2272727272727273,60
URNJ,1.2272176115729485,105
CCBG,1.2271930034434337,76
ALIT,1.2271762554130128,28
EVH,1.22717541811339,24
VONG,1.2271325467442527,105
NI,1.2271309362829486,44
4045,1.227109515260323,163
7412,1.2270967741935483,245
SDD,1.227091584420807,4
3943,1.2270642201834863,65
EE,1.2270296619143364,17
3766,1.226984126984127,19
XDNA,1.2269539526266562,24
NULG,1.22693804739244,98
5947,1.2268828046976348,12
4387,1.226863226863227,4
ALRS,1.2268115993608724,6
OEUR,1.2267389609825723,91
DMA,1.2267206219809765,33
GS,1.2266634949083337,5
5028,1.2266553480475382,8
AG,1.2266187485340045,18
OSBC,1.226615941344749,9
1827,1.226537216828479,156
WRK,1.2265201829496304,47
MNSB,1.2264901171971019,10
IMXI,1.2264809338786888,98
9767,1.2263513513513513,7
ACES,1.2262443334774824,22
DIOD,1.226174506438347,7
3254,1.226120857699805,183
ASGN,1.2261162422843686,35
PBA,1.2259814614444213,29
SNEX,1.2259110106479079,115
MERC,1.2258591828884298,51
IWF,1.2257099753857554,105
4478,1.2256267409470751,8
7084,1.225531914893617,15
REXR,1.2255105089874838,21
3003,1.2254098360655739,387
PSFO,1.2253756781331573,108
GTY,1.2253622908473043,27
6543,1.2252931323283083,4
PILL,1.2252503474705565,8
XLG,1.2252445329276875,115
WTFC,1.2252409201833832,14
PSI,1.22508794622889,149
ZM,1.2250412205768622,17
BPTS,1.225000023841858,7
EEX,1.2250000055879353,26
6580,1.225,5
5753,1.225,86
6643,1.2249718785151855,95
7110,1.2248628884826325,22
CRSR,1.2246596223175656,17
OGI,1.2246377268550628,7
6537,1.2246376811594204,5
ESUS,1.2245885700650667,120
RYAN,1.2245561181626992,399
CSTE,1.2245431202730248,4
BGC,1.2245369795479915,4
3645,1.2244389027431422,6
2491,1.2244388265936033,8
ITCI,1.224333786186296,3
9678,1.2242903676128432,307
RPM,1.2242778767409122,13
ALLT,1.224262300084849,9
HQY,1.2242356936810026,6
BKYI,1.2241379292626442,5
LRGE,1.2240814062031249,83
6640,1.224,10
8366,1.2239678480087688,102
PATH,1.2238409983694065,8
ECPG,1.2237780343353841,46
IT,1.2237060285607206,13
2678,1.2237017310252996,33
6785,1.2236987818383167,328
LGND,1.2236780980329698,13
6890,1.223564953602433,3
CHIQ,1.2235293941651801,28
MCHI,1.2235239186343312,33
7947,1.2230603448275863,41
APAM,1.2230347457546151,14
PECO,1.22303416164959,548
3901,1.2229140722291407,45
HFGO,1.222881991676681,89
XME,1.2228571428571429,15
4613,1.2228571428571429,63
EPRT,1.2227255046804528,43
SNPO,1.2227027480666701,4
4397,1.222636815920398,8
EEA,1.2225657038510978,15
MDXH,1.2225610560547526,11
6312,1.2225609756097562,89
DOOO,1.222539890213435,33
2433,1.2225300092336104,62
IART,1.222427720968434,13
FUN,1.222407334514073,5
6513,1.2224012892828364,11
NANR,1.222339072176414,18
TKR,1.2223349466952211,146
4261,1.2222682119205297,4
ONEQ,1.2222472595204326,93
2933,1.2222222222222223,4
3134,1.2222222222222223,33
9973,1.2222222222222223,36
PLMI,1.2222222004189691,97
NAVB,1.2222221670327384,61
MOG.B,1.222012898748277,163
KB,1.221980115355404,37
AIRG,1.2219513037600471,14
MPW,1.221945091193615,25
URTY,1.2218851441224918,7
8518,1.221830985915493,103
3678,1.2217920353982301,15
SIGI,1.2217729120222027,353
FOXF,1.2217681209098543,14
BHP,1.2216046335487576,40
UEIC,1.2215640914935297,10
ITT,1.2215353993221336,258
MZZ,1.2214726489007712,4
TCBI,1.221472583408082,44
FBNC,1.2214118295165162,24
7370,1.2213438735177866,8
IR,1.2212390248935325,150
8544,1.2210743801652892,380
9341,1.2208860759493672,12
HTGC,1.2208228503892369,42
OXM,1.220812441436324,9
SPWH,1.2206185964332383,3
QTUM,1.2205918462314074,143
DAX,1.2205537719722137,40
5563,1.2204472156438966,3
CION,1.2203591754315233,9
BHC,1.220338999793191,3
3391,1.2203389830508475,57
PGRO,1.2203254552121117,88
EPC,1.2202941670137293,27
KEX,1.2202898108440896,348
CTEX,1.220132084210892,27
TTSH,1.2201257965373375,15
CPNG,1.2201256864072356,16
9240,1.2201005025125629,15
RFIL,1.2200957127015806,3
FGI,1.220064752636088,3
6145,1.2200556568538419,14
GFL,1.2200488719967364,64
MTA,1.2200000286102295,24
HON,1.2199220123210404,13
CPSI,1.2199213812826657,21
FMET,1.2198824561382207,81
KMPR,1.2197525814270846,20
8801,1.219702338766832,60
QMAR,1.219686929782421,66
9955,1.2195671776375112,137
HXL,1.2195611601146634,250
LINK,1.2195121556558246,23
SEVN,1.2195121332318901,7
MAIN,1.219404717943714,10
RMBI,1.2193548301090769,8
BWET,1.2192408040797789,3
TWM,1.2191697397144357,4
LNKB,1.2191304745881453,29
UAE,1.2190669866902788,68
WMPN,1.218905449503705,44
STBA,1.2188228100377156,13
QTOC,1.2187684797114984,59
LRND,1.21869765880496,98
QID,1.2186847895316424,47
6136,1.2186515437933207,10
TSQ,1.2186380436755497,13
NRGX,1.218571390424456,484
NTCT,1.2185629569615193,3
VNAM,1.218523295812054,70
EPAC,1.2185016056042706,6
9436,1.2183908045977012,328
7090,1.2183908045977012,64
FXNC,1.2183606507348232,20
LOGI,1.2183484834141336,12
5240,1.2182952182952183,4
OFIX,1.2181818995403346,18
MMV,1.218181822122621,4
5020,1.2181178866965767,123
1787,1.218091697645601,9
2692,1.218074656188605,271
YALA,1.218045152677878,14
2384,1.2179487768989097,12
BPYPM,1.2179161597873465,10
7989,1.2178877259752616,179
2282,1.2178428761651132,114
9765,1.2178082191780821,142
UG,1.2178047125524973,55
3196,1.2177361211247297,258
MMC,1.2177290605776547,442
PDLB,1.2176628799418385,24
DDI,1.2176471037023209,4
WDC,1.2176149252633257,10
SWI,1.2175925971917163,55
WYY,1.217573204226852,7
OILK,1.217431277263931,32
EGRX,1.2174079790215053,12
XITK,1.2173495280029807,150
FTV,1.2173227406132867,317
9257,1.2173174872665535,27
OLN,1.2173103020808531,14
6264,1.2172210720609504,6
SSO,1.2171992791858621,124
TCBK,1.2171489158001076,10
MORN,1.217146430237463,43
BBSI,1.2171161158335102,115
AMS,1.217021281344689,179
8074,1.2170212765957447,192
XRAY,1.2170115236394106,58
CBT,1.2169844628692412,104
ISTR,1.2168675114098269,4
8946,1.216867469879518,82
4237,1.2168284789644013,4
MBLY,1.2168256712030943,9
BLMN,1.2167795587097099,10
IBM,1.216775438527827,19
CRTO,1.216771102964507,9
NDLS,1.2167689103724566,18
2002,1.2166666666666666,126
5952,1.2166666666666666,296
PRAA,1.2166269416052395,52
XSD,1.21662092872839,78
3937,1.216612377850163,22
ILCG,1.2165630540775623,106
IMOS,1.2165449726456745,48
VRRM,1.216487422607961,71
3922,1.2164846077457796,27
STEL,1.2164623632337463,4
8025,1.2163636363636363,53
TIXT,1.216329938557847,50
INBKZ,1.2162162162162162,28
KRG,1.216216118085529,26
PGJ,1.2161925799381486,26
OSW,1.2161423273476026,4
TTGT,1.216058586462518,75
MSGS,1.216057765796229,65
TFII,1.216026217132541,8
3360,1.2159961685823755,46
TWNK,1.2159025722307302,117
4477,1.215846994535519,19
3352,1.215846994535519,262
3395,1.2158415841584158,142
7781,1.2158273381294964,193
VAC,1.215812781333121,17
4088,1.2156673114119922,49
CBRL,1.2156169357520976,17
BTMD,1.2155844011079961,4
SLGN,1.2155192388805045,16
PL,1.2153846929764636,5
AIG,1.2152661940425353,23
EUM,1.2152501989914535,204
3914,1.2152380952380952,10
2351,1.215211485870556,4
CPLP,1.2151394237633903,78
1383,1.2151162790697674,238
FWRG,1.215067686007178,280
FKU,1.2149321517553289,22
FFNW,1.214891683357466,24
3317,1.2148526077097506,155
CDRE,1.2147971282158854,21
9769,1.2147777082028803,73
CASA,1.2146341792463484,3
4320,1.2145833333333333,261
NCNO,1.2144350452275567,73
7595,1.214397496087637,16
NWLG,1.2143121356932325,107
SPUU,1.2142941834021823,121
VVV,1.2142857966676903,11
AIN,1.2142254963981347,16
8630,1.214165576527752,484
STRRP,1.214120217627962,7
MC,1.214107282936459,21
JCTCF,1.21395338573219,8
VOX,1.2139078870183457,105
YETI,1.2138090869302554,43
7952,1.2136684996072271,57
BJ,1.2136587398382948,32
5918,1.2135922330097086,214
7831,1.2135921419841007,5
FI,1.213572876024467,216
RAYS,1.213533790626303,25
BEPC,1.213531253294165,23
EWO,1.2135252872085405,47
RL,1.213518531319483,50
5262,1.2135135135135136,122
UBT,1.213492740551315,9
MLPB,1.2134498757444607,356
7538,1.2134387351778657,180
CNXN,1.2133920091991124,42
BGR,1.2133664814156793,104
7590,1.2132353215357514,20
3237,1.2131147540983607,4
BRSP,1.212962976862537,20
ADNT,1.2128796232418038,16
EFX,1.2128614236452817,6
3696,1.2128146453089246,19
BRDG,1.2126984369187128,16
7272,1.2126816380449141,147
6379,1.2126582278481013,229
2408,1.2126436781609196,423
CNO,1.2126316271330182,63
CWK,1.212564568963416,16
IPGP,1.2124840252412605,18
FNF,1.2124645938271281,35
UAVS,1.2123893898668094,3
AMP,1.2123566458649404,10
BUFQ,1.2123421212552874,68
8462,1.2123411978221417,7
SRI,1.2123184735556178,5
2112,1.2122641509433962,18
3396,1.2122506737975123,4
6395,1.2122467771639043,123
9233,1.2122395833333333,255
FTAIO,1.2122030349911954,4
7077,1.2121212121212122,5
6232,1.2120401337792641,7
URE,1.2120389587861196,37
UTMD,1.2120349773509658,20
CHAU,1.2120176012783987,4
HZO,1.2119887971995857,36
PMD,1.2119013850908589,30
PLBC,1.2117977876040764,13
CATO,1.2117942422482189,34
GCO,1.211781805269185,47
IRT,1.2116776603474706,19
7717,1.2115869017632241,6
7500,1.211498973305955,112
SAIC,1.2113822013735107,12
PAX,1.2113750537009942,5
SBLK,1.211348337677574,5
AENT,1.211320725519406,9
BBDO,1.211108738202819,43
FLSA,1.2110826494898863,23
FNWB,1.2110702044770232,33
GRMN,1.2110054626855666,21
EBTC,1.210979241821578,72
FCOM,1.210932813615772,103
TR,1.2108757028533292,12
6670,1.2108597285067872,17
ACR,1.2108433686487734,4
BEKE,1.2107904482514704,3
HFWA,1.2107806749702748,9
4826,1.2107061503416856,12
ACU,1.2106917684937653,5
OCC,1.210653719479825,33
SSRM,1.2106454895524599,28
4685,1.2105263157894737,4
ALC,1.2105032933123792,127
SONY,1.2104712044274912,7
TUG,1.2103777320407976,51
PGRE,1.2103448234282925,17
8995,1.2102009273570324,283
2185,1.2101751459549626,216
6391,1.21012101210121,7
ESSA,1.2099698440108604,15
CCSI,1.2099213513890028,15
JAMF,1.2099207096994944,20
NIR,1.2098765631961923,3
JVA,1.2098765335195418,10
WAFD,1.209860503709555,15
CTVA,1.2098441678322855,42
4642,1.209812101594397,56
4645,1.2098092876770956,73
DCOM,1.2097044152194716,6
FTAIN,1.2096943961131088,7
1860,1.2096774193548387,7
LESL,1.2095914394942782,4
7701,1.2095672310212797,20
HA,1.209515086725901,3
NYMTZ,1.2095018308596428,8
6586,1.209494173646661,26
CVCO,1.2094881854239388,7
CBOE,1.2094823695578545,114
NBN,1.2094721976713105,523
6762,1.2093959731543624,7
9024,1.2093617021276595,46
2503,1.2092247846624062,29
NEM,1.2091433150321744,52
TCBX,1.209137771020096,6
TBF,1.2090909553296638,118
6033,1.209090909090909,18
HPQ,1.2090749155878229,22
RGF,1.209048390715467,3
8830,1.2090245520902456,82
7202,1.208888888888889,502
4464,1.208888888888889,53
4735,1.2088452088452089,8
AVT,1.2087853717517787,12
IPSC,1.2087500095367432,4
GPN,1.208677496929907,22
9428,1.2086614173228347,46
OBDC,1.208561207805179,133
6089,1.2084615384615385,17
VVX,1.2084073762560947,185
7217,1.2083993660855785,97
PHI,1.208268899936278,16
SBAC,1.2082610744333002,30
BLDP,1.2082429523521776,14
ORTX,1.208067942916417,5
FEZ,1.2080495783105993,40
2693,1.2080291970802919,99
6502,1.208000040757838,14
FIP,1.2079999923706055,8
EWEB,1.2079722988179618,31
KESG,1.2079539336490477,34
FEN,1.2079510919643897,5
JGRO,1.2079334639989874,115
UXI,1.2079011893566745,25
TRIP,1.2078364406904494,3
7915,1.207748830995324,22
QSR,1.2077480294866938,172
CFFI,1.2077293872101613,12
HPP,1.2077052414629172,26
CWEN,1.2076898933777769,55
PFX,1.207618479685045,11
4350,1.207598396109192,5
RTO,1.2075447825715073,119
AJX,1.2075209308605364,5
VNCE,1.2074882925688386,13
