Symbol,DividendGainPerDay
DOX,1.560285536750756e-05
6323,1.5601833747018516e-05
5805,1.5568648209703796e-05
3901,1.5559743831424353e-05
6390,1.5529719093337684e-05
IWX,1.551169256664144e-05
RNDV,1.545810166061181e-05
IUSV,1.5450639734034958e-05
9919,1.5428875755164678e-05
IDMO,1.542616728304188e-05
ASIX,1.5416070759211203e-05
RELL,1.541217311252586e-05
DGRW,1.5405697921959733e-05
DON,1.535800831753182e-05
SPGI,1.5339219246617423e-05
EWW,1.5328602082448062e-05
MCO,1.5310988691041134e-05
SLMBP,1.5294295187725578e-05
1963,1.5266114342547735e-05
2499,1.5253374532282032e-05
USMC,1.5250337693695411e-05
ICE,1.5230771506671601e-05
HBT,1.5221544499561779e-05
1871,1.5197387154688114e-05
6070,1.519420257779161e-05
UMI,1.5177860496114492e-05
IMCV,1.5167287557878971e-05
7079,1.515956500292147e-05
RMD,1.5153137596443534e-05
OTTR,1.512890001132239e-05
PFM,1.5090294322653276e-05
EQL,1.5065046304813713e-05
NURE,1.5055867408241462e-05
XLB,1.5048070013172103e-05
7059,1.5026700700104769e-05
CFFI,1.5025564427877257e-05
IVE,1.500176691465201e-05
SIG,1.4975272945632377e-05
VOOV,1.4958749892645579e-05
BBSI,1.4907360447971952e-05
WCN,1.4882498873483924e-05
PHM,1.4863145009918994e-05
EQWL,1.486271903343544e-05
CVE,1.485770626051218e-05
TPHD,1.4839199115627377e-05
6103,1.4774356400271655e-05
1890,1.475938558252946e-05
WTS,1.475212086251451e-05
URTH,1.4710877602016316e-05
6810,1.4706452585482447e-05
BRO,1.4669561477058394e-05
SNDR,1.4652471708586577e-05
2666,1.4637985218181877e-05
TOK,1.461373273351447e-05
3911,1.4583873626574961e-05
CCF,1.4573075898012973e-05
FCX,1.4559771385938714e-05
EDEN,1.4558863335226565e-05
FCBC,1.4493691651281224e-05
CDL,1.4388956830337942e-05
FNDF,1.4361190950229829e-05
FNDX,1.4354068540772496e-05
6668,1.4353687518698607e-05
EPS,1.4322896296277282e-05
VIG,1.4318392070908404e-05
SPGM,1.4315003043140012e-05
XOP,1.4295244659383896e-05
MUSA,1.4287579489532759e-05
6492,1.4276575202462197e-05
6150,1.4258476974376809e-05
9913,1.4232602034320412e-05
VMI,1.4228661369235797e-05
EXI,1.4218908725535018e-05
9308,1.4182986733191483e-05
6315,1.4182654078476103e-05
PEP,1.4178726167432403e-05
LECO,1.4132500268411279e-05
5446,1.4069326828122835e-05
TDIV,1.401027373030532e-05
FXU,1.3988021646092358e-05
PRF,1.396105077206292e-05
GPI,1.3956188661376269e-05
GJP,1.3906630024077739e-05
PDCO,1.3894287573699301e-05
EDOW,1.385032476029436e-05
HUSV,1.38499013282178e-05
HART,1.3847981000775082e-05
GGAL,1.3804638953449995e-05
4395,1.3789149623031114e-05
BMI,1.37722934280891e-05
6036,1.3753378614181677e-05
IWD,1.3726144379895257e-05
DURA,1.3724298658177805e-05
CPG,1.3698336921646498e-05
VONV,1.3684063120878084e-05
7472,1.368134952889204e-05
ECLN,1.3680252479951594e-05
FLCA,1.3659865586256221e-05
GLIF,1.3657628985854303e-05
IBP,1.3628646258792419e-05
GL,1.3569146634839511e-05
STM,1.3541920001979478e-05
HCA,1.3519523416476306e-05
VT,1.3519390143935896e-05
FNDB,1.3486086982174223e-05
ESGG,1.348038599378763e-05
PCH,1.347057920462332e-05
FMAT,1.3460376698194844e-05
VALQ,1.3434627889338008e-05
OVLY,1.3428563419139554e-05
XLV,1.341828760543677e-05
6961,1.3404651006782789e-05
SPVM,1.3388290689360047e-05
7683,1.3375751073053867e-05
CHK,1.3363246250636358e-05
9022,1.3354559516207887e-05
IUS,1.334587469722606e-05
DXJ,1.3335344168257614e-05
HEES,1.3300097305891456e-05
ACWI,1.3259958645971903e-05
QUAL,1.324470772652536e-05
ONEV,1.3230279765423347e-05
7735,1.3220708641663698e-05
RWL,1.3174857264213922e-05
RSP,1.3130274964787802e-05
ALB,1.3114969547213751e-05
POWL,1.3082358188663062e-05
TEX,1.2985656941750151e-05
ITT,1.296099559936411e-05
6337,1.2957874969733092e-05
CRBN,1.2956591268571777e-05
FLRG,1.2952883815440988e-05
3843,1.2919349525292953e-05
3798,1.2869966166733952e-05
5753,1.2862764071928547e-05
FXG,1.2843608383781215e-05
SIXA,1.2833441386663529e-05
XEL,1.28254147248207e-05
FNV,1.2823271089541488e-05
SPLG,1.2791057437763403e-05
8279,1.2761127368342376e-05
JPUS,1.2749858832300701e-05
CHIE,1.2725694419030219e-05
SPLV,1.2705354777064925e-05
LVHD,1.2641678425119229e-05
SIXH,1.2504313302832194e-05
USMV,1.2493149842831015e-05
VOO,1.2489490320768066e-05
7599,1.2484384361354314e-05
FVAL,1.237588274170339e-05
MFUS,1.237161354354758e-05
VAW,1.2340220128300398e-05
SPMV,1.2326272405292039e-05
FQAL,1.2300598781909503e-05
SPXV,1.2292836649374699e-05
6327,1.2286926897827137e-05
MLM,1.227478710504879e-05
6862,1.225909990751403e-05
UTSL,1.2248493312909343e-05
IXJ,1.224505647832228e-05
MTDR,1.2235051770078425e-05
RFDA,1.2200378683925273e-05
SPFI,1.2187083345745892e-05
2221,1.2186979881359116e-05
RINF,1.2155869548271937e-05
HAYN,1.215173488421653e-05
8869,1.2148733493157113e-05
HUM,1.2147833943019955e-05
OCSL,1.2131494797995926e-05
ESGY,1.212990094875331e-05
6951,1.2112740302852486e-05
3679,1.2068468091344301e-05
ZTS,1.2063461486350628e-05
RAFE,1.2050698425199075e-05
1882,1.2040471865726722e-05
TECK,1.2007833906390168e-05
IJJ,1.1998162778318506e-05
ROUS,1.1949195393675842e-05
IYM,1.1921016762924587e-05
SDY,1.1917758449192556e-05
9715,1.1883040280720504e-05
JQUA,1.1876695895676283e-05
SPTM,1.1825335537330221e-05
LMAT,1.1796262304007748e-05
BRY,1.1778731295543654e-05
BELFB,1.1769386214105105e-05
SPY,1.1736502703836138e-05
QUS,1.1735000488068231e-05
FBIZ,1.1721927606523916e-05
4752,1.1716101208206669e-05
USMF,1.1703708193920627e-05
EWC,1.1692204632494181e-05
MBCN,1.1688786950806327e-05
7105,1.1677725865529433e-05
EQT,1.1664596594349757e-05
RFV,1.1660940592613508e-05
VV,1.160910419059837e-05
WAB,1.158070958700748e-05
ONEO,1.1580008428415329e-05
FDLO,1.1575101840040732e-05
IEZ,1.15731331457752e-05
MTRN,1.1570500978653709e-05
4531,1.155754397316816e-05
DIA,1.1544599663160245e-05
6135,1.1524550366513375e-05
FTCS,1.1522733643205007e-05
9478,1.1490345697553722e-05
FHLC,1.1462578723168933e-05
EQRR,1.1407820635176295e-05
SPHQ,1.1399216198354635e-05
2753,1.137752840744249e-05
VTI,1.1325366939777565e-05
3445,1.1320126980543903e-05
ARTNA,1.1299790717889067e-05
OUSA,1.12697558564123e-05
6037,1.1244349895505366e-05
9278,1.1229466216156938e-05
MGC,1.1226672313667241e-05
9955,1.1224695164914695e-05
UPW,1.1218461483790121e-05
JBL,1.1217674201729543e-05
TPX,1.1178664906048592e-05
IVV,1.1168881272488274e-05
ESLT,1.1154373171311886e-05
WWE,1.1153882811693992e-05
SUSL,1.1136264925363737e-05
GSEW,1.1128372305357372e-05
SPXT,1.1100360909373612e-05
RNR,1.1079586967902565e-05
MCBS,1.1037945428636657e-05
V,1.0946981503610376e-05
XLI,1.0944440578475997e-05
BKLC,1.093765950772125e-05
PSCC,1.0889915578113336e-05
NATI,1.0887053823136683e-05
9265,1.0852264906657442e-05
6890,1.0821559594704156e-05
HOMZ,1.0812103071939253e-05
XLG,1.0782930920796539e-05
EIDO,1.077371386937801e-05
IQSU,1.0769897333586796e-05
IWS,1.0748872413583955e-05
TDV,1.0716204523563506e-05
FMIL,1.0710323919775091e-05
GSUS,1.0656374794102035e-05
JUST,1.0633294010218147e-05
JPME,1.0602495608058105e-05
DYNF,1.059793930075126e-05
FTA,1.0585023645798152e-05
SCHK,1.0564402872733398e-05
5903,1.054271919234205e-05
XRLV,1.0500683732627132e-05
VTHR,1.0478249609608448e-05
CHH,1.0472880246956096e-05
EIRL,1.0467488467492186e-05
2669,1.045980537929197e-05
HEWC,1.045829724234731e-05
IWL,1.044640267860601e-05
7685,1.0438374375984246e-05
SIZE,1.0435831134377258e-05
VONE,1.042552760899059e-05
6569,1.0419553046483099e-05
BKMC,1.0404412678499238e-05
6254,1.0401724389360503e-05
BELFA,1.0400715332065966e-05
OEF,1.039691936595444e-05
FIDU,1.0315938333092523e-05
PBJ,1.027471788777204e-05
VHT,1.0264105441101697e-05
2479,1.0262059601736565e-05
AUSF,1.0252547224241724e-05
RDY,1.0208037641021975e-05
8891,1.0157777380617135e-05
CW,1.0123460802359321e-05
JHML,1.0122601519921679e-05
ESG,1.0118073499965566e-05
LGLV,1.0105156243781863e-05
UHS,1.0103076019638251e-05
ITOT,1.0087180559921193e-05
AVUV,1.0085947244417094e-05
FCPI,1.0082482005280557e-05
ROP,1.0070724068439756e-05
IFRA,1.0060083052100425e-05
COWZ,1.0051431234017392e-05
BFC,1.0031261359842476e-05
ESGU,1.001102612160165e-05
SPYC,9.989682582424057e-06
GSLC,9.970023595849151e-06
EUSA,9.9648342490623e-06
DVLU,9.933056253133492e-06
XMLV,9.92077229557452e-06
IYK,9.915631563287915e-06
KAI,9.900123563912976e-06
FCG,9.894701438474767e-06
EXPD,9.865027938230095e-06
ILCB,9.860051945767504e-06
IWB,9.83576759219599e-06
SNPE,9.83200985351164e-06
5344,9.824303442165962e-06
TR,9.81578275857505e-06
EXP,9.813382643758187e-06
BBUS,9.80093666332149e-06
LVOL,9.794873981514918e-06
SPXN,9.761720721353236e-06
VSDA,9.75957815962017e-06
9083,9.758502894624366e-06
QLV,9.69707758479789e-06
RGLD,9.674961502611978e-06
4754,9.649848575951389e-06
MCHP,9.623210334435376e-06
SPXE,9.620944924300196e-06
6159,9.579073889230598e-06
KLIC,9.57349284918203e-06
CLRG,9.489892806312015e-06
X,9.474386638968198e-06
QLC,9.471083702423586e-06
JCTR,9.457761502497007e-06
VIRS,9.450964074027916e-06
FSMD,9.440256251038348e-06
CCBG,9.42440379144868e-06
CHRW,9.377629876093354e-06
LYTS,9.362176130388836e-06
IMKTA,9.334219697782533e-06
FBCV,9.332397808196027e-06
IYY,9.314958085629105e-06
VIS,9.313123720225192e-06
PCAR,9.296121482350803e-06
PSET,9.28608186703269e-06
AVT,9.254322704241828e-06
FTXG,9.249243409623665e-06
MATW,9.240633180830395e-06
SIMO,9.180883472086841e-06
PLPC,9.177778623973726e-06
OMFL,9.167192945605989e-06
7932,9.133328132311265e-06
TGLS,9.130031628869599e-06
TILT,9.12298569923784e-06
RESP,9.104818161861978e-06
MGEE,9.102088082185472e-06
AVUS,9.094727591461643e-06
RDVY,9.088391877217728e-06
DSI,9.048515237975198e-06
DSTL,9.039195072311771e-06
SFY,9.026926474748627e-06
SPUC,9.003949116770938e-06
NATH,8.992663647054137e-06
SPHB,8.989813591379553e-06
IWV,8.988992699642834e-06
1780,8.975528525660083e-06
ENS,8.941651653812044e-06
HERD,8.89827995634163e-06
SUSA,8.888082793589495e-06
3771,8.886584830440053e-06
7228,8.86779525152571e-06
FXZ,8.718694438169675e-06
ADP,8.717145239862166e-06
CPHC,8.69430292908637e-06
SPUS,8.686047513480207e-06
FANG,8.670150599012078e-06
1921,8.667234934553223e-06
7906,8.66538450036049e-06
RNMC,8.664443242022245e-06
FTXH,8.660196115232822e-06
AME,8.600791786981336e-06
SCHL,8.551588628192126e-06
FIX,8.549327999467473e-06
9656,8.423274551984316e-06
COST,8.42107105041188e-06
LRGF,8.41172411388584e-06
MA,8.405842574139448e-06
WEN,8.396834833438052e-06
CTS,8.371009373071162e-06
IYH,8.35721350664989e-06
3904,8.349814674021652e-06
CFCV,8.348519979150651e-06
CNMD,8.346181489727763e-06
L,8.327395415500414e-06
ITA,8.30942651704358e-06
9082,8.306087265287315e-06
4389,8.27567033181409e-06
MMTM,8.27398140395089e-06
2410,8.233033812783403e-06
DIVS,8.231617628077992e-06
NACP,8.172831919305897e-06
FLQL,8.157018106785128e-06
XLK,8.146231269955538e-06
PKW,8.106090236167093e-06
IMCB,8.028930065689323e-06
SECT,8.008151936126414e-06
EME,7.962716526091853e-06
ADI,7.934567184297003e-06
HLAL,7.930486210854678e-06
ESGV,7.922397904322657e-06
AFLG,7.91881599361985e-06
RNLC,7.898672699404787e-06
DFAU,7.887329031311297e-06
7273,7.864047936655831e-06
GRID,7.828654045431133e-06
PBP,7.816058160446017e-06
VSMV,7.788607638907527e-06
RACE,7.76675550174094e-06
FTXN,7.762891045758543e-06
JVAL,7.742833346520034e-06
CATH,7.742036545196275e-06
7826,7.740058790496934e-06
3245,7.727771122291388e-06
7218,7.721043759910769e-06
FAB,7.719091796045464e-06
EQIX,7.698548684822801e-06
VCTR,7.693151916080016e-06
2751,7.688037995575263e-06
SPGP,7.650571533397523e-06
YLDE,7.646359552108121e-06
KFRC,7.632058373807057e-06
NXST,7.567560078058101e-06
ESGA,7.548515166367434e-06
FCFS,7.520005377998422e-06
PIO,7.501025490151765e-06
KRMA,7.497530381223434e-06
SCHG,7.486969180121596e-06
9408,7.47086393479652e-06
COPX,7.463152647622856e-06
ASAI,7.45387131907701e-06
PXE,7.443543969546575e-06
GJT,7.4336086617225465e-06
VSEC,7.407140239189e-06
IYT,7.395285825522677e-06
8111,7.3895177719576245e-06
WMS,7.388830546611196e-06
PBUS,7.373547633449998e-06
8890,7.363769989233367e-06
NVQ,7.31248915848194e-06
CCJ,7.275645386877041e-06
FTV,7.2142734442926816e-06
TXRH,7.1763510404739665e-06
LEAD,7.1493492836053055e-06
EPI,7.12643384043477e-06
LANC,7.116755686137777e-06
9418,7.081266907314578e-06
XMHQ,7.040322078543137e-06
IXN,7.0110332373643e-06
ULVM,7.006543433742664e-06
6769,6.9939817492820315e-06
3186,6.968436103685378e-06
XME,6.956922106256614e-06
FNK,6.946068981459827e-06
SPYG,6.908963079323433e-06
PALC,6.901219902011134e-06
ULH,6.890483866943912e-06
SPUU,6.875435722500763e-06
PRGS,6.865032381580357e-06
1803,6.857146371271692e-06
RUSHB,6.838870717776512e-06
1866,6.835973540544871e-06
XLSR,6.8340904503157334e-06
RZV,6.828981945665326e-06
DHR,6.817762271002691e-06
RWK,6.76212787764631e-06
3150,6.736947241174336e-06
HKND,6.724848826340658e-06
USXF,6.721536576357322e-06
9115,6.627728123444429e-06
ALG,6.603811781715797e-06
8508,6.601139119101036e-06
IYJ,6.596630605828097e-06
HQI,6.553896640447687e-06
FTEC,6.515424955502461e-06
XVV,6.5148414384240565e-06
CRAI,6.443779732790903e-06
NFTY,6.390179100796462e-06
AYI,6.331822880978096e-06
CFA,6.318568084889782e-06
XMVM,6.279745254646896e-06
RUSHA,6.277992310825142e-06
TEQI,6.2678417279939565e-06
PSCM,6.204200424960767e-06
MSEX,6.1663340228325255e-06
INFL,6.15297658071908e-06
7606,6.09626997832922e-06
FLLV,6.089459799084077e-06
ACVF,6.078065378430141e-06
VFVA,6.076538724038191e-06
MPWR,6.045008246621774e-06
EFIV,6.0397561357962686e-06
EZM,6.0341196006001604e-06
QARP,6.000516544304948e-06
STLG,5.9868174461040715e-06
ASML,5.982281046114462e-06
VAMO,5.9148337066919105e-06
VGT,5.897544577589165e-06
IUSG,5.869637704460245e-06
VONG,5.866996926124916e-06
PPA,5.866699873010001e-06
BDC,5.857307547816682e-06
WOMN,5.853845668134521e-06
ONOF,5.841907080088708e-06
IBN,5.84110077469214e-06
PSCI,5.805466941640291e-06
EPOL,5.748781493124028e-06
HWKN,5.739012347602129e-06
SLGN,5.726698443352309e-06
KOKU,5.708056308992595e-06
CASY,5.699681884976867e-06
IPAR,5.689650241514197e-06
MIDE,5.63814160944605e-06
SIGI,5.624247132303233e-06
8515,5.615453823856103e-06
6058,5.589292425141484e-06
NOV,5.567886591480905e-06
SMLF,5.563710827339712e-06
UTMD,5.542718392911126e-06
FEX,5.541389579743429e-06
CHE,5.517749958434472e-06
9684,5.512132590506371e-06
ACA,5.49948079854007e-06
PDCE,5.4927515969088e-06
AA,5.486062024676366e-06
ICFI,5.48549724826931e-06
OUSM,5.469078788619241e-06
XHB,5.431026679060431e-06
TSCO,5.424782182195007e-06
XLY,5.369868938827963e-06
WFG,5.3394961557154235e-06
JKHY,5.339413757654103e-06
INTU,5.33858049382653e-06
JMOM,5.325132824976357e-06
CSX,5.320443734354124e-06
JHMM,5.319493692053614e-06
SOXX,5.294328796523217e-06
VOOG,5.280900070190195e-06
KLAC,5.244843830968192e-06
TPLC,5.2056046231630624e-06
6707,5.163032011279727e-06
6305,5.160770443869736e-06
VUG,5.136267824152994e-06
SZNE,5.11472184600569e-06
ALC,5.089883211258259e-06
IWY,5.079253143909549e-06
FDMO,5.058556717649307e-06
2923,4.974386655984394e-06
3355,4.934450592601233e-06
PWR,4.933487785832242e-06
IVW,4.898021263389707e-06
DFAT,4.891156383184426e-06
NXPI,4.792924543335494e-06
AQWA,4.783697150097833e-06
SPMO,4.717106813090356e-06
IWF,4.7165696324817574e-06
VUSE,4.703866623049553e-06
GJS,4.6790549819623614e-06
QTUM,4.665051754221053e-06
FXR,4.659047216044292e-06
DFAC,4.649370561440592e-06
AMOT,4.628463273924499e-06
AAON,4.565656352554098e-06
DFUS,4.539814956813035e-06
USSG,4.532188821808073e-06
QQQM,4.5182589703073345e-06
MGK,4.501329054576763e-06
WST,4.454935689798505e-06
ONEQ,4.452090778572314e-06
VFMF,4.424854990114705e-06
CDW,4.417639443412212e-06
MRVL,4.39748914796355e-06
QQQ,4.342300832098577e-06
ACM,4.2031699813196144e-06
MRTN,4.201201634106302e-06
QQQE,4.1842317971850485e-06
MSFT,4.182913332134024e-06
IHF,4.181029627804761e-06
FSV,4.1775356015243465e-06
LRCX,4.164215842259771e-06
POOL,4.130471369409367e-06
PTEN,4.034836181107174e-06
VFQY,3.983464238314427e-06
TDVG,3.964038746321528e-06
FWRD,3.944714762182377e-06
AFMC,3.9408456138808785e-06
SSO,3.925849674127215e-06
FLQM,3.923913733741249e-06
CSWI,3.921616552092641e-06
ITB,3.894834336113947e-06
2211,3.8092617373612592e-06
CTAS,3.8063020449204234e-06
IETC,3.7982977023477753e-06
FELE,3.797908181945152e-06
MEXX,3.7826162084619704e-06
QQXT,3.700747032758455e-06
UFPI,3.59991949240943e-06
FIW,3.554518169442364e-06
AMAT,3.5353115578777215e-06
LCTU,3.4997681046932997e-06
GE,3.4792458040418928e-06
IYW,3.4114259148990474e-06
FNX,3.368469658172041e-06
SPBC,3.319936549778109e-06
NDSN,3.291303001519773e-06
JBHT,3.2629400261875118e-06
GJR,3.2601967309045875e-06
HWM,3.2548035521780653e-06
6565,3.223374690942019e-06
MGPI,3.175605687913532e-06
TECB,3.1728125245573443e-06
6369,3.140524390181666e-06
AAPL,3.1081554909160643e-06
RICK,3.091127183160696e-06
DVOL,3.0794705964286575e-06
TMO,3.069936632494993e-06
LFUS,3.04178343344771e-06
GJO,3.002097055373885e-06
AMKR,3.0001636905147634e-06
LPLA,2.9980998142416925e-06
VRSK,2.9724715293627138e-06
FLIN,2.9023816562992236e-06
ABEQ,2.8757279920268147e-06
PAVE,2.813301590515436e-06
COKE,2.808329985806341e-06
RBC,2.807271460010305e-06
IGN,2.773626569380644e-06
7849,2.7535289606307477e-06
HXL,2.7300184031812503e-06
PYZ,2.72476439752748e-06
PXJ,2.7193027790779e-06
QGRO,2.7150529765059994e-06
POWI,2.706410350781962e-06
ENTG,2.6564242795584333e-06
SNSR,2.651733848813479e-06
TTEK,2.5974162013345726e-06
3489,2.588277970828645e-06
BSIG,2.5833731867257247e-06
HEI.A,2.5753922766027544e-06
PEXL,2.5192164047292303e-06
PHO,2.4961174839244273e-06
LSAF,2.494721508941097e-06
NBN,2.4894918570721994e-06
MBOX,2.426706236508799e-06
PXI,2.374527090704547e-06
HEI,2.367008252584966e-06
ILCG,2.3659749082532056e-06
QQEW,2.335982528845192e-06
VFMV,2.3219416253230527e-06
GFL,2.3137034237436943e-06
DOOO,2.3126817555979666e-06
IBKR,2.2390309909043394e-06
LSTR,2.1977076878466295e-06
PKB,2.1559046644075626e-06
ENSG,2.1201712377642874e-06
VEGN,2.11185301590433e-06
URA,2.110828793213637e-06
QVAL,2.104769890452519e-06
DEUS,2.0472659664177175e-06
USLM,1.9480533245316276e-06
ARCB,1.9384626775043744e-06
FCNCA,1.8883599019604324e-06
TXT,1.878577643773638e-06
SM,1.8754139311063946e-06
WING,1.8599495400444287e-06
CASH,1.8584870931371272e-06
OXY,1.8269107533287976e-06
RFFC,1.7838596862196878e-06
INDA,1.7547707216672177e-06
IHI,1.754469795656418e-06
OPER,1.7335345246956615e-06
IGM,1.7219248425226192e-06
OEC,1.678753027028213e-06
MEOH,1.6226242959118185e-06
ACIO,1.6199601967140492e-06
AEIS,1.5991023229594417e-06
ODFL,1.5262982552250427e-06
PSCE,1.5127077469805277e-06
PSI,1.5121478109968954e-06
ARGT,1.4634472229068451e-06
MPRO,1.4590919275868248e-06
CALM,1.420485747217105e-06
VNT,1.3673428503357275e-06
CIBR,1.350143970372024e-06
ZEUS,1.3166667149548213e-06
XOUT,1.2452477758461482e-06
PRN,1.206304841112795e-06
BSY,1.1985796154459132e-06
RXL,1.1672101110827246e-06
BRKR,1.143112173627393e-06
UPRO,1.1368252015444564e-06
FTXL,1.1331298916429093e-06
KNSL,1.0943641123441087e-06
ADME,1.060744333071925e-06
LIT,1.0329778714549172e-06
WIRE,9.754316932394317e-07
XSD,8.584501294121542e-07
SPXL,8.550148639245541e-07
VRT,8.420443609376355e-07
FXN,8.201836242996864e-07
DDM,7.119887073523468e-07
IR,6.96545208809417e-07
DUSL,5.995679179915326e-07
IXSE,5.7888074456677e-07
HLGE,5.5629591134846e-07
NVDA,5.278420854545895e-07
AMG,4.618116427246921e-07
FMAG,4.399840545880168e-07
PWB,3.6108041206336957e-07
MGM,3.159301526424844e-07
INDY,2.7333883344727986e-07
AIRR,2.082320905205368e-07
QTEC,2.068815338756123e-07
PSCT,1.592061063411928e-07
SGOV,1.3861768106166123e-07
