Date,WILL5000PRFC,GDP,BuffetIndicator
2021-08-25,46685.30078125,23921.991,1.951564181311246
2021-08-26,46380.71875,23921.991,1.938831878584019
2021-08-27,46877.8984375,23921.991,1.9596152526560182
2021-08-30,47046.5703125,23921.991,1.966666165558711
2021-08-31,46979.62890625,23921.991,1.9638678447061533
2021-09-01,47044.69140625,23921.991,1.9665876225039127
2021-09-02,47208.421875,23921.991,1.9734319720712208
2021-09-03,47198.26953125,23921.991,1.9730075783094307
2021-09-07,47011.30859375,23921.991,1.9651921361290536
2021-09-08,46859.1484375,23921.991,1.9588314550197765
2021-09-09,46705.4296875,23921.991,1.9524056207319866
2021-09-10,46344.48046875,23921.991,1.9373170263608073
2021-09-13,46420.76171875,23921.991,1.9405057764109181
2021-09-14,46108.26953125,23921.991,1.9274428090559017
2021-09-15,46504.55078125,23921.991,1.9440083720978742
2021-09-16,46491.26953125,23921.991,1.943453182105536
2021-09-17,46143.7109375,23921.991,1.928924349879573
2021-09-20,45304.0390625,23921.991,1.8938239322345702
2021-09-21,45326.44921875,23921.991,1.8947607337010535
2021-09-22,45769.73046875,23921.991,1.9132910161512056
2021-09-23,46339.33984375,23921.991,1.9371021351755378
2021-09-24,46361.23046875,23921.991,1.9380172189158502
2021-09-27,46299.73046875,23921.991,1.9354463626689766
2021-09-28,45313.8203125,23921.991,1.8942328133348096
2021-09-29,45332.08984375,23921.991,1.8949965261566228
2021-09-30,44850.03125,23921.991,1.8748452522200179
2021-10-01,45362.75,24777.038,1.8308382947146467
2021-10-04,44737.19921875,24777.038,1.8055910968353037
2021-10-05,45178.8515625,24777.038,1.8234161630821246
2021-10-06,45346.26171875,24777.038,1.8301728285176784
2021-10-07,45785.421875,24777.038,1.8478973102031002
2021-10-08,45654.55859375,24777.038,1.8426156747933309
2021-10-11,45339.1796875,24777.038,1.8298869980947683
2021-10-12,45332.55078125,24777.038,1.8296194557739307
2021-10-13,45531.0,24777.038,1.8376288562014556
2021-10-14,46270.78125,24777.038,1.8674863900196625
2021-10-15,46547.78125,24777.038,1.8786660960038888
2021-10-18,46736.859375,24777.038,1.8862972795618265
2021-10-19,47059.9609375,24777.038,1.8993376422758845
2021-10-20,47235.51953125,24777.038,1.9064231782366399
2021-10-21,47398.16015625,24777.038,1.9129873456322746
2021-10-22,47281.859375,24777.038,1.9082934519856651
2021-10-25,47548.05859375,24777.038,1.9190372389851442
2021-10-26,47560.62109375,24777.038,1.919544260849501
2021-10-27,47186.421875,24777.038,1.9044415993146557
2021-10-28,47717.640625,24777.038,1.9258815611858044
2021-10-29,47795.08984375,24777.038,1.929007407735743
2021-11-01,48040.140625,24777.038,1.9388976448678006
2021-11-02,48111.80859375,24777.038,1.9417901604602616
2021-11-03,48521.87109375,24777.038,1.95834026221173
2021-11-04,48671.359375,24777.038,1.964373601679103
2021-11-05,48868.23046875,24777.038,1.9723193090614786
2021-11-08,48951.71875,24777.038,1.97568889186835
2021-11-09,48787.73046875,24777.038,1.9690703331346546
2021-11-10,48268.0703125,24777.038,1.948096875522409
2021-11-11,48359.0703125,24777.038,1.951769630917949
2021-11-12,48712.26953125,24777.038,1.966024733515362
2021-11-15,48682.98046875,24777.038,1.9648426284348435
2021-11-16,48886.58984375,24777.038,1.9730602925075225
2021-11-17,48677.66015625,24777.038,1.9646279008915433
2021-11-18,48717.44921875,24777.038,1.9662337854407779
2021-11-19,48593.6015625,24777.038,1.9612353003010288
2021-11-22,48302.44140625,24777.038,1.9494840911270346
2021-11-23,48300.05859375,24777.038,1.9493879209351013
2021-11-24,48467.62890625,24777.038,1.9561510502688013
2021-11-26,47377.6484375,24777.038,1.912159493701386
2021-11-29,47884.890625,24777.038,1.9326317627232117
2021-11-30,46936.078125,24777.038,1.8943377382316644
2021-12-01,46175.5703125,24777.038,1.8636436813996895
2021-12-02,46902.69921875,24777.038,1.8929905672643357
2021-12-03,46360.94921875,24777.038,1.871125564676052
2021-12-06,46912.9296875,24777.038,1.8934034684654397
2021-12-07,47933.390625,24777.038,1.9345892202691863
2021-12-08,48151.55859375,24777.038,1.9433944684489728
2021-12-09,47636.12109375,24777.038,1.9225914370293171
2021-12-10,47962.05078125,24777.038,1.9357459427252766
2021-12-13,47487.98046875,24777.038,1.916612488900005
2021-12-14,47115.80859375,24777.038,1.901591650856329
2021-12-15,47866.828125,24777.038,1.9319027611371464
2021-12-16,47325.828125,24777.038,1.910068028510914
2021-12-17,47028.3203125,24777.038,1.8980606282518515
2021-12-20,46439.51953125,24777.038,1.8742966585130152
2021-12-21,47392.1015625,24777.038,1.91274282109508
2021-12-22,47844.53125,24777.038,1.931002860390334
2021-12-23,48171.1015625,24777.038,1.9441832216788786
2021-12-27,48767.390625,24777.038,1.9682494180700696
2021-12-28,48642.83984375,24777.038,1.9632225548408975
2021-12-29,48677.2109375,24777.038,1.964609770445523
2021-12-30,48607.94921875,24777.038,1.9618143709813094
2021-12-31,48461.16015625,24777.038,1.95588997184611
2022-01-03,48789.359375,25215.491,1.9348962657518745
2022-01-04,48660.75,25215.491,1.9297958544610532
2022-01-05,47534.62109375,25215.491,1.885135653069377
2022-01-06,47542.7890625,25215.491,1.8854595796885334
2022-01-07,47321.140625,25215.491,1.8766694102843366
2022-01-10,47243.80078125,25215.491,1.8736022543146194
2022-01-11,47750.80078125,25215.491,1.8937089419059894
2022-01-12,47807.05078125,25215.491,1.8959397134582863
2022-01-13,47079.62890625,25215.491,1.8670914996757348
2022-01-14,47103.44140625,25215.491,1.8680358596328739
2022-01-18,46141.1015625,25215.491,1.8298712312403513
2022-01-19,45673.16015625,25215.491,1.8113135356456076
2022-01-20,45142.140625,25215.491,1.7902542776184687
2022-01-21,44219.80859375,25215.491,1.7536762854925172
2022-01-24,44455.171875,25215.491,1.7630103603772775
2022-01-25,43843.05078125,25215.491,1.7387347635328614
2022-01-26,43695.9609375,25215.491,1.732901450838296
2022-01-27,43340.6015625,25215.491,1.71880855155666
2022-01-28,44400.4296875,25215.491,1.7608393858957574
2022-01-31,45416.46875,25215.491,1.801133626547268
2022-02-01,45807.6484375,25215.491,1.816647093546582
2022-02-02,46045.01953125,25215.491,1.826060794582584
2022-02-03,44884.83984375,25215.491,1.7800502018283124
2022-02-04,45244.28125,25215.491,1.7943049869621812
2022-02-07,45135.76171875,25215.491,1.7900013019278505
2022-02-08,45572.01171875,25215.491,1.8073021746334426
2022-02-09,46317.41015625,25215.491,1.836863305824582
2022-02-10,45518.2109375,25215.491,1.805168534592485
2022-02-11,44660.30078125,25215.491,1.7711453955526781
2022-02-14,44490.08984375,25215.491,1.764395142801304
2022-02-15,45297.91015625,25215.491,1.7964318107567288
2022-02-16,45285.23046875,25215.491,1.7959289576693152
2022-02-17,44251.66015625,25215.491,1.7549394598840053
2022-02-18,43866.55859375,25215.491,1.7396670401440923
2022-02-22,43354.48046875,25215.491,1.719358963454251
2022-02-23,42509.4296875,25215.491,1.6858458035776498
