Symbol,Perf
SLYG,26.565350554933627
IJT,26.565350554933627
VIOG,26.565350554933627
CSML,26.546031491805937
HYZD,26.53706858901501
USTB,26.525801159112227
STOT,26.525801159112227
FPXI,26.479329373562187
NFLT,26.47260658352722
VO,26.44838377403389
ACSI,26.44838377403389
EVM,26.441632047337443
PTH,26.413614045796145
VTWG,26.36473182184974
EEM,26.350733038079063
VWO,26.350733038079063
MRGR,26.338615088645422
BUFF,26.30645579916358
BME,26.293655500458435
TSI,26.26465051725652
PW,26.237491416360292
SHY,26.163240747461042
SPTS,26.163240747461042
SPSB,26.163240747461042
VGSH,26.163240747461042
SCHO,26.163240747461042
DSU,26.141326802515113
SUB,26.12676647951051
BSCO,26.121458628186954
VIOO,26.114749166952056
BKT,26.105235813692676
FIBR,26.090402475588238
SCJ,26.063704314298082
MLN,26.059084393465728
EMO,26.05770211697391
RIGS,26.04684770256663
HTRB,26.02205385011586
NYF,26.02205385011586
GRNB,26.02205385011586
FFTI,26.02205385011586
VRIG,26.003709154233977
SBI,25.994111075885677
IBDS,25.97861317686221
SUSB,25.97861317686221
IBD,25.97861317686221
SKOR,25.97861317686221
DFND,25.96546558717017
SMOG,25.955845970436332
BYLD,25.94586397020534
MUNI,25.931463446649165
UJB,25.89776719534696
SIMS,25.89612806148503
IBDR,25.87789399002904
RFCI,25.87789399002904
MYI,25.870912934596458
VTN,25.870912934596458
DTF,25.86785586666219
NNY,25.863383150647856
FMHI,25.837489458595286
JPIB,25.79100411301915
FPE,25.78805563238942
FLQS,25.774799684315564
AIV,25.772716309725933
EWS,25.755903926236478
SCHA,25.744771576718364
FAX,25.731228178530298
MFLX,25.731228178530298
EEMA,25.70751968533913
ARGT,25.706597439293166
VTR,25.692044483702816
DEUS,25.63311451352362
ESGG,25.63311451352362
EIM,25.619140635289835
PIM,25.58840238796452
IWM,25.58481895466714
VTWO,25.58481895466714
BLE,25.56189655043459
ELD,25.55555745713948
PXJ,25.521001899286205
FBT,25.517403711420005
TBT,25.497166813907878
LDUR,25.460124533922393
COMT,25.456014806483886
WTMF,25.403038872662353
DBEF,25.393067547364875
VHT,25.37837951604418
FHLC,25.37837951604418
CEN,25.3501668149158
FTF,25.337823440190093
NAD,25.33446849321563
FMB,25.276772579347114
FCAL,25.276772579347114
MHF,25.271446334424116
PSL,25.26621296998885
DIVO,25.26453044157723
JHS,25.23151664911291
AIRR,25.207900086831813
IFV,25.19581910322
BSCR,25.182446242853864
ISTB,25.15309016658636
PGX,25.146946537159202
JPT,25.10380694953035
IBDP,25.07202650325526
TTAC,25.068796769655393
CIF,25.068709782088664
ULE,25.04862093603899
JQC,25.036459034669242
EQIX,25.03068136635812
SDEM,24.98295352963523
HYT,24.972874355060853
BIB,24.96495430169267
QWLD,24.962291035143775
CFA,24.960726076377902
RESP,24.960726076377902
PCN,24.956877710873638
VTEB,24.931284161613366
MUB,24.931284161613366
TFI,24.931284161613366
CMF,24.931284161613366
MMIT,24.931284161613366
HMOP,24.931284161613366
PGF,24.906201238465414
ICVT,24.903690233774327
GAA,24.876014163611128
FXL,24.868020875192975
IHD,24.86777075350147
IGSB,24.838247097975
BSCQ,24.838247097975
SMB,24.838247097975
FLTB,24.838247097975
IWO,24.81667520960892
NUV,24.789999467604048
PXH,24.783480162470852
EFC,24.76944685239375
ESGD,24.731393841303532
JHMD,24.731393841303532
FLMI,24.707094476469702
NMT,24.696465690720725
PJP,24.688565289080163
NXP,24.68174145835926
CEMB,24.680016666872987
PCY,24.6490275474731
SMMD,24.64737410838523
HYHG,24.63287579131505
SCHV,24.615243260500616
ALEX,24.5817387005598
ARKG,24.50967575541132
FFSG,24.497781915170094
RNRG,24.49514188852896
QUAL,24.48545117645831
LEO,24.48339798329093
DMF,24.461554161753654
HEFA,24.457447597572727
VIGI,24.457447597572727
RVNU,24.40919166643356
CEFS,24.39681367910359
WEA,24.393376798840478
IGI,24.393376798840478
PSET,24.387556202988833
HFXI,24.35977340674685
FCG,24.310732612807215
AWF,24.280721266467996
GEM,24.25817655725267
EMXC,24.21446811503887
ISD,24.168199953488504
EDD,24.16581584453973
QQXT,24.155457574716266
CHIE,24.1541404156762
PFF,24.090246413119637
LSST,24.07800063224868
JFR,24.074258028793608
XRT,24.057938372541646
DALT,24.02654763563133
FXC,24.02227594774062
SMMV,24.018101647027905
DHF,24.003778358863382
NAC,23.97863832785595
ACWX,23.964520588344474
BGB,23.960938361758608
ISCF,23.957926493895748
ROAM,23.952736316489194
FAD,23.93912724913306
IXUS,23.929951504098913
VIG,23.92116590051372
GSLC,23.919666212916415
FNY,23.916485079235972
BBN,23.90493690476548
HEWJ,23.901062941371823
DXJS,23.901062941371823
PTNQ,23.859952987977064
GHY,23.856373334709097
ISRA,23.853653864361117
AHT,23.845089130390853
GSSC,23.8415770395696
QUS,23.834383941689104
JQUA,23.834307157600495
SMDV,23.834307157600495
PDI,23.829215215434225
PTLC,23.823928254992186
DBEU,23.820153581696083
EFAX,23.820153581696083
FEMS,23.81778055009142
IWP,23.816108160185976
XSW,23.816108160185976
RZG,23.816108160185976
XCEM,23.814362120284343
RXL,23.77932350739785
CRT,23.768142455481275
CSD,23.766303741937215
NUDM,23.74285261132324
AFB,23.720807314472694
EWY,23.705320986820826
FSZ,23.68328059063072
BGX,23.678974409040887
JOF,23.636012864340643
AGG,23.62629989845799
BND,23.62629989845799
AGGY,23.62629989845799
NUAG,23.62629989845799
TLTD,23.613919707805326
DMB,23.611122887916842
QEFA,23.601033304282733
GOVT,23.5868586468184
SPTI,23.5868586468184
VGIT,23.5868586468184
BIV,23.5868586468184
SCHR,23.5868586468184
TBLL,23.56516569278555
HQH,23.554562629402717
ISCB,23.553529061801708
PTY,23.52740812821453
GOF,23.518547207391915
ASHS,23.49416548176118
EVV,23.48641274565975
EFA,23.486050564597434
IEFA,23.486050564597434
GTY,23.477666406071332
JLS,23.474242203121133
EVF,23.468767356724957
AOR,23.45809678890245
GAL,23.45809678890245
BFZ,23.45712432535682
FXI,23.449328382644193
EFR,23.438530961798396
RPG,23.39702339261943
UST,23.378703503091366
FIW,23.371587028600622
NBO,23.35548776391411
ARKQ,23.34190268209689
SMCP,23.333283791141987
USL,23.324901805948716
VEU,23.32049322422748
FNX,23.31845303867511
OMFS,23.308888420577553
EMGF,23.305326196823767
FTDS,23.30419584618421
DBJP,23.301805430143546
PFFD,23.24134353402552
EUDV,23.237033189607306
PIN,23.231287972030884
CSA,23.22528864198782
XBI,23.22526549500256
SSPY,23.21803030137438
XMPT,23.216668566038244
AMLP,23.20888037509689
PGHY,23.1802576987292
DTEC,23.179814441987048
BTO,23.17347995580314
BHK,23.162907056338508
GRID,23.158526015784204
EDOW,23.15571150540803
BLW,23.145063396674338
FAN,23.133312525237834
BBC,23.127048406218023
FXA,23.121642810151013
SPGP,23.119987125348846
BRF,23.096572831488047
SPGM,23.082452681989984
SPDW,23.078221156155497
IQLT,23.078221156155497
GSIE,23.078221156155497
MSD,23.07158742437762
PSK,23.066016847876877
FEMB,23.048531158564177
MCHI,23.047661493745167
GXC,23.047661493745167
FLCH,23.047661493745167
ILCB,23.032626652215992
ROSC,23.0191126703137
CWS,23.01887498279386
HIO,23.01101356338028
IHIT,23.007522006162077
GURU,23.004614666562265
SDS,22.997805848211378
PMF,22.99066483118986
QQQE,22.947931592838252
VXUS,22.938450982930153
TOTL,22.931131828706402
BIT,22.910835073346778
PRNT,22.898445352860236
SCHC,22.848718555232402
IYH,22.841002641011066
VCLT,22.82060148103364
SPLB,22.82060148103364
IGLB,22.82060148103364
MYD,22.775526139645685
BTZ,22.775227618340704
XES,22.764214151345715
FDLO,22.758794196936822
DMO,22.748887708451317
PIZ,22.747949087728287
SCZ,22.743853327278348
PFN,22.734778163215463
MMU,22.72649926505945
PBTP,22.71514300885112
BBP,22.70779671105911
SKF,22.70051306877854
IFN,22.696788521578682
XITK,22.68959410237137
JPI,22.65509150119781
UIVM,22.63420937867508
VCV,22.6212826230419
PGP,22.610071840900737
IMCB,22.592147208467004
FVC,22.571792680823158
NVG,22.559837246236853
DGT,22.53246815444298
HTUS,22.521997684424527
JEQ,22.505695771818544
ARDC,22.491694666170456
BLES,22.491262457807437
DBC,22.461224211220134
FFTG,22.44720764148995
JPSE,22.40655489980075
MVF,22.405075419806757
REK,22.402531939351594
HYB,22.40189400419269
VXF,22.395576783591903
NBW,22.380223488339762
AADR,22.3742964582995
CHMI,22.37213563739844
FSD,22.36322531941636
RYJ,22.34519206407938
SLRC,22.344655628193863
MYY,22.325775250418207
EPRF,22.30762031135445
LEMB,22.282347097130526
RLY,22.269507174532183
KBA,22.26587455458008
SPG,22.25807323624882
PSCD,22.25807323624882
ISZE,22.253475428995284
BTT,22.253368683440467
DIA,22.249652899683213
CWI,22.23986937707338
BCI,22.23589013657821
PSCT,22.216274548520442
CIZ,22.193115809088233
KEMQ,22.181173255129345
SUSA,22.155700647211273
PZC,22.116304116844937
IBND,22.110202222851065
GGT,22.09873723405482
PCK,22.084203363893163
XMMO,22.07453617061848
EET,22.065342188831462
EFT,22.055067200259444
MNP,22.045712800404388
AAIC,22.04474520176745
PVI,22.042785916443645
EVG,22.03983373680583
URTH,22.023398838275437
SLX,22.01841149194141
BBH,22.016904820536336
SACH,22.012344865341802
SHV,21.996071382719165
ICSH,21.996071382719165
GBIL,21.996071382719165
ARCM,21.996071382719165
RXD,21.99124484386331
PCEF,21.920454765377354
VEA,21.91612298491711
SCHF,21.91612298491711
IDEV,21.91612298491711
GWX,21.90674285372692
GYLD,21.901989964985763
BFK,21.900497169239383
IPAY,21.884124172256687
OUSM,21.872363169960213
BJK,21.853523947676166
PTEU,21.84553964998461
MBB,21.822024839267666
VMBS,21.822024839267666
SPMB,21.822024839267666
INTF,21.817679860538366
EGPT,21.815103333064705
FLKR,21.80519420004296
VGI,21.798383675344322
FMN,21.795319734822094
GNMA,21.762989516018973
BKLN,21.73958094329365
GCV,21.73379464442726
MPV,21.730644499702535
DGRO,21.73045086991366
IVLU,21.73045086991366
ROUS,21.73045086991366
XPH,21.72089440933451
XSMO,21.70379346173723
ENX,21.699615166385804
JPC,21.698839404232874
IPKW,21.66779707855076
YCL,21.64803038533192
AIF,21.6423077378684
HYEM,21.634851946656976
FAAR,21.633608256544285
PHDG,21.613317121380522
DXD,21.613141176646412
FLLV,21.612780691957628
EMCB,21.596721222139596
PDP,21.576380350471823
CHIM,21.566232219789736
CHAU,21.554177526713758
HEQ,21.54954793965196
JPS,21.54686538488684
INDY,21.54306342704894
ADC,21.527267192199105
EAD,21.52187257193478
SPAB,21.505192916701933
SCHZ,21.505192916701933
NUBD,21.505192916701933
VTIP,21.503392191426038
STIP,21.503392191426038
PSC,21.467391188399933
GNL,21.459845893095075
IWB,21.459164291309385
VGT,21.459164291309385
FTEC,21.459164291309385
FEX,21.459164291309385
KIE,21.45635218158187
BIBL,21.44566433959202
ITEQ,21.437102531367042
IMCG,21.420565337898545
MNA,21.36010533312921
BSL,21.35203220462472
JHSC,21.350571434679328
ILTB,21.33366376763385
VTI,21.294201359107756
ITOT,21.294201359107756
SCHB,21.294201359107756
CLRG,21.294201359107756
QQEW,21.28033831341242
DX,21.275683820730986
IVR,21.269014676905456
CIM,21.24371156476391
VEGA,21.227904455510604
FLQM,21.22742946077932
PRN,21.22272807929757
LMBS,21.21799493037758
KSM,21.215845083633763
BOTZ,21.214830263933298
IJR,21.19517640125376
SPSM,21.19517640125376
PMX,21.162122749554815
DGRW,21.15701921419296
TURN,21.156999270320206
NCZ,21.147101769680795
DCF,21.145673818767683
HACK,21.133116045978824
HSCZ,21.12963853364965
IQI,21.12585542073857
NOM,21.119405571298334
EUO,21.118451181671507
SBRA,21.109358925552925
EDOG,21.09418912645202
SCHX,21.083761840656965
ESGU,21.083761840656965
PBUS,21.083761840656965
VV,21.083761840656965
SCHK,21.083761840656965
VONE,21.083761840656965
IYY,21.083761840656965
JHML,21.083761840656965
XT,21.05317018870093
FLEU,21.04525440738365
SMLV,21.042483203701696
VTWV,21.031526934320393
SIZE,21.02828393729539
EHI,21.01121872077696
EFAD,21.003005896843465
WMC,20.98991526400036
KSA,20.98965040818182
GSG,20.988725506651782
SCHM,20.97048701561536
BGH,20.97048701561536
SMN,20.943508538835335
FXB,20.93587293719665
FCVT,20.930543169978726
WELL,20.922596628484403
DDLS,20.92137908844459
MCR,20.918400230527944
VFL,20.893149383724072
KRMA,20.888740420637866
IEV,20.884471953010333
IEF,20.870687463767837
UMI,20.85636563270086
IGOV,20.838967561784763
HEDJ,20.835187489400962
IVOG,20.83318768339789
EQWL,20.831793144714073
SURE,20.830940174859762
GSEU,20.81520328807869
ICLN,20.808304729047336
CLIX,20.800777425631335
AAXJ,20.799379046255158
HQL,20.797149998079934
PFO,20.78704688975755
NMI,20.78388860529121
FXY,20.768870537162364
EWP,20.73460855447045
MUC,20.727765963042796
SOR,20.69087602772288
FDM,20.682845325313508
ADX,20.680838454509626
IWV,20.668490924282487
VTHR,20.668490924282487
CHIC,20.664879385303745
FLEE,20.645612633917665
HAIL,20.638996240580926
BCD,20.62064769266339
PRFZ,20.61616786684913
DHY,20.612260204838037
SPYX,20.6032283524925
FCEF,20.596520126049963
BIL,20.575059764613872
USFR,20.575059764613872
TFLO,20.575059764613872
SMLF,20.564147272223135
EQC,20.521253672818933
HIX,20.510385449480957
INDL,20.492842305468926
IXN,20.48954401127576
MGC,20.48954401127576
ENZL,20.481864743481736
ECNS,20.475127767729116
TYD,20.470233237058356
GLTR,20.468579995057144
JMOM,20.449883940021476
NMS,20.446866409185276
SHO,20.444654033748435
EDEN,20.444500471390953
ILCG,20.436401648061906
HPI,20.424969902234555
RSPH,20.424475243763855
BGY,20.42350820541752
ECF,20.40878415725295
CYB,20.400311999385128
KBND,20.400311999385128
PST,20.371861682308893
TLTE,20.36597519731763
SPXE,20.363007691487994
TEI,20.35257153416981
IVES,20.346315843813592
DGRE,20.32846626194641
MYN,20.32240623350547
NAZ,20.317244563135507
NULV,20.293149840282762
RCS,20.283009316567064
FLQL,20.266791467300084
FPX,20.265343350258604
VB,20.252723020971004
RLJ,20.25054539588992
PSCM,20.248637194773448
XTL,20.246577240284626
MILN,20.243938524583196
LFT,20.238268679036022
THD,20.227706399683946
TIP,20.2134400632595
SCHP,20.2134400632595
SPIP,20.2134400632595
TIPX,20.2134400632595
TDTF,20.2134400632595
STPZ,20.2134400632595
TIPZ,20.2134400632595
PHT,20.2050572481172
DUSA,20.197075822428623
CVY,20.197075822428623
RNLC,20.19526301676609
CGW,20.187410362509947
FIXD,20.178810630104838
IMTB,20.178810630104838
VGM,20.13442723090544
GENY,20.112676846196827
IIM,20.090127827250225
FTXH,20.08603575155484
BUI,20.085498648287956
XSLV,20.083423121413173
EBLU,20.07478286973503
MUI,20.07083665598798
BKF,20.064492381979765
BWX,20.063096029975185
IWR,20.026057430675248
ARCC,20.022100008933677
MLPA,20.004397023071594
ETV,19.995283174486605
EPI,19.95329702270953
BSCN,19.936025251394987
FLTR,19.936025251394987
IBDO,19.936025251394987
MJ,19.916179480693938
VSS,19.907860209830723
VPL,19.9030692958267
TNA,19.896946334582008
URTY,19.896946334582008
EMTY,19.890546892128665
EXG,19.884166404144725
IXJ,19.88133002443091
IHE,19.87515515461786
SDOW,19.872496431496266
DUST,19.869374259570108
EUDG,19.849019092918773
IBUY,19.818382110546867
SPMO,19.784722625574577
AOA,19.77748676557562
FNDE,19.777304731694432
FJP,19.770287601348716
BMVP,19.75197533951081
DDWM,19.744823317867972
RYN,19.743885195431417
XSHQ,19.73829124267786
EUSA,19.734596776037797
IHF,19.722025245794537
FTC,19.71462493108692
NKX,19.70851467024687
ZROZ,19.704099021621527
FTLS,19.692995253976626
JHI,19.692773799854987
BCV,19.687430191864834
ETX,19.678833544873413
TBX,19.67112534426763
EEMV,19.670219994421196
GIM,19.670219994421196
XLV,19.646118270786783
ETJ,19.642156969247335
CNYA,19.64215478141943
ASHX,19.64215478141943
MUE,19.625402139607157
SPTM,19.62264603254389
IWL,19.62264603254389
BLV,19.618690222099115
PMM,19.61855106424531
MFUS,19.606337217014868
NBB,19.598316756452473
DSI,19.55389395226228
PDBC,19.54722812863235
FFHG,19.546030049132533
FFTY,19.535033735748588
DXGE,19.51727816449667
ASHR,19.505544726722874
GLOF,19.50499716002287
IQDY,19.501000096625802
VOT,19.496800743066146
MTUM,19.487330945019732
CTR,19.478880676231164
CWEB,19.47324890291079
PXF,19.46486414530859
SPY,19.42872562612994
IVV,19.42872562612994
VOO,19.42872562612994
SPLG,19.42872562612994
EPS,19.42872562612994
MHD,19.42178458211686
CBON,19.41801765508687
FLJH,19.406648195310503
VLT,19.403080082958056
MINT,19.402980079151746
NEAR,19.402980079151746
VNLA,19.402980079151746
ULST,19.402980079151746
RAVI,19.402980079151746
EWW,19.39580231043845
CEW,19.385861815337588
ISCG,19.3698544553236
PTMN,19.366682552786834
HNW,19.356165453633945
EES,19.35382115545749
KTF,19.349140306937116
PSCC,19.33392835019726
LDP,19.333775881917873
FITE,19.32760399015746
FXF,19.31148205451236
IQDE,19.28899427140272
DIVB,19.28324740442861
UBT,19.267612101596008
VKI,19.2542617457742
SEVN,19.23732043510071
FAZ,19.23040331886194
XHR,19.230211221895797
EVN,19.227306053615262
CN,19.222255686705108
IOO,19.21517797995776
AJX,19.212711626724104
CPI,19.208556613164856
RIV,19.20387001639952
CWB,19.19640313867799
NAIL,19.18844259709236
TDTT,19.183284571365135
IWN,19.175862371201596
IQDF,19.15525119052255
AFTY,19.146708766678785
AFT,19.13694446593677
JPST,19.135093510175636
FTSM,19.135093510175636
FLOT,19.135093510175636
FLRN,19.135093510175636
GCC,19.134565773218473
SSG,19.132042676788046
CIK,19.12123556810718
SPXT,19.119918234906887
EFG,19.11818062007031
MMTM,19.114919748646095
IQDG,19.111275177256115
LIT,19.11021274853342
NNN,19.10959007550626
TILT,19.10950790885173
PXI,19.10733099674081
USMF,19.096199717327515
FYX,19.09332870735546
SRV,19.088876617764367
OIA,19.087079222229477
IZRL,19.07690381745017
SCHD,19.069720273649477
RFDI,19.069720273649477
AMZA,19.065344458225333
EZJ,19.0589537018376
ADME,19.04346895586327
QQQ,19.03286325883027
INDA,19.02865728434989
LRGF,19.0065444927026
SKT,19.000305878829604
EPR,18.978892788041566
ETY,18.974382459591364
PFL,18.919538781657355
IJK,18.904134041136977
MDYG,18.904134041136977
OBOR,18.90309663816381
FV,18.889645405807386
QLC,18.85527836942675
HIPS,18.85105270844802
DGRS,18.84974143174572
MXF,18.84171144789311
RFG,18.832183684583665
SPLV,18.82534822688084
VKQ,18.81230682372996
SPEU,18.811889843251507
GGME,18.786129126778626
FAM,18.77724915747221
PIO,18.76881303232581
GOVI,18.760368866284896
SPTL,18.74548124192461
VGLT,18.74548124192461
BANX,18.74288132772785
PMT,18.728225620169287
ONEQ,18.718892183307766
TLH,18.70961626892313
DEM,18.70628161146895
KREF,18.703208233375207
VMOT,18.698661585835538
SPHQ,18.691484379260967
KLDW,18.677398959614912
FDT,18.671532814678525
INCO,18.634604494056813
TOK,18.623674823718485
SMDD,18.620101314861238
TLT,18.604070178420624
SBAC,18.576353635260908
RTH,18.575371840923257
NPV,18.57462248969767
IPO,18.563041065916025
JHMM,18.545245563797234
ARKK,18.54376386263832
PNQI,18.53732632135407
SKYY,18.53472204677676
EPHE,18.513277791070077
EWZS,18.50346097917945
GGZ,18.4967100255264
CXE,18.485784573379902
FXG,18.482703235328138
VICI,18.462145695824958
CCD,18.44558856618465
MQT,18.39862822364715
MAV,18.39574262484611
FTXO,18.379993712610702
EWK,18.367087136014476
FPL,18.36055184901698
GUT,18.354232359462806
QTEC,18.348987939717922
KBWP,18.34729087549746
OXLC,18.342877828056633
USPX,18.32546529500296
NRK,18.32337347099933
CARZ,18.316615739120426
EFAS,18.3117411907942
IXP,18.301597043435827
BKN,18.300365584306192
VNO,18.293893187247992
REGL,18.292627691799613
NFJ,18.283037968104352
FNK,18.267569355666893
FFC,18.2466592873333
KBWR,18.24133979252441
PHD,18.23486058880364
AEF,18.234759866576294
ESRT,18.22802354578403
WIP,18.2161859077827
DBEZ,18.213332605347542
WDIV,18.20278266405765
NGE,18.201268443270855
TPZ,18.158679974890283
IIF,18.1580103496323
ULVM,18.141394887376862
PWV,18.06886400532775
TTP,18.053796341090155
IAE,18.03494142562817
IYK,18.03435037315739
EUFN,18.03220914803595
ESG,18.01481066977106
GGN,18.01406410339739
NZF,18.01165516126897
EDV,18.000869263199913
SJB,17.996739273156244
MGK,17.971470091829868
OUT,17.967257232900625
WIA,17.964137596329625
TBF,17.951431007551758
ELS,17.941720048405063
SCO,17.92584754126346
XOP,17.916783071118832
LVHI,17.914345677946233
PCM,17.905306720145273
RWJ,17.886046051125795
IOR,17.88542436276868
VGK,17.875326326408334
IEUR,17.875326326408334
REM,17.857526963467734
SECT,17.85492902241697
DWLD,17.853915833035295
IRT,17.847791481670185
WTV,17.84692016082107
NLR,17.845227925525997
PYN,17.843949367829108
IJS,17.83510807699923
SLYV,17.83510807699923
VIOV,17.83510807699923
USDU,17.818110504497735
CQQQ,17.81453034044571
KYN,17.80994814610024
VMO,17.808138586739567
HDMV,17.80775173408361
MMT,17.805120043411552
FQAL,17.768024600858958
AIA,17.747716528327324
TTAI,17.746103416585978
KOLD,17.74346791649855
FCA,17.739861876692625
CEE,17.731338044310075
USA,17.730639176123812
