Symbol,Perf
PAVE,11.985524549344404
RFG,11.969206362582577
VOT,11.968795551935571
SIMS,11.947456968705918
MGC,11.946740410801512
HTD,11.923770349956124
CIF,11.911765574108534
PY,11.901396504220134
YLDE,11.855993731816124
SMCP,11.841848860520663
DGRO,11.798890761464628
ILCV,11.779831484582475
SMOG,11.770011781533594
EQL,11.716759616250037
TNA,11.71095611487278
URTY,11.71095611487278
UPW,11.701491894402489
PSC,11.700982984048853
SPYV,11.648573212439006
SLYG,11.646625361574893
LEAD,11.633637545462776
IYG,11.629879156128226
XMVM,11.624524756719692
WELL,11.584839629292285
FLEU,11.562056404465839
CSF,11.54677254849143
BCX,11.513212252935656
NUSC,11.49987499867613
UTES,11.497953476122744
FYX,11.497318771433454
QQXT,11.489635354406895
RPV,11.488457918003135
RWL,11.423890857441698
SCHA,11.392161920620307
BHV,11.381994593603464
RNRG,11.370530548477289
XSMO,11.34125162032386
DGRS,11.326909022722843
GUNR,11.292635171740264
PRN,11.279700067160706
EQWL,11.271421429704608
FAB,11.268536189760601
FDRR,11.26230104637392
ICLN,11.218547603084321
ROIC,11.208268302778778
UAE,11.186599972743378
IGN,11.18371718974338
FTQI,11.135886114709248
TILT,11.077762261221546
VLU,11.075435586837495
FTC,11.062885728133732
IWL,11.050240946005102
COWZ,11.029338801579103
PXI,11.017718272575557
PWV,11.015540899992668
WSR,10.947776440710193
OEF,10.931132475154042
JGH,10.919693229614692
PSCC,10.904466178135948
NURE,10.884838731112044
FILL,10.883295579569266
PEAK,10.88107454964073
FLQS,10.801939913597606
IJT,10.779659300875965
JPI,10.762601406137994
AHH,10.758086841353014
CIBR,10.752931162817745
WY,10.730303502677312
RQI,10.729154524336078
MGV,10.717965984981692
JXI,10.71578999546234
DTD,10.682667699537994
CSA,10.671244823999096
VTV,10.668157112010324
XTL,10.636927773987772
RFI,10.634360633752923
URE,10.604011766341918
SCHD,10.58241543182318
IYK,10.581869390565403
CSM,10.581771354431812
DLN,10.580684651565363
VTI,10.548323051696384
ISCG,10.548157685232345
SURE,10.525896715064594
EMO,10.498143409207524
MTUM,10.476357216846267
ERTH,10.472077227909727
EIDO,10.433772832715087
QAT,10.432681941480839
FTAG,10.42026287631447
REMX,10.3992935892164
SPVU,10.399140295484887
RPT,10.39034043505117
IYC,10.380311450903061
WTV,10.379595963515081
IUSV,10.376825064646782
SPYD,10.374578309800535
NRO,10.340244078880495
FLAU,10.307416783295421
FXU,10.29324614455161
FNDX,10.278368265872873
PSR,10.276519101443418
LVHD,10.26799866923955
MAGA,10.257568541701664
PSCH,10.22818088719383
JVAL,10.222462608255995
JRI,10.20247607863623
REXR,10.193572523090825
EES,10.192531579574483
OMFL,10.187769214592272
RSPS,10.185604808319976
KBWR,10.151785160334288
IDE,10.125291716011015
EVG,10.105364320519884
SMLV,10.103005168141703
EPR,10.073892107688724
HIW,10.066617048359731
FREL,10.059512740935004
CII,10.058777424890037
RXL,10.029105272227756
ELS,10.016516574266584
IYE,10.015567760864982
FRA,9.999892391752368
IIF,9.985975220241688
EEMV,9.980873820006952
PILL,9.950572785404441
CUT,9.947233079026846
FCT,9.934714191468327
ICVT,9.911548439132675
KRMA,9.909047217349812
CZA,9.906518097132848
DEW,9.904047544632656
PGZ,9.889669851315729
SPXX,9.833141893676972
VOE,9.823885632383517
IWX,9.785170457782383
UNIT,9.778896298921575
PUI,9.775116044493423
FSP,9.754178358869416
RBLD,9.73921781302364
PSCE,9.728786876247387
KNCT,9.724735280281445
FIDU,9.708044478255575
EPU,9.696502691423518
GQRE,9.692162274850334
CATH,9.671706741622964
SCHV,9.660120050815289
RYN,9.65380734992951
FTF,9.648442803867905
SPLV,9.644975502323675
GAL,9.630122861203283
IDU,9.624771385850368
ESGS,9.61750411960323
KMF,9.6144691526751
IUSG,9.602768569405463
RZV,9.588857289852607
RDOG,9.578916099563274
OIH,9.577079269728898
IYM,9.57475190236979
QABA,9.534567477059491
IMCV,9.526747786408391
NMFC,9.52376346992407
VONV,9.516898504668864
DIVO,9.510721819866221
BME,9.504342248909014
PGRE,9.496939837191473
VYM,9.494138372490553
DBA,9.480860470783828
BGT,9.478727962732739
QYLD,9.476230252650788
UGE,9.460140621628593
MFUS,9.447546352982469
CSQ,9.43880035628939
AIVL,9.433344679205332
IRM,9.42590195343219
ULVM,9.416038865423797
GXG,9.413824623231584
ESS,9.40974097376273
MOO,9.394297053913876
WBIY,9.391455510453067
EMLP,9.387070713597582
CSB,9.375594835372885
JBGS,9.37025834731725
AOA,9.36472167239453
XYLD,9.362807054510847
XLU,9.35736333275983
PFD,9.33301592815244
RSPU,9.331686541293104
MFD,9.32893799107371
JCE,9.32411254815297
GOOD,9.314241438782167
FNDB,9.293580540978946
KNGZ,9.279654748732023
VDE,9.279015484527916
VOOV,9.27431982359192
HPP,9.24597413386709
ESGU,9.230334632970301
ILCB,9.229096435978668
DSU,9.227231049868514
HUSV,9.226750841020438
PBJ,9.215822315703557
XSHD,9.213250588245037
ARE,9.186719882804123
JFR,9.179692742272344
RWR,9.155134746582927
LAND,9.146532096458241
PALL,9.140366902547056
KRC,9.137704542384457
IWD,9.137307591899663
USA,9.133210438334027
MMT,9.116021694985623
HYLS,9.110257129363914
DFND,9.108953117438539
SDY,9.102659799881208
GII,9.10133357161238
GCOW,9.077469079685683
VIS,9.055619755908621
WBIF,9.053455288624539
VXF,9.050840793441225
ENOR,9.04962169391804
IVAL,9.037925288417583
EMFM,9.0366405032536
EBLU,9.017292734502883
XTN,9.014477300239848
PLD,9.001906921178021
KRE,8.999336605518208
IOO,8.982141867602424
FDVV,8.98035444819684
XMLV,8.975280703267885
URA,8.952188089257321
CWB,8.95126084337782
USRT,8.929216220449351
ONEY,8.926152363131582
PSCI,8.923418355539962
AIF,8.903354727021739
FNY,8.901172970467043
CFO,8.89826680318232
DDIV,8.895940238791066
FTRI,8.885365474662997
XSVM,8.87394516362381
VV,8.87198904412963
JMOM,8.860465299420223
OCIO,8.85722603598696
FCG,8.848229184396319
CHI,8.832161819075568
EWC,8.807128088136734
UDIV,8.801654055311724
DBEU,8.789231420718949
PFXF,8.768286541665642
KF,8.76451849771715
PPA,8.749703607957244
O,8.745260208344915
UTF,8.7249143056496
VPU,8.723145712624726
REET,8.7124289291785
QQQ,8.651043648285224
EINC,8.644401421694406
XHS,8.639373584680225
SCHK,8.62742189243195
FRI,8.618499177555114
NIE,8.617692776360963
ADME,8.610108003470904
IWV,8.597931274210051
CBH,8.594480190645548
GRES,8.581829266038302
FTA,8.577103500469084
URTH,8.562988108833594
SCHX,8.551789982325218
XSLV,8.550575384414444
DTRE,8.528145443379366
PTF,8.528073842003872
ETG,8.514995279331549
GUSH,8.49267906046899
SPXL,8.476651587020317
UPRO,8.476651587020317
ETV,8.46645400563266
ITEQ,8.465587980343358
PBUS,8.452766124349175
RWO,8.448113377011495
TOK,8.436786275144934
MPW,8.429645492218425
FUTY,8.42893959579652
ISMD,8.42289105877689
SACH,8.400389607529341
SAA,8.399697240917714
VTHR,8.39375815313827
SUSA,8.38953644447825
TTAC,8.389213434256845
NLR,8.389146479035611
XOP,8.383238012038172
RSPT,8.37873417710623
RSPR,8.37238833016386
FLMX,8.372148376969434
VLUE,8.366126221369523
BDN,8.345927225535405
NVG,8.34515250681971
KIE,8.336838345276803
STAG,8.319617812790973
IXC,8.317979603941065
CEFS,8.31596082229001
XPH,8.302988407813045
FT,8.259347932274393
FPL,8.25825182687067
DRN,8.232062995761694
SITC,8.222689199407638
ETB,8.2190888872265
PJP,8.216851947954785
SPXV,8.212471992098399
DLR,8.205083523000152
UMI,8.203195262951901
PEY,8.20090687899821
ITOT,8.199104519637038
SCHB,8.199104519637038
SPHD,8.19284120506004
CLIX,8.19097243355331
XSD,8.167880101709347
NXRT,8.16657019815544
FVC,8.157116637002746
CHY,8.151214725428963
NTG,8.137208261276813
RLY,8.121139697178922
VUSE,8.109250289519792
PBP,8.096959971110078
GDV,8.077417872890718
USPX,8.07182350934695
CMCT,8.055030294429052
XT,8.054464624495036
GRX,8.036735573741161
AFT,8.031964740543705
ILF,8.030736770980047
HEFA,8.022565863124953
RSPF,8.021311639942493
KBE,8.01948393815107
QWLD,7.976584521769554
UTG,7.945358010914667
NDP,7.943289844751686
BDJ,7.939527499757405
EXR,7.937884004319373
BFS,7.936089785873204
PSI,7.935722107110171
KBWP,7.890422148839249
RSPM,7.86331024574558
FGB,7.862574905131616
IYJ,7.844075742727323
FDIS,7.8417857041322385
BXP,7.832746230969457
IGF,7.827244145501955
QVAL,7.8265755422907155
FVAL,7.805367712878612
PKW,7.804918465976089
PRF,7.802412930936961
IGA,7.797420507905672
PCEF,7.785965388581858
JHI,7.779880072186111
IGE,7.766972857049591
IAK,7.750734407941232
FIF,7.728326656767104
RZG,7.711217216606876
ROOF,7.7039080284299395
RDVY,7.698534304739681
JQC,7.687534569955241
DVY,7.682549131930291
IWB,7.6646655758416316
TTP,7.6493156096106985
IBUY,7.648882796643179
GLTR,7.640152710378626
BANX,7.633623915156893
THD,7.6314667302932255
HASI,7.624551084155683
HQH,7.622941031626105
IIPR,7.614215136898714
XLY,7.612199337646399
CUZ,7.609277364537535
AGNG,7.609056731351974
BIT,7.607258987461944
ECH,7.602690239966017
ACRE,7.5898083480841025
LTL,7.589692065833691
SCD,7.58485391741717
XHE,7.583230615970361
VONE,7.572382838979909
FUND,7.571376098599025
XLI,7.560580672598074
SSO,7.553652952583199
FXN,7.547247779079201
ASG,7.53456885299479
BXMT,7.525339631708472
EDOW,7.523344122580872
GYLD,7.507326642820947
PBT,7.497424441392028
ASET,7.46078621334817
WEAT,7.450563063200864
COMT,7.434856454541547
SPGM,7.428681710387699
BRW,7.4182155891248325
SPE,7.4151157932397815
MAA,7.402231253762291
CTO,7.401573182094374
GCV,7.400540019134727
EWA,7.3873319616760895
NML,7.378980777342982
NBH,7.3600360989714835
TYG,7.357909591558207
NFJ,7.356431180839223
PUTW,7.356057159878389
RA,7.3319663528245735
CURE,7.324483993238479
RITM,7.319959460761534
USAI,7.319808083005465
TBT,7.2818600916926615
KIM,7.280442397539626
FCPT,7.277213574660651
WBIG,7.273331094532001
REZ,7.25881053093971
IRT,7.256069944332025
MXI,7.251026447985857
RSPN,7.238309568306748
REG,7.21529372616543
MFIC,7.214904316412917
ETY,7.212172596953567
XMHQ,7.18886349333915
DPG,7.166707506669885
CGO,7.135297141850884
TY,7.132155559036976
EOI,7.131854741604254
SDOG,7.112128483254457
IAT,7.110300723444194
XHB,7.10203897380895
RFV,7.086105855930581
MLPX,7.085774711074597
GRF,7.069570110597372
MVV,7.058567556565874
PXE,7.055452657550644
FXZ,7.046939414393822
EVF,7.046211930252565
EVV,7.040230691183415
PBE,7.024524880042181
VAMO,7.016593146140994
VCR,7.014393653170939
NCZ,6.997298877658612
CPI,6.989110055030502
FDL,6.98895142405747
THW,6.987715760829752
HSCZ,6.987123309705213
HTUS,6.984588910865188
PSCF,6.979656179906611
PW,6.9750069103533265
LFEQ,6.9548296691637725
TPZ,6.9421084906844825
OBOR,6.933656195724595
WOOD,6.9317450812376835
JPC,6.931730917077384
TYO,6.929806736168187
CHIE,6.929377122835465
VNO,6.881109144379637
NFRA,6.87073409542199
VUG,6.850048533416494
ACR,6.844085076847395
ITA,6.841856204076092
EWW,6.827458104012954
SCHP,6.821585783725357
KBWD,6.812915816962247
CUBE,6.8118150371602875
GNR,6.804503341797264
SLX,6.799352003843039
ETO,6.798596056974367
BRZU,6.791342774181494
RXI,6.786832460908054
FXF,6.781795230037615
UYM,6.777717489096212
PCH,6.776307610693377
USCI,6.769941540052098
INVH,6.757575547614438
TDIV,6.748460552651088
BUFF,6.7460638053380855
HNW,6.742850500575853
HISF,6.7029504557982875
KCE,6.6996441213986815
NCV,6.686817343305597
FTXL,6.6847549976287395
EAD,6.659274839918453
TRNO,6.646769122166015
GLOF,6.63418701827811
CLM,6.620385202333647
PEO,6.577822343528702
PGAL,6.575419491299467
CRF,6.561653723267387
FAN,6.561265085661895
GMRE,6.550501798639006
KREF,6.547113887944591
FBT,6.5306969789641425
ESG,6.530360458100703
RC,6.527523765117158
SPDV,6.524203794937534
DBB,6.523250325371355
STEW,6.508999759158703
IEO,6.501025111385155
TAGS,6.500847316738764
FVD,6.4857003489189085
BKN,6.479715504904095
BIB,6.462516147232314
ALTY,6.4450983796765335
AFK,6.440372454493935
STWD,6.439845763040321
SPPP,6.437003226664785
FTXN,6.433039473460239
NXTG,6.40560971039371
SOR,6.403049544680658
GIM,6.39516306129537
FPI,6.38754080175362
NXDT,6.386855394518492
YXI,6.385850403334017
MDIV,6.380964460064497
CBON,6.374598345224608
CCI,6.370817556244474
BUI,6.368340799301656
DFNL,6.362544918179406
DJD,6.3568210857176926
BBP,6.35401590107264
FTXH,6.351077576519397
LVHI,6.349251921534479
AMT,6.344900109785611
BCD,6.344347310176198
CORN,6.344347310176198
EZA,6.333556094026414
IEZ,6.3301144846111495
SLG,6.324023582628108
EQRR,6.3039859308050525
FRT,6.300896158916561
PST,6.297936958860107
DHS,6.286119321377885
FENY,6.283216101425586
BPT,6.282653359850589
REM,6.27917774355958
HYT,6.279139624552005
DBEM,6.259895594602568
EWZS,6.257269502776001
CDC,6.252368647452532
USMC,6.250678570164935
PPH,6.246801446852005
OILK,6.246403799797527
BIZD,6.246026544641122
FEI,6.239996125422445
GAM,6.220501396455102
WFHY,6.217494141775367
DEA,6.216248793569017
EMF,6.215237370185218
XME,6.20025463505905
FBZ,6.20025463505905
FLBR,6.20025463505905
UBR,6.20025463505905
FTHI,6.193204101897584
FR,6.178216874746187
RGT,6.171974897876725
DIG,6.168318347710474
ENFR,6.165828080478248
DWCR,6.161637059311424
SUI,6.1546048130881585
IMOM,6.151935216949306
VTR,6.1506108925300085
DDLS,6.148417457697657
VICE,6.146203080561919
RSPH,6.131013275182534
EGPT,6.126048092254999
BRX,6.120953124917309
MXF,6.120564946762487
CHGX,6.1161714758493355
TIP,6.110123845905923
SPHQ,6.107530708084659
NNN,6.101755043320689
DBE,6.088836553463937
SEVN,6.088718640257085
PDM,6.086241897464847
XES,6.08393940875999
KBWB,6.079464961056925
ERX,6.058185142586595
FTXO,6.043795605843781
SJT,6.03694200048401
AVB,6.035686012674047
SDG,6.029826290751678
MCR,6.028046135445677
SPIP,6.024524401472992
UCC,6.023199881680361
DBO,6.0161017599062605
EGP,6.011547159992726
XAR,6.006458242241912
SMH,6.006008088256911
EWS,6.00184306038793
VPV,5.995884011528214
EWZ,5.978742807264241
FLN,5.978742807264241
DIV,5.960285616867055
DBAW,5.951457209886281
PAI,5.94574401130139
CTR,5.9393266820102255
NANR,5.93866481135074
SVXY,5.936767459291182
SOXX,5.934191302063154
EFR,5.932772290726599
CDP,5.927911845916529
SCHE,5.908358527279338
IGD,5.901804839162693
AVK,5.883306618948726
UDR,5.864557500066879
KRG,5.84399423815416
TOLZ,5.830795515937256
INKM,5.818888714667689
XCEM,5.817864148932821
RINF,5.812837790840803
FTXR,5.807798589308872
PXJ,5.804395282807642
HYLB,5.803604400784409
PICK,5.7978127176844385
SRC,5.791408278224946
TBX,5.790309011099223
DBEF,5.778487289883584
SRG,5.760780398141505
PAK,5.753966323224053
IVT,5.747465393167556
EQR,5.746554331075613
PFI,5.739996357949112
XLF,5.727059020081989
SCO,5.726987396321654
IHI,5.725289548584195
EELV,5.722751934801502
USD,5.7222173981667055
PFF,5.708554315150399
IHE,5.703398919815218
EPP,5.702790583823317
GLO,5.693937072327565
DBRG,5.693170852155813
GAMR,5.689571888640488
BTO,5.684560888178017
RSPD,5.683750645195722
TPYP,5.6785184506983715
FLC,5.663583658309445
UMH,5.661063513387398
IXG,5.657214149541537
DBC,5.65109318506535
JRS,5.620633661225968
FXA,5.619013701796658
IDLV,5.603004269376653
IYT,5.589051249701928
CEW,5.587097797872649
TMV,5.581258901391662
COM,5.5806820659566165
FLTW,5.579233473448579
SKT,5.5789660377286445
MIN,5.574690944306845
CEM,5.572757071072874
AIV,5.569685887802262
USO,5.563402806631594
COMB,5.558977049457627
HPS,5.55617010162918
MYN,5.550700326545279
BBHY,5.544306439518874
INCO,5.533427650385459
SPUU,5.516735601373246
RODE,5.500690412436877
CTRE,5.496572306503768
BHK,5.490716700735516
AKR,5.457894609122157
HYZD,5.450117779685925
NUGT,5.4498097879299365
EARN,5.444738948251966
HYG,5.441144527277689
SOYB,5.4396601222190615
PSCU,5.434174196566241
MLPA,5.430470417810189
TAN,5.424487878132071
NAIL,5.421740468258871
MNA,5.419252391214417
BLHY,5.415716981761445
EWM,5.414681104558542
NFTY,5.410226991142703
CIO,5.408764984812787
FTGC,5.407816294103626
TDTF,5.4018889466012405
GLV,5.397633388909474
XLE,5.396217691446721
BSL,5.3940517325501345
DIVI,5.372308556627153
FXB,5.365131758590991
LTC,5.362231569897714
EHI,5.360777466623239
EWT,5.3440986853477
PHYS,5.341471596948664
HYGH,5.333524625699991
AOR,5.32633422666292
HPI,5.323651650957535
SOXL,5.322330697812851
VOX,5.314389777173226
QLTA,5.313257172796759
HDG,5.291566973053626
KSA,5.281000413938981
PHD,5.276769300524597
FTLS,5.26039014834089
FPXI,5.259462665086687
VRP,5.2582919465396465
PGHY,5.244247454237953
CGW,5.243912758307499
AOD,5.230774058378963
RFEM,5.225913042381396
TTT,5.223560536331788
PDBC,5.212341129739875
BTEC,5.208972411659717
OUT,5.208131361370864
GOF,5.207998179638352
HT,5.206217543802737
CPT,5.2056136422943755
UE,5.203957326309639
HEWU,5.198843004335496
PIM,5.195139312393339
BSJO,5.193374651327901
DBP,5.193193863726896
PID,5.1930501805573055
MSB,5.171927080486279
HYDB,5.170184372118526
OLP,5.1667817588132925
ITB,5.1480923918232095
MFV,5.142187353712583
GNL,5.128467061396919
NORW,5.125158638376226
JETS,5.121061801907621
NAZ,5.103274853779742
HR,5.103074069691131
SPG,5.096758890424494
VMOT,5.093046038819084
FLCA,5.0863951183640355
HTY,5.0726666770571365
CORR,5.062580746038605
JPT,5.054160310863794
DFP,5.051819142368261
GLD,5.048998214949291
OUNZ,5.048998214949291
BAR,5.048998214949291
IAU,5.048998214949291
SGOL,5.048998214949291
UGA,5.044217389176181
FXP,5.037440550454839
NMT,5.016521939959761
SBR,5.007928740035102
BKLN,5.00341623757702
XWEB,5.001727001436117
CSR,4.995508554265203
HYXF,4.994283581409619
CIZ,4.99410343840353
CHIM,4.991569707883535
IDMO,4.9838426130645885
AMLP,4.978118087027491
LOAN,4.974057904829537
CEF,4.972669326376275
ERC,4.955349636036445
GRID,4.953366679700171
TUR,4.948468734341012
NSA,4.937394795460621
EEV,4.919959244398278
PK,4.912148074884389
NPV,4.910708263062491
UNG,4.910252755348246
TEI,4.905616705789444
SHYG,4.904365938936953
DFEN,4.903402146582799
FOF,4.902353561303324
PML,4.899265910109937
JMM,4.893782216152697
FLTR,4.892929214868175
HEWC,4.892438734834372
HFRO,4.88923518460554
AMZA,4.888230905229559
VNM,4.881596476221325
UYG,4.869449215004248
PHB,4.866665137660134
MVT,4.86083069081275
WPC,4.8520471952096385
OHI,4.846575429938968
XBI,4.846575429938968
IBDP,4.840550980718374
BSCO,4.840550980718374
KXI,4.831533697571738
WTRE,4.81114590034547
FAAR,4.809634812032137
DUSA,4.80853491413983
PFO,4.804851635938127
FLRT,4.8040202327547465
TTAI,4.794957518181215
NMS,4.79433287387473
IAF,4.787057592979511
IYZ,4.777234625198122
USL,4.77225346370706
EQC,4.767156009478598
CRAK,4.760966021399226
BRF,4.747671434740829
SDIV,4.73261116986308
JPIB,4.732491453445498
CXW,4.728018795742977
KYN,4.7210445881720435
ZTR,4.720960763382269
DWAT,4.708043184376711
BNO,4.7071029361558185
LDP,4.706484381620163
STK,4.7038967337483415
YCS,4.6976798069739125
HEQ,4.687095237775394
LXP,4.683337134502252
PNNT,4.679975386269233
GHYB,4.676923925034295
INSI,4.674598554102287
EDZ,4.6744927087575165
ENZL,4.650596322060163
BIS,4.639668537517883
ROAM,4.633924956887868
SPHY,4.6313547457075614
DX,4.624967258340018
CCOR,4.624636255723589
CWI,4.611724752682836
NUAG,4.610265051048212
DSM,4.607131924449997
WDIV,4.604996971028435
RCG,4.582794263615389
UNL,4.573926998551704
HYHG,4.572427737260719
FLRN,4.571942294896578
FLOT,4.571942294896578
IBDO,4.571942294896578
BSCN,4.571942294896578
TAIL,4.562955060539594
EMLC,4.558592771861458
AWP,4.545250735159212
ARR,4.541300535562971
GOEX,4.537590763630029
NKX,4.537480213872634
IBB,4.537113565362925
SRLN,4.533079995128433
TIPZ,4.527541798738118
YLD,4.519663355859106
PGP,4.515949579721548
SNSR,4.513080055234735
GCC,4.512627745815822
REK,4.511545492267858
SLVP,4.493846495825316
RING,4.493846495825316
GSG,4.493243870178269
USHY,4.492712820958103
COPX,4.489871344949128
SILJ,4.487098431182224
BSJN,4.477664320688255
DOC,4.472754059380683
EYLD,4.470227255860615
USTB,4.464729591449717
GDL,4.463936198287045
GTY,4.46118273090856
ZSL,4.455959860144377
RWT,4.448880616497565
HAWX,4.443900530767977
IMTM,4.439948958483368
JNK,4.437934787883067
WIP,4.43590765961159
LABU,4.435379865524204
PHK,4.435297860062452
IGHG,4.4266537703530915
FID,4.421616580158205
HYS,4.420611169070663
EPHE,4.418808412409736
EUM,4.411198839948889
AMH,4.40795021044635
FTSL,4.404438869788257
TOTL,4.404241000256489
BFK,4.403398288134673
