Symbol,RironHiritsu
7050,1.0217221584385763
4386,1.021625294117647
2531,1.0214970024979186
9303,1.0214893081761005
4220,1.0213981818181816
6310,1.0213267962806423
6210,1.0212892128279885
1934,1.0211666666666668
3105,1.0211625000000002
1719,1.0211424164524423
6103,1.0211186311787073
3109,1.0209178735105409
4304,1.020716305916306
3708,1.020578596491228
7003,1.020404482758621
1515,1.0201748502994015
8881,1.0200774074074075
7791,1.0200680907877169
2737,1.019723181818182
6366,1.0193308707124011
4526,1.0190679296346414
8835,1.0189866666666667
6879,1.018904794520548
8708,1.0186601391650099
8130,1.0184206659800892
6652,1.0179518867924529
6136,1.0178253688989782
2221,1.0177084435797668
6165,1.0176108045977013
8131,1.0175938232994526
3598,1.0175487804878047
2602,1.017532258064516
6568,1.0174455974842769
8058,1.0174065656565656
9258,1.017303
5125,1.0172877761413845
6135,1.0172068606431852
4041,1.0167733454545456
8084,1.0161870967741937
6376,1.016067258382643
3611,1.0159483264826776
8133,1.0157764784053156
3405,1.0155415019762846
1812,1.0150553523731252
7283,1.0147718773373224
2317,1.0147040892193309
9363,1.0145279999999999
6428,1.01434243902439
6158,1.0138487619047618
1904,1.0137238704177323
5481,1.0134959266802444
1992,1.0134268181818182
6193,1.013411485148515
6101,1.0133275862068967
6928,1.0128527446300717
8887,1.0126408010012515
8927,1.0125652360515023
6960,1.0125129281767957
7614,1.0121785772690108
9143,1.0121254308093994
8057,1.0120353982300885
3420,1.0120264638783272
1976,1.0120077151335312
5660,1.0119151119402985
4980,1.011849430894309
4673,1.011823296158612
2917,1.011725641025641
3636,1.0117159504132232
1888,1.0116413953488372
5702,1.0115447932618684
6322,1.011536802507837
6309,1.0115249346405228
6083,1.011443267776097
7481,1.0113831599801881
6349,1.0113352219074598
9381,1.011163297571993
7472,1.0111375191424197
6777,1.011121568627451
6772,1.0110413333333332
6396,1.010996913580247
7305,1.0109684285207519
6898,1.0108153319283457
8168,1.010701096224117
5947,1.010414142857143
4094,1.0103732789855073
9075,1.0101910432569976
4040,1.0101666666666669
9412,1.0100497854077253
3131,1.0097148561614426
6977,1.0096840336134454
9856,1.0096254835996634
8141,1.0095822240943555
6724,1.0094086401361992
7985,1.0093363150867822
3123,1.0092873563218392
5959,1.0092695073235685
6998,1.0092133924969746
2497,1.0091509433962265
5076,1.0090620155038759
4544,1.008956377952756
6327,1.0088811594202898
3839,1.0087269230769231
3422,1.0085888135593222
6850,1.0084920831271647
7809,1.0084615350089767
6351,1.0083551140065146
1450,1.0082203847915714
5911,1.0082177881173944
4082,1.0081841552990556
5713,1.0080793589452146
6412,1.008024801864802
6335,1.008
5079,1.0079135802469135
6034,1.0078307760141094
3852,1.0078162878787877
7487,1.0076682728410513
8194,1.007653021978022
5463,1.0076281989247313
7370,1.0075594024604568
7513,1.0075258620689655
2136,1.007467245873154
9632,1.0074539159109646
9621,1.0073830923248053
4317,1.0073369230769231
4350,1.0071960784313727
4955,1.0071527326440177
6863,1.0070939759036146
9259,1.007021688613478
7064,1.0070044195804198
6566,1.006827560050569
6999,1.0066534741523068
5697,1.0066456260720413
6804,1.0065280875455966
4914,1.0065007973421927
9717,1.0064056105610562
6081,1.0060943452380953
7732,1.0058047287056684
9278,1.005545709703288
5011,1.0055398398398399
4356,1.0055199240986719
6393,1.0054855954465851
6923,1.0054725079365079
8066,1.00545908766928
5984,1.0054148247978436
7915,1.0052266666666667
2152,1.005190243902439
5929,1.0051385311871228
5334,1.0050587174940897
4100,1.005005378590078
7735,1.0049836835599506
6092,1.0049393939393938
9699,1.004904985835694
3036,1.0047859675036928
8052,1.0044475126903551
1925,1.004399501867995
4997,1.00435601217656
6855,1.0043320204230488
4990,1.004309090909091
9017,1.0042978828163465
6229,1.0042115384615384
2335,1.0042044854881265
3710,1.004201739130435
9162,1.0041769911504426
6063,1.0041636904761904
6615,1.0040745867768595
6870,1.0038950849514563
9739,1.0038604925053534
7713,1.0037838792549776
2795,1.0034778947368421
9533,1.003411083413231
4770,1.003368275862069
7362,1.0032112733171126
4628,1.0031930116959065
8945,1.0031666666666665
7214,1.0029054316197865
2464,1.0029050505050505
3437,1.0027113411764705
6080,1.0026272388059703
1786,1.0025647416413375
7567,1.0025174825174825
3671,1.002501468624833
3469,1.0024800959232614
9147,1.0023967704728949
8155,1.0023846817691477
4301,1.0023399108847868
3103,1.0023029268292682
6776,1.0022928746928748
1871,1.0021461077844311
7999,1.0021368677042801
7928,1.0018470187393524
8152,1.0017559610705598
4957,1.001711267605634
6262,1.0017
5333,1.0016498486377399
6533,1.001614985590778
7847,1.0011910224438902
3458,1.0011583333333334
9409,1.0010886390532545
4120,1.001075736778361
6402,1.000978614200171
7298,1.0008761215629522
1952,1.0006602910602909
9932,1.000532608695652
4507,1.0003861800777745
7531,1.0003638371290546
3071,1.000353982300885
5395,1.0001974074074074
2489,1.0001880650994575
4238,1.0001181494661922
9562,1.000069318181818
7671,1.0000277426160336
9025,1.0000249224405378
6265,0.9999308970099666
2349,0.9997824
7399,0.9997743682310469
9027,0.9997424516129032
9087,0.9997234444444444
5945,0.9997115596330276
2976,0.9997093833780161
9709,0.9996753846153845
3954,0.9996712047541868
2749,0.9996640949554896
7905,0.999663205342237
2408,0.9996340579710143
9553,0.9996202860858258
3317,0.999318688981869
5367,0.9992068292682925
4995,0.9991862068965518
5129,0.999096
9692,0.9990505948653725
4251,0.99902777385159
9301,0.9989905337361531
3248,0.9989420518602028
7208,0.9989107142857144
5969,0.9988486704270748
5571,0.9988171539961013
7980,0.998812960609911
7360,0.9987908695652176
7076,0.9987027368421053
3396,0.9986725708502024
6497,0.9986417505030181
6033,0.9985699270072993
4719,0.9984958392101551
7896,0.9982992125984251
3436,0.9982965623396614
9679,0.998241818181818
9776,0.9982375123395856
6381,0.998141220735786
9355,0.9979566003616636
7595,0.9979527710843373
2999,0.9976931578947369
4671,0.9976869654817103
9470,0.9975802525832376
9401,0.997561344203619
9628,0.9974699427480916
8059,0.997435230934479
7129,0.9973639408866994
6902,0.9973434262948206
7416,0.9973078651685394
3449,0.9972886925795054
9057,0.9972724422442244
3045,0.9972325735294117
4450,0.9972320430107526
6881,0.9971541666666667
3712,0.9971373667927123
4463,0.9969574750830565
4659,0.996777391304348
6832,0.9967672413793104
6071,0.9966711811023623
4556,0.9964765550239234
3361,0.9961910526315789
7932,0.9961644312796208
3766,0.9961384615384616
8871,0.9960184032476318
3341,0.9957776422764228
3139,0.9957425572519084
5527,0.9955528873642082
6035,0.9955018932874354
7175,0.9954609523809526
6918,0.9954590809628008
3981,0.9954428940568476
1981,0.9953604166666666
9929,0.9952880562060892
2183,0.995155834564254
8334,0.9950891628440366
1332,0.9948167281672815
6284,0.9947257362637362
4676,0.9946492509363295
3540,0.9946109393579072
3138,0.9944876388888889
1994,0.9944843023255814
1844,0.9943301587301586
9531,0.9942093777646711
7459,0.9939518100890208
4819,0.9938797383720932
1949,0.9936986301369864
7521,0.9934786565547129
7087,0.993412803532009
2789,0.9933222891566267
7922,0.9932168466522678
4577,0.9931170212765956
4347,0.9931122905027935
2433,0.9929712078080521
6997,0.992732342007435
4832,0.9925890625
4361,0.9925801603206413
2477,0.9925257834192782
6677,0.9924338870431892
6962,0.9923527272727272
5699,0.9923429559204839
6518,0.9922697898423818
8518,0.99225
6676,0.9921216372391654
7739,0.992102379693284
1788,0.9919632114467409
1723,0.9919283236994217
1716,0.9917771739130435
1436,0.9917764277035237
8914,0.9915277173913044
8876,0.9914816187828236
9678,0.9914613861386137
9322,0.9914492647058823
1959,0.9913104566794708
6490,0.9912538540332906
6044,0.9911274240940254
7372,0.9909393511988716
4491,0.9909308260577568
3148,0.9908889380530973
3682,0.9908306483300588
3477,0.990696
9691,0.9905119798234552
4433,0.9904797760671799
6235,0.9901864056552474
7939,0.9901581081081082
9872,0.9901002066115702
4495,0.990059405940594
6915,0.9895189374774124
9563,0.9895180897250361
4848,0.9894945270988311
6492,0.989460212933754
9919,0.9893628453038674
6408,0.9892939842519685
6407,0.9889529354682193
8700,0.9880443741209564
9788,0.9879802685950414
9221,0.9877298177083333
6319,0.9876469635627529
6599,0.9875938023450586
6363,0.9874447949526813
7435,0.9873716455696202
9441,0.9871421271538919
2782,0.9870766575840144
6323,0.987029738625363
3497,0.9869249150622876
6337,0.9867
4694,0.9864622317596566
4998,0.98623
2412,0.9857251040221914
9627,0.9856889795918369
7769,0.9855505709624798
1443,0.9855
7162,0.9853478070175439
9039,0.9853118684843627
7068,0.9850442902881537
3231,0.984927045030642
6668,0.9843163351416516
9268,0.9842594534300055
6231,0.9842434017595307
9029,0.9841867905056758
7164,0.9841863164324984
7863,0.9839835754189944
9467,0.9838802099533438
1826,0.9835113207547169
4931,0.9832916884816754
9682,0.9832535736677116
2130,0.9832259849119865
4171,0.9829846702317291
7501,0.982813125
2384,0.9825249107780156
3784,0.9825165244375487
7504,0.9824928676832267
5127,0.9823158061953932
3878,0.9822624633431085
7871,0.9822183486238532
8742,0.9821818181818182
6038,0.9821672727272728
4368,0.9821534351145038
7599,0.9819820301783265
7187,0.9818899999999999
2148,0.9818801369863014
2689,0.9818344407530454
7514,0.9817180434782609
9055,0.9812455727554179
4662,0.9810585714285714
7180,0.9806552529182879
7919,0.9805503144654087
7593,0.9799823874755381
3431,0.9799457049180329
3238,0.9799442460317461
9976,0.9798569682151589
3998,0.9795372549019609
7254,0.9795267857142856
3847,0.9791063507109005
7800,0.9789669696969697
6254,0.9788894581280789
3546,0.9787944333996025
6912,0.9787569828230024
1939,0.9784253957087585
9273,0.9783395744680851
8145,0.9781832916666667
6702,0.9779869431818183
5998,0.9779680957128614
9991,0.9774989816700611
1717,0.9772720547945205
6562,0.9772251351351352
7729,0.9771494659546063
4389,0.9763452178834181
8076,0.9762704813805632
6946,0.9761198879551821
3934,0.97591088211047
3076,0.9753562077702703
3802,0.9753372400756144
8285,0.9752356466876971
2750,0.9749849999999999
6060,0.9745792322834645
7564,0.974423102310231
3297,0.9742236099230112
4298,0.9741104785478548
9319,0.9740384267631103
6371,0.9739841806451613
7623,0.9738874576271187
3951,0.9735171396140749
7128,0.9734558659217877
8117,0.97313277852349
6517,0.9729520206766916
6361,0.9729237123698103
6637,0.9729093978615644
1376,0.9727706648389308
3953,0.9727358361774745
2475,0.9726922135161608
6875,0.9726886842105262
6570,0.9726174904942967
4976,0.9723172413793103
4781,0.9719585034013606
3657,0.9718307400379507
4837,0.9717986842105264
9220,0.9715855813953487
2599,0.9714557245080502
3402,0.9711939588688946
9980,0.9708971962616822
3562,0.9705828793774318
2763,0.9705569620253164
4097,0.970549537648613
3816,0.970524794238683
6640,0.9698628768844221
6957,0.9696394019933554
5819,0.9695017735334244
2767,0.969496925329429
5071,0.9693097826086957
5941,0.9683010309278349
3441,0.9680681863230922
8283,0.9679450746268657
9684,0.9677578536585364
3132,0.9675426315789474
9362,0.9673387648456057
3184,0.9670018096272166
8037,0.9669197260273973
6369,0.9668281952662724
7265,0.9667
4534,0.9666973313343329
3480,0.9666865671641792
4763,0.9657364973896536
4754,0.9656673237300984
6543,0.9655564102564103
5304,0.9653041533101046
4951,0.9651265415549597
6272,0.9649187406296851
2181,0.9649161873459327
9408,0.9646645161290323
7102,0.9638836987607245
4528,0.9634848326359833
1419,0.9631266573033709
6400,0.9630308571428571
4319,0.9624143540669857
9959,0.9623281690140845
4752,0.9620711009174311
4429,0.962041021021021
7955,0.9620320334261839
7970,0.9619286995515696
8898,0.9615617342130067
2908,0.9615480290456432
7950,0.9614615587529975
2154,0.960969591280654
6144,0.9608487698986974
9882,0.9606085397996837
6125,0.9605830181818182
6472,0.9603793466807167
6073,0.9601140684410646
3141,0.9600211341203794
8030,0.959873212520593
8015,0.9595464468447981
3904,0.9594964047936085
8281,0.9594701999999999
8111,0.9593536785009863
2305,0.9585559248554915
6037,0.95785275142315
6989,0.9578241912798875
4398,0.9577919678714859
3837,0.9575313048566413
5195,0.9574749542961609
3933,0.9570828985507247
6754,0.9569667447306792
6050,0.9566770700636944
6874,0.9564613240418118
7812,0.9562637837837838
6745,0.9562368355995056
6744,0.9561544940644431
6150,0.955991486126948
6914,0.9559721432983324
7490,0.9559311258278146
1866,0.9558461538461539
3583,0.9556914798206279
2975,0.9555904610492847
9022,0.9553848143053644
9446,0.9552788659793815
6069,0.9550231505657093
2344,0.954903896103896
9790,0.9543562851782365
7444,0.9541361870066788
3293,0.9540233160621762
2425,0.9534640668523676
5695,0.9532538691748611
5363,0.9532298507462688
8908,0.9530741514360315
6670,0.9525270944741533
8029,0.9523640039940091
8144,0.9522588047808765
9843,0.9517236445242371
3678,0.9516868644067795
7134,0.9515520974289581
7110,0.9515472527472526
7510,0.9511776135741654
8923,0.951104401864319
2393,0.9508716152019001
3092,0.9507382315405652
3080,0.9502725925925926
3804,0.9501658137882019
6797,0.9501246658566223
7636,0.9498443486590039
3096,0.94974604743083
7270,0.9496368891947694
1972,0.949004499381953
1762,0.9487930232558139
2179,0.9486676966292137
3741,0.9484478796561605
6186,0.9478000000000001
2483,0.9473618566176469
3964,0.9472738427216955
4193,0.9470386861313868
2997,0.946880829015544
3738,0.9465167138810199
9622,0.9462233009708739
7058,0.9461860986547087
9060,0.9460462800565771
1926,0.9459714978187107
7500,0.9456325039370078
4722,0.9454392430278884
9249,0.9454197537772802
7643,0.9453785714285714
6432,0.9453162040816326
9242,0.9453069189828504
6996,0.9452699999999999
4026,0.944744861111111
1928,0.9439209942895532
9065,0.9438628891897118
6488,0.9436945494994438
8508,0.9433402922755741
6486,0.9432786304604487
7039,0.9429184265010353
7912,0.9424542673521851
9746,0.94231739010989
3106,0.942258319672131
4021,0.942028872464224
7734,0.9418329187396353
4784,0.9415547677261613
9795,0.9414884659746251
7817,0.9414182590233545
7600,0.941399203187251
3190,0.9413574918566776
6458,0.9410101763907734
7649,0.9410078269651573
3172,0.9408429886685552
6590,0.9402994184397164
7509,0.9399065742024966
9846,0.9397592386258123
5990,0.9397031011692933
6479,0.9393675199672332
5930,0.9391630198915007
6973,0.9391522017956391
2436,0.9390510563380281
4290,0.9390126009693055
7080,0.9387533607681756
3695,0.9386619206402134
6768,0.9383971377459751
9733,0.93836359375
2503,0.9377576223776225
7427,0.9376882521489971
2883,0.9376838250254323
4182,0.9372250434782611
4977,0.9371610719322991
7846,0.9366744884038198
7807,0.9364668372569088
7850,0.9363366050808315
6549,0.9363095238095238
1807,0.9362833842627961
4645,0.9356439024390244
4437,0.9355223048327138
7605,0.9354494061757719
6091,0.9351062737642586
6535,0.9347681302043906
7464,0.9345833173652696
4335,0.9345270216962525
2734,0.9342770039421813
4218,0.9341320940404592
8089,0.9340095956134339
2359,0.9338408376963351
9753,0.9332398230088494
7570,0.9329200527704485
4112,0.932752641509434
6340,0.9326410991636797
7374,0.9320276543209877
4172,0.9317743589743589
7826,0.9315460212971927
7192,0.9315159010600705
7031,0.9313249398556536
3677,0.9312405609492989
6964,0.9312182509505703
9324,0.9308316776007499
6848,0.93068
2991,0.9305945155393054
4569,0.9304322228290552
8830,0.9302014410705096
5729,0.9301922053231939
3539,0.9301458097686376
9036,0.9298744186046511
7634,0.9297324285714286
3002,0.9295731263858092
7894,0.9295000000000001
9799,0.9293780584056827
7811,0.9293522316043425
5983,0.9291503135313532
2303,0.929118918918919
2169,0.9289545142857143
4732,0.9284246309403438
4930,0.9280980162308387
2307,0.9280369501466276
4826,0.9279978910369069
1914,0.927939879759519
6734,0.9276241004752208
5757,0.92743125
3050,0.926836902800659
7673,0.926548713692946
9551,0.9260793565683645
9351,0.9260153191489361
3161,0.9259358098068351
8860,0.9255592643051771
9769,0.9254907216494845
4827,0.9254758064516129
1333,0.9254735385814498
2902,0.9254069333333333
7725,0.9253774757281553
8147,0.924566391184573
9160,0.9242921052631579
5956,0.9242880819366853
1814,0.9241218319559229
2353,0.9239084507042254
5979,0.9236175409836066
7224,0.9233509803921569
3034,0.9233007539041465
3925,0.922877606635071
5036,0.9227033222591362
9367,0.9223852257181941
9972,0.9221395437262357
6028,0.9220885336612357
6482,0.9216705109489051
3569,0.9216606914212548
4531,0.9206773333333332
6882,0.9202580409356725
9651,0.9201552238805971
6810,0.92012337118948
9928,0.919964541590771
5933,0.9196943150046599
3177,0.9195606741573035
9539,0.9194310714285715
7228,0.9193700163666121
4093,0.919368
8925,0.9191368421052633
4674,0.9191237288135592
7126,0.9190945736434109
9404,0.9190105820105821
6379,0.918860522696011
2124,0.9187647521636507
6840,0.9185398
5953,0.9185287311618863
3001,0.9184931271477663
7079,0.918364705882353
4516,0.9177648127666297
4658,0.9174993638676845
2790,0.9172996357960458
9564,0.9168316315789475
5946,0.9167412213740458
6961,0.9166824068767909
2003,0.9166266122448979
5542,0.9162806317539484
3551,0.9162569696969696
5301,0.9159094790777114
8006,0.9156797693574958
1942,0.9155339869281046
4932,0.9153903662420382
3232,0.9153364912280701
3353,0.9152022917584838
7781,0.9152005376344086
7463,0.9149995260663507
4690,0.9149802218114602
8572,0.9146961009174311
3834,0.9145330670926518
3768,0.9139200000000001
6694,0.9138148457047539
8747,0.9137964319248826
4362,0.9137205712080279
3891,0.9132608695652175
4828,0.9131047792998479
2114,0.9128513513513513
4748,0.9128428763440861
3173,0.9127329024676851
1873,0.9123271276595744
6140,0.912316027088036
7533,0.9122371323529412
6356,0.9121529411764707
1832,0.9117817507418398
6171,0.9112313609467455
5658,0.9112165048543689
6888,0.9109349056603774
3294,0.9109130604288499
6571,0.9109096296296296
5217,0.9105705000000001
5951,0.9100229308005428
7082,0.9097481077981651
4345,0.9097115879828325
9040,0.9090136
7635,0.908937899543379
4367,0.9088864313058275
9702,0.9087024255024256
3153,0.9083342835708927
6039,0.9077049362174153
3371,0.9075599080987937
3024,0.9074666666666666
2587,0.9070115604395605
6630,0.9067624134520278
8255,0.9067325767690254
2669,0.9057311507293355
1430,0.9053737974683543
7637,0.9052116299559471
7679,0.9040832154819501
9908,0.903575
9082,0.9035583843329252
9787,0.9032474164133738
3612,0.9031353658536586
6167,0.9030440251572327
4390,0.9027048648648649
7988,0.9026772809511503
2137,0.902436090225564
3360,0.9023048269781794
2150,0.9021857619577309
3648,0.9021664315937941
7705,0.9019796610169492
7740,0.9014866520787748
6245,0.9013820644558617
9069,0.9013568702290077
2481,0.9012822320117474
9757,0.9012306896551723
2424,0.901096590909091
2429,0.9008388797364086
2733,0.9000828315412186
7466,0.8993751688311687
6627,0.8991375238095238
1975,0.8991274372686138
3391,0.8989861224489796
6516,0.8987400584795321
2805,0.8986001526717559
5212,0.8985628915662651
3558,0.8982007495315428
9035,0.8980236658932714
6647,0.89794
9313,0.8975137931034483
5928,0.897320202020202
8022,0.8972719409282701
7906,0.8971979974968711
1777,0.8971403478260871
3465,0.8970238961038961
9930,0.8969957186544343
4095,0.8968101265822783
9325,0.8967662671232877
1775,0.896711111111111
9989,0.8966678668310728
9824,0.896595744680851
3772,0.8965943328550933
4194,0.8965818965517242
3088,0.8965074426412983
7958,0.8959824884792627
9256,0.8958636180904522
6894,0.895727725856698
7377,0.8955240778001341
4043,0.8954739574468086
9307,0.8954373983739838
3191,0.895347042093288
9432,0.8946319365798414
7715,0.8946161600615621
3912,0.8945408415841584
6674,0.8943741644761548
7294,0.8943535374868004
9433,0.8942301944505134
6539,0.8938505798394291
3984,0.8937142857142857
3969,0.8936523383768913
2935,0.8933820258948972
6908,0.8928466666666667
7823,0.8928208588957055
3151,0.8926731536926147
7921,0.8925546817997568
2127,0.8921795691452399
9685,0.8921697761194031
3386,0.8921493374108053
4975,0.8916953376205788
5711,0.8915320380322447
4088,0.8913191626409018
9687,0.8908137931034484
8275,0.8906670260557054
3467,0.8902711624919717
5279,0.8902359259259259
9213,0.8900710526315789
9070,0.889506990291262
9450,0.8894021820917983
2122,0.8887790084388184
4299,0.8886133903133904
6382,0.8878039319872476
6788,0.8873341215106733
3300,0.8872914285714285
9986,0.8871721150059078
4554,0.8870785591766726
8732,0.8869201986754967
7606,0.8865114854517612
9867,0.8863998736462094
6161,0.8860473072861668
1810,0.8859302752293577
2664,0.8858446320868517
6728,0.8857640407784985
9532,0.885613038180341
1884,0.8855707823310272
6474,0.8851434825870647
5018,0.8850554621848739
8070,0.8846596153846153
4771,0.8844376576576576
9994,0.8842863526985218
4224,0.8839893475366178
2499,0.8839354166666666
2207,0.8839351955307263
9357,0.8835842062852538
7821,0.8835202341137124
3690,0.883135676625659
9364,0.8828999999999999
4996,0.8826254512635378
4092,0.8822282352941176
9361,0.8818016260162602
2372,0.8816917368421052
3983,0.8809767441860465
5982,0.8809579529072562
3183,0.8800836397058823
4183,0.8796891152953314
9904,0.8796298245614034
9831,0.8794559303590859
5974,0.8794285714285716
9697,0.8793283194057567
4726,0.8793147540983607
8040,0.8792745762711864
7460,0.8792577319587629
9818,0.8790609894566099
4687,0.8786657801418439
3918,0.8784484330484331
6617,0.8782738219895289
1945,0.8781162790697674
8081,0.8780417364813404
9074,0.8780029739776951
1401,0.8779061776061775
2445,0.8776476578411405
9341,0.877579003322259
1961,0.8774577942082564
3426,0.876879606879607
7379,0.8768567853705488
4486,0.8766161764705882
6622,0.8765869565217391
3159,0.8764443148688047
3421,0.8756932082794308
8227,0.8755585646580907
6866,0.8754521023513141
7419,0.8752836266258609
4403,0.8750475234270414
7043,0.8750042533081286
3276,0.8746220858895707
9791,0.8744063139931741
6741,0.87431
9729,0.873945947368421
4012,0.8739294283697953
2009,0.8738141176470587
7943,0.8735575942915392
8929,0.8734570383912248
4651,0.8730043478260869
9852,0.8729051620648259
6378,0.8724552278820374
6742,0.8723587268993839
5942,0.871976371308017
7840,0.8719472382522672
4212,0.8719069182389937
3150,0.8718041179020373
5290,0.8717194612794613
2168,0.8716957160342717
6151,0.8715507128309572
6988,0.87148948817292
3988,0.8714870056497176
6346,0.8712855813953488
7565,0.8710791999999999
8850,0.8709988017802123
4204,0.870997770552717
6040,0.8709475395430579
2374,0.8707135714285714
4042,0.8706769551616267
6505,0.8705319430315361
8056,0.8701471880021425
8046,0.8700922039612307
7638,0.870091212458287
6246,0.8700271495877503
9402,0.8698723127035832
3997,0.8697309954751131
2488,0.8692721868365181
5703,0.8688461675579323
7483,0.8688119730941705
1301,0.8687734771573603
8772,0.868658465991317
8115,0.8685661392405064
6295,0.8685267326732672
8218,0.8684455873015873
6248,0.868354854368932
6230,0.86833909375
2415,0.868316917293233
5393,0.8683091353996737
8174,0.8681675090252708
9647,0.8681099617834395
4247,0.8677101234567902
4885,0.8674633416458853
8138,0.8674548648648648
2730,0.8674070365358594
2222,0.867272445179975
3565,0.8668595505617976
1739,0.8668588957055214
5966,0.8667101336783095
9028,0.8664756335282652
3482,0.8663834590517242
6748,0.8661717131474105
4445,0.8660932832707551
8012,0.8659042756860241
7369,0.8658450482659994
4482,0.8654173486088379
4718,0.8650210084033614
9778,0.8649678378378379
3763,0.8635687004754358
6306,0.8634112462006078
2198,0.8630953424657534
4360,0.8629942903752039
2326,0.8629686486486486
4372,0.8624593967517402
2899,0.8623854643337819
6183,0.862251835443038
4396,0.8616748091603053
6305,0.8616586009678838
6971,0.8615365757216291
9083,0.8614278299120234
2674,0.8614015384615384
5262,0.8610805970149255
6086,0.8607958188153311
4992,0.8607865546218487
8624,0.8606667140825035
7628,0.8606492718446601
2371,0.8603636123928807
6089,0.860170664206642
6062,0.8599849572649573
6070,0.859766131025958
3393,0.8595408560311284
6188,0.8594964114832536
2411,0.8594010152284264
3924,0.8593862240663901
8999,0.8592566510172145
3040,0.8591233913043478
7914,0.8588003189792663
8098,0.8587984025559107
6357,0.8586808252427185
4644,0.8586121951219513
2806,0.8584952066115703
3047,0.858462962962963
1899,0.8584366563467491
3901,0.8583575503355704
9369,0.8582275862068964
8198,0.8579283571915475
4611,0.8578738144329897
4624,0.8577479179810725
4464,0.8577140483383685
8928,0.8575712143928036
2461,0.8569809045226129
3020,0.8569620253164557
4027,0.8568054744525547
4626,0.8566508190327612
7461,0.8560102473498234
4078,0.8552818753020783
5461,0.8548433349259437
1999,0.8547589114194237
1827,0.8546868055555555
7619,0.854334670487106
9639,0.8543210526315789
6654,0.8541876224398932
6294,0.8541116770783278
3844,0.8538929650410012
7244,0.8537279151943463
4118,0.8536884080370942
1847,0.8535927647340681
9368,0.8530266034985422
6200,0.8525485990338164
8074,0.8523328657799274
2153,0.852245313398505
7685,0.851926272
4762,0.8518908741594621
4979,0.8517941680960549
6743,0.8509378896882495
7371,0.8508040404040405
1815,0.8506714621532675
9068,0.8504127608982825
2437,0.8502404984423677
7675,0.8502152284263959
7994,0.8499731092436974
5282,0.8493609271523179
2585,0.8490410052910053
3275,0.8486980891719744
6864,0.8485661948376353
7944,0.8485010731707318
7417,0.8484638926174496
6074,0.8484317460317461
7792,0.8483716463414634
8282,0.8478787172011663
1758,0.8477234186383389
2264,0.8474727563532966
7482,0.8473143841515934
6859,0.8472364696086595
5706,0.8471074044795783
9233,0.8467028953229399
2498,0.8466004580152671
4430,0.8464991087344028
4549,0.8461453879941436
2379,0.846064347826087
7762,0.8457445652173914
1929,0.8454395604395605
2195,0.8452389460154242
4318,0.8451873038516404
