Symbol,Perf
TY,9.555924485608143
NMS,9.554919033448074
MIN,9.55077586495654
ETHO,9.539479219591017
NFLT,9.529917539829292
KBWR,9.507263446237685
MBB,9.463563124672726
IVV,9.462249125278742
SPTM,9.449272422478211
MUNI,9.441092179981077
TTT,9.40735381133784
AOD,9.403818996696467
RSPT,9.397603973774116
SQQQ,9.351282043842492
GLPI,9.335471058709569
OBOR,9.31768921784856
ISCG,9.314248437242414
ACSI,9.308360476581678
BFOR,9.30533736927236
SPY,9.298448727816245
VOO,9.298448727816245
SPLG,9.298448727816245
PNNT,9.293236490935607
AAIC,9.289726215370056
LFEQ,9.28672995066716
USD,9.280425377597481
PTMC,9.276662553893436
SNSR,9.275535868879969
QAI,9.262406415358514
KBWD,9.22570238713156
MUB,9.219813788176882
DGRS,9.219391832155647
ADX,9.21788329971678
AOK,9.21656714921922
FLQS,9.203710811829255
RWT,9.203287248611916
SMB,9.195271751850019
MYY,9.191458030181947
SDG,9.189233162852194
SBB,9.178433361869695
AKR,9.165533235906324
CMCT,9.154822394437943
JQC,9.133818636512112
EWI,9.1255168879039
NUDM,9.125146422553938
HDGE,9.112713640743795
EWZS,9.095223830627905
FLEE,9.088330263759392
VRP,9.069488867860054
FPE,9.058680832232485
PTLC,9.044196597667645
USMC,9.042169415481421
NXTG,9.031689515636055
IMCB,9.02004579992943
BKN,9.016903733804943
GAMR,8.998426984054296
SECT,8.949878516333511
MJ,8.938441720758911
SPIB,8.927202321756283
PGP,8.895024597249302
LDUR,8.888744591778426
FAN,8.879012730802703
DVYA,8.873981516703969
GDX,8.86541965278158
RING,8.86541965278158
EMTY,8.85331068756955
EBLU,8.85080370406365
CORR,8.830977206805679
EES,8.825729604747456
IBDQ,8.823753963103506
PSCI,8.815464305944134
EFAS,8.806651570019243
PMX,8.804780737538385
BOIL,8.784989317078393
EEMD,8.784333211463759
SEF,8.78275959502982
FGB,8.778736738109103
PRN,8.751880304281745
CPER,8.740527637023195
DOG,8.716627799610288
SMH,8.707896706482451
PK,8.687970156118872
UPRO,8.680353614039038
FPA,8.668165564510083
TNA,8.653927944172743
URTY,8.653927944172743
BSCP,8.652843724269687
FLGB,8.634273035529027
RYJ,8.629194676394976
PSCH,8.628799754860232
GDXJ,8.625308454788758
DFP,8.618743638029828
GBF,8.588376117239841
HDEF,8.581948896675215
JRS,8.570188616065884
JNUG,8.552120427735508
IJK,8.546461741480766
TIPZ,8.530931714809189
PBE,8.529980601049898
EFA,8.49283308017507
FLTW,8.491891180401486
BBP,8.473551722237643
SZK,8.466676542136199
PSCU,8.465443124933161
EQR,8.449503919634843
IIPR,8.448128562736732
UGL,8.440087642757803
EAD,8.43495841127874
GRID,8.43464928604429
DDLS,8.42536771086963
BSCO,8.414684399052195
IBDP,8.414684399052195
RBLD,8.409543363311204
IDMO,8.398663753083381
IIF,8.397391725056613
RIGS,8.380266004685415
SPXE,8.3711424067142
HPS,8.370839890061035
PML,8.367485737294349
NVG,8.365054671225668
LABU,8.363330881793186
IEV,8.355824689323633
HTY,8.342293956306893
MFV,8.341077075509354
VEA,8.338012298567978
LAMR,8.326647416298915
GAL,8.313379350212852
ACWX,8.311296744022005
DWX,8.294633788179176
RFEM,8.293759447399871
PKW,8.285314470760698
JCE,8.26824268915836
JPI,8.265093695825865
GEO,8.260220133917214
FPEI,8.25667631716769
IVOG,8.228281935161805
ASG,8.2270902194437
BIZD,8.220675300892074
DX,8.202642415882796
PSCF,8.199923308304868
MFIC,8.194606397710196
SKT,8.189538730352497
GAM,8.18109280680318
ZSL,8.177066768113608
XSMO,8.17612307741376
CRT,8.153155087171342
IEFA,8.152769331872213
BNDC,8.146477208778403
SCD,8.106933343987002
VGSH,8.100963002406688
GSLC,8.097208613213477
SPSB,8.091194467183843
SHY,8.08901928789208
SPTS,8.08901928789208
BANX,8.082705387109558
SCHO,8.07213384155234
RZG,8.058418893794032
SMDD,8.058247002428786
SCHA,8.045810299403119
DXJ,8.022306387574773
NSA,8.022136673628184
CMF,8.002825492964675
CIF,7.991515899823664
RFV,7.982494549066806
TOK,7.971373229478372
DSU,7.939642057804199
NUAG,7.928880894597491
NFJ,7.928190991877293
FDM,7.926210883587487
SSO,7.917533903549687
LOAN,7.9170368428751985
STOT,7.911108266178833
PCEF,7.90638370882149
PGX,7.885650327197906
FDMO,7.862209509874805
PREF,7.844470691048432
CID,7.837352776746818
PDM,7.834654168027091
FKU,7.832169784787596
JMOM,7.830318882428647
SDVY,7.827700256811929
GLOF,7.8178922320960735
RMT,7.799228395100473
TOTL,7.78220565891112
ARGT,7.775670597372812
BFIT,7.769288419742552
HACK,7.762653841828432
HMOP,7.759949787016849
BTA,7.75867099799753
FIDU,7.738538713789109
DXJS,7.737242733098143
DOL,7.730447680787391
EZU,7.729936724703497
VXUS,7.729936724703497
IXUS,7.729936724703497
EUFN,7.729936724703497
CHMI,7.729936724703497
HIX,7.729936724703497
XLG,7.72466336835355
PAK,7.722877689551825
JETS,7.719742778269326
SCHF,7.719246061131069
ISHP,7.71762057522999
IYC,7.709940323562881
SHAG,7.689611455591417
SCO,7.688302228988928
DSI,7.684435406070409
XLY,7.68380142026046
PCF,7.6817407899615295
ADME,7.680643259250955
BTO,7.680226612111928
BWZ,7.677834119741588
KREF,7.6753007406351985
BRF,7.66964084340034
SPFF,7.657664728187981
IDEV,7.648787852808441
VSS,7.645463205354313
RA,7.643480628149315
AWP,7.635687943507895
FIW,7.6309975367355944
JPEM,7.621595065865793
CIO,7.619201900166119
RDVY,7.615794779611105
AIV,7.608656605253741
IMOM,7.601288655271341
RFI,7.600366577829785
ESGU,7.590239895546366
