symbol,maxBalance,signal,wrSl,profitPerDay,maxLimit,maxSlLimit,wr
7523,2.156697483521873,0,0.5185185185185185,0.00993869808074596,0.33103,27.0,1.0
TSCO,2.1557746260474597,0,0.36857142857142855,0.003905388815303369,-0.27025,1.73,0
EHTH,2.1545083182919833,0,0.6111111111111112,0.06732838494662448,1.70978,0.22,1.0
BRX,2.1528888892983633,0,0.4610951008645533,0.0032818428190523833,-0.5971,0.25,0
5451,2.1528179237740304,0,0.42962962962962964,0.009875311576945094,0.48623,11.0,1.0
VFF,2.152334231424166,0,0.4838709677419355,0.03710921088662355,0.65155,0.03,1.0
9001,2.1500909829347843,0,0.340153452685422,0.0038054707662562555,-0.876,16.0,1.0
ACHR,2.148191539275492,0,0.5555555555555556,0.0358031923212582,1.70747,0.25,1.0
9042,2.1466068961919547,0,0.14052953156822812,0.003752809259076844,-0.65552,5.0,1.0
2160,2.1430777061349326,0,0.5172413793103449,0.025512829834939674,0.83915,74.0,0.5
CX,2.1425327891472272,0,0.4305555555555556,0.010931289740547077,0.69868,0.14,0.6666666666666666
TREX,2.1407016332316386,0,0.4659090909090909,0.011386710815061908,0.04483,1.0,0
BLD,2.1406121225430375,0,0.3949579831932773,0.012093853799678178,0.42871,1.37,0
LPRO,2.1400741381682575,0,0.625,0.012663160580877263,0.037,0.82,0
2229,2.139262297712236,0,0.32225063938618925,0.0039469784090631664,-0.56629,10.0,0.6
TPST,2.1390814927354227,0,0.6363636363636364,0.08227236510520856,1.88965,0.18,0.5
OPK,2.1389757768645086,0,0.32926829268292684,0.016204361945943248,0.26727,0.03,0
SFM,2.1381079821866336,0,0.5153846153846153,0.008835156951184437,0.19018,0.44,1.0
WMT,2.137784830964414,0,0.3752913752913753,0.0032637936350601742,-0.00407,0.66,1.0
5603,2.1374217560271824,0,0.4444444444444444,0.010961137210395808,0.08116,31.0,1.0
VCEL,2.1369115931357117,0,0.5555555555555556,0.013698151238049433,0.01933,0.5,1.0
DBA,2.1368526298178443,0,0.4463276836158192,0.003257397301551592,-0.18531,0.08,1.0
HBIO,2.135484149365454,0,1.0,0.017083873194923632,0.71637,1.49,1.0
4732,2.13544248848617,0,0.32169576059850374,0.003694537177311713,-0.37568,10.0,1.0
ZG,2.134699244512064,0,0.4444444444444444,0.01056781804213893,0.2078,0.48,0.0
OC,2.1334202410767835,0,0.5196850393700787,0.009156310047539843,0.05208,1.06,0
CI,2.1297707654009774,0,0.39276485788113696,0.0037761893003563428,-0.84819,1.44,1.0
7212,2.128853964825692,0,0.5652173913043478,0.018041135295132984,1.46736,29.0,0
MRT,2.1275760430573616,0,0.5434782608695652,0.004575432350660992,-0.09904,0.04,0
PSMJ,2.127390298544935,0,0.49107142857142855,0.003706254875513824,-0.76309,0.04,0
RXST,2.1273282384683836,0,0.42592592592592593,0.0244520487180274,1.65612,0.27,0
FRLN,2.1266170981261454,0,0.5151515151515151,0.039381798113447136,0.36969,0.18,0.3333333333333333
WPC,2.1262410167061288,0,0.373134328358209,0.004357051263742067,-0.14953,0.32,1.0
6971,2.12590443934682,0,0.3756476683937824,0.0036154837403857484,-1.13797,35.0,0.5
ARKF,2.125230889792331,0,0.52,0.012880187210862613,0.42088,0.31,1.0
6167,2.123105405326946,0,0.34615384615384615,0.03266316008195302,0.48244,20.0,1.0
7860,2.1229835933118792,0,0.43891402714932126,0.004749404011883398,-0.06078,20.0,1.0
ROIV,2.121772935119323,0,0.4536082474226804,0.01146904289253688,0.05974,0.23,0.6666666666666666
SCU,2.1213863102366872,0,0.5352112676056338,0.013686363291849595,0.45411,0.16,0.3333333333333333
DRIP,2.1208542013569818,0,0.4383561643835616,0.01844221044658245,0.1073,0.23,1.0
PSQ,2.1202958946491206,0,0.26301369863013696,0.004362748754422059,-0.50599,0.04,0.5
9147,2.119755615385725,0,0.15508021390374332,0.004817626398603921,-1.80322,10.0,0.6666666666666666
IAS,2.119183574441574,0,0.6333333333333333,0.020982015588530436,0.45249,0.53,1.0
5704,2.118975912383464,0,0.625,0.027519167693291744,0.47184,62.0,1.0
IWX,2.1161214516778233,0,0.3400447427293065,0.0032605877529704517,-0.67338,0.14,0
FORM,2.1152234832242507,0,0.36065573770491804,0.011816890967733244,0.29657,0.31,1.0
ROVR,2.1143986966428643,0,0.3522727272727273,0.008630198761807609,0.09032,0.05,0.5
8804,2.1134601419428214,0,0.42452830188679247,0.0038426548035324025,-0.58316,15.0,1.0
2705,2.1091750069875874,0,0.5185185185185185,0.009210371209552783,0.11182,35.0,1.0
MU,2.1075749128459145,0,0.45323741007194246,0.0089684038844507,0.03481,0.74,0.5
7317,2.1065498304170887,0,0.6666666666666666,0.012690059219380052,0.94736,87.0,1.0
4056,2.1060813714087065,0,0.2912621359223301,0.015261459213106569,0.1373,13.0,0.5
8801,2.1060809565742296,0,0.38016528925619836,0.0038362130356543343,-0.24587,17.0,1.0
DGP,2.1058440676413444,0,0.31683168316831684,0.015041743340295316,0.27312,0.05,0
MEC,2.10504210939207,0,0.6956521739130435,0.035678679820204576,1.6477,0.48,0
GTEC,2.102855034211982,0,0.35,0.03504758390353303,0.79456,0.2,1.0
STLA,2.1027661288736126,0,0.48484848484848486,0.009826009948007535,0.08897,0.27,0.6666666666666666
2884,2.1025602906878724,0,1.0,0.038936301679405046,2.51734,90.0,1.0
6572,2.099372223239013,0,0.5161290322580645,0.017791290027449263,0.31638,17.0,0
GHLD,2.0993373456319677,0,0.24489795918367346,0.03332281501003123,0.96427,0.03,0.5
7122,2.098862734342535,0,0.37857142857142856,0.009328278819300154,0.21645,9.0,1.0
TTD,2.098300598750318,0,0.2920353982300885,0.013450644863784089,0.33221,0.53,1.0
TELA,2.0972639659015813,0,0.20238095238095238,0.020972639659015812,0.01866,0.03,1.0
PG,2.096818645542665,0,0.4935897435897436,0.003196369886497965,-1.25823,1.17,1.0
6656,2.096449652341799,0,0.5,0.05989856149547997,2.62891,41.0,0
ETN,2.095093115192954,0,0.4140625,0.003203506292343967,-0.33435,1.32,0
CFLT,2.094376761342731,0,0.5217391304347826,0.016622037788434373,0.53628,0.63,1.0
YALA,2.0943701567064306,0,0.6065573770491803,0.013599806212379419,0.19824,0.15,0.5
AMAT,2.09380285193001,0,0.4485981308411215,0.009560743616118765,0.13387,1.91,0
POST,2.092637984601015,0,0.3586626139817629,0.004433555052120794,-0.15201,0.44,0.6666666666666666
A,2.0922595842065648,0,0.40784313725490196,0.004218265290739042,-0.03105,1.54,0
TZOO,2.0919895423237387,0,0.5714285714285714,0.02946464144117942,1.52592,0.44,1.0
3666,2.0919785372836026,0,0.4696969696969697,0.013324704059131227,0.55668,11.0,0.6666666666666666
9505,2.090491891503936,0,0.4368932038834951,0.01136136897556487,0.73967,6.0,1.0
STNE,2.0886454093029894,0,0.37606837606837606,0.011289975185421564,0.02772,0.2,0.0
LGIH,2.086781659686068,0,0.1910828025477707,0.011041172802571789,0.01154,0.17,0
BSX,2.0867588370052834,0,0.38961038961038963,0.003530894817267823,-0.05842,0.28,0
2114,2.086457544912707,0,0.7333333333333333,0.030238515143662423,2.39325,25.0,0
AMD,2.084957082556309,0,0.4,0.015218664836177438,0.62115,1.25,0
HIMS,2.083725114365609,0,0.55,0.023412641734445044,0.61518,0.57,1.0
7280,2.0827836033029836,0,0.48484848484848486,0.011020019065095152,0.13638,26.0,0
NI,2.082730449468906,0,0.36302895322939865,0.0031846031337445044,-2.13685,0.13,1.0
7729,2.0764598550909725,0,0.6923076923076923,0.013660920099282714,1.14008,180.0,1.0
KTOS,2.0761531931303905,0,0.3712121212121212,0.010592618332297911,0.27566,0.11,1.0
MPLX,2.076019109070656,0,0.7222222222222222,0.0031743411453679757,-0.20117,1.92,1.0
3679,2.075646579607396,0,0.7142857142857143,0.018368553801835365,1.62437,30.0,0
ESNT,2.0745418838294856,0,0.5078125,0.009604360573284655,0.03962,0.24,1.0
SANA,2.073238025908495,0,0.5185185185185185,0.022292881999016072,0.54479,0.15,1.0
INTC,2.0728450618923184,0,0.36885245901639346,0.01158014001057161,0.53238,0.24,0.3333333333333333
3983,2.0722731807671186,0,0.6764705882352942,0.01581887924249709,0.45835,69.0,0
BPTS,2.0721121419618203,0,0.38461538461538464,0.057558670610050565,0.66596,0.6,0.0
4528,2.067043385093133,0,0.41134751773049644,0.00394473928452888,-0.14945,25.0,0.3333333333333333
REG,2.066722852014044,0,0.33043478260869563,0.003150492152460433,-0.74253,0.36,0.0
3796,2.0663886513177485,0,0.42391304347826086,0.013418108125439926,0.66439,6.0,1.0
FHLTU,2.06628790876935,0,0.44285714285714284,0.0038694530126766854,-0.21368,0.03,0.0
YUM,2.065513713851626,0,0.40988372093023256,0.003561230541123493,-0.02176,0.76,1.0
EXR,2.0653464637740204,0,0.4040114613180516,0.00354870526421653,-1.00614,1.4,0.5
3434,2.0619503743181995,0,0.4044943820224719,0.011329397661089008,0.19558,11.0,1.0
USMV,2.060932733692529,0,0.3629976580796253,0.0032252468445892477,-0.38582,0.17,1.0
1898,2.060501759316562,0,0.8333333333333334,0.016616949671907758,1.10215,52.0,0.6666666666666666
WAB,2.0587892105849837,0,0.4521276595744681,0.0032888006558865553,-0.52579,1.96,1.0
3110,2.0579995043846364,0,0.5405405405405406,0.0244999940998171,1.63818,50.0,1.0
CARS,2.0577345123875457,0,0.42045454545454547,0.015471688063064253,0.37397,0.14,1.0
SPNS,2.057227822378801,0,0.5543478260869565,0.01082751485462527,0.22553,0.25,1.0
HOMZ,2.05629574142329,0,0.4297520661157025,0.010030710933772146,0.22444,0.03,0
6104,2.0558752264472036,0,0.5483870967741935,0.013705834842981357,0.15303,105.0,0
OGIG,2.0554671393867885,0,0.44954128440366975,0.011547568198802182,0.19116,0.12,1.0
ACCD,2.052895862967704,0,0.42857142857142855,0.012672196684985827,0.01208,0.41,0.0
LCG,2.0523986880442537,0,0.45454545454545453,0.010011700917289043,0.04732,0.06,1.0
FTXL,2.052220641576038,0,0.18857142857142858,0.009545212286400175,0.01874,0.06,0
LZ,2.0514890773915293,0,0.48148148148148145,0.015196215388085401,0.71113,0.54,1.0
6390,2.0498869910321904,0,0.5714285714285714,0.020295910802298915,0.50998,52.0,0
3741,2.0482516850391184,0,0.5303030303030303,0.01678894823802556,0.18144,35.0,1.0
8698,2.0477800989573267,0,0.4574468085106383,0.010665521348736077,0.38993,6.0,1.0
RYAAY,2.0473787114277493,0,0.48,0.011127058214281246,0.06822,0.73,0
HMY,2.046179360142761,0,0.3140495867768595,0.011626019091720232,0.0378,0.04,0.5
SKYY,2.0461010416023027,0,0.5288461538461539,0.011180880008755752,0.13117,0.4,1.0
DLN,2.0434591125032115,0,0.30580357142857145,0.0031730731560608875,-0.64333,0.12,1.0
4480,2.041856130875849,0,0.4673913043478261,0.012526724729299686,0.04059,70.0,1.0
ADP,2.0408445502074133,0,0.45686900958466453,0.0035369922880544424,-0.68811,1.77,1.0
SSD,2.040239953740238,0,0.20625,0.010001176243824697,0.61034,0.31,0
9532,2.040239188032992,0,0.3934010152284264,0.003228226563343342,-1.14228,13.0,1.0
XPEV,2.0391788477469994,0,0.6111111111111112,0.04742276390109301,1.27061,0.54,0
XNTK,2.038797717681956,0,0.5316455696202531,0.012822627155232427,0.63756,0.64,1.0
6637,2.0381799570563075,0,0.45714285714285713,0.011386480207018478,0.02363,26.0,1.0
MTRX,2.038090182560953,0,0.46153846153846156,0.021681810452776097,1.13467,0.66,1.0
AGQ,2.035314351634907,0,0.3263157894736842,0.01474865472199208,0.06394,0.25,1.0
SPLK,2.0352388238286077,0,0.4205607476635514,0.0100754397219238,0.04312,1.2,0.5
3558,2.033970338414466,0,0.4583333333333333,0.019747284838975396,0.36613,68.0,1.0
IMRX,2.032576083875304,0,0.48484848484848486,0.032263112442465144,0.5262,0.52,0.75
6362,2.030613256411045,0,0.4222222222222222,0.01471458881457279,0.12837,5.0,1.0
3192,2.030467156689401,0,0.4642857142857143,0.0356222308191123,0.87475,10.0,1.0
RZLT,2.0295960776332262,0,0.4827586206896552,0.04412165386159188,0.31127,0.05,0
BCD,2.028409778196877,0,0.4720496894409938,0.0033035989872913308,-0.73132,0.43,0.75
BLOK,2.0275330460947303,0,0.5294117647058824,0.012363006378626404,0.38481,0.4,0
SCCO,2.025497977917261,0,0.5147058823529411,0.015344681650888342,0.37494,0.83,0.5
5741,2.0254008142434703,0,0.19875776397515527,0.010127004071217352,0.00663,8.0,0.5
3443,2.0241497004870634,0,0.5714285714285714,0.012418096322006524,0.23713,130.0,1.0
UPS,2.023821728329976,0,0.39825581395348836,0.0031771141732024745,-1.42995,1.75,0
7745,2.023538316375391,0,0.39814814814814814,0.011118342397666984,0.15259,13.0,0
AMKR,2.023364990368991,0,0.3368421052631579,0.014769087520941542,0.08734,0.21,0.5
2702,2.0227400093606644,0,0.4043062200956938,0.003165477322943137,-0.64802,10.0,1.0
BTEK,2.0225532829773645,0,0.4375,0.010992137407485676,0.05101,0.03,0
3652,2.021465053416644,0,0.5454545454545454,0.02150494737677281,0.63484,190.0,1.0
AHI,2.018659384913724,0,0.5,0.12616621155710775,1.77167,0.12,0
SO,2.0170234329803405,0,0.44675324675324674,0.003084133689572386,-1.94945,0.43,1.0
2435,2.0127727047373436,0,0.625,0.0410769939742315,1.62632,28.0,0
8157,2.012714129462996,0,0.6774193548387096,0.011435875735585205,0.96502,49.0,1.0
TOL,2.0120804215493435,0,0.5178571428571429,0.01047958552890283,0.55029,0.48,1.0
FLS,2.011425143783858,0,0.41496598639455784,0.008900111255680788,0.13902,0.21,1.0
DAVE,2.0091017645159046,0,0.4838709677419355,0.04185628676074801,0.7097,0.1,0
2212,2.0079940222057338,0,0.5,0.01434281444432667,0.10621,70.0,1.0
TPX,2.0068030044484817,0,0.5432098765432098,0.012864121823387703,0.24059,0.47,1.0
ADD,2.0061206722041454,0,0.375,0.029074212640639786,0.49693,0.03,1.0
APG,2.0048676868219277,0,0.46511627906976744,0.00887109595938906,0.03563,0.65,0
MLM,2.003808550994921,0,0.048939641109298535,0.0031066799240231334,-0.51393,0.03,1.0
DHI,2.0028878752703045,0,0.49038461538461536,0.009629268631107234,0.07754,1.18,0
BWAY,2.0016036709559075,0,0.5384615384615384,0.03336006118259846,1.74211,0.25,1.0
MLPA,2.0009075309947324,0,0.1732283464566929,0.0032855624482672125,-0.02726,0.07,1.0
XTN,1.9999481783945465,0,0.2549019607843137,0.009999740891972732,0.00747,0.07,0.6666666666666666
9890,1.9997123299383412,0,1.0,0.010927389781083832,0.11604,55.0,1.0
3446,1.9996621610624237,0,0.4166666666666667,0.025636694372595175,0.39302,96.0,0
ELV,1.9994319722099636,0,0.2739018087855297,0.003959271232098938,-0.23293,1.86,0.6666666666666666
AVUS,1.9991449395864522,0,0.2248995983935743,0.0030994495187386855,-0.36409,0.13,0
MAR,1.9989268778579548,0,0.40939597315436244,0.008506071820672147,0.27227,0.96,0
6131,1.9982785955533249,0,0.4576271186440678,0.015024651094385902,0.79593,32.0,0.5
3993,1.9982103664509485,0,0.375,0.014071903989091186,0.03235,54.0,0
COR,1.998031385801371,0,0.3673469387755102,0.0030597724131720843,-0.53747,0.83,1.0
AMSC,1.997528993670906,0,0.3939393939393939,0.0443895331926868,1.866,0.08,0.5
DRD,1.9974467855596534,0,0.42105263157894735,0.011889564199759842,0.05347,0.12,1.0
TEL,1.9962530747921086,0,0.40236686390532544,0.0030949660074296257,-1.02782,1.31,0
OCS,1.9955148452252176,0,0.5833333333333334,0.045352610118754945,4.21647,0.03,0.0
MATW,1.9954013560243933,0,0.47619047619047616,0.01078595327580753,0.25106,1.05,1.0
8377,1.995047949560015,0,0.55,0.010842651899782691,0.56086,31.0,1.0
9731,1.993651441383894,0,0.47435897435897434,0.013470617847188473,0.12783,35.0,0.0
SAIA,1.9923861827038074,0,0.07981220657276995,0.008625048409973192,0.22911,0.03,1.0
2109,1.9908538600005585,0,0.5392156862745098,0.009174441751154647,0.75972,12.0,0
EB,1.9906350847551315,0,0.410958904109589,0.017461711269781854,0.68702,0.12,1.0
PLD,1.9895010440845988,0,0.4341736694677871,0.00318830295526378,-0.02897,1.13,1.0
GLYC,1.989382633602159,0,1.0,0.034299700579347565,1.2019,0.63,0
8869,1.9884776922407101,0,0.42857142857142855,0.010249885011550053,3e-05,7.0,1.0
TMUS,1.9881434857227551,0,0.3091684434968017,0.003035333565988939,-1.78654,0.66,1.0
PUK,1.9876694031851674,0,0.7,0.02137278928156094,0.03685,0.44,1.0
GROV,1.9869851155255147,0,0.37142857142857144,0.04055071664337785,0.74779,0.07,1.0
5923,1.9861462344752856,0,0.4148148148148148,0.008711167695067043,0.01042,10.0,1.0
QTEC,1.9855601421200555,0,0.49137931034482757,0.009545962221731036,0.01982,0.94,0.0
WYNN,1.985462118153035,0,0.3974358974358974,0.016969761693615682,0.40927,0.6,0
EGO,1.9847866034906128,0,0.4166666666666667,0.014382511619497194,0.47713,0.12,0
7061,1.9843419490214627,0,0.4583333333333333,0.01653618290851219,0.29583,45.0,0
OLK,1.9836023010210475,0,0.375,0.023898822903868043,0.27367,0.4,0.6666666666666666
TNC,1.9823719335798344,0,0.16201117318435754,0.00935081100745205,0.20974,0.05,0
NIR,1.9798399426935043,0,0.5,0.02062333273639067,1.72548,0.07,0
LRMR,1.9793159213708784,0,0.43333333333333335,0.018672791711046022,0.36093,0.16,1.0
9070,1.978567133210697,0,0.34375,0.013551829679525323,0.49813,10.0,0
EPOL,1.9785496330344678,0,0.5441176470588235,0.009421664919211752,0.02154,0.21,0
ACER,1.9783625114326713,0,0.23529411764705882,0.03091191424113549,0.36243,0.03,0
SPEC,1.9779583104251055,0,0.5945945945945946,0.004766164603433989,-0.00937,0.03,0
MG,1.9767661352144967,0,0.75,0.01594166238076207,0.39352,0.41,0
7131,1.9757534522028162,0,0.38235294117647056,0.0359227900400512,1.51656,11.0,1.0
5981,1.9757078432366721,0,0.4444444444444444,0.013349377319166704,0.01597,11.0,1.0
ALL,1.9743999542348931,0,0.403125,0.0038042388328225303,-0.04305,0.93,1.0
GPS,1.9743720761089403,0,0.4696969696969697,0.013250819302744566,0.39307,0.29,1.0
7351,1.9739068788137113,0,0.45263157894736844,0.011279467878935493,0.20974,18.0,0.5
ABG,1.9738871188712306,0,0.5,0.01495369029447902,0.32103,1.79,1.0
CGNX,1.9723895978807178,0,0.3769230769230769,0.010114818450670348,0.06348,0.32,0.0
9327,1.9719683218496231,0,0.5555555555555556,0.13146455478997487,0.02364,13.0,1.0
BRTX,1.971299871747342,0,0.75,0.04584418306389167,2.28604,0.17,1.0
PAY,1.9706972796480637,0,0.8333333333333334,0.019706972796480638,1.05283,1.54,1.0
SMH,1.9675483760184114,0,0.3875968992248062,0.0096923565321104,0.29477,0.86,0
LYRA,1.9671037228714785,0,0.5098039215686274,0.021381562205124768,0.40583,0.13,0
2587,1.9667242440542607,0,0.2777777777777778,0.0038337704562461223,-0.03659,20.0,1.0
MNST,1.9664296882534582,0,0.39481268011527376,0.0031412614828330004,-0.57755,0.41,0
GATO,1.9656715559985887,0,0.4375,0.01611206193441466,0.71392,0.14,0
ENB,1.9647256459792664,0,0.45182724252491696,0.0032367803063908835,-0.74896,0.31,0.6666666666666666
3627,1.964373018041995,0,0.34210526315789475,0.016369775150349958,0.11343,5.0,1.0
HSBC,1.9637339590499392,0,0.6268656716417911,0.010849358889778669,0.21438,0.25,0
CWEN,1.963434777791014,0,0.20303030303030303,0.0047888653116853995,-0.12813,0.11,1.0
XLI,1.9632998270672348,0,0.288135593220339,0.003048602215942911,-0.70583,0.28,1.0
2354,1.962761770283346,0,0.7058823529411765,0.0109042320571297,0.06368,35.0,1.0
IRAA,1.9626621770150827,0,0.5111111111111111,0.003244069714074517,-1.25791,0.06,1.0
IXJ,1.9626218365194823,0,0.32967032967032966,0.003010156190980801,-0.59047,0.21,0.5
GREK,1.9625564090851535,0,0.5692307692307692,0.00943536735137093,0.28771,0.35,1.0
TECB,1.9615189213763964,0,0.4888888888888889,0.01241467671757213,0.60955,0.12,0.6666666666666666
HQI,1.9604201949931233,0,0.1927710843373494,0.019604201949931233,1.00085,0.05,1.0
AFL,1.9596797851543832,0,0.4594594594594595,0.002996452270878262,-0.89758,1.56,1.0
3418,1.9572334185225815,0,0.5454545454545454,0.011513137756015186,0.72352,52.0,0.75
6176,1.9560917985374837,0,0.4444444444444444,0.019367245530074097,0.18487,22.0,0
PSA,1.9533846331457292,0,0.35656836461126007,0.003506974206724828,-0.06628,1.78,0.6
NVEC,1.95255157912486,0,0.208955223880597,0.01183364593409006,0.29098,0.16,1.0
ABEO,1.952228974773983,0,0.35555555555555557,0.0145688729460745,0.33517,0.08,0
SPOT,1.9519651939867348,0,0.43243243243243246,0.01467643002997545,0.57451,1.68,0.0
AMH,1.950599098407897,0,0.42048517520215634,0.0029780138906990794,-1.97491,0.32,1.0
THCP,1.948906077262278,0,0.5154639175257731,0.0037122020519281484,-1.25994,0.03,1.0
GSIT,1.9486857570165563,0,0.8333333333333334,0.14989890438588896,3.32864,0.43,0
EWY,1.9456732224903068,0,0.4782608695652174,0.01024038538152793,0.17662,0.28,0.0
RXRX,1.9437304951924772,0,0.375,0.03239550825320795,0.46846,0.6,0.0
SE,1.9436404283131747,0,0.5,0.02370293205259969,0.83812,1.47,1.0
BG,1.942403555328431,0,0.37701149425287356,0.0029700360173217596,-0.39335,0.72,1.0
ARCC,1.9405613832670385,0,0.4625,0.0029854790511800594,-0.22459,0.3,1.0
SPLG,1.939683416546426,0,0.3245192307692308,0.0030260271708992606,-0.35265,0.16,0.0
9450,1.9394844993020408,0,0.45454545454545453,0.01219801571888076,0.3577,30.0,0.5
BDX,1.9390869325095632,0,0.36027713625866054,0.0029740597124379804,-1.44599,1.32,1.0
BH,1.9375996577782288,0,0.1830065359477124,0.01070497048496259,0.36232,0.09,0
JOE,1.9353977947361565,0,0.37341772151898733,0.008342231873862743,0.01132,0.28,0
4598,1.9343458419502717,0,0.4482758620689655,0.03335079037845296,0.90503,46.0,1.0
PEG,1.932949872743615,0,0.39853300733496333,0.002992182465547392,-1.06936,0.36,1.0
BCAB,1.932549935358931,0,0.42105263157894735,0.05683970398114503,0.04614,0.27,1.0
DGHI,1.9325154569520193,0,0.375,0.026115073742594856,0.7438,0.17,0
FCX,1.9318230691096159,0,0.5476190476190477,0.0238496675198718,0.84229,0.49,0
1870,1.9312919534602109,0,1.0,0.011099379042874774,0.68004,78.0,1.0
3905,1.9310930545299683,0,0.5,0.026453329514109156,2.27985,7.0,1.0
MATX,1.9310918382846656,0,0.5555555555555556,0.01222210024230801,0.42533,1.28,1.0
GSHD,1.9307851339090598,0,0.41304347826086957,0.010380565236070213,0.42995,1.14,0
SFIX,1.9305378273552265,0,0.4411764705882353,0.03785368288931817,1.22923,0.11,1.0
ALGN,1.930287458856635,0,0.2857142857142857,0.027575535126523356,1.02232,1.98,0
RVPH,1.93025148698918,0,0.5185185185185185,0.04386935197702682,0.52724,0.17,1.0
5122,1.9294108440343434,0,0.4166666666666667,0.011622956891773152,0.25145,10.0,1.0
CNSL,1.928925845242611,0,0.44,0.01620946088439169,0.15746,0.05,1.0
TPH,1.9287761796636274,0,0.8,0.012606380259239394,0.93897,1.55,0
9076,1.9278888283709472,0,0.5357142857142857,0.013204718002540734,1.03703,33.0,0
VMC,1.9278198216663731,0,0.3740831295843521,0.0029935090398546167,-0.46159,1.46,1.0
THC,1.927746987975765,0,0.5166666666666667,0.018899480274272205,1.02256,0.66,1.0
NEU,1.926827483262512,0,0.4129032258064516,0.008062039678922644,0.26085,1.63,0
MT,1.9261116868288712,0,0.48148148148148145,0.01591827840354439,0.10234,0.28,0
MMC,1.925863539975171,0,0.45317220543806647,0.002940249679351406,-0.62374,1.31,1.0
6135,1.9256504043239124,0,0.43,0.010879380815389335,0.23964,40.0,1.0
ENTR,1.9252142660719693,0,0.6078431372549019,0.012108265824352009,0.14124,0.06,0
VRTX,1.9238005428520186,0,0.28313253012048195,0.0029415910441162366,-1.81559,1.17,0.6666666666666666
7971,1.9236640337036421,0,0.5789473684210527,0.010232255498423628,0.75685,12.0,0
VRCA,1.9228093832110191,0,0.6363636363636364,0.04807023458027548,1.60215,0.45,1.0
MDB,1.9223895647009228,0,0.23622047244094488,0.011940307855285236,0.56717,1.77,0
CDLX,1.9221784856565811,0,0.358974358974359,0.03494869973921057,1.54776,0.17,0.5
CB,1.9219932984143109,0,0.40384615384615385,0.002947842482230538,-1.06645,1.22,1.0
RXI,1.9216186671239024,0,0.4186046511627907,0.009150565081542392,0.00903,0.23,1.0
FDX,1.921560933224291,0,0.40869565217391307,0.010113478595917321,0.2026,1.5,0
CDAQU,1.9211456651430627,0,0.5517241379310345,0.003774352976705428,-0.72295,0.07,1.0
FJAN,1.9195103863045577,0,0.39766081871345027,0.0029852416583274616,-0.35365,0.07,0
ATXS,1.9189172947476587,0,0.3333333333333333,0.023690336972193318,0.14225,0.19,0
CLGN,1.914152284456839,0,0.4666666666666667,0.07975634518570163,2.48762,0.03,0
AROC,1.9138014102579894,0,0.5,0.010289254893860159,0.19285,0.32,1.0
IBP,1.9133983806939723,0,0.1610738255033557,0.01087158170848848,0.06092,0.17,1.0
ELS,1.9128229942708486,0,0.3509933774834437,0.002924805801637383,-2.18665,0.4,1.0
WRB,1.9114939278865941,0,0.43703703703703706,0.003437938719220493,-0.63562,0.61,1.0
DRQ,1.9109848269067753,0,0.15447154471544716,0.013179205702805346,0.30285,0.07,1.0
SSO,1.9105655803951933,0,0.4396551724137931,0.00984827618760409,0.51613,0.33,1.0
MLNK,1.9104357854609284,0,0.28735632183908044,0.01646927401259421,0.01648,0.04,0
JSPR,1.9101855356462183,0,0.6666666666666666,0.03820371071292437,1.18415,0.28,0
KIM,1.9097543637681613,0,0.4208754208754209,0.0034534436957832934,-0.05491,0.25,1.0
8416,1.9094745403884226,0,0.5616438356164384,0.012085281901192547,0.12391,11.0,1.0
USCT,1.908059301642563,0,0.9375,0.00415699194257639,-0.58942,0.15,1.0
SRE,1.9078531763068765,0,0.45248868778280543,0.0029083127687604825,-1.11989,1.07,1.0
PD,1.9076023471389552,0,0.5555555555555556,0.02847167682296948,1.24278,0.9,1.0
ORA,1.9071744678597449,0,0.05567010309278351,0.003724950132538564,-0.53996,0.04,0.4
GWRE,1.9071418853690991,0,0.47368421052631576,0.009780214796764612,0.04489,1.41,1.0
MPLN,1.906501051697003,0,0.52,0.017817766838289745,0.08273,0.13,1.0
BOOT,1.9062489541716339,0,0.4948453608247423,0.009676390630312863,0.00966,1.57,1.0
FLKR,1.90609646439306,0,0.47474747474747475,0.009436121110856732,0.05407,0.08,0
LEN,1.9040660560610871,0,0.2702702702702703,0.009616495232631753,0.16575,0.34,0
VVX,1.9038404649721241,0,0.6129032258064516,0.010180965053326867,0.13834,1.66,1.0
ADNT,1.9026113491775982,0,0.5370370370370371,0.015855094576479985,0.42551,0.8,0.5
7958,1.9025075019728828,0,0.5681818181818182,0.011460888566101703,0.26135,16.0,0
PRIM,1.9020218399029494,0,0.45038167938931295,0.00910058296604282,0.11484,0.22,1.0
EVI,1.9017407218849514,0,0.6111111111111112,0.01960557445242218,0.51404,1.79,1.0
TEAM,1.900369216364386,0,0.40476190476190477,0.03115359371089157,0.79545,1.16,0
ALSN,1.9000670834182247,0,0.42567567567567566,0.007950071478737343,0.03703,0.3,0
STKH,1.900007230316581,0,0.3548387096774194,0.04042568575141661,1.06067,0.03,1.0
IRON,1.8996054713220163,0,0.46875,0.025328072950960217,1.0241,1.5,1.0
SPRX,1.8986820599773468,0,0.4461538461538462,0.016090525932011414,0.31618,0.1,1.0
PPHP,1.898582617837665,0,0.6571428571428571,0.0036723068043281724,-0.00469,0.04,1.0
