,Symbol
740,PFG
741,MKC
742,EG
743,FDS
744,HRL
745,WLK
746,ATO
747,LPLA
748,BAH
749,NTRS
750,HUBB
751,RS
752,AVY
753,SWKS
754,WSO
755,IEX
756,CE
757,PKG
758,LII
759,ALB
760,SNA
761,CSL
762,ERIE
763,POOL
764,NDSN
765,CAG
766,RPM
767,CFG
768,CRBG
769,CG
770,BEN
771,WSM
772,FNF
773,MORN
774,CPB
775,EVRG
776,JKHY
777,LECO
778,AOS
779,ARCC
780,DKS
781,NRG
782,RGA
783,TFX
784,CHK
785,TFII
786,CASY
787,EMN
788,WTRG
789,AFG
790,CHRW
791,ALLE
792,HII
793,ALLY
794,EWBC
795,MKTX
796,ESLT
797,SUN
798,ITT
799,TTC
800,AIZ
801,SNX
802,RHI
803,AGCO
804,CHE
805,PNW
806,ATR
807,UNM
808,OLED
809,RRX
810,RGLD
811,WBS
812,LEA
813,MUSA
814,HLI
815,HESM
816,SSD
817,OGE
818,FMC
819,MSA
820,COKE
821,CHRD
822,WH
823,WTS
824,CFR
825,AIT
826,CMA
827,SAIC
828,LSTR
829,SIGI
830,RLI
831,CR
832,WAL
833,DDS
834,LFUS
835,OBDC
836,MSM
837,DTM
838,THO
839,SON
840,WTFC
841,HLNE
842,TKR
843,MMS
844,FCFS
845,OZK
846,CWEN
847,IDA
848,COLB
849,BOKF
850,PII
851,BXSL
852,AXS
853,COLM
854,R
855,NFG
856,VMI
857,UBSI
858,LANC
859,ACT
860,BCC
861,IBP
862,CBT
863,ASH
864,NJR
865,IPAR
866,GBCI
867,GATX
868,AMR
869,AGO
870,JXN
871,TFSL
872,BSM
873,BKH
874,HP
875,PNM
876,UMBF
877,MC
878,CEIX
879,STR
880,MATX
881,LAZ
882,OGS
883,GEF.B
884,SR
885,GEF
886,WDFC
887,JJSF
888,ALE
889,OTTR
890,LEG
891,CCOI
892,NWE
893,UNF
894,KAI
895,CABO
896,CXT
897,AWR
898,CNS
899,BANF
900,OGN
901,FIBK
902,IBOC
903,FL
904,FHI
905,NPO
906,TNL
907,AVA
908,MGEE
909,INDB
910,IDCC
911,MGRC
912,SXT
913,GFF
914,AUB
915,NEP
916,YY
917,HTGC
918,INSW
919,WOR
920,PZZA
921,CPK
922,SJW
923,BKE
924,FRME
925,PATK
926,PRK
927,CWH
928,SCL
929,HNI
930,AGM
931,NBTB
932,WLY
933,HEES
934,IBTX
935,WSBC
936,WMK
937,CBRL
938,CSGS
939,FLNG
940,JACK
941,WINA
942,CODI
943,CHCO
944,LKFN
945,OXM
946,NTB
947,WABC
948,KFRC
949,LNN
950,USPH
951,GLP
952,TCBK
953,MCRI
954,SRCE
955,KEN
956,MSEX
957,DMLP
958,STBA
959,PEBO
960,SASR
961,CMP
962,EIG
963,MNRO
964,AMSF
965,SBR
966,ZIM
967,CSWC
968,SBSI
969,NUS
970,RBCAA
971,TMP
972,UTL
973,EGBN
974,CTBI
975,MED
976,BBSI
977,CRAI
978,PLOW
979,GSBC
980,CION
981,MBWM
982,CASS
983,ATRI
984,FDUS
985,JOUT
986,RWAY
987,WASH
988,CATC
989,THFF
990,DHIL
991,AMNB
992,ARTNA
993,HIFS
994,UTMD
995,FDBC
996,ITIC
997,NRIM
998,FNLC
999,NEN
1000,NWFL
1001,RM
1002,VABK
1003,CFFI
1004,NKSH
1005,EVBN
1006,FCAP
1007,AUBN
1008,CNQ
1009,DELL
1010,AMAT
1011,PBA
1012,LW
1013,CMTG
1014,ODC
1015,VLGEA
1016,RNST
1017,BKU
1018,RBA
1019,FBIN
1020,SSB
1021,CZFS
1022,BFC
1023,BHB
1024,VALU
1025,SRC
1026,WFC
1027,J
1028,VOYA
1029,MOG.A
1030,MOG.B
1031,SXI
1032,MRBK
1033,HPQ
1034,RNR
1035,CHD
1036,POWL
1037,OTEX
1038,EXPO
1039,PSMT
1040,CINF
1041,CTSH
1042,MAS
1043,HMN
1044,APO
1045,VCTR
1046,ENB
1047,GPN
1048,CC
1049,TNC
1050,ZBH
1051,DHR
1052,BRC
1053,FTAI
1054,VTS
1055,SWX
1056,KWR
1057,TTEC
1058,TRIN
1059,TRN
1060,HIBB
1061,AQNU
1062,SFBS
1063,NI
1064,GES
1065,EBF
1066,PAA
1067,GLAD
1068,STZ
1069,DHI
1070,OVBC
1071,CBSH
1072,HBCP
1073,ET
1074,SYF
1075,EFSC
1076,WCN
1077,CWT
1078,VIRT
1079,FSBW
1080,TSBK
1081,BMRC
1082,UFPI
1083,GABC
1084,TTEK
1085,AAPL
1086,EBAY
1087,AME
1088,TPG
1089,BAM
1090,PNR
1091,OVV
1092,BWXT
1093,ESNT
1094,NBHC
1095,WAFD
1096,TOWN
1097,FFIC
1098,SJM
1099,GGG
1100,FBNC
1101,APOG
1102,WSBF
1103,HASI
1104,CMBT
1105,BSRR
1106,EBTC
1107,SCHW
1108,TRMK
1109,MATW
1110,DCI
1111,FFBC
1112,BHRB
1113,PAX
1114,BKNG
1115,GL
1116,CNMD
1117,BRY
1118,EMR
1119,PEBK
1120,VGR
1121,ITRN
1122,KSPI
1123,MTH
1124,FSV
1125,SPTN
1126,BCO
1127,WWD
1128,FMAO
1129,TMUS
1130,EXE
1131,ALG
1132,FLIC
1133,PNFP
1134,OLN
1135,MLKN
1136,PJT
1137,FELE
1138,NWBI
1139,SMBC
1140,FBIZ
1141,MDU
1142,LARK
1143,KMT
1144,CEG
1145,IRMD
1146,CRC
1147,ALSN
1148,SHOO
1149,MLI
1150,BMI
1151,ECO
1152,TSN
1153,MNR
1154,EQH
1155,SSNC
1156,UBCP
1157,RGCO
1158,KFY
1159,ABM
1160,KDP
1161,TOL
1162,SEIC
1163,FNWD
1164,CRS
1165,FUL
1166,BWFG
1167,OCFC
1168,WST
1169,OFG
1170,APH
1171,SAMG
1172,ALL
1173,CW
1174,SWK
1175,CCS
1176,EA
1177,POWI
1178,FIS
1179,MKSI
1180,RELX
1181,NVT
1182,ANDE
1183,KRT
1184,SEE
1185,RUSHB
1186,RUSHA
1187,SLVM
1188,NEM
1189,FIX
1190,SBGI
1191,WCC
1192,GOLF
1193,CCBG
1194,TXO
1195,NC
1196,JD
1197,CSWI
1198,SCHL
1199,CLMB
1200,SFBC
1201,FFIN
1202,TECH
