symbol,maxBalance,signal,wrSl,profitPerDay,maxLimit,maxSlLimit,wr
CELH,1.26325256449302,0,0.07142857142857142,0.0020641381772761765,48.81166590210189,0.14,1.0
3465,1.2629543724987413,0,0.3673469387755102,0.0025208670109755317,49.62609216062812,50.0,0.5769230769230769
4633,1.2629297000572905,0,0.3958333333333333,0.0029715992942524485,49.86497263967368,6.0,0.5
NUBI,1.2623661567036695,0,0.6,0.005660834783424527,50.10467380225027,0.06,1.0
PAYX,1.2611600670650942,0,0.40236686390532544,0.0038924693427935006,50.17610466460207,1.26,0.75
DGX,1.2595289869215762,0,0.1937984496124031,0.0025190579738431523,49.7331135757199,0.42,0.7142857142857143
CNC,1.2590873743869717,0,0.125,0.00225642898635658,49.567325340957105,0.13,0.7142857142857143
3349,1.258468173976303,0,0.31521739130434784,0.002397082236145339,49.571620135870916,80.0,0.56
IGIB,1.2578778623641806,0,0.30788804071246817,0.013822833652353634,51.426693839211325,0.05,0.5
DFIN,1.2569299873332649,0,0.16666666666666666,0.0020471172432137866,48.75469869576519,0.06,1.0
6841,1.256769767138915,0,0.27705627705627706,0.0037627837339488475,50.07860249624095,11.0,0.55
VONG,1.2566937648521102,0,0.2816326530612245,0.003914933846891309,50.19682196035443,0.28,0.8571428571428571
J,1.2557739127197387,0,0.06467661691542288,0.002854031619817588,49.89059868005855,0.05,0.7
MSVX,1.254486692174138,0,0.49382716049382713,0.002775413035783491,49.86555533228908,0.07,0.6
VTR,1.2532024119833898,0,0.15942028985507245,0.002521534028135593,49.74392743263063,0.14,0.75
AMRK,1.2524507094006778,0,0.13157894736842105,0.002043149607505184,48.77698484562688,0.07,0.5
RIO,1.252177638098805,0,0.42857142857142855,0.002115164929220954,49.445042552271175,0.96,0.75
MBB,1.2515772893707213,0,0.36555891238670696,0.013753596586491444,51.426693839211325,0.1,0.5
HAL,1.2512054359688733,0,0.4,0.002041118166344002,48.77698484562688,1.19,1.0
2780,1.251015896377927,0,0.5909090909090909,0.0020242975669545744,47.47899860377589,110.0,0.6956521739130435
BIGB,1.2508806777968953,0,0.32098765432098764,0.0347466854943582,51.611639230734156,0.04,1.0
6349,1.2508649883620233,0,0.3783783783783784,0.00210583331374078,48.499231989355465,5.0,0.68
6315,1.2507547407410224,0,0.26,0.002491543308249049,49.62445914319555,22.0,0.5769230769230769
MSGE,1.2505768996317486,0,0.10638297872340426,0.0658198368227236,51.661263105735735,0.07,1.0
PTEN,1.2500504257936698,0,0.5,0.002035912745592296,48.75469869576519,0.47,0.6666666666666666
IDVO,1.248696633627858,0,0.19083969465648856,0.010764626151964293,51.156131220172554,0.03,1.0
SFM,1.2472131603555767,0,0.13157894736842105,0.0021880932637817134,49.54174356957084,0.03,0.875
DBND,1.2471570029302679,0,0.42441860465116277,0.014501825615468231,51.45937482311094,0.03,0.6666666666666666
6620,1.2466076576566385,0,0.3018867924528302,0.0021755805543745873,48.84787592714608,5.0,0.5
CGUS,1.2462333303567938,0,0.3020408163265306,0.01661644440475725,51.494286724005974,0.08,1.0
9852,1.2461837607046713,0,0.43137254901960786,0.0024011247797777868,49.588515079803734,6.0,0.6923076923076923
GEHC,1.2457102101682456,0,0.4339622641509434,0.010295125703869798,51.089824538591344,0.81,0.5
BND,1.2456264762339864,0,0.32727272727272727,0.013688203035538311,51.426693839211325,0.07,0.5
