Symbol,MaxGain,LowestPreviousClose,PreviousGain,PreviousCloseLow,PreviousVolume,LowestIdx,LowestEntry,LowestLow,HighestHigh,VolumePercentage
DEN,2.6893255814159853,41.54999923706055,1.0,1.0,0.0,0.0,41.54999923706055,38.689998626708984,104.05000305175781,0.01552393530268193
PRFT,2.6886511715858377,57.869998931884766,0.9722782003832514,1.0001728019603826,173600.0,5.0,57.11000061035156,57.0099983215332,153.27999877929688,0.00436876761715588
2138,2.6884176182707993,642.0,0.9427312775330396,1.019047619047619,183900.0,236.0,632.0,613.0,1648.0,0.010851956831688936
6957,2.686542613429489,3215.97607421875,0.9914285714285715,1.0116618075801749,7700.0,3.0,3215.9762491682727,3146.4666760594487,8453.116806969549,0.0015418737324018835
8002,2.6862010363690354,772.3790893554688,0.9877880465599799,1.002103843945171,3950500.0,108.0,766.7037574528559,758.5061476836108,2037.5,0.0027455246599307455
4192,2.6857142857142855,372.0,1.0304709141274238,1.0304709141274238,175800.0,298.0,370.0,350.0,940.0,0.004140275986330561
6490,2.6850573436910143,1591.184326171875,0.9909399773499434,1.0005717552887365,62000.0,3.0,1563.9067734649602,1551.1772997274547,4165.0,0.002987350502100223
1605,2.6838160471846377,668.3114624023438,0.9905405405405405,1.0054869684499315,9419800.0,18.0,668.3114777029377,654.6352537390304,1756.920599037597,0.010655793782031273
3991,2.68312101910828,1276.0,0.9815384615384616,1.0118953211736716,4200.0,229.0,1279.0,1256.0,3370.0,0.00014740843856453242
IMO,2.681486871512338,22.724870681762695,0.9816053289024156,1.0004260856060674,411100.0,3.0,22.31837648956491,21.99898955507356,58.9900016784668,0.0029788428716449288
3607,2.68,232.0,1.0,1.008695652173913,5300.0,185.0,229.0,225.0,603.0,0.0017505279917841886
6532,2.6785086619417,2407.555419921875,0.9983633387888706,1.0192147034252297,1505000.0,4.0,2377.954210747066,2339.472794058628,6266.298143262987,0.007491549818936811
5240,2.6763717805151175,916.0,0.9571577847439916,1.0177777777777777,482200.0,7.0,900.0,893.0,2390.0,0.12303313209759245
2435,2.6758620689655173,153.0,1.0,1.0,4100.0,237.0,147.0,145.0,388.0,0.00833187562639442
DHT,2.67559331837633,4.912201881408691,0.9610135903234591,1.0040733159975666,2804300.0,215.0,4.862382498443489,4.533573929614216,12.130000114440918,0.03088538176363178
7420,2.6748244557829937,699.2693481445312,0.9772151898734177,1.0,35800.0,35.0,699.269375772637,698.3635864257812,1868.0,0.001604431634651469
4475,2.6740847092605886,1453.5,0.937741935483871,1.001722949689869,696400.0,98.0,1403.5,1393.0,3725.0,0.043591737255312846
7043,2.6728813559322036,681.0,0.9328767123287671,1.02406015037594,6000.0,280.0,683.0,590.0,1577.0,0.010568840219642583
6677,2.672449512206934,729.721435546875,0.9935400516795866,1.0026075619295958,33400.0,237.0,725.92578125,725.92578125,1940.0,0.0017141231614825356
2438,2.6717325227963524,702.0,0.9845722300140253,1.0115273775216138,776600.0,201.0,695.0,658.0,1758.0,0.017507189227988905
5381,2.668639053254438,539.0,0.964221824686941,1.0093632958801497,418500.0,3.0,531.0,507.0,1353.0,0.01471283289101197
ATAT,2.668602985311321,14.109999656677246,0.9798611132267081,1.0269286675198372,1678000.0,3.0,13.609999656677246,11.017000198364258,29.399999618530273,0.004400378623379208
7777,2.66804979253112,247.0,0.9536679536679536,1.0081632653061225,631100.0,35.0,248.0,241.0,643.0,0.005280794276190573
5803,2.6671452817334123,440.5997009277344,1.0065217391304346,1.008714596949891,1821000.0,41.0,439.64806968287417,429.1802584999486,1144.686101471264,0.007216770248325134
5025,2.667103538663172,804.0,0.9962825278810409,1.0,2000.0,42.0,792.0,763.0,2035.0,0.0051429435788836785
3923,2.6661084806573285,1913.8271484375,0.9590000000000001,1.0089426617569701,1259300.0,35.0,1873.9140356445314,1787.1033215332034,4764.611321350554,0.010640987175466583
7130,2.662737299781079,955.4699096679688,0.9990215264187867,1.0179461615154537,22000.0,105.0,952.6624335517158,917.1013603935968,2442.0,0.0015367131537875399
3904,2.6601626016260163,635.0,1.0241935483870968,1.0241935483870968,21700.0,210.0,640.0,615.0,1636.0,0.001290709591407082
FCNCA,2.6598132831464043,547.4600219726562,1.0232897606965536,1.0609690348307292,353000.0,503.0,534.5700073242188,505.8399963378906,1345.43994140625,0.03276815051568136
SNAL,2.6585366899665104,2.200000047683716,1.0,1.0,0.0,0.0,2.200000047683716,1.6399999856948853,4.360000133514404,0.0985928270948827
FLR,2.650936930426116,14.829999923706055,0.9899866740244319,1.0206469508773706,3064600.0,129.0,15.050000190734863,14.40999984741211,38.20000076293945,0.01117169446441911
3779,2.649484536082474,102.0,0.9807692307692307,1.02,100200.0,235.0,101.0,97.0,257.0,0.007572821627286986
6054,2.6490066225165565,163.0,0.9878787878787879,1.0061728395061729,19400.0,221.0,165.0,151.0,400.0,0.005043822539139771
PUMP,2.6486697325033033,6.820000171661377,0.9927220211454726,1.00962251015829,737800.0,107.0,6.579999923706055,6.389999866485596,16.924999237060547,0.011346773003792382
2802,2.6472095199562333,2103.75732421875,0.9938186813186813,1.0055594162612926,1298400.0,23.0,2083.8876098969095,2069.3488591301866,5478.0,0.003286212899522599
JAN,2.645502665526042,2.0199999809265137,0.9266054674628097,1.0049751196570662,20300.0,291.0,2.0,1.8899999856948853,5.0,0.02509031961802962
2334,2.644474034620506,778.0,0.989821882951654,1.0,900.0,375.0,751.0,751.0,1986.0,0.001443746506988303
3774,2.644337034417683,1158.417236328125,0.9801652892561983,1.00084388185654,554000.0,34.0,1174.045101916928,1149.6265265858772,3040.0,0.01484647206888926
7762,2.6396065301729847,329.845703125,0.9835616438356166,1.0112676056338028,1885500.0,25.0,327.08930960808016,325.2517292170235,858.5365883913106,0.003667586613086543
AMRK,2.6395383256832416,17.34000015258789,0.9282655176286797,1.0096070406321358,232400.0,5.0,17.274999618530273,16.895000457763672,44.595001220703125,0.006448672863124769
8142,2.639419718657029,1008.02783203125,0.9942528735632183,1.0,45600.0,210.0,1006.0855405519335,944.9046630859375,2494.0,0.029246950521987412
NVO,2.6390008417696635,65.78900909423828,0.9818447227268148,1.0023915699411896,1463400.0,5.0,66.22067094335064,65.54374613412884,172.97000122070312,0.00041757877195757923
1712,2.638838736094205,772.7002681290377,1.0,1.0,0.0,0.0,772.7002681290377,769.720704113116,2031.1688099873966,0.003958649586936314
ACMR,2.637362549070124,6.289999961853027,0.9858933932643389,1.0294598730614248,2014000.0,404.0,5.949999809265137,5.460000038146973,14.399999618530273,0.02231834511349913
LNG,2.6372913134814775,71.51858520507812,1.0030669675312,1.0192661946579753,1280700.0,5.0,70.61404307204837,69.14291385686784,182.35000610351562,0.005237530766634562
7936,2.636649283624522,1679.7337646484375,1.022592152199762,1.023809523809524,754600.0,23.0,1630.9041748046875,1596.7235483866252,4210.0,0.002965154083568601
LU,2.634920601882031,1.75,1.0294117358316608,1.0542168886676415,13468200.0,427.0,1.5,1.2599999904632568,3.319999933242798,0.01978926704595142
2676,2.6335992918537867,1015.5105590820312,0.9972652689152234,1.0000000000000002,7000.0,28.0,1015.5107424146074,997.8739013671874,2628.0,0.0014888156857209341
XNET,2.6331358926602912,1.0700000524520874,0.8560000419616699,1.0190477152800659,687500.0,409.0,1.059999942779541,0.8450000286102295,2.2249999046325684,0.006714525606133723
6176,2.63265306122449,301.0,0.9555555555555556,1.0100671140939597,7400.0,237.0,312.0,294.0,774.0,0.0008907846318387117
PNRG,2.6322386965803712,40.900001525878906,0.9669031267982848,1.0,1000.0,42.0,40.15999984741211,39.88999938964844,105.0,0.003296406376654958
6264,2.6316281957361594,1302.8775634765625,0.9818840579710145,1.0014781966001478,115700.0,3.0,1274.0313972158826,1262.4929996561916,3322.412174814755,0.011051772769223004
CRCT,2.6311111450195312,19.242000579833984,1.0,1.0,0.0,0.0,19.242000579833984,18.0,47.36000061035156,0.00939639053803969
DK,2.6298221043602727,14.039999961853027,0.9629629653855467,1.0173912875218145,1492800.0,108.0,13.779999732971191,13.479999542236328,35.45000076293945,0.03052068182786341
6857,2.6291017865904336,6660.587890625,0.9824046920821115,1.012084592145015,3787900.0,376.0,6561.176173544337,6561.176173544337,17250.0,0.016740876282139466
7211,2.6284585080370686,264.3564453125,0.9888888888888889,1.0152091254752853,20792000.0,236.0,257.4257473682794,250.49505416990263,658.4158563540869,0.015184132726497749
HP,2.628361668897881,21.116910934448242,0.9133047804052257,1.0099668246256728,2019100.0,180.0,21.08713946058073,20.769592251540654,54.59000015258789,0.027459180192035873
GHL,2.6283186072236693,5.920000076293945,1.001692086148905,1.0068027144684555,77500.0,397.0,5.800000190734863,5.650000095367432,14.850000381469727,0.007887037966945397
ZYME,2.627737187322165,4.760000228881836,0.7212121663124225,1.0084746695907292,1289900.0,371.0,4.760000228881836,4.110000133514404,10.800000190734863,0.02518040454871267
6656,2.6272189349112427,893.0,0.95,1.0136208853575484,97700.0,436.0,882.0,845.0,2220.0,0.019755781390104137
CPE,2.625592581287554,27.889999389648438,0.9657202285357724,1.0021559276358918,1410300.0,107.0,26.950000762939453,25.31999969482422,66.4800033569336,0.03734131999780183
SYNA,2.6250767789332654,117.08000183105469,0.9616427255117428,1.0054100893029008,374200.0,39.0,118.83999633789062,114.05000305175781,299.3900146484375,0.01036332355024795
MPTI,2.625,8.0,1.0,1.0,0.0,0.0,8.0,8.0,21.0,0.0007337645422960227
2726,2.6249373829683806,1381.423583984375,0.9949856733524354,1.0065217391304346,105600.0,269.0,1354.570870865223,1348.6035983063455,3540.0,0.0024268592211748887
4377,2.6249328318108542,2096.0,1.0091478093403947,1.021940516821063,45400.0,75.0,2146.0,1861.0,4885.0,0.023175176209457762
6358,2.6236313563187257,1816.0491943359375,1.0,1.0039545229856648,12000.0,43.0,1807.1076685433438,1770.4468994140627,4645.0,0.008876692355562522
BRLT,2.6236110958420196,3.9700000286102295,0.9778325331434128,1.0153452535709584,903400.0,164.0,4.010000228881836,3.5999999046325684,9.444999694824219,0.06014766770937027
EVC,2.6229293878668236,3.7054104804992676,0.9816754098256292,1.030219750529024,297800.0,21.0,3.646124099142474,3.5473130081282553,9.304351536981866,0.0032425322083266743
NVEI,2.6201419007498745,58.612998962402344,0.9826152131274185,1.0,1600.0,5.0,53.52000045776367,53.52000045776367,140.22999572753906,2.8640940338207545e-05
7038,2.620065789473684,622.0,0.9569230769230769,1.0097402597402598,99700.0,211.0,641.0,608.0,1593.0,0.009751065984619759
PNT,2.6188235563390396,4.829999923706055,0.954545450261973,1.0168420892012746,247000.0,191.0,4.699999809265137,4.25,11.130000114440918,0.007282412269497507
DOCS,2.618168708028599,41.16999816894531,1.0,1.0,0.0,0.0,41.16999816894531,41.16999816894531,107.79000091552734,0.09015257700749893
7065,2.6180124223602483,1030.0,0.9800190294957184,1.0098039215686274,12600.0,304.0,1003.0,966.0,2529.0,0.0023761280080213903
VLO,2.617660917449174,58.80904006958008,0.9875410111224066,1.0153379372885136,5267900.0,108.0,58.5064022406593,57.45205514860903,150.38999938964844,0.013473778549833065
DGII,2.6155687610571965,17.8700008392334,0.9922265747990426,1.0136132552405839,327700.0,34.0,18.0,16.700000762939453,43.68000030517578,0.012475432458426841
7140,2.6153846153846154,716.0,0.9930651872399445,1.0184921763869133,114100.0,11.0,676.0,676.0,1768.0,0.059167839619328234
PARR,2.6149228276263914,11.880000114440918,0.9900000095367432,1.0136518638026168,538100.0,251.0,11.949999809265137,11.65999984741211,30.489999771118164,0.010386886964784521
5310,2.6116215248776995,1984.517578125,0.9804947668886774,1.000971345313259,69200.0,15.0,1977.77734375,1964.296875,5130.0,0.002765523383406154
8209,2.610223642172524,352.0,0.9119170984455959,1.0,73400.0,228.0,352.0,313.0,817.0,0.012132420105734391
HES,2.609533350463459,64.30398559570312,0.9738266334942568,1.0009276060344878,1693600.0,107.0,62.72470020161051,61.51291541989767,160.52000427246094,0.009401664864583197
2884,2.6085011185682325,465.0,1.0108695652173914,1.0108695652173914,27000.0,373.0,458.0,447.0,1166.0,0.002016891825453569
7199,2.6079779888348282,767.2384033203125,0.9695121951219511,1.0008393038549657,142200.0,3.0,766.2733617427452,755.3358103029304,1969.899167448762,0.006958094784164837
SU,2.6073468054991613,17.23723030090332,0.9719070528723012,1.0005561862701022,9866200.0,107.0,16.738988976542664,16.384472188587367,42.720001220703125,0.010711258733249341
BBAR,2.6059113479846054,2.1600000858306885,0.9557522544006426,1.0140844928534873,759200.0,339.0,2.069999933242798,2.0299999713897705,5.289999961853027,0.005228248274061129
KFS,2.6044225883024468,4.480000019073486,1.0298850844347085,1.0298850844347085,14000.0,8.0,4.329999923706055,4.070000171661377,10.600000381469727,0.0022121795090706948
4493,2.604355716878403,1124.0,0.9190515126737531,1.0035714285714286,187200.0,211.0,1138.0,1102.0,2870.0,0.017268039047432945
SBLK,2.6031314811702755,13.726958274841309,0.9633724480397445,1.0,1268100.0,5.0,13.441390218467383,13.057351088230895,33.9900016784668,0.01911294321242113
CMT,2.6030149766403707,8.380000114440918,0.9940687794869753,1.0409937783710699,19200.0,216.0,7.960000038146973,7.960000038146973,20.719999313354492,0.0021738700816189404
PED,2.6021505996579717,1.0,0.970873813375653,1.0,47500.0,107.0,1.0,0.9300000071525574,2.4200000762939453,0.002267914977315106
6419,2.6019232704774327,1420.4481201171875,0.977635782747604,1.0000000000000002,95900.0,44.0,1421.3764171575212,1402.8084691868155,3650.0,0.00403188109483234
ERO,2.6003719211799377,8.460000038146973,1.0083432290774492,1.030450669773252,59600.0,326.0,8.289999961853027,8.069999694824219,20.985000610351562,0.00187838105880861
PPIH,2.5996533881428863,6.309999942779541,1.0464344482966594,1.0499167558190792,8000.0,39.0,6.190000057220459,5.769999980926514,15.0,0.0068689896340701885
FOUR,2.599523753402596,30.950000762939453,0.9760328494646552,1.0,1210200.0,332.0,29.93000030517578,29.389999389648438,76.4000015258789,0.016407635473415706
PBR,2.5994257610558726,6.497321128845215,0.9756394874134157,1.003759424779028,29194400.0,5.0,6.351313319976229,6.278309594114019,16.31999969482422,0.008352553341276367
8093,2.59695703445473,604.6162109375,0.9890190336749636,1.0,6000.0,28.0,604.616172462746,604.1686401367188,1569.0,0.0010880115257770229
MP,2.5966349367678556,24.799999237060547,0.9578987957402694,1.0147298975096692,5392400.0,39.0,25.09000015258789,23.18000030517578,60.189998626708984,0.03330180552975155
3111,2.594488188976378,255.0,0.9695817490494296,1.0,3500.0,377.0,254.0,254.0,659.0,0.0008185341599315706
4980,2.594474096057625,1735.3795166015625,0.9604221635883906,1.0,296400.0,3.0,1735.3793909929802,1695.3321742777575,4398.495410376693,0.0065361913304494606
SWN,2.5905511899715514,4.03000020980835,0.9641149223228815,1.010025112826065,27366300.0,215.0,3.930000066757202,3.809999942779541,9.869999885559082,0.018731555386054283
M,2.5895560663134827,15.06037425994873,0.927659545357676,1.0013123660147014,23496400.0,5.0,14.803775273239587,14.566915094755437,37.721843351097384,0.10143149284253579
GAMB,2.5868901617953557,7.0,1.033973415025329,1.033973415025329,141000.0,6.0,6.78000020980835,6.559999942779541,16.969999313354492,0.015349476149085694
LLY,2.586204191175561,179.48997497558594,0.9902717756188435,1.0078544912908258,6838700.0,28.0,178.741341039131,175.91418874015255,454.95001220703125,0.004933038230308879
PHX,2.585078820329454,2.5947976112365723,1.0153846929764634,1.0232558848730244,164800.0,20.0,1.9854129052209533,1.9264403003537094,4.980000019073486,0.07769713411767248
PBPB,2.584686888914089,4.53000020980835,0.9340206801821656,1.0248869076053584,38100.0,384.0,4.440000057220459,4.309999942779541,11.140000343322754,0.0010531732418524872
2788,2.5838150289017343,178.0,0.967391304347826,1.0056497175141244,129900.0,236.0,176.0,173.0,447.0,0.004829301227973665
4074,2.5833333333333335,1192.0,0.9558941459502807,1.0093141405588484,51700.0,351.0,1178.0,1080.0,2790.0,0.011575137653031382
7985,2.5833333333333335,1266.0,1.0,1.0,0.0,211.0,1200.0,1200.0,3100.0,0.0007310391930998255
5121,2.5830366883093268,441.0058288574219,0.9613034623217922,1.0150537634408603,222300.0,35.0,433.5311398769947,431.66247117062835,1115.0,0.006301719777768276
BSM,2.58239160646514,7.996884822845459,0.9649717055079701,1.0070755215631624,284400.0,8.0,7.921972212889854,7.837695770248929,20.239999771118164,0.0015988226721341924
9908,2.5817379079500666,853.081298828125,1.004288777604801,1.0115191004446207,6300.0,24.0,791.1494928370186,786.2920530193734,2030.0,0.02850142662736922
7792,2.581573896353167,536.0,0.9469964664310954,1.0132325141776937,47100.0,136.0,521.0,521.0,1345.0,0.004120057128489438
3976,2.580952380952381,1082.0,0.9836363636363636,1.015962441314554,21200.0,76.0,1082.0,1050.0,2710.0,0.0037031623695782264
ON,2.580711584084243,35.150001525878906,0.9554226869030528,1.0025670322037252,5537700.0,84.0,34.560001373291016,34.0099983215332,87.7699966430664,0.012916065602619289
GOGO,2.5806099941740683,9.630000114440918,0.9572564326799338,1.035483862036349,2184700.0,7.0,9.520000457763672,9.180000305175781,23.690000534057617,0.012464809543807256
8337,2.5782588240340636,238.1245574951172,0.9879032258064517,1.0040983606557379,217900.0,172.0,236.18068355638152,236.18068355638152,608.9349314456375,0.002364240232179924
VRT,2.577319511610616,8.289999961853027,1.0159313868715507,1.0247218548198864,5359500.0,326.0,8.119999885559082,7.760000228881836,20.0,0.011609907936039774
EXTR,2.5772060146931297,8.3100004196167,0.9606937324962167,1.0012048468255457,993600.0,5.0,8.210000038146973,8.15999984741211,21.030000686645508,0.007283115111204136
3948,2.5769978822102972,439.8045959472656,0.9935344827586207,1.0021739130434784,17800.0,10.0,439.8046089504076,436.9425399116848,1126.0,0.00136891273839082
ALPS,2.5769232356336755,0.6299999952316284,0.9603658198627748,1.0161290167521737,293900.0,127.0,0.6399999856948853,0.5199999809265137,1.340000033378601,0.015006046284613713
HRB,2.5762641163161253,19.17821502685547,0.993483655982774,1.0,1746400.0,5.0,19.19756426565644,18.92663023667641,48.7599983215332,0.011372829712904835
DSX,2.5747300987694794,2.9733428955078125,0.9393939240685943,1.0,572100.0,5.0,2.97334282922484,2.6760085920378525,6.889999866485596,0.01115202524986849
CNQ,2.573952710479926,27.854219436645508,0.9896182418315866,1.0047602446404207,4581023.0,3.0,27.156687372222475,26.864477941436352,69.14789581298828,0.005574091271856635
LPG,2.5715670710507146,10.11128044128418,0.9545823625784693,1.0085690129233902,434000.0,85.0,10.111279527379969,9.939464443172715,25.559999465942383,0.007184545420750673
VNOM,2.570459739092422,14.310467720031738,0.9877468103033963,1.0055440001395815,219300.0,13.0,14.261154647963393,14.044179694822718,36.099998474121094,0.003818564053287714
6951,2.5671557495053854,3756.814901698499,1.0,1.0,0.0,0.0,3756.814901698499,3756.814901698499,9644.32897472281,0.0031648163914928013
TCI,2.5663619965153224,19.549999237060547,0.9873737368872185,1.0,3800.0,39.0,18.610000610351562,18.610000610351562,47.7599983215332,0.0007639490145057712
SB,2.5660379013585812,2.190000057220459,0.9909502350310894,1.0233644625538572,734000.0,17.0,2.180000066757202,2.119999885559082,5.440000057220459,0.004382529854827045
4582,2.566,1263.0,0.7781885397412199,1.0,22359500.0,4.0,1347.0,1000.0,2566.0,0.7829298219441101
6417,2.565169714750133,2687.688720703125,0.9996505939902166,1.0010496850944717,256700.0,36.0,2537.3808739953215,2420.892451790427,6210.0,0.030167004578681683
MUSA,2.564795461330799,129.09033203125,0.9979230440579928,1.0202909490420655,381200.0,66.0,128.74207105103207,125.9359683334766,323.0,0.01782566381431562
NWLI,2.563555679863408,167.66000366210938,0.9712664141155206,1.0003579806468306,6200.0,386.0,166.94000244140625,166.94000244140625,427.9599914550781,0.0018665052799475116
6879,2.5634849072338572,408.29248046875,0.9727272727272727,1.0,75700.0,76.0,401.6147712599045,393.9831366516403,1009.9698245111341,0.0017068345468156903
6333,2.5632134886895233,1126.78662109375,0.9879614767255217,1.0,23200.0,76.0,1126.7865219242317,1092.9188522969396,2801.384344250588,0.002969324176850078
FANG,2.5625663001093435,69.80999755859375,0.9682385441887451,1.0015782010784484,1633800.0,107.0,68.16999816894531,65.93000030517578,168.9499969482422,0.022952847431982462
2404,2.5625,262.0,0.9924242424242424,1.003831417624521,12200.0,23.0,260.0,256.0,656.0,0.0018201812597171134
SUP,2.5624999379118307,3.0199999809265137,0.974193572204146,1.0100334352154128,67400.0,389.0,3.0199999809265137,2.880000114440918,7.380000114440918,0.007366640869091639
7037,2.5616161616161617,502.0,1.004,1.004,2900.0,437.0,502.0,495.0,1268.0,0.0015138962511540715
7707,2.561111111111111,371.0,0.9763157894736842,1.0,74900.0,304.0,367.0,360.0,922.0,0.003973742177599856
2981,2.5603715170278636,1669.0,0.989330171902786,1.0189255189255189,4000.0,35.0,1654.0,1615.0,4135.0,0.0026523679279913935
CNF,2.5600000381469727,1.350000023841858,0.9574468480851732,1.054687542200555,46900.0,417.0,1.4299999475479126,1.25,3.200000047683716,0.001105243663797009
3992,2.5597826086956523,569.0,0.9579124579124579,1.0,58900.0,172.0,564.0,552.0,1413.0,0.006675668182215554
CTRA,2.559523803958483,15.029999732971191,0.9671814523723447,1.000665730685937,6108600.0,107.0,14.8100004196167,14.279999732971191,36.54999923706055,0.010395892550428871
QUAD,2.559322057185382,3.0199999809265137,0.9679487473395695,1.0,225000.0,38.0,3.0399999618530273,2.950000047683716,7.550000190734863,0.004500217997080735
NSSC,2.5583823493732685,17.065000534057617,1.0169844955750764,1.0200239689771389,74400.0,36.0,15.359999656677246,15.329999923706055,39.220001220703125,0.0035357024352830465
CALX,2.557661861735,32.47999954223633,0.8852548584886583,1.0037082487522073,2097400.0,8.0,32.18000030517578,31.649999618530273,80.94999694824219,0.016105585252120566
2424,2.55741127348643,490.0,0.9839357429718876,1.0020449897750512,21900.0,83.0,490.0,479.0,1225.0,0.005869731341108488
7133,2.556473829201102,4000.0,0.8888888888888888,1.0,374000.0,11.0,3680.0,3630.0,9280.0,0.03163493840985442
MXL,2.556284907939284,32.189998626708984,0.929809347771592,1.001244077727271,559000.0,5.0,31.110000610351562,30.469999313354492,77.88999938964844,0.006756596245863085
4568,2.5561653853648463,1968.294921875,0.9891250617894217,1.0022539444027048,3813800.0,94.0,1958.9503436437294,1948.6219587036042,4981.0,0.0021225240838185764
RNGR,2.5535823229784693,5.204999923706055,0.9353099497191716,1.0,7800.0,9.0,5.179999828338623,4.89900016784668,12.510000228881836,0.0005265569606006769
WB,2.5518960605448013,12.25,0.9839357580458515,1.0268231086872133,598700.0,404.0,11.020000457763672,10.020000457763672,25.56999969482422,0.013660126477311239
3192,2.551111111111111,231.0,0.9545454545454546,1.0,12800.0,211.0,226.0,225.0,574.0,0.001397243553974617
3319,2.5510204081632653,893.0,0.9654054054054054,1.007900677200903,94400.0,237.0,894.0,882.0,2250.0,0.004894634343622119
4772,2.5495495495495497,119.0,1.0,1.0084745762711864,40400.0,228.0,118.0,111.0,283.0,0.0011519114503665301
3854,2.5473976841096846,1184.085693359375,0.9178082191780823,1.0092050209205021,162300.0,211.0,1176.1785888671875,1137.631559484145,2898.0,0.0024927015575909334
GOGL,2.5469306511897667,6.677452564239502,1.0014641623709433,1.007363798382293,446400.0,9.0,6.687214751528872,6.462680511848085,16.459999084472656,0.003433656215396586
6616,2.545734603151346,1547.7138671875,0.9760191846522783,1.011808576755749,49500.0,4.0,1569.579857343509,1506.8346904236594,3836.0012126403562,0.00498278031139831
2353,2.5449740807331627,130.01190185546875,0.9925925925925926,1.0075187969924813,2785500.0,208.0,130.0119029037825,126.13095057829646,321.0,0.00969952116327679
6866,2.540889235386891,4013.77734375,1.0024009603841537,1.0072376357056694,21200.0,3.0,4013.777650729776,3903.2185058593745,9917.645884900989,0.0012891507199577158
9211,2.5408749447635883,1240.5,0.9912105473431881,1.015970515970516,51000.0,49.0,1233.5,1131.5,2875.0,0.013579643656418231
3566,2.5402843601895735,299.5,1.0195744680851064,1.0336496980155305,49200.0,337.0,274.75,263.75,670.0,0.022379241671989576
4712,2.5399791516666634,465.38934326171875,0.9772256728778468,1.0128755364806867,81400.0,237.0,462.4313859129264,447.6414695191227,1137.0,0.006006008904658952
ALGM,2.537235812542253,19.959999084472656,0.9769945563542624,1.0178479583491873,428100.0,326.0,19.389999389648438,19.20199966430664,48.720001220703125,0.0021777562227193793
DIT,2.5372006658120756,114.24979400634766,0.9921008198201156,1.02429286283592,1200.0,3.0,115.63364534370022,103.22739105865321,261.90860532405844,0.0036003482518672716
3900,2.537128712871287,851.0,0.9101604278074866,1.0011764705882353,175000.0,211.0,869.0,808.0,2050.0,0.010621408069705452
HLIT,2.5366216992836823,6.730000019073486,0.9641833811866974,1.0014881293443538,688800.0,48.0,6.71999979019165,6.690000057220459,16.969999313354492,0.003460105069372727
AU,2.5351760068313114,13.039999961853027,1.007728005000968,1.0139969136843887,2216000.0,383.0,12.289999961853027,11.9399995803833,30.270000457763672,0.010552072656194131
5406,2.534965441345049,489.5285339355469,0.9981549815498155,1.0131086142322099,3773600.0,212.0,483.1944988103203,480.47992297430727,1218.0,0.012109477945724076
8914,2.533505346568885,1012.9898071289062,0.9954212454212454,1.0083487940630798,38000.0,27.0,1009.2621614367015,999.0111145523028,2531.0,0.005720805290537607
6181,2.5324675324675323,85.0,0.9444444444444444,1.0,122800.0,211.0,85.0,77.0,195.0,0.009905186307567041
4499,2.5320754716981133,2811.0,0.9111831442463533,1.0039285714285715,161600.0,3.0,2752.0,2650.0,6710.0,0.006180369759393007
DMLP,2.5315873175757377,13.03380012512207,0.9701916201741982,1.0096011901630115,36700.0,9.0,13.052868838734877,12.881246632875015,32.61000061035156,0.002319429785126982
AMRC,2.5300547654486953,40.650001525878906,0.9362045886715962,1.0094363313582226,877800.0,5.0,40.75,40.2599983215332,101.86000061035156,0.015458141953209239
4331,2.5297225891677675,803.0,0.9828641370869033,1.0113350125944585,112800.0,36.0,818.0,757.0,1915.0,0.014146662674369561
GFI,2.5291607618785865,7.150000095367432,0.9754434065194895,1.0098870300022171,10123500.0,384.0,7.150000095367432,7.03000020980835,17.780000686645508,0.011418556553348076
4657,2.5291480911142976,463.80877685546875,0.9708333333333333,1.0021505376344084,18200.0,3.0,459.8275656935345,443.9028015136718,1122.695923088592,0.0034096747509137293
TKLF,2.5272726464862685,1.1799999475479126,0.9291338309210504,1.0172413633637984,139100.0,107.0,1.1699999570846558,1.100000023841858,2.7799999713897705,0.003746201316003557
7480,2.525811562088199,1104.5767822265625,0.9829589465530597,1.0071428571428573,22700.0,10.0,1104.5767108980665,1089.7793869538054,2752.5773756933113,0.0008932263643550374
6125,2.525168068400768,2739.29541015625,0.9778877887788779,1.0010135135135134,16800.0,3.0,2746.6910460911154,2662.5614987352446,6723.4152767595315,0.0034691524243416166
7637,2.5242375892952826,1482.797607421875,0.9944512946979038,1.0,11800.0,3.0,1482.7976650812789,1404.658916456413,3545.6928370580595,0.0015341500478099346
5445,2.523084348027952,1108.1385498046875,1.0154373927958833,1.0180567497850386,22700.0,283.0,1095.035556092554,1077.2529274038716,2718.0,0.0039222990345272
7370,2.5217391304347827,2150.0,1.0,1.0,0.0,0.0,2150.0,2070.0,5220.0,1.759369226307864
PSHG,2.5217390402954343,8.25,1.0185184705513626,1.0576922818283598,133807.0,335.0,8.399999618530273,3.450000047683716,8.699999809265137,0.14190959240239917
ICL,2.52162963243679,5.331874847412109,0.9883913483871004,1.0067567502259338,118600.0,5.0,5.179791038650187,5.1395335268260665,12.960000038146973,8.609322888389048e-05
AE,2.519621979867401,25.4627685546875,0.9887260000928946,1.0,8200.0,35.0,25.172432796586225,24.54336430095848,61.84000015258789,0.00816667915997617
GSL,2.517344833666629,12.296736717224121,0.9743396111254422,1.0278661955495454,999600.0,17.0,12.334836612063551,11.92526349838141,30.020000457763672,0.009694278736215036
7094,2.5165226232841893,2135.0,0.9856879039704525,1.0147338403041826,127300.0,228.0,2109.0,1967.0,4950.0,0.029334049129435644
