Symbol,Sharpe,Length
GLAD,-0.03613566815806053,553
9304,-0.03623241240931433,537
6855,-0.03629839074519286,537
4372,-0.03668902530740663,412
ALCC,-0.03678360154228567,476
4625,-0.03680736159588416,537
STRA,-0.037369094046257746,553
7067,-0.03743107181091282,537
ALV,-0.037575779827282225,553
4031,-0.03803058037981309,537
4485,-0.03844417598566361,537
NVEI,-0.03849316836830182,553
VICR,-0.03855512437015751,553
OCSL,-0.0392428110101805,553
1850,-0.03971377646581922,537
5713,-0.039972801764697224,537
LITT,-0.040079984301246034,451
2435,-0.04056748325324079,537
6741,-0.04100186730650033,537
1447,-0.04109620081946457,537
3810,-0.04120651393229048,537
ENIC,-0.041792002100631956,553
5103,-0.04180449986233873,537
3189,-0.041861187302023935,537
MCAGU,-0.04208908283062984,376
6497,-0.04215720785889699,537
NFLX,-0.04223699024221431,553
TKC,-0.04243770946654986,553
9989,-0.04256262506702666,537
OPY,-0.04263909179474639,553
ETD,-0.042674234780007356,553
7567,-0.04277161548512124,537
VNT,-0.043006139357439466,553
6158,-0.04316100573112736,537
LNT,-0.04322602326411056,553
3836,-0.043502106186643866,537
DOLE,-0.043648198215124986,460
7983,-0.043924199010442574,537
9867,-0.04402663042867178,537
XYL,-0.0444589845744423,553
PWOD,-0.04460266490187676,553
6625,-0.044970377956292086,537
CNI,-0.04503460024999867,553
EA,-0.04513789132947796,553
5802,-0.04521633432973809,537
WWACU,-0.045372817717020335,403
9679,-0.045448785909813355,536
SSTI,-0.045558162641767416,553
3624,-0.04612612664118482,537
7981,-0.04637302705229716,537
AVACU,-0.04640212982456618,413
FMC,-0.04652614129824632,553
GHI,-0.046917511274535174,553
BWAC,-0.04700612786164088,553
3968,-0.04735845576125094,537
EHC,-0.04791490111995637,553
4880,-0.04806703937615368,537
7590,-0.04846605977392658,537
6177,-0.04851006722892043,537
EXPO,-0.0485705675460942,553
BACA,-0.048634694514890026,382
3946,-0.04869652842537714,537
6390,-0.04871592277884379,537
CPAC,-0.048820548262361416,553
5563,-0.04882952707357245,537
1964,-0.04889075813760442,537
4820,-0.04914588179780252,537
4019,-0.04950590593207647,537
7004,-0.049878717767995115,537
2461,-0.05005409055609372,537
BLK,-0.05006690371476853,553
3497,-0.050076863799094776,537
HWEL,-0.05013475929006899,417
9012,-0.0501783417771052,537
1446,-0.05030221280126207,537
RCACU,-0.05040936626275583,362
LHC,-0.050505552684183094,553
5711,-0.050543959656936296,537
3853,-0.05065088614356935,537
BTG,-0.05076167473206844,553
7182,-0.050920277585867375,537
4736,-0.05100399910017935,537
3793,-0.051249656737965096,537
5660,-0.05126218686597435,537
SPFI,-0.05134876968337787,553
4047,-0.05154800995967577,537
EBF,-0.051629762480334566,553
BLUA,-0.05165481432308713,551
QIPT,-0.051906957489244475,553
3121,-0.05199695613350192,537
OLITU,-0.05223151088654934,389
IHG,-0.05228484948146745,553
8836,-0.05268358229882124,537
2884,-0.05278731992273843,537
MFIN,-0.05291924781209445,553
WTRG,-0.05333595545820748,553
USPH,-0.053678788983917466,553
2830,-0.0538648067738354,537
KHC,-0.05398692561094656,553
CMRE,-0.05410262768513298,553
4064,-0.05419205305809015,537
PWUPU,-0.054237133615991494,319
4097,-0.05429208608478347,537
SENEA,-0.05449907422970869,553
LGIH,-0.05452070760963756,553
TRC,-0.05455872305312714,553
STX,-0.05467457863992874,553
GIL,-0.054927828322086085,553
PRDO,-0.055268351898178865,553
CERT,-0.055609689349626894,553
7705,-0.0556239956756161,537
2694,-0.055789887584077866,537
ENERU,-0.0558148041542795,402
UHS,-0.056113642278108194,553
CREX,-0.05637803574279377,553
1757,-0.05676081582732341,537
LII,-0.05678646361602772,553
DHIL,-0.05713062506672724,553
URBN,-0.057373220729884954,553
4819,-0.05754653190613064,537
9245,-0.05800932370321029,409
ISDR,-0.05803321163000171,553
IX,-0.05823968974350025,553
BKCC,-0.05829343623083936,553
7817,-0.05858288211619878,537
SLAMU,-0.05895586259047372,553
3688,-0.05906873544129295,537
8107,-0.0591251132001155,537
5900,-0.05951049076596804,537
6564,-0.059591318390051135,537
3719,-0.059929561885270405,537
4125,-0.060020348084788636,349
4443,-0.0603099077636488,537
KE,-0.06036208437108545,553
4765,-0.06091036114974946,537
5302,-0.06091792057224054,537
KODK,-0.060953979609820554,553
FSI,-0.06131042226395998,553
JUN,-0.061915598056446634,358
CAT,-0.06196623579137626,553
6458,-0.062061475329850624,537
CLW,-0.06241434025716799,553
7315,-0.06261210190930262,537
CAG,-0.06297223154279126,553
8387,-0.0630833872565637,537
7043,-0.06311030365375578,537
7988,-0.06333210261159056,537
4247,-0.06428483803993601,299
9948,-0.06440278912149949,537
4914,-0.0644353887718636,537
PLAY,-0.06457911642624697,553
VABK,-0.06461592118404781,553
3635,-0.0646594091660881,537
IIIN,-0.06468471499109237,553
STAA,-0.06484527836018501,553
BWXT,-0.06527102026454853,553
5393,-0.0655346510170223,537
8081,-0.0655932040923623,537
6322,-0.0657018613733133,537
9850,-0.0658318879425486,537
4975,-0.06623170182667805,537
6663,-0.06639850162970867,537
7093,-0.06661605005819278,537
MITA,-0.0667497548595457,447
CIGI,-0.06694119151431017,553
CLB,-0.06694933848714824,553
ERIE,-0.06714475134721275,553
ICHR,-0.06714590963189102,553
TEL,-0.0672008737627707,553
ITGR,-0.06722062714329274,553
WLFC,-0.06723657937472512,553
EOCW,-0.06735149031187475,446
AEM,-0.06742820371800923,553
7747,-0.06781688721666171,537
TNC,-0.06786184754071506,553
3433,-0.06809006809192672,537
2602,-0.06823787558164804,537
4435,-0.06843834009698731,537
1861,-0.06874384878449934,537
9401,-0.06878861375908461,537
3538,-0.06890254864954143,537
3174,-0.06902801668900849,537
NEP,-0.06925196306084147,553
9929,-0.06926557905896141,537
9285,-0.06989232707217066,537
3537,-0.0699211794570654,537
YRD,-0.07021630381278458,553
6637,-0.07036888561296388,537
JUGGU,-0.07044120555783892,489
TECH,-0.07053769335010263,553
9832,-0.0706830809649817,537
4298,-0.07074553905164845,537
7719,-0.07122780449910773,537
8771,-0.07141923196983271,537
HCNEU,-0.07185705775782882,494
BPACU,-0.07225412931487701,372
2894,-0.07263071060574068,537
CPAA,-0.07285855281418627,417
4058,-0.07299696188209208,537
4531,-0.07300589311219918,537
KFFB,-0.07306844483929333,553
MMS,-0.07310671448376674,553
PMGM,-0.07329754027784544,537
6346,-0.07335400536034437,536
8383,-0.0737517363363398,537
QCOM,-0.07399184597553175,553
MNTK,-0.0740025025061582,553
6938,-0.07445791532665112,537
6469,-0.0745073987362796,537
TKR,-0.0746701880958954,553
4246,-0.07472386420127253,537
6136,-0.07480928307298036,537
6513,-0.074912274294673,537
2323,-0.07492537007714356,537
RVTY,-0.07492759564219927,553
7676,-0.07505883079784657,537
3199,-0.07509125994279912,537
6620,-0.0755545889401155,537
JJSF,-0.07562439480013418,553
1961,-0.07621512099376615,537
SENEB,-0.07672000499177763,553
SGIIU,-0.07683618128549516,377
3457,-0.07711191120021324,537
6494,-0.07716511123830898,537
2877,-0.07734938383738864,536
KT,-0.07769401016362591,553
AVA,-0.07792112198940726,553
6630,-0.07798771672226591,537
PAX,-0.07800266543641328,553
9173,-0.07814684788688814,537
OMF,-0.07818061828989695,553
PEGRU,-0.07837255843459202,396
4994,-0.07838287702393691,537
NRACU,-0.0784786577596565,553
1835,-0.07853020650239396,537
KTB,-0.07868646270249101,553
9600,-0.07885935763860585,537
4476,-0.07897193079160683,537
4619,-0.07914713067015397,537
3328,-0.07928653990747135,537
OPHC,-0.07933583585137606,553
7236,-0.07946027690801398,537
UL,-0.0794923527511792,553
TMKR,-0.07970685940637069,553
UAL,-0.07992816939924813,553
7902,-0.08002391879320499,536
8018,-0.08011289817634798,537
JHG,-0.08032647650094564,553
8143,-0.08036026262956214,537
WERN,-0.08123016600377404,553
PTLO,-0.08159811535646153,402
7514,-0.08182659293686843,537
8200,-0.08184583092964977,537
BEN,-0.0819865233688097,553
BRKHU,-0.08204990768191361,366
SMBC,-0.08249416206970257,553
BKH,-0.08249854002758486,553
DTE,-0.08271271996460523,553
CRCT,-0.0829093403552063,547
HUN,-0.08296293406399717,553
FDP,-0.08309101939043612,553
ADEX,-0.08363749184246444,553
3670,-0.0838946085239472,536
BBWI,-0.08454276059019457,553
IMTX,-0.08496297133678662,553
1805,-0.08501161359553012,537
PPC,-0.08518072499007467,553
6425,-0.0852293297077179,537
MU,-0.08527707612215883,553
1959,-0.08534366998823466,537
5949,-0.08561355546795156,537
SGA,-0.08569582010137525,553
TW,-0.08585764542735685,553
ADUS,-0.08614921526144932,553
PUMP,-0.08660954706559394,553
MDU,-0.08668142787037693,553
4419,-0.08668953037981664,350
GATEU,-0.08679887139339994,416
3943,-0.0868448955319236,308
8118,-0.08685459072262292,537
DSGR,-0.08694149637048369,553
3010,-0.08725453594900147,537
3664,-0.08728112236869708,537
9212,-0.08738595213969204,348
1770,-0.08740372304042088,537
7674,-0.08750724947958584,537
DVA,-0.08770423998668307,553
7181,-0.08832615794037015,537
9214,-0.08836801140534897,322
CVLY,-0.08850003346985481,553
9301,-0.08892375640798508,537
9974,-0.08906474304825683,537
ROSS,-0.0893318570671766,522
CIEN,-0.08937379203260462,553
PWUP,-0.08968429813289992,284
NRC,-0.08985046269489196,553
WOR,-0.09015170029349616,553
3562,-0.09020624072750284,537
BOSC,-0.09026575159623709,553
4341,-0.09028306352671898,536
2175,-0.09051328521337187,537
2335,-0.0909412223881406,537
BGFV,-0.09103914495372038,553
DSWL,-0.0912554564594016,553
1860,-0.09153296533498433,537
MFG,-0.09202120003798625,553
7138,-0.09225107982098586,291
BREZ,-0.09231953772605708,553
MDWT,-0.09232185814926201,553
UCTT,-0.09234941707667182,553
9610,-0.09264218877738055,537
5714,-0.09291038861705586,537
4360,-0.09317777203335752,406
OSBC,-0.09336980829596696,553
ACEL,-0.09368334773141805,553
7217,-0.09407954063411188,537
XPDB,-0.09408162447945151,332
AMBC,-0.09454860884374475,553
9065,-0.09476118936628486,537
6848,-0.09498539862962467,537
SAH,-0.09516755599345426,553
HPLTU,-0.09521503741306002,417
TGI,-0.09538233912155793,553
6239,-0.09556112055380117,537
QFIN,-0.09597033960738535,553
2819,-0.09597829311372136,537
6085,-0.09605380933933362,536
9603,-0.09605790138956664,537
2264,-0.09620483255432513,537
8008,-0.09654557699368521,537
CPRI,-0.09680031686516102,553
1826,-0.09696178305595453,537
MTAC,-0.09741870687594495,553
5959,-0.09760355868251494,537
ABM,-0.09766451940528556,553
7811,-0.09799872506935887,537
KARO,-0.09814581637447577,543
CNHI,-0.09817956342442974,553
IPI,-0.09899996141709658,553
CTOS,-0.0995191431137946,553
4188,-0.09961620719504047,537
TU,-0.09990595743512552,553
4449,-0.10025145930142983,537
7616,-0.10044113781241393,537
9902,-0.10067395326416596,537
3494,-0.10110663363971789,536
GHC,-0.10189818954337566,553
TRTL,-0.10192376188542353,431
5541,-0.10221545497850702,537
NRAC,-0.1022160325892155,543
WAVC,-0.10222357757683645,404
BCSF,-0.1022829790243602,553
BLCO,-0.10241299927742549,266
DLO,-0.1025537628941744,500
PATK,-0.10268211204862578,553
6165,-0.1027947327926559,537
3221,-0.10355109937956385,537
BCH,-0.1038156192280225,553
1944,-0.10395532552422307,537
SITE,-0.10398587014155533,553
NWFL,-0.10415554842763786,553
7461,-0.1044540807444787,537
3645,-0.10456693635121735,537
7520,-0.10459902056748314,537
7376,-0.10468512933345522,463
DB,-0.10478544576651634,553
SFBC,-0.10506723143158817,553
OPA,-0.10507570604990206,511
MAG,-0.10554904852432348,553
FORM,-0.10564577346452743,553
BCPC,-0.10573404278090834,553
KNSA,-0.1057771647272646,553
2503,-0.10581948370411533,537
6820,-0.1063300404022747,537
PPG,-0.10637220238555634,553
8209,-0.10650590175752014,537
PHI,-0.10659671257053747,553
RRX,-0.10674744510515131,553
2733,-0.10675257554180538,537
EMLDU,-0.10680036945564342,363
7908,-0.10687339968549898,537
AURCU,-0.10694326037477088,553
1827,-0.10712529953588007,537
6485,-0.10733214759398199,537
6845,-0.1074597476521427,537
ALORU,-0.10820760387751098,381
IMOS,-0.10823269487321299,553
6118,-0.10832310837804429,537
9003,-0.10832674261844132,537
5363,-0.10833807897974666,537
3154,-0.10839613010395067,537
6178,-0.10854243461281332,537
8609,-0.10876839395129194,537
5851,-0.10878662328384618,537
8163,-0.10891124465085247,537
2180,-0.10914437156640652,537
3236,-0.10924832015334268,537
SF,-0.10952384425076504,553
6192,-0.10971396332935883,537
THCP,-0.10972131281376282,431
MAS,-0.10998994500641975,553
5970,-0.11035631276776312,537
CDAQU,-0.11035974053001273,406
7518,-0.1105402673877102,537
6929,-0.11072181920684171,537
FNB,-0.11076462160875365,553
FPAY,-0.11091134380800462,553
OHAAU,-0.11096131011118561,398
IMMR,-0.11113587317401678,553
7062,-0.11140943229587368,537
2673,-0.1115939676962975,537
8624,-0.11159550723992723,537
3092,-0.11168879907282929,537
1450,-0.11171305753475387,537
8279,-0.11209792789363919,537
SBUX,-0.11223016908577166,553
5279,-0.11229158437235962,537
5704,-0.11238515383855409,537
3558,-0.11270001159113911,537
HMC,-0.11283011914676458,553
ARQQ,-0.11310261455599768,543
9735,-0.11334831172323369,537
6147,-0.11338651176758213,537
FWRG,-0.11346961628054597,416
CWH,-0.11355628861947382,553
9435,-0.11367017201146916,537
7887,-0.11435408956091694,537
6098,-0.11441884620015472,537
FISV,-0.1144673367811458,553
DISA,-0.1145857076959055,508
ARIS,-0.11462981372480878,401
6172,-0.11529575153323762,537
6645,-0.11561571460162606,537
1946,-0.1157311379044127,537
1723,-0.11611690072523931,537
EXEL,-0.1170800703853786,553
ITT,-0.11719221548309201,553
GMED,-0.11722333223482662,553
AMAL,-0.11725122277268964,553
BXSL,-0.11738937605834035,397
8904,-0.11743938425099928,537
8905,-0.11751864724979987,537
FLS,-0.11758768242103897,553
DPCSU,-0.11764888678167063,389
MAT,-0.11775634986163269,553
IFS,-0.11786098121813084,553
6814,-0.11812257562681434,537
FCF,-0.11846070749632671,553
3004,-0.11886907059839472,537
6087,-0.1190023405613668,537
LCII,-0.11907691083703885,553
GPAC,-0.11930821343920907,553
4270,-0.11967474658974399,309
3877,-0.12043833936610024,537
DQ,-0.12100824386047342,553
1417,-0.12125269559680309,537
SCVL,-0.12163471638434337,553
3804,-0.12166088645327948,537
FDX,-0.12185343236042158,553
5105,-0.12208784545591443,537
SLVR,-0.1221380587867596,395
6382,-0.12215490094765759,537
4409,-0.12216360612569241,537
7413,-0.12228713002075838,536
7372,-0.12234593608925545,474
MBIN,-0.12309307115094971,553
GAMC,-0.12312175694999802,518
JHX,-0.12339903149100274,553
FUN,-0.12351861643163468,553
3359,-0.12356450271818942,537
EIG,-0.12359475011802033,553
3201,-0.12386564787809021,537
HBM,-0.12448978374325205,553
9765,-0.12493317993814788,537
3845,-0.12493882211009273,537
8732,-0.1250237262263879,537
6166,-0.1253149707171722,537
QGEN,-0.1256761613083304,553
FICVU,-0.12581668903122076,480
FNF,-0.12637473150276596,553
HAE,-0.1264130529864272,553
2229,-0.12654632354052398,537
9022,-0.12656185197758849,537
2372,-0.1267960186215207,537
SXT,-0.12682330428174254,553
7777,-0.12697749942357786,537
1950,-0.12721346377056908,537
7647,-0.1273003906464644,537
SEIC,-0.12734862348760803,553
NGVC,-0.12754386195167175,553
RCI,-0.12759508450771037,553
RF,-0.12760269947023203,553
GHLD,-0.12820386384843227,553
1815,-0.1282519953355632,537
FRBA,-0.12844482792498502,553
3491,-0.1288813062177498,537
7962,-0.12895083653782785,537
CSAN,-0.12934934418028227,553
RHI,-0.1297857549834327,553
PLNT,-0.12989674312059285,553
JNJ,-0.12989804189520532,553
SONY,-0.13023570845601132,553
9914,-0.13028775785911598,537
4293,-0.13054466730045633,537
BK,-0.13077738219626459,553
8369,-0.13093136046547726,537
WWD,-0.13093764552480935,553
5923,-0.13110747212833174,537
MLAC,-0.13114254252788698,553
7041,-0.1315218267351356,537
HCNE,-0.1317131858946688,456
APMIU,-0.13196359433611168,450
SYY,-0.13204471025678402,553
AVY,-0.13226633088074344,553
FIACU,-0.13235344553863024,397
7986,-0.13250584116931355,536
CVS,-0.13264992845364462,553
9376,-0.13271245355885908,537
4586,-0.13273860471470317,537
7208,-0.13312014731035887,537
1871,-0.13326293892648836,537
6480,-0.13328453700873674,537
ARRW,-0.13337962468352657,527
4240,-0.13377105605141704,537
SHOO,-0.13390439973419838,553
RDY,-0.13408887104306455,553
9639,-0.13459475896208162,537
3123,-0.13478885451878397,537
PRSR,-0.13479546394820513,553
HWC,-0.13485865172848416,553
STC,-0.13499868216229152,553
6466,-0.13534752544115577,537
ICE,-0.13557908176976705,553
7164,-0.1358780943190582,537
GO,-0.1360906143922199,553
SNX,-0.1360994127202551,553
4579,-0.13614836567296104,537
6694,-0.13636004204889526,537
9082,-0.13642255896410918,537
CLBK,-0.13687311287852616,553
6571,-0.13727596841824471,537
7250,-0.1376317214295924,537
3185,-0.13769991343208407,537
EVTC,-0.13803078537946947,553
CNO,-0.1381955873695774,553
8147,-0.13819968207526695,537
BUD,-0.13826960103260902,553
PATI,-0.13830562898041043,553
PII,-0.13852942827721282,553
6044,-0.13872156158944085,537
ATAQ,-0.13879490242897738,527
RPM,-0.13892345581771803,553
CBNK,-0.1392639400164386,553
MGYR,-0.13937183873832204,553
2480,-0.13946875613493964,537
3042,-0.13963975645951976,537
CFFSU,-0.13966592316672355,363
7419,-0.1400614250460209,537
7218,-0.14020848626076846,537
6345,-0.14030594447347644,537
9687,-0.1403778367327252,537
EVI,-0.14042184161583074,553
YELP,-0.14055694098313504,553
PAYC,-0.1407959622145059,553
DBX,-0.14085089482858812,553
VII,-0.14101303386862032,553
SFR,-0.14119631267628519,553
3927,-0.14131207438916754,537
2427,-0.14159006407076735,537
6869,-0.14162860471290745,537
JWSM,-0.1418156170772114,547
2762,-0.14203460524537753,537
6184,-0.14212723578073502,537
8344,-0.1421284033470189,537
ROST,-0.14231878273803852,553
3521,-0.14232261026683282,537
9882,-0.14298780129434382,537
1436,-0.14306194674376085,537
PFIS,-0.14342322959806456,553
7539,-0.14370361322649366,537
9479,-0.14397238989053315,537
5724,-0.14407718548765125,537
APTMU,-0.14407814305257796,462
AKAM,-0.14461900698455352,553
NIMC,-0.1446308817937785,535
PCB,-0.1446934724081196,553
STT,-0.14510154067953143,553
SCHW,-0.14550417297420423,553
8783,-0.1456870568609501,537
FACT,-0.14634038344014427,532
8769,-0.14636493915863666,537
CPAAU,-0.14683576478451535,453
TBI,-0.14689048416330847,553
4571,-0.14734245538985996,537
COF,-0.14743117629491798,553
7807,-0.147542636340217,537
CNTY,-0.14762937430626175,553
8864,-0.14795552382618454,537
TZOO,-0.1479974060856611,553
AVD,-0.1480689708908582,553
SEE,-0.1482626611655081,553
WPP,-0.1487070014927547,553
ONEW,-0.14927638968061696,553
GFOR,-0.14930053692106016,473
OMI,-0.14935765054181419,553
LHX,-0.14956811610687182,553
9450,-0.14961739279349995,537
AXL,-0.15018601856674507,553
FCBC,-0.15020923851120802,553
9820,-0.15026638334180975,537
8595,-0.15059188995512257,537
6544,-0.15068911449061292,537
8940,-0.15124820660356764,537
LCW,-0.15143645660007854,376
FONR,-0.15211429276154761,553
CCAP,-0.15238194042390515,553
BRKH,-0.1526445181551252,333
DISAU,-0.152655743810555,549
1887,-0.15270792216569706,537
2469,-0.15291598427544215,537
4109,-0.15300264754801277,537
ZIM,-0.15322109357560923,553
9519,-0.15334521061154885,537
7309,-0.1533943907833844,537
7201,-0.15361816851015508,537
3350,-0.15389181005136468,537
AX,-0.1541261672108069,553
PFLT,-0.15415963863230045,553
LSEA,-0.15447373353586513,553
1960,-0.15490499887612233,537
J,-0.15502894138263512,553
PLMI,-0.15528768124804787,519
PBBK,-0.15574254988483185,471
PX,-0.15599885382527556,402
3286,-0.15636313017080042,537
4204,-0.1565570748021074,537
6330,-0.15656616626105369,537
4376,-0.15662208936171193,406
6634,-0.15669377121695713,537
BLNG,-0.15675457828510173,425
4248,-0.157616151652948,537
9020,-0.15787429233573158,537
AGCO,-0.1579546113267043,553
MPB,-0.15803424201462293,553
3536,-0.15810599467083664,537
6981,-0.15823999711219588,537
ALE,-0.15844266044823702,553
MFC,-0.15891687904685253,553
4498,-0.1589313499263214,517
FOR,-0.15918321456880422,553
MLNK,-0.15951824203070677,462
GOLD,-0.15964330297632648,553
6373,-0.1597366396890111,537
6203,-0.15982376016957137,537
NWPX,-0.16011982158409063,553
2751,-0.16017684652338973,537
BCS,-0.16023343338757925,553
UBCP,-0.1606513293852622,553
3659,-0.16084791863195713,537
SRCE,-0.16106803915014153,553
4922,-0.16117672580430498,537
5857,-0.16125484008638655,537
4486,-0.16125935825092838,537
KOP,-0.16180499683755667,553
9366,-0.16184766815165524,537
5975,-0.16200083477269878,537
IMPP,-0.1622058387710813,371
PRIM,-0.162436583223938,553
6343,-0.1624779623620858,537
BLIN,-0.16249694481705604,553
JBI,-0.16270397088442445,553
3148,-0.1628600009089825,537
6550,-0.1628838224997868,537
CPUH,-0.16321892555592607,546
IOSP,-0.163311196820562,553
MP,-0.16361571779589884,553
8746,-0.1637643506296898,537
CAE,-0.16406823794895323,553
TDCX,-0.16417901427814524,416
4676,-0.1643746665409564,537
SWBI,-0.1644612002842059,553
GURE,-0.16456989055708515,553
2927,-0.16464053207138357,537
XPAXU,-0.16474820405900795,460
PGC,-0.164951090692962,553
3440,-0.1653015159364672,537
CLX,-0.16550833989207625,553
9701,-0.1657077358100898,537
OZK,-0.165904622775107,553
RRBI,-0.1659906298352177,553
3111,-0.16604578407975942,537
BHB,-0.16613113456839693,553
6928,-0.16639909746810044,537
3571,-0.1666489164929176,537
4390,-0.1673395607656811,537
SPNS,-0.16771340783075353,553
5217,-0.16776928653308903,537
3916,-0.16797426426340112,537
3109,-0.16801260751760683,537
8551,-0.16816921354775932,537
EMR,-0.16855843535277099,553
2923,-0.1686470121944692,537
8051,-0.16913280081734836,537
RWAY,-0.16926391012447686,402
TSQ,-0.1693617408279944,553
3604,-0.16939277267406824,537
ACRO,-0.16953976035759064,439
DD,-0.16977029934555887,553
BOKF,-0.16987495034804956,553
2931,-0.16996202711603514,537
1810,-0.1700297755085791,537
8123,-0.17043240777839325,537
FGBI,-0.17059621808717892,553
FISK,-0.17085297792645965,553
CG,-0.1708975201064221,553
ATVI,-0.17109424328772732,553
TD,-0.1713028871454121,553
SUP,-0.17130391015406699,553
SR,-0.1717004399505892,553
4716,-0.17174776421900387,537
8697,-0.1721797563252421,537
BWCAU,-0.17228008475946588,457
RBCAA,-0.1723036308000533,553
4733,-0.17245061058749558,537
8304,-0.17275329059632372,537
3815,-0.17283949603733975,537
RSVR,-0.17307786190630498,553
1803,-0.1731784568236296,537
MTB,-0.17328910045480933,553
HTZ,-0.17355013286017582,480
JAQCU,-0.17367238310462374,450
BITE,-0.173686363571891,539
SCHN,-0.17379817305897602,553
MORN,-0.17451213579752042,553
7821,-0.17469509202164993,537
MPRAU,-0.1748579345210596,392
TRN,-0.17490034595977233,553
ITOS,-0.17499100968011225,553
3352,-0.17534728075380532,536
3915,-0.17537431189193198,537
HCVI,-0.17549266137188263,378
7810,-0.17599192807036645,537
9074,-0.1762356190175224,537
8876,-0.17641056465825225,537
2198,-0.17641831763339594,537
AMCR,-0.17652481109716045,553
3173,-0.17698953982858226,537
6835,-0.17733384618822587,537
UNP,-0.17748202718545789,553
7951,-0.1778408009361776,537
7058,-0.17805946523088986,537
BZ,-0.17814502014466277,494
VHI,-0.1781496087272297,553
6472,-0.1781862367004207,537
6495,-0.17835774069119828,537
NX,-0.17849059356093774,553
WSM,-0.1785263832176345,553
BY,-0.1787576861440806,553
5658,-0.17907468263657153,537
UG,-0.17970748555939545,553
SLND,-0.17986924861697734,358
SNFCA,-0.18002037374030194,553
ZTAQU,-0.18004619773232933,491
3297,-0.18032716253589154,537
TRU,-0.1806242632063414,553
2345,-0.18062834564818372,537
IBOC,-0.18071190151797706,553
6171,-0.18120657775618573,537
4369,-0.18129472071928418,537
MC,-0.18155425557070395,553
JPM,-0.18157027342796253,553
8005,-0.18172288137841305,537
INFY,-0.18177530470486383,553
4992,-0.18185377806416214,537
BN,-0.18210842236954605,553
HTH,-0.18215481070677075,553
SDAC,-0.1821877871765571,545
YMM,-0.18221485346802319,486
7370,-0.1822464274894571,476
9021,-0.18232077037412028,537
7486,-0.18234907095029207,537
SYNA,-0.18287659094926603,553
4045,-0.18339236514530385,537
7475,-0.18355752460779556,537
7509,-0.18363869698729082,537
4088,-0.18430421213527107,537
CION,-0.1844978293428267,414
LYB,-0.18450597163640697,553
6908,-0.18484183620113684,537
2207,-0.18485423444167481,537
5973,-0.18535885558748838,537
MASI,-0.18537215981567384,553
BBD,-0.1854897089733879,553
7003,-0.18563161817923096,537
BYN,-0.18621303096020678,298
PZZA,-0.18624356643477563,553
7292,-0.18629101148013547,537
PBHC,-0.1866072868776018,553
5992,-0.18690281994011748,537
7613,-0.186929691501307,537
CFFS,-0.1870468975627006,324
4996,-0.18735691462637324,537
6517,-0.18743070287501062,537
EACPU,-0.18743500058267273,553
NICE,-0.18810245030986622,553
5983,-0.18823937964009388,537
HRT,-0.1882725072129694,396
6696,-0.18835248865467386,537
ALLE,-0.18846378144698914,553
6676,-0.18861534786297768,537
7679,-0.18866023638453996,537
VIR,-0.1887112726548756,553
8035,-0.1889414506697731,537
9619,-0.18947802776371508,537
CNS,-0.18961715324993522,553
8276,-0.1903717368787388,537
KDP,-0.1904845199139718,553
5391,-0.19058047964878455,537
2453,-0.19087460332331183,537
CMPO,-0.19111820785594852,553
7914,-0.1913362854384026,537
7953,-0.19141324704350027,537
4212,-0.19150673602011276,537
ARTEU,-0.1915613453216643,417
NFE,-0.19164383850065111,553
5721,-0.1916485729372822,537
1711,-0.1917271595176138,537
2170,-0.1921953421417978,537
3276,-0.19285951497405687,537
OCAXU,-0.1929281727268688,553
SMP,-0.19370648508417732,553
1813,-0.1938229682649843,537
AMAO,-0.19412064239875879,520
6664,-0.19423964858407666,537
DIN,-0.19445316405548754,553
NWN,-0.1945526161094686,553
JLL,-0.19474104468616807,553
6888,-0.19477206886930645,537
6366,-0.1950405102851586,537
OPAL,-0.19505104469104795,507
ASTL,-0.19505263816930465,553
2659,-0.1953351132600373,537
4499,-0.1953824044894801,537
AIZ,-0.1954581189256827,553
6633,-0.1955195141897538,537
3557,-0.19613313121366246,537
3003,-0.19629553549521536,537
DRQ,-0.19634619641291834,553
FMAO,-0.19650329984713671,553
1736,-0.19672286519467916,537
4973,-0.1967323820758384,537
3878,-0.19682591626905951,537
3653,-0.19705781515332335,537
9039,-0.19717599402618882,537
5262,-0.1972046760018777,537
BCO,-0.1975670770246868,553
6770,-0.1976144727134134,537
SYF,-0.19772653883761926,553
4595,-0.1988895270526548,537
ADT,-0.19891547068828336,553
VRTS,-0.1992828555739919,553
9537,-0.19974378793268704,537
7965,-0.1999075011925654,537
3967,-0.19992085593914183,537
7463,-0.19997536281881031,537
8392,-0.20033060237318945,537
5981,-0.20042789011711643,537
6579,-0.20059453823293882,537
JBT,-0.2008245876089372,553
FORTY,-0.20100600636231938,553
DHCA,-0.20106294445393832,525
SII,-0.2010976444755444,553
THRM,-0.2014467839654262,553
6824,-0.20147386093871597,537
WMG,-0.20153180316175096,553
BC,-0.20165632147752552,553
MSGS,-0.20179293767108403,553
PSEC,-0.2019872773361559,553
EVR,-0.2020935317272973,553
9842,-0.20231108205464657,537
3137,-0.20231759649902128,537
ADSK,-0.20239194346299536,553
6396,-0.20241060386229082,536
4284,-0.20242897664053736,537
DOOR,-0.20265747770039433,553
BLNGU,-0.20273076811207777,465
3835,-0.20282959381088414,537
9876,-0.20299762634778687,537
9275,-0.20326202864005663,537
