Symbol,Balabce,Period
FVD,1.0990019426451463,16
BLV,1.0989986783320043,9
KNSW,1.0989899528961935,47
ELD,1.09897070377464,106
EVV,1.0989130289432905,15
HQH,1.0988912479346238,42
DSEP,1.0988651028304584,197
4538,1.098864087359977,6
ITAQ,1.0988483421717525,8
PSCC,1.098815454773184,11
LOAN,1.098807484670132,2
CLAYU,1.0988023678532963,3
DFEM,1.0987424735460865,41
HART,1.0987219138847595,7
6964,1.0987124463519313,2
JMOM,1.0986785324272446,44
CDX,1.0986442576231528,16
ULVM,1.0986417216991244,23
DCF,1.0986111190216044,12
MUE,1.098595686216847,6
IMAQU,1.0985838456302603,5
XSOE,1.0985586552055349,42
SAGP,1.0985334394408934,15
THFF,1.0985148364335302,27
9686,1.0985108820160367,3
TRPL,1.09850961120045,114
LCR,1.098506346648123,19
PFI,1.098496199034265,13
8616,1.0984848413970945,5
VSDA,1.0983684847433162,19
7284,1.0983606778480763,29
RNSC,1.0983542391794217,11
BRAC,1.098335893617846,77
RAYD,1.0983317335726641,23
DUHP,1.0983263773631073,186
MMSC,1.0982952958216263,8
VTV,1.0982690109602424,12
LJIM,1.0982031115765563,12
4248,1.0981941491760943,11
5951,1.0981873111782476,217
NBO,1.0981404730697357,13
GTR,1.0981400671670507,2
GDO,1.0980223845318127,17
3826,1.0980000095444797,2
AOGOU,1.0979999542236327,52
PDP,1.0979913635694762,7
FLSP,1.0979676450467033,22
IVEG,1.097876817673171,22
PSCF,1.0978716092152758,23
BLW,1.097834746369671,2
FAUG,1.0978242137715704,114
AWF,1.0978021266307567,13
RNRG,1.097756435238634,9
HNVR,1.0977549221060376,5
NDIV,1.097750483233977,18
BBMC,1.0977450517557672,7
2454,1.0977011494252873,39
9619,1.0976453707632328,42
PNFPP,1.0976289558852699,5
XC,1.0976026849197313,13
IYG,1.097523590583391,13
QVML,1.0975225460708198,143
IYZ,1.0975035204643329,2
MAV,1.097499966621399,6
SPHD,1.0974773295064906,12
NFJ,1.0974359283681352,23
7450,1.0973971452560873,12
NUMV,1.0973872041433284,15
ION,1.0973635971946691,3
MSD,1.0973597620724194,6
WTRE,1.0973133827323345,12
3353,1.0972762645914398,26
JBK,1.0972762641101432,54
ECON,1.097186782610053,4
VTWO,1.09713962536887,7
POWWP,1.0971385532975768,10
PRFZ,1.0971374336444075,7
BFOR,1.0971362311942734,11
5142,1.0971107544141252,75
GMF,1.0970765083866725,13
HUSV,1.097068386585636,11
WINVU,1.0970588029049668,6
6365,1.0970394736842106,160
VDC,1.096971009496911,15
TETEU,1.0969588637565917,130
MFUS,1.0969359162764305,15
6662,1.0969162995594715,68
SCHA,1.0969107984254634,7
SREA,1.0969044743328251,3
BTZ,1.0968749285986055,5
DWUS,1.096856181853852,17
2798,1.0968421052631578,371
GSRMU,1.0968379947621416,71
XPH,1.096823418577683,8
LVHD,1.096819980954675,13
JPT,1.0968102664236106,3
IQI,1.0968096919327757,5
HDV,1.0968075871985281,15
RENW,1.0968034671465923,4
SRVR,1.0967999958109504,5
XVOL,1.096774162777008,2
EEMX,1.0967559604644261,14
WDIV,1.0966959181386042,15
EMBD,1.0966782724622453,13
IIM,1.0966607571822025,5
GSSC,1.096654290644625,10
WOMN,1.0966356050100874,47
WEL,1.0966313452268786,21
FTCS,1.0965901644483476,16
PFO,1.0965842957131833,4
JWSM,1.0965763627552991,199
SCHV,1.0965707093201904,15
MPV,1.0965346606717377,16
ROOF,1.0965103840260282,22
BUFF,1.0965014999100822,105
DHS,1.0964517882608555,13
MMV,1.0964467281528405,6
VOT,1.0964443777132475,46
LCAA,1.0964102133726463,3
1994,1.0964083175803403,2
PIE,1.096407103559889,10
FMN,1.0963489651134124,8
IYH,1.0963457336704228,20
3598,1.0962962962962963,2
ACTV,1.096290100718945,13
RPAR,1.096283730992965,12
IWM,1.0962713420903138,7
ERESU,1.0962512482553413,11
AQNB,1.0962497636306563,4
VOE,1.0961674474852,13
6986,1.0961538461538463,4
OCTZ,1.096152582230192,120
AIO,1.096119439423974,34
NSPL,1.0961158647170282,45
MUJ,1.0961015816209057,6
PCF,1.096071306436821,2
VFL,1.0960502389450617,2
PAPR,1.0960028045239967,52
DDLS,1.096000035603841,86
3454,1.0959792477302206,6
DDEC,1.095971121255454,132
VPV,1.095965115280192,5
HTEC,1.0959449506882717,2
RNLC,1.0958904663071545,24
FLEH,1.0958903821975816,9
FFTY,1.0958634537046106,7
SLYG,1.0958166838625614,7
JFR,1.0958082874865371,5
TPLC,1.0957854415463408,22
HIE,1.0957671694431037,21
MCSE,1.095719805892772,6
NQP,1.0956896224288406,2
TLGA,1.0956789429992213,131
6346,1.0956284153005464,53
UTF,1.095626053662911,3
HQL,1.0955881765144524,8
FAD,1.0955616900704703,7
XLP,1.0955330995338044,15
VBR,1.0954938599061605,8
PDO,1.0954773793660209,2
PBDC,1.0954754516258576,8
DOC,1.0954681975781957,3
PFL,1.0954545607251567,6
2806,1.0954446854663775,81
8892,1.0954300592749455,2
XLV,1.0954171798205552,20
FITE,1.0953786955524207,9
ESGRP,1.0953745985553183,11
4471,1.0953236617449686,32
STHO,1.095238160410136,2
ARBB,1.0952226168659802,3
BUL,1.095213605373795,27
ISRA,1.0951882643796573,19
LVOL,1.0951805084476323,21
AQNA,1.0951724387574187,8
DFAR,1.095101920100597,2
7833,1.095096569655321,3
PFFD,1.095043466497523,4
SHDG,1.0950280707705078,55
DNP,1.0950025122035063,28
ESGE,1.0949820664789627,15
9434,1.0949566830797879,36
IJR,1.094940117708119,11
QQQN,1.0949279754637309,12
4367,1.0949227373068433,14
SPMD,1.094922710042497,10
ONEY,1.0949045455105741,14
GHTA,1.09487504079674,45
IDA,1.094856531789941,10
JPI,1.0948410445113932,6
IJH,1.0948361429903415,10
XOMAO,1.0948265421561474,37
XLF,1.094811599553876,12
3953,1.0947775628626693,30
PBSM,1.094756791360036,7
NUEM,1.0947051573952662,9
NAN,1.094662593302575,13
XBJA,1.0946261028647728,99
ETW,1.0946107695523213,21
SPLV,1.0945855179629644,12
2432,1.0945790080738178,2
GUG,1.0945747748814776,8
EMLDU,1.0945674621468515,54
MDY,1.0945574192769387,10
BIGT,1.094533623363096,8
PWV,1.0945296680689398,14
VRAI,1.0945273783588616,14
8945,1.0945273631840795,150
UNOV,1.0945272133441164,216
7916,1.0945165945165944,14
4098,1.0945017182130585,7
CFBK,1.0944497828742759,3
FSTA,1.094439082248967,15
NZF,1.0943856672915082,3
SPGP,1.0943828280612835,15
8905,1.094379963347587,299
4224,1.0943089430894308,25
1380,1.0942857142857143,7
PY,1.0942712506227403,23
EMXF,1.0942471844429456,47
ASEA,1.0942293646014056,14
RSP,1.0942181053663236,15
LGSTU,1.0942100174366114,153
EQTY,1.0941619567648495,13
7040,1.094147582697201,217
GLQ,1.0941176694982193,4
EOCT,1.094109323259644,27
PFIG,1.0941017667150217,2
PVAL,1.0940070330583926,10
PSMR,1.0939770871410277,184
ROCI,1.0939585033866186,122
TYA,1.0939436166468088,6
CPUH,1.0939425034245134,87
IMCB,1.0939295889650016,16
ERES,1.09387755697839,96
GBDC,1.0938712184576298,12
VFQY,1.0938215113396816,18
PSTP,1.0938156536565242,142
EZM,1.0937947541391377,11
ROAM,1.0937593801568364,190
7245,1.0937500087617804,8
2055,1.09375,3
VIOG,1.0937332634496584,7
AVEM,1.0937305733016982,41
DGRO,1.0937166696417784,13
JHEM,1.0936936870370921,13
CVY,1.093690204461026,10
JHML,1.0936749477769767,135
AESR,1.0936425400999965,110
PTLC,1.0936288800544482,42
FNVTU,1.093625456569206,102
TMFX,1.093602650097095,2
SMLE,1.093583632534256,11
PFUT,1.0935574252439564,9
AVGE,1.093532868343063,8
RWX,1.0935251842436235,46
DFUV,1.093520536385643,14
BWX,1.0934979235518,11
SPD,1.0934851619409094,43
XMLV,1.0934748212414198,11
FNY,1.093474412094272,13
9980,1.0934579439252337,14
LFACU,1.093439318208211,218
3668,1.0933977455716586,23
IDE,1.093394154150053,14
SCHQ,1.0933527022941767,7
ICAP,1.0933438714535635,10
4512,1.0933333333333333,15
VB,1.0933326214024612,7
4530,1.0933147632311977,2
HERO,1.0933082711430098,7
9708,1.093304061470911,164
USEP,1.093300719609554,113
ZECP,1.0932619440793634,17
EMTY,1.0932320734908827,39
OFSSH,1.0932161966201857,43
DWAW,1.0932047131468636,23
FMCX,1.0932026086212154,127
8165,1.0931507269094451,3
FPA,1.09309659437828,5
SMDV,1.0930312323552374,14
PFXNZ,1.0930233128788036,29
9978,1.0930232558139534,92
9533,1.092988929889299,3
FSD,1.0929824960602375,9
MYI,1.0929773062293613,11
PGF,1.0929596477128407,2
VFMO,1.0929540436979621,10
6289,1.092953523238381,3
TTAC,1.0929414113608535,133
EAFD,1.0929002795658145,134
IVOO,1.0928961409556046,10
IJT,1.092894608821453,7
PDBA,1.092881412829383,87
EAPR,1.0928726962844733,129
VNQI,1.0928515028206722,13
NANC,1.092843000702001,14
RFEM,1.0928407028769345,176
JAVA,1.0928305742384299,13
4534,1.0927672955974843,2
NUMG,1.0927206857205845,9
NPCT,1.0927152813817504,6
RVNU,1.0927003896953291,9
IYF,1.0926700296532101,12
SPSM,1.0926630412529457,11
CCSO,1.0926428479445918,5
MRND,1.0925991735048768,11
SSPY,1.0925689461579622,18
RLY,1.0925254424464113,23
HWCPZ,1.0925132253228942,4
9991,1.092478421701603,67
EWX,1.092472757564633,133
QDEF,1.0924543724977418,21
JGH,1.0924512430970845,9
RNMC,1.0924402130642097,24
3173,1.0924137931034483,137
OUSA,1.092363312334454,19
VNM,1.0923460577707633,49
ROMO,1.0923303846189087,2
TCOA,1.0922921737091713,34
PMAR,1.092272576350382,182
7515,1.0921985815602837,347
NUBI,1.09219186563366,2
BKMC,1.0921856304724242,16
FLDZ,1.0921848752134744,10
CLOE,1.0921704946592348,55
JHSC,1.092162856396085,7
7940,1.0921450151057401,2
EMB,1.0921018827354585,12
SEIM,1.0920998760496663,10
JRI,1.0920716896442835,9
5277,1.092063492063492,12
ESHY,1.0920460316986271,3
RSPS,1.0919899666302322,16
CONXU,1.0919770123506742,7
JVAL,1.0919282800242005,23
IOAC,1.0919080974283568,61
PROV,1.0918367767502213,3
MPA,1.0917874178020306,5
CAPE,1.0917516009840789,9
ONEO,1.0917180720065673,24
1799,1.091714434601355,44
HSRT,1.0916690156444042,2
DFAC,1.0916464007650433,203
VFH,1.0916318843775563,12
HMN,1.0915898673206148,3
DGIN,1.091538776115269,29
3069,1.091503267973856,24
FNCL,1.091424797279188,11
2282,1.0913705583756346,10
RFACU,1.0913462305562764,8
DVOL,1.0913275004316874,28
4319,1.0913043348860803,14
MGMT,1.0912523459997565,11
HYTR,1.0912483948526428,15
9306,1.0912408759124088,6
CFFE,1.0911854693657486,62
EMCH,1.0911661530994212,14
IXJ,1.0911213124572106,28
RIET,1.0910746850355812,14
RSHO,1.0910686835961467,5
1381,1.0910652920962198,74
DFAS,1.0910568998529557,11
RITA,1.0910560658775217,7
NULC,1.0910191159361142,149
BDJ,1.0910164894346752,22
KMED,1.090997611126962,42
3054,1.0909090909090908,24
3352,1.0908193484698914,2
EWC,1.0907952276155413,13
7215,1.0907692307692307,2
3169,1.0907617504051863,4
SYUS,1.0907474867718798,19
AZTD,1.0907396128614733,24
NVQ,1.09073003529622,17
SCHM,1.0907254324795057,7
1847,1.0907067334446299,8
FTDS,1.0906877320734274,11
2139,1.0906515580736544,44
ADX,1.0906152940834986,8
8364,1.0905797535674946,29
7412,1.090556274256145,245
OXAC,1.090547246780258,52
ISD,1.0905383063584562,3
7923,1.0905349794238683,55
THY,1.0905153806312837,4
9324,1.0904255319148937,7
OMFS,1.0904021678498164,11
NSCS,1.090367972922238,7
6743,1.0903010033444815,2
RPV,1.0902992815161079,3
BHK,1.090270771757811,16
PSC,1.0902458616456558,11
SQEW,1.0902413399767863,7
ARDC,1.0902318012807972,23
ILCV,1.0902166835792655,23
CFFEU,1.0901960875977925,116
SIXL,1.0901465196497158,12
SFLR,1.0901349304456995,57
MLN,1.0900790940198644,9
GAST,1.0900455894011707,170
9832,1.090035587188612,283
GSBD,1.0900140442288924,12
VKI,1.0900123954147902,5
UPTD,1.0899999618530274,107
WSBF,1.0899532086849868,4
DKDCU,1.0899522058578601,70
GLOV,1.0899470775817646,19
BANX,1.0899438172061906,25
3892,1.0899408284023668,7
OLIT,1.0899100497454042,2
PDI,1.0898995651325774,5
4548,1.0898980803404537,3
FMBH,1.0898879021246997,19
KOIN,1.089862608572969,3
BHFAP,1.0898487501696992,11
VPC,1.0898476386734381,12
DNOV,1.0898336411061167,172
MUC,1.089832165560872,8
VHT,1.0898253366719208,46
SHE,1.0898187949769707,124
WPC,1.0898103153227208,13
FATP,1.0898083104971155,73
SEPZ,1.0897706321592406,118
SMCP,1.0897461618757487,7
NODK,1.0897227613181801,5
NDJI,1.0896927372928806,4
VTWV,1.0896776006585123,7
IGLD,1.0896576339267223,12
SCCE,1.0896552547080978,6
9678,1.0895895895895895,102
CAC,1.0895873120739612,9
CFA,1.0895709546826393,22
PFF,1.0895572032823289,2
AIB,1.0895372616593646,41
FDRR,1.0895243840925282,22
YUMY,1.0894514461593972,14
PAK,1.0894361071596155,6
7022,1.089430894308943,3
HEFA,1.0893795715278116,78
ISWN,1.0893759507258647,9
CSML,1.0893673089400902,11
LSAT,1.0893436657343711,10
FXH,1.0893433003187316,20
GBLD,1.0893388873262542,42
TEQI,1.0893245825233682,22
TPHD,1.0893224049173302,23
FHLC,1.0893210880771356,46
FNX,1.0893086622585126,8
SXT,1.0892910647432035,59
5971,1.0892857142857142,16
9687,1.0892514395393473,10
VXF,1.0892396668657058,12
4301,1.0892364305427782,5
PFXF,1.0892326024780101,4
REET,1.0892176011886714,13
MFV,1.089201788072087,16
QVMM,1.0891916762070808,8
FDMO,1.0891529796310517,11
GLV,1.0891110425776127,20
DECAU,1.0891088697562314,34
LVHI,1.0891048524910367,7
CMSC,1.089104581959278,6
BWAC,1.0890891254968604,96
VO,1.089064646979545,16
BKSC,1.0890609954587376,7
JHMM,1.0890562807292714,7
XJR,1.089049306107291,7
JMEE,1.089022039121831,22
CBSH,1.088951965952073,5
XSHD,1.0889423980691761,2
EEM,1.0889376293337338,42
ROSEU,1.0889110259039279,11
7829,1.0888888888888888,24
ACSI,1.0888811636662137,23
ADOC,1.0888449761463743,207
WBND,1.0888192694435963,8
ALCC,1.0888090134953732,50
8864,1.0888030888030888,45
PFM,1.0887713232547733,21
ESMV,1.088744805589141,16
NAD,1.0886496002943038,5
DLN,1.0886488684961602,14
HKND,1.08861464003921,21
UFO,1.0885941667107668,12
MBOX,1.088591680102329,26
EAOA,1.088582486049859,111
IFN,1.0885513524693344,16
NOVV,1.0885312023732483,55
CVAR,1.0885101009674485,23
JSD,1.088480839742906,5
VIG,1.0884582324400736,20
SPYC,1.0884471048436497,46
2286,1.08843537414966,2
FTIIU,1.0884086042780068,5
SENT,1.088290788712963,13
4215,1.0882824705337284,8
1841,1.0882694541231126,36
HCMA,1.0882648034976603,52
2053,1.088235294117647,11
8138,1.0882352685912013,30
VIOO,1.0882098778953762,8
YPS,1.0881934596468925,22
MOOD,1.0881893216141685,20
CMSD,1.0881740379760982,3
7264,1.0881632328456141,2
IMCV,1.088160331592906,14
PEGRU,1.0881458860837465,39
5819,1.088074824629774,12
QDPL,1.0880652895622438,145
2296,1.0880597014925373,240
DES,1.088052604074367,15
5122,1.0880420499342969,3
AAT,1.088033138592868,17
GSD,1.0879328835640671,6
BICK,1.087924970167398,153
HEWU,1.0879187213249004,9
IWS,1.0878891198697096,15
FEX,1.0878847310880695,18
3183,1.0877742946708464,6
GDNR,1.0876132788340012,56
NRK,1.0875575830289925,2
BXMX,1.0875502144005438,12
MAGA,1.0875375800233438,14
GSEW,1.0875292995393793,17
JPSE,1.0875131242331741,7
DVY,1.0874877997584238,13
SECT,1.0874686275777374,186
4951,1.087439278278973,6
1867,1.0874357090374724,2
6073,1.0874172185430464,16
CZNC,1.0874106710228453,2
TILL,1.0873971326118281,13
8842,1.0873906016744257,3
7531,1.087378640776699,4
DON,1.087351654409428,9
ECOW,1.0873511621574223,12
7502,1.087323943661972,17
SMLF,1.0873142779939042,13
4295,1.08731241473397,2
MOO,1.087302374918013,16
SIXJ,1.0872807782919625,190
LHC,1.0872690350558545,195
TBC,1.0872377134994935,3
HAUZ,1.087221160273486,11
TRCA,1.0871795263045874,81
QLV,1.0871781645413419,36
EELV,1.087177092391333,32
DWAT,1.087083276626139,11
3222,1.0870813397129186,5
9768,1.0870740920518231,18
BLHY,1.087063764999735,2
3123,1.0870588235294119,90
9698,1.0870069605568446,46
ESAC,1.0869999885559083,73
AUGZ,1.0869995503949554,121
PINK,1.086990282373521,5
FDEM,1.086977907841977,41
PSCH,1.0869690594807178,16
EMHC,1.0869565027624257,10
CEV,1.0869099191136804,16
7902,1.0869047619047618,2
FDL,1.0868929547742978,15
1848,1.0868644067796611,7
HSMV,1.086837638137687,25
3241,1.0868347338935573,420
AFMC,1.086813722563738,9
8628,1.0867923975513185,3
ADER,1.086775146878458,259
NOM,1.0867625668437413,8
IWN,1.0867612657059273,11
ESEB,1.0867314642592183,23
NHC,1.086696967736962,11
MMD,1.0866666851621685,5
7800,1.0866666666666667,43
DWCR,1.0866127234219267,24
XRLV,1.0865619619351132,11
MBINM,1.0865562213420201,7
KRMA,1.0865451728843736,249
PPTY,1.0865451728843736,9
TBLD,1.086393072685704,51
VBK,1.086365685450708,19
NBH,1.0863591904493304,18
HNRA,1.0863591904493304,24
DEIF,1.0863580063659393,21
THQ,1.0863545269685821,7
DOG,1.086333067633012,2
DSU,1.0862998055615567,6
FSMO,1.086286613478382,11
3199,1.0862619808306708,175
SLAM,1.0862423174873912,81
3943,1.0862068965517242,65
MMTM,1.086203818835395,43
OTEC,1.086172409799415,74
RWL,1.086165184143617,26
IHF,1.0861585229113198,18
EJUL,1.086156661076641,33
BFZ,1.0861385992772092,7
FEM,1.0860927461186716,46
LGLV,1.0860375961849549,17
IBRN,1.086021505376344,2
KRUZ,1.086021505376344,3
TOKE,1.0860092550159772,6
IQSM,1.0860060560482032,13
CPK,1.0859999407581296,6
5355,1.0859813084112149,26
VLT,1.0859301071105019,18
UTRN,1.0859259711371527,22
FSRX,1.0858835020464457,2
DMA,1.085852363382414,2
VGI,1.0858310115132135,7
NXP,1.0858209406673642,39
RWO,1.085818908281985,14
IWX,1.0857751131998454,14
FNDX,1.0857592564371703,15
WDNA,1.0857487996430402,9
NCAC,1.0857428348202762,37
PEY,1.0857289587031596,15
9466,1.0857142857142856,2
FCEF,1.0856886842293996,4
TUA,1.0856549454736197,2
IHD,1.085539733064414,13
DULL,1.0854838774181925,10
3228,1.0854838773213005,12
ABEQ,1.0854832991682652,21
EQAL,1.0854595207882107,12
ATLCL,1.08544147699246,3
7844,1.0854341736694677,3
XTR,1.085384029730288,105
PAI,1.0853548786610103,19
RFFC,1.085346009927784,7
7646,1.0853293413173652,17
OLITU,1.0853174269034176,111
5742,1.0853132091820794,2
SPYD,1.085271281468066,14
2004,1.085243264977885,93
2613,1.085219707057257,13
RA,1.085209012089483,4
SIXS,1.0851117055938801,18
MFLX,1.0850864771742348,3
NIKL,1.085081274559697,6
FNDB,1.0850597687822354,15
DTD,1.0850582579036523,14
BGX,1.0850277358819178,10
9051,1.0850253579930114,16
FSRXU,1.085020257374301,135
CLSA,1.0850201785123823,8
DDIV,1.0849814051283349,10
DVLU,1.0849728228760487,5
MSFD,1.0848876857014782,2
INFR,1.084858524562746,22
BBDC,1.0848400735270955,3
TPET,1.084821453755151,2
NIE,1.0847857363740465,18
9742,1.0847457246793009,4
9959,1.0846774193548387,30
AVIE,1.0846585153712314,9
KAPR,1.0846582305657018,132
PIAI,1.0846075319269441,164
DEUS,1.0845981996033056,14
SYII,1.084590263389934,24
BSCV,1.084583257152582,31
EVNT,1.084582435647406,2
GAA,1.084545796017654,12
WU,1.0845447518051874,2
BRW,1.0845442340782847,8
PFEB,1.084487012932934,224
MMT,1.0844444698757596,14
6042,1.0843905129619416,23
VONV,1.0843526816351872,15
FNDE,1.0843467884596203,208
VIDI,1.0843314926094585,45
AGNCL,1.0843187313788356,4
4621,1.084291186290286,2
HIPS,1.084255299669631,10
DMAQ,1.0842417656036805,40
6312,1.0842104922249518,2
STLV,1.0841763787874859,19
IEMG,1.0841496604647545,42
ZTR,1.0841423940728985,12
JULZ,1.084135734457523,109
JNJ,1.084103287582521,14
TRON,1.0840932049979493,20
AVRE,1.0839915393669632,12
FSMD,1.083934471255443,9
EMCB,1.083918506201382,29
BLEU,1.0838446493749971,40
REVS,1.0838181387948662,28
NDVG,1.0837209432225339,16
RPHS,1.0837208466764563,37
9063,1.0837087087087087,25
7255,1.08364312267658,2
2209,1.08363802559415,2
FORH,1.0836148444560432,5
TDVG,1.083614280343724,19
FMIVU,1.0835821031488428,39
BWZ,1.0835654775806074,18
5271,1.0835044490075292,109
CCLDO,1.0835040350048735,2
DSM,1.0834879957790622,5
6345,1.083437110834371,84
NVBW,1.0834317533240485,2
BCDF,1.0833967262839213,13
QDYN,1.0833649417893663,17
7464,1.0833333333333333,89
APAC,1.0833333253541306,84
BLUA,1.083333276099794,131
DSTL,1.0833117019115728,22
FSEA,1.0832923334870663,11
AMID,1.0832639451242627,155
GDV,1.083205673714672,12
4987,1.0831234135422771,3
JPC,1.0830945447164975,14
GHIX,1.083081549235716,3
IMCG,1.0830371895519961,20
LGST,1.0830187857639102,2
9405,1.0829756999621694,4
9475,1.0829383886255923,4
SHAP,1.0829315010769531,3
FRBNU,1.082917073399385,82
8008,1.0827250608272505,50
CVLC,1.0827049534585673,40
REGL,1.0826666937934029,23
DSL,1.0826446254936841,6
PJP,1.0825687875809606,7
7208,1.0825174825174826,133
FBCV,1.082515932181507,14
9444,1.0825082118592049,44
AGAC,1.0824742480892349,141
USCT,1.0824644426379373,2
3166,1.0824402308326464,7
NMT,1.082423033650404,11
PLMI,1.0823893087118395,97
UAUG,1.0823855164145084,110
BYRE,1.0823846654045126,8
5368,1.0823838737949167,3
3726,1.0823798627002288,29
UEVM,1.0823372735321217,26
JUNZ,1.0823256004188986,112
TMKR,1.0823170176201018,107
VSMV,1.0823169970975315,25
DIVO,1.0823106857994498,15
FACT,1.0823045441108208,152
PAUG,1.0822541269363561,108
LEXI,1.0822280563215914,7
RTAI,1.0822001467688287,3
IFV,1.082187817670629,112
FVC,1.082138909661068,12
DUDE,1.0821299478653463,11
BMED,1.0820993163783104,218
PRF,1.0820905657512394,15
IWD,1.082046914142951,15
PAXS,1.0820413756666172,4
CCTS,1.0820258429647813,10
ACWV,1.0820072871030129,14
CSTA,1.0819672307350465,133
MSVX,1.0819352497164465,2
4985,1.0819327731092436,9
SUPP,1.0818956262050272,36
XMPT,1.0818869696847,2
UST,1.0818714044597175,5
CUT,1.0817799566436581,3
FMAY,1.0817240979863672,106
AESI,1.0816817202108508,10
2795,1.0816618911174785,45
5572,1.0815884476534297,2
FFA,1.081564256837384,38
AIVL,1.0815331521123188,15
PHT,1.0815226626713825,23
3329,1.0814708002883922,41
CLSM,1.081451633867191,7
EMLC,1.0814460328309874,31
DECT,1.0814383478084417,65
IDUB,1.0814301434655973,13
DFSI,1.0814159021968335,21
WMPN,1.0814155233295395,73
ECC,1.0814121113201758,18
VWOB,1.081358850954731,13
IGI,1.0813428177856508,11
XLSR,1.081339703266307,151
HLGE,1.0813280278484012,10
ZAPP,1.0812926590110388,2
USVM,1.0812759825795901,12
ROUS,1.081270195644901,20
PGZ,1.0812573484662968,6
JPRE,1.081233737910994,9
DIVB,1.081180830187715,23
STNC,1.081159792401375,16
8361,1.0811380400421495,20
FXED,1.0810466146509448,2
FNLC,1.0810075434755577,6
EDOC,1.0809889855083776,19
USMV,1.0809070797769025,15
DBEF,1.080880190928914,9
JPME,1.0808394664710228,15
GGAA,1.080838266361034,50
RSPF,1.0808136966850155,12
NMI,1.0808081121615205,35
RILYG,1.0807747183757392,2
2830,1.0807347287483982,45
3420,1.0805258833196385,24
7494,1.0804597584694333,6
FRA,1.0804497679708822,16
AMAO,1.0804369855177873,6
GPJA,1.0804243496372614,5
GFGF,1.0804206460333319,142
2735,1.080370942812983,16
NLR,1.0803537152709106,24
LTPZ,1.0803300711226986,28
SIZE,1.0803135726967705,25
DMAY,1.080301699085227,109
BJUN,1.0802990668067456,114
FXB,1.0802452554557187,123
8542,1.08022916534654,4
ADEX,1.080121702774912,297
OVB,1.080077177234372,24
GJH,1.080000035903033,6
FXCO,1.0800000190734864,39
CIZ,1.0799999734629755,19
VNMC,1.0799331695050531,11
9929,1.0799031476997578,46
4228,1.0798969072164948,3
MFUL,1.0798864284486696,33
KONG,1.0798672687924264,20
7746,1.0797872340425532,3
QDRO,1.0797735055437778,211
3710,1.0797618612139421,3
WTV,1.0797290286072478,11
DKDCA,1.0797029030789327,65
HEZU,1.0796430370412615,16
VLU,1.0796379869722628,24
CRWS,1.0796116193824765,13
4569,1.0795586527293843,6
3682,1.0795454545454546,2
9033,1.0795031055900621,7
7192,1.0794573643410852,2
JRO,1.0794418276124813,54
XNAV,1.0794197948644813,48
XYLG,1.0793992126958725,111
CEW,1.079393907026811,126
SNAV,1.0793905172348524,48
STXE,1.0793311799710255,39
QVOY,1.0793240902382957,47
SCCC,1.0792628690554373,9
NPAB,1.0792622230766942,20
FTAG,1.0791862819997908,13
FXE,1.079155444599566,91
6072,1.079136690647482,16
NAZ,1.0791090396895504,5
FCTR,1.0790234899127469,8
4926,1.0790094339622642,2
5832,1.0790067720090293,23
SCCD,1.0789999961853027,9
TFJL,1.0789608359997835,8
OVLH,1.0789144810730842,58
LIBY,1.0788423079602678,66
IWR,1.0787686960181742,20
RESP,1.0787178913166415,125
5610,1.0786974219810042,62
LGVC,1.0786290047351084,79
ALSA,1.0786290047351084,25
VFMV,1.0785771740101886,14
CET,1.0785683525451881,6
EEMO,1.0785598158359349,10
6894,1.0785340314136125,6
IVOL,1.078504688557147,2
PSMG,1.078475523503392,19
QDF,1.0784391531478315,23
7196,1.0784313725490196,17
FFIU,1.078413230242666,2
2485,1.078389865774601,15
GAL,1.0783296664763482,14
HHLA,1.0782698481870316,116
WTMF,1.078241838474692,56
MCAG,1.078234675233729,63
1844,1.0782122905027933,61
HAUS,1.0781865676416054,6
BKIV,1.0781777365330034,5
2659,1.07816091954023,13
RIV,1.0781367339643537,5
DLY,1.0781250166307608,3
VKQ,1.0781078136665199,6
EMZA,1.07810475427619,112
PSCU,1.0779773838412707,10
GPAC,1.0778688740839206,88
SPFF,1.0778128026612226,4
TEAF,1.077809792132668,6
DAUG,1.0777883680630482,117
4521,1.0777479892761395,8
RENE,1.0777250881515956,3
PHD,1.0776804462764227,13
7643,1.0776255604829916,8
CLRG,1.077614856123523,22
AGGH,1.0776017717668782,24
AVES,1.0775947268855814,46
PRAY,1.077547307921052,143
BKES,1.077532607587893,14
9220,1.0775127768313457,8
TTAI,1.077431895410207,34
AIF,1.0774193602967834,10
5126,1.0773976444195177,9
JPUS,1.077374427457579,21
VGM,1.0773361203977405,10
SRET,1.0773055614645228,6
AGOV,1.0772464140995055,2
QQQJ,1.077240847168505,11
ARRWU,1.077235794420385,34
9799,1.0772357820269134,20
EVF,1.0772127781224594,10
9823,1.0772075820619509,17
EAC,1.077002055197574,132
PACI,1.076996682070795,3
8289,1.076923106449486,3
AAC,1.0769230769230769,79
NSL,1.076923054045874,5
UCAR,1.0769230016825015,2
ESCR,1.0769204390116152,18
9031,1.0768924302788845,3
BHAC,1.0768462543824284,65
EIM,1.0768420570775081,7
5921,1.0768066590995082,36
9313,1.0768025078369905,14
ACAB,1.0767697386105088,21
AFT,1.0766823565248078,5
OTECU,1.0766246294568431,104
