Symbol,days,rr
4331,36,29.999999999999936
NAVB,95,29.999999999999936
4379,12,29.999999999999936
VLD,55,29.999999999999936
DQ,32,29.999999999999936
LFST,22,26.599999999999948
GEO,46,29.999999999999936
HL,17,29.999999999999936
CVLG,57,23.999999999999957
LIAN,90,29.999999999999936
SYTA,84,17.39999999999998
GFI,100,18.399999999999977
DOCS,4,29.999999999999936
ZETA,47,27.999999999999943
EP,98,29.999999999999936
MARK,89,29.999999999999936
4080,87,29.999999999999936
LCTX,75,23.999999999999957
AMBI,38,29.999999999999936
SANA,10,29.999999999999936
ODFL,2,29.999999999999936
SLI,15,29.999999999999936
VIR,95,21.399999999999967
9274,57,28.39999999999994
CFRX,67,29.999999999999936
6081,50,29.999999999999936
SSY,45,28.499999999999943
GB,16,28.39999999999994
ZOM,67,20.89999999999997
GGAL,20,19.099999999999973
PEN,5,29.999999999999936
4395,25,29.999999999999936
MGNI,41,28.99999999999994
4680,46,16.69999999999998
ON,36,29.999999999999936
PRDS,13,29.999999999999936
GHG,4,29.999999999999936
UPXI,9,29.999999999999936
TTD,50,28.499999999999943
VERI,51,28.99999999999994
3498,87,27.199999999999946
TX,2,29.999999999999936
PTCT,40,29.999999999999936
MRAM,2,15.199999999999989
MACK,100,24.699999999999953
2157,3,29.999999999999936
TLSA,4,15.499999999999988
6882,24,29.999999999999936
SIF,82,24.499999999999957
NAVI,2,24.999999999999954
TA,20,29.999999999999936
IONQ,61,29.899999999999935
4418,16,20.29999999999997
CAAS,10,29.999999999999936
NHTC,6,29.999999999999936
6298,32,29.599999999999937
SRRK,29,12.599999999999998
TGTX,73,18.399999999999977
ONCY,99,29.999999999999936
ARCO,6,12.799999999999997
6191,3,29.999999999999936
GAME,12,13.599999999999994
DMAC,48,29.999999999999936
CLGN,47,29.999999999999936
2667,22,19.099999999999973
TERN,14,22.29999999999996
SKIN,18,29.999999999999936
CALT,90,29.999999999999936
GRTS,94,14.499999999999991
9362,11,24.599999999999955
4055,8,19.49999999999997
MRM,44,28.499999999999943
JT,42,28.89999999999994
MEOH,81,27.699999999999946
7815,6,27.299999999999947
BQ,4,12.0
INTG,97,29.999999999999936
CTSO,16,12.999999999999996
BPT,14,21.499999999999964
6195,2,26.299999999999947
YMAB,96,29.999999999999936
NU,41,29.999999999999936
4377,16,29.999999999999936
5423,6,28.39999999999994
MAX,44,29.999999999999936
3038,6,28.29999999999994
LEXX,80,29.999999999999936
NGMS,32,29.999999999999936
CHEF,11,12.2
4448,49,23.499999999999957
CIG,99,29.999999999999936
7386,17,29.999999999999936
EPIX,56,29.999999999999936
9755,84,23.499999999999957
ARCB,5,29.999999999999936
PUYI,22,27.099999999999945
BHC,31,29.999999999999936
SLVM,9,29.999999999999936
ATGE,29,29.799999999999937
7367,85,13.899999999999993
YY,25,26.699999999999946
SLQT,42,29.999999999999936
EFXT,20,29.999999999999936
VHC,8,24.899999999999956
SUP,24,27.099999999999945
SCX,22,28.99999999999994
4960,3,29.999999999999936
GREE,53,29.999999999999936
6028,4,29.999999999999936
PNTG,5,14.59999999999999
7567,20,29.599999999999937
7735,7,17.299999999999983
LRMR,2,16.499999999999986
6613,3,20.999999999999968
VLO,17,27.499999999999943
ERII,5,29.999999999999936
ORN,29,29.999999999999936
SDGR,13,29.999999999999936
ZVIA,36,29.999999999999936
1888,2,13.799999999999994
LVOX,24,29.999999999999936
4884,4,29.29999999999994
FRPH,12,29.999999999999936
MSB,40,12.899999999999997
7138,100,29.999999999999936
3467,5,29.999999999999936
7095,13,29.999999999999936
3445,18,29.999999999999936
HES,18,22.399999999999963
7915,3,27.299999999999947
OTRK,62,22.29999999999996
6254,2,29.999999999999936
DAO,2,29.999999999999936
XPEL,11,29.999999999999936
PRTH,100,29.999999999999936
NUE,6,15.099999999999989
GDEV,9,29.999999999999936
DICE,10,29.599999999999937
AMPX,19,29.599999999999937
HOLO,17,29.999999999999936
ALNY,5,28.099999999999945
7777,93,25.09999999999995
DBTX,49,16.499999999999986
ZTO,24,29.999999999999936
RCMT,34,29.999999999999936
6946,2,26.19999999999995
6166,22,29.999999999999936
JWN,67,29.099999999999937
SONX,29,21.999999999999964
ORTX,84,18.799999999999976
RDW,7,29.999999999999936
CDXC,75,15.099999999999989
GCTK,6,29.999999999999936
SM,20,16.299999999999983
DVAX,11,29.999999999999936
VAXX,38,29.999999999999936
CTIB,70,29.69999999999994
3393,5,29.399999999999938
VRRM,23,29.999999999999936
7320,6,29.999999999999936
DNN,82,16.499999999999986
USFD,2,29.19999999999994
COOP,2,27.099999999999945
VBLT,6,27.999999999999943
SAGE,93,27.89999999999994
4199,43,23.999999999999957
5805,37,29.999999999999936
4966,3,26.49999999999995
FTFT,93,29.999999999999936
3945,51,23.09999999999996
7352,5,25.59999999999995
MGM,2,29.999999999999936
4165,74,29.999999999999936
BTOG,58,29.999999999999936
ATHM,28,14.99999999999999
4493,20,27.89999999999994
CVNA,20,12.599999999999998
TBBK,33,17.69999999999998
PLTR,30,29.999999999999936
AREN,76,29.999999999999936
ENZ,10,18.699999999999974
DWSN,13,29.999999999999936
4416,43,26.999999999999947
TEO,24,29.999999999999936
DSKE,2,29.999999999999936
JZXN,23,15.199999999999989
7991,52,29.999999999999936
SU,92,15.299999999999988
FSM,22,29.999999999999936
AFIB,3,20.19999999999997
WES,2,29.999999999999936
AMBC,24,29.799999999999937
HIPO,2,22.499999999999964
ARAV,64,25.59999999999995
7091,62,29.999999999999936
BOSC,4,24.599999999999955
4432,6,25.49999999999995
5969,22,22.099999999999966
STG,100,26.89999999999995
9363,41,29.999999999999936
SMCI,4,13.999999999999993
LPTH,55,19.99999999999997
CHK,2,29.999999999999936
PHX,100,29.999999999999936
CGTX,20,24.999999999999954
PI,82,29.999999999999936
AQST,2,29.999999999999936
AVAV,8,28.499999999999943
FREY,76,29.999999999999936
6558,10,29.999999999999936
CVCO,36,29.999999999999936
7808,3,24.699999999999953
6590,3,12.0
ADMA,98,20.999999999999968
DT,42,28.79999999999994
THRX,3,29.999999999999936
9625,24,29.999999999999936
6630,93,29.29999999999994
4776,19,20.29999999999997
OCC,22,13.699999999999994
FGEN,23,28.59999999999994
4763,3,29.999999999999936
CNTA,12,17.19999999999998
BBIO,27,29.69999999999994
HYPR,23,29.999999999999936
BOX,31,17.69999999999998
4374,37,29.999999999999936
STRM,70,29.999999999999936
SRT,98,28.99999999999994
4056,4,29.999999999999936
SERA,47,19.89999999999997
ICHR,32,27.699999999999946
PDS,2,29.999999999999936
CELH,2,25.699999999999953
HP,100,29.999999999999936
BZ,100,29.999999999999936
PRAX,77,26.699999999999946
DK,6,23.999999999999957
4071,36,29.999999999999936
NRIX,10,29.999999999999936
PVL,4,12.699999999999998
FOLD,45,27.599999999999945
TCBP,97,29.999999999999936
7732,12,29.999999999999936
SUNW,67,29.999999999999936
BASE,12,27.599999999999945
3989,3,29.999999999999936
7879,2,17.99999999999998
4238,94,22.69999999999996
DFIN,2,20.49999999999997
EPAM,79,24.599999999999955
6186,35,29.999999999999936
4414,4,29.999999999999936
EZPW,22,29.999999999999936
DEN,3,23.899999999999956
4936,7,19.199999999999974
7378,98,29.999999999999936
ACHV,2,27.89999999999994
SABS,8,29.999999999999936
ENPH,5,18.49999999999998
EVBG,50,29.999999999999936
DNOW,20,28.099999999999945
6563,5,13.499999999999995
DIOD,20,29.999999999999936
SPRB,10,26.49999999999995
INMD,65,29.999999999999936
DRVN,22,20.19999999999997
TGB,9,28.89999999999994
SIG,3,27.599999999999945
EVCM,3,27.89999999999994
HEPA,47,29.999999999999936
WAVD,40,29.999999999999936
TBIO,25,19.699999999999974
5563,3,29.999999999999936
NMM,47,29.999999999999936
4442,48,23.899999999999956
DOMO,3,29.999999999999936
MELI,18,26.19999999999995
HLIT,9,29.999999999999936
4439,57,22.499999999999964
6092,100,29.399999999999938
EWTX,77,29.999999999999936
AEL,2,29.999999999999936
AU,97,29.099999999999937
CRNX,5,29.999999999999936
3192,83,29.999999999999936
8254,5,29.999999999999936
MDWD,68,29.999999999999936
SWTX,29,29.999999999999936
RFL,17,15.599999999999987
VERX,30,29.999999999999936
OVV,18,29.999999999999936
6924,32,16.399999999999984
LPG,18,29.999999999999936
SGLY,51,17.899999999999977
GRNQ,73,29.999999999999936
XPL,46,29.999999999999936
4570,60,29.999999999999936
BSM,6,14.59999999999999
4449,15,29.999999999999936
ARDX,20,22.29999999999996
9919,56,29.999999999999936
1382,41,16.599999999999984
ENFN,99,29.999999999999936
QLI,31,29.999999999999936
HSCS,58,19.299999999999976
FIZZ,13,29.999999999999936
3358,24,19.199999999999974
CRS,82,28.099999999999945
URGN,34,29.999999999999936
2479,3,29.999999999999936
INDP,7,20.999999999999968
FTEK,4,14.99999999999999
SAH,74,29.999999999999936
8038,3,26.49999999999995
4444,3,29.999999999999936
4028,38,29.999999999999936
TALK,34,16.899999999999984
RSLS,77,22.399999999999963
MNSO,13,19.599999999999973
HMPT,3,29.999999999999936
GALT,2,29.499999999999936
3907,49,25.299999999999955
IPW,66,29.999999999999936
ABIO,96,29.999999999999936
NEWR,15,23.29999999999996
7042,29,29.799999999999937
SIX,4,29.999999999999936
5632,39,29.999999999999936
MMYT,70,24.09999999999996
SNMP,67,29.999999999999936
9824,3,21.899999999999963
GDS,11,29.999999999999936
2152,14,17.09999999999998
8518,51,29.999999999999936
3377,2,29.999999999999936
EZGO,26,29.999999999999936
CZR,78,29.999999999999936
KUKE,40,29.499999999999936
OXM,20,24.09999999999996
5411,2,29.29999999999994
HSC,97,26.599999999999948
7849,19,29.999999999999936
AR,2,29.999999999999936
MAYS,12,29.999999999999936
5702,2,29.999999999999936
3116,2,29.999999999999936
4888,69,27.499999999999943
5344,5,13.999999999999993
7359,33,26.39999999999995
BDTX,76,29.999999999999936
8219,6,21.799999999999965
6597,23,29.999999999999936
5408,57,21.199999999999967
SCHL,2,21.29999999999997
NCPL,3,27.699999999999946
MCVT,100,17.59999999999998
YGMZ,86,20.099999999999973
EQT,90,29.999999999999936
CRESY,70,29.999999999999936
PHGE,41,29.999999999999936
IMGN,42,21.499999999999964
CGAU,13,22.899999999999963
DDD,26,25.299999999999955
TTCF,2,29.999999999999936
AHI,95,21.599999999999966
HCP,64,29.999999999999936
3760,47,16.299999999999983
JZ,73,29.999999999999936
BLDR,91,28.69999999999994
6181,73,12.499999999999998
TBPH,85,29.999999999999936
TANH,83,23.29999999999996
ARMP,89,28.199999999999942
BTMD,66,29.999999999999936
RDFN,53,29.999999999999936
KALV,19,16.599999999999984
4443,6,20.099999999999973
2760,5,29.999999999999936
HUYA,75,26.999999999999947
4958,6,29.999999999999936
JCSE,53,23.999999999999957
GLBE,11,29.999999999999936
BGRY,23,29.999999999999936
7173,29,29.999999999999936
7776,67,29.999999999999936
RL,14,28.59999999999994
6997,57,28.29999999999994
TCRT,80,25.99999999999995
MRC,3,24.699999999999953
MOMO,2,28.199999999999942
5380,32,29.899999999999935
6779,48,29.499999999999936
3186,15,29.999999999999936
7064,5,26.49999999999995
MPC,20,29.999999999999936
4194,95,29.999999999999936
LX,32,29.999999999999936
NC,82,12.699999999999998
AVRO,2,19.399999999999974
3387,34,29.999999999999936
PEGY,72,25.399999999999952
3987,71,28.59999999999994
6551,37,29.099999999999937
6266,3,29.999999999999936
KSPN,95,29.999999999999936
3978,97,16.999999999999982
3306,10,29.599999999999937
VATE,84,29.999999999999936
TOVX,54,29.999999999999936
CENX,49,26.699999999999946
8237,2,27.299999999999947
GHLD,18,29.999999999999936
INTA,2,24.399999999999956
6957,15,29.999999999999936
KLAC,3,27.399999999999945
4052,26,29.999999999999936
EXAS,24,17.09999999999998
ONCR,22,29.999999999999936
4171,9,29.999999999999936
8508,41,18.899999999999977
EFTR,82,26.599999999999948
AAOI,71,18.09999999999998
TRUE,6,29.19999999999994
7719,19,29.999999999999936
AKTS,63,29.999999999999936
CRBP,2,25.699999999999953
6963,15,19.89999999999997
2334,35,29.69999999999994
7637,40,24.699999999999953
AUVI,59,21.899999999999963
BBAR,86,29.899999999999935
7687,48,29.999999999999936
6941,37,29.999999999999936
LRN,88,29.999999999999936
CFLT,51,23.69999999999996
GRPH,45,29.999999999999936
GAN,3,23.999999999999957
LUXH,51,14.099999999999993
AVAH,37,29.999999999999936
VIPS,2,27.89999999999994
ELEV,31,29.999999999999936
4571,58,29.999999999999936
HPCO,87,29.999999999999936
3496,63,26.999999999999947
LUNG,29,13.999999999999993
EXTR,5,27.399999999999945
4586,20,27.599999999999945
DSS,7,29.999999999999936
PPTA,58,29.599999999999937
6572,83,24.999999999999954
KRP,9,16.899999999999984
MAG,14,23.19999999999996
4369,28,29.999999999999936
8247,2,13.399999999999995
4373,10,18.899999999999977
LMFA,86,27.499999999999943
VERY,77,29.999999999999936
AMD,22,14.79999999999999
7071,46,16.999999999999982
CBIO,14,29.999999999999936
GNFT,3,24.599999999999955
LAB,74,29.999999999999936
VRME,16,29.999999999999936
LGVN,61,29.999999999999936
SB,3,29.999999999999936
CLSK,70,26.39999999999995
TVTX,85,29.999999999999936
WIX,16,21.29999999999997
9115,46,18.09999999999998
MOS,81,28.89999999999994
LANV,58,29.999999999999936
DCGO,31,27.499999999999943
RICK,18,29.999999999999936
CIR,2,29.999999999999936
4816,3,29.999999999999936
CALM,81,22.69999999999996
PGY,50,29.999999999999936
CRIS,66,29.999999999999936
9257,2,29.999999999999936
VEDU,100,20.999999999999968
STLD,20,29.999999999999936
8135,30,27.799999999999944
DRMA,6,29.999999999999936
LDI,2,29.999999999999936
PXD,14,17.899999999999977
MOLN,65,29.999999999999936
6547,55,29.999999999999936
IE,10,14.79999999999999
AGS,26,29.999999999999936
ABEV,29,29.999999999999936
TWI,95,20.79999999999997
LND,5,16.199999999999985
9424,47,23.999999999999957
KXIN,19,29.999999999999936
GNE,26,29.999999999999936
SBET,59,29.999999999999936
ADNT,13,12.799999999999997
ODP,21,26.49999999999995
6920,46,29.999999999999936
7184,3,19.99999999999997
CRSR,29,19.49999999999997
PWFL,38,29.999999999999936
ALTI,27,29.999999999999936
PALI,31,26.599999999999948
ALTG,14,29.999999999999936
7408,50,29.999999999999936
XOM,20,13.699999999999994
LRCX,6,29.999999999999936
SVRA,3,29.999999999999936
HTHT,87,29.999999999999936
BWEN,4,27.89999999999994
NFE,100,14.79999999999999
QURE,10,13.599999999999994
WKME,13,29.999999999999936
AMC,43,29.999999999999936
KINS,93,29.999999999999936
6490,19,29.999999999999936
3979,2,29.999999999999936
RADI,3,28.499999999999943
6424,36,29.999999999999936
3963,31,28.199999999999942
USIO,52,27.999999999999943
ESQ,2,18.49999999999998
4323,2,12.2
EVI,3,16.799999999999983
6200,64,29.999999999999936
IT,6,13.799999999999994
4174,100,19.199999999999974
9119,87,29.999999999999936
9467,3,28.99999999999994
7011,94,29.999999999999936
1662,100,29.999999999999936
1436,10,29.899999999999935
FRO,97,21.199999999999967
JACK,44,29.999999999999936
FRPT,2,17.299999999999983
TOST,92,29.999999999999936
6180,16,28.99999999999994
5202,9,29.499999999999936
MMMB,52,29.999999999999936
CDRO,2,29.999999999999936
DUO,50,26.999999999999947
VCNX,80,29.999999999999936
5212,29,26.49999999999995
FWRG,24,27.299999999999947
APDN,55,24.199999999999957
3719,3,20.19999999999997
FND,30,19.099999999999973
1966,94,29.999999999999936
JYNT,57,29.999999999999936
CTGO,3,22.99999999999996
7769,50,29.999999999999936
CROX,2,15.699999999999987
VET,20,29.999999999999936
7043,96,18.399999999999977
IAG,77,22.499999999999964
CNSP,18,22.499999999999964
7267,32,26.19999999999995
UPBD,2,29.999999999999936
IPG,2,25.199999999999953
ESOA,44,29.999999999999936
7050,49,29.999999999999936
PANW,37,29.999999999999936
6656,8,29.999999999999936
EBON,72,27.699999999999946
PGTI,35,12.2
5192,41,29.999999999999936
FOA,10,29.999999999999936
HTGM,91,15.599999999999987
6361,6,26.09999999999995
3997,50,29.999999999999936
ISSC,50,29.999999999999936
7537,22,29.999999999999936
1840,15,29.799999999999937
FRD,5,29.999999999999936
FSLR,36,23.59999999999996
ANIP,32,26.09999999999995
6267,2,29.999999999999936
FROG,54,26.299999999999947
7781,6,29.999999999999936
CD,71,27.799999999999944
5949,13,29.399999999999938
PLYA,31,14.499999999999991
LLAP,89,29.999999999999936
9258,51,12.2
KNSL,62,29.999999999999936
PLNT,2,29.999999999999936
EGY,21,14.79999999999999
FLWS,50,29.999999999999936
GDEN,2,12.1
GSHD,48,21.29999999999997
3836,21,29.999999999999936
CBAY,34,16.399999999999984
SITM,5,22.899999999999963
ATRI,74,24.799999999999955
NN,67,29.999999999999936
SANW,14,29.999999999999936
4771,11,29.799999999999937
6969,16,23.09999999999996
5480,35,29.999999999999936
2981,59,29.799999999999937
CNTG,3,29.999999999999936
OGCP,96,29.999999999999936
1439,32,15.499999999999988
4107,47,29.999999999999936
CODA,30,29.999999999999936
CIX,54,25.79999999999995
WW,50,14.59999999999999
CLWT,8,22.99999999999996
7711,15,25.49999999999995
6562,18,29.999999999999936
MORF,2,22.499999999999964
M,74,26.599999999999948
HRI,41,29.999999999999936
ERO,9,29.29999999999994
CHEK,63,29.999999999999936
HLVX,2,26.19999999999995
9242,100,28.499999999999943
AZUL,38,29.999999999999936
MNMD,9,29.999999999999936
CELZ,12,24.499999999999957
3993,12,23.19999999999996
2323,46,29.999999999999936
ALGM,40,29.999999999999936
6577,31,29.999999999999936
HZNP,5,18.799999999999976
5991,45,29.999999999999936
RPHM,5,18.599999999999977
DERM,68,29.599999999999937
OCEA,36,29.999999999999936
6943,59,29.999999999999936
2666,5,28.69999999999994
MDIA,84,13.999999999999993
CDRE,20,15.699999999999987
9218,69,29.999999999999936
NRDS,10,26.89999999999995
2173,49,29.999999999999936
AMKR,2,27.699999999999946
PTIX,10,29.999999999999936
ELYS,16,29.999999999999936
CRVL,3,29.999999999999936
KDNY,98,29.29999999999994
MIR,25,25.99999999999995
8011,2,21.599999999999966
TWIN,6,29.999999999999936
AEMD,90,29.999999999999936
CCO,64,29.999999999999936
5026,20,25.199999999999953
6734,5,29.999999999999936
AFYA,75,29.999999999999936
4673,11,29.999999999999936
IMVT,93,13.699999999999994
ACXP,64,29.999999999999936
AIHS,87,16.69999999999998
IMXI,36,18.199999999999978
MTRX,53,29.999999999999936
SBS,65,29.999999999999936
MAXN,100,22.29999999999996
AL,82,25.89999999999995
LIQT,49,29.999999999999936
HRTG,24,29.999999999999936
SHC,61,25.09999999999995
ACVA,7,27.399999999999945
OFS,28,29.999999999999936
RIG,14,19.599999999999973
GCBC,38,26.89999999999995
IHG,2,29.999999999999936
2404,25,29.999999999999936
STTK,3,14.299999999999992
4186,8,29.899999999999935
6255,9,26.799999999999947
BKKT,14,29.999999999999936
SPI,6,19.99999999999997
XYF,89,17.99999999999998
APLS,48,21.999999999999964
HCM,3,12.999999999999996
PPIH,35,12.999999999999996
7741,22,29.999999999999936
4372,30,24.599999999999955
5724,11,17.49999999999998
ONVO,50,29.999999999999936
UTMD,3,29.599999999999937
8260,75,29.799999999999937
MESA,48,29.999999999999936
GPOR,40,29.999999999999936
BJ,3,25.299999999999955
HYW,2,26.599999999999948
RMBS,2,12.0
9716,3,18.49999999999998
ID,6,29.999999999999936
SII,3,29.999999999999936
CYN,8,15.999999999999986
DRS,20,29.999999999999936
6565,37,29.999999999999936
TSRI,95,29.999999999999936
SAN,22,28.099999999999945
OSW,5,20.39999999999997
WKEY,37,12.999999999999996
TCMD,12,29.999999999999936
3328,45,29.399999999999938
9647,9,25.99999999999995
NOV,100,29.999999999999936
7606,4,29.499999999999936
6405,3,29.999999999999936
DO,79,29.999999999999936
BTCY,47,24.09999999999996
HMY,75,29.999999999999936
SNPS,2,19.199999999999974
VZLA,78,13.499999999999995
ELDN,91,16.999999999999982
BCC,92,29.999999999999936
SUPV,94,19.49999999999997
6772,50,24.899999999999956
6045,4,16.999999999999982
9260,20,18.999999999999975
6627,46,29.999999999999936
TLRY,99,29.999999999999936
7372,26,13.199999999999996
BECN,2,21.099999999999966
UFPT,5,29.999999999999936
ABCM,92,29.999999999999936
DBVT,8,29.999999999999936
6912,22,29.999999999999936
GEOS,13,24.899999999999956
RAPT,47,13.099999999999996
BYND,24,18.999999999999975
HESM,2,18.799999999999976
IDR,9,19.099999999999973
PHR,71,29.999999999999936
CTM,10,21.999999999999964
BOOM,20,29.999999999999936
9684,87,29.999999999999936
NEPT,5,19.89999999999997
4413,25,29.999999999999936
5127,59,29.999999999999936
