,Symbol,Performance
1807,CVET,1.0869338967144355
1808,LIBY,1.033742324408612
1809,SPUC,1.0646127429101857
1810,EQHA,1.0211995782925187
1811,IVOV,1.4708292624785573
1812,PRGS,1.2112006372564712
1813,SPFI,2.220563847136188
1814,CNTQ,1.049999975671574
1815,VIRC,1.6904762940972669
1816,OTTR,1.7587578852785222
1817,VOXX,1.386156730561111
1818,RZB,1.1386883667555352
1819,MKL,1.2142680491185005
1820,NFTY,1.5363785735960054
1821,ARIZ,1.0112016918299438
1822,HFRO,1.5491428937891885
1823,CNC,1.2251613858445356
1824,AFTR,1.0061792398950546
1825,TMP,1.3387032826468024
1826,UMI,1.7303010382516857
1827,TCS,1.2860892831910895
1828,EME,1.9578841318827145
1829,FNDX,1.3735393874892527
1830,DALT,1.0456562549618735
1831,AHPAU,1.030907320824511
1832,FTA,1.390148994569082
1833,CMRE,2.234021070128675
1834,PY,1.4698191706140544
1835,THCA,1.031777622462393
1836,BOWL,1.2690722331621669
1837,FEDX,1.1251462729652968
1838,BLEU,1.0164948299544585
1839,VONE,1.164934725210184
1840,CITEU,1.0039603921130948
1841,MRCC,1.432186875125776
1842,PDEC,1.065477003426092
1843,SDOG,1.4058694265125444
1844,SXI,1.598709350325415
1845,PBTP,1.019684184289181
1846,AE,1.3175411750693518
1847,JAKK,2.983024670803916
1848,SCUA,1.018181849708243
1849,EBLU,1.0854627712162934
1850,FTC,1.0818532953726228
1851,INDS,1.098319847772924
1852,KAII,1.0081218193510484
1853,SMDV,1.2805414108354682
1854,GSP,2.308207918303025
1855,FCCO,1.4090319969260396
1856,PHD,1.0574519343806736
1857,LECO,1.5547426740811134
1858,GIFI,1.3451613563156546
1859,CECE,1.4652318604907095
1860,BTCS,7.802512905744315
1861,HZO,1.307726076276695
1862,SUAC,1.0193089001460365
1863,GATX,1.5362133903734876
1864,SCX,2.7507787597421096
1865,SDEF,1.9359517892574416
1866,PEPLU,1.0070707728480628
1867,RDVT,1.0764449677173245
1868,MOD,2.707112764102184
1869,JHMA,1.2649589680871984
1870,NVEE,2.568879621056527
1871,RGI,1.348864712519022
1872,THR,1.1899613957049602
1873,HMST,1.3574402575342337
1874,ZNH,1.123102873559105
1875,KWT,1.418364647840208
1876,PALC,1.2693922532006996
1877,RWOD,1.004044485385689
1878,PSI,1.186371409238364
1879,ALEX,1.5110339155519137
1880,WNC,1.5861070973601807
1881,BENE,1.0318407650498582
1882,ONEW,1.398288127203518
1883,TBSAU,1.0
1884,EGIS,1.1663400806001842
1885,PFX,2.691859393229137
1886,AL,1.2143330492774915
1887,GEEXU,1.0079365004277343
1888,AXON,1.2039733798091017
1889,LUXAU,1.0030099868774414
1890,TTAC,1.2405870299890314
1891,APN,1.027692354642428
1892,MRC,1.4294234109971158
1893,MVBF,2.3492263092693726
1894,HWBK,1.3874156737166867
1895,PJUN,1.0042478173179965
1896,OPOF,1.884192058299316
1897,MXI,1.1368633015859324
1898,NOCT,1.03793901346786
1899,ACN,1.2094115496726503
1900,OI,1.4816933808235513
1901,AWX,1.5229885522086672
1902,HLT,1.637458053457164
1903,CIO,1.2211500317036974
1904,SGG,1.4799035368131577
1905,RBCAA,1.4165908760192134
1906,ACWI,1.0619877242940243
1907,ATLO,1.3633788976775407
1908,ICFI,1.827445160390688
1909,APACU,1.0079999923706056
1910,VIOO,1.3722287772405963
1911,MBTCU,1.024875621418443
1912,PINE,1.3769200982988752
1913,REVE,1.0365481870797175
1914,BALT,1.0036972649087932
1915,CLOE,1.0375634387035295
1916,BHE,1.3318306061944856
1917,TSPQ,1.0165803945503984
1918,RNDB,2.952887695074509
1919,VEGN,1.0783114132328238
1920,GSG,1.9378531210429133
1921,QMOM,1.1787908057079246
1922,STET,1.0350877365646327
1923,QLC,1.1574288845598868
1924,TR,1.1019379725822795
1925,NYMTM,1.180189397439111
1926,GWII,1.0373057642054488
1927,MMC,1.4218687994237031
1928,AMAOU,1.0070423190597193
1929,DTOC,1.0229165942304692
1930,CAJ,1.1595744745609395
1931,CODI,1.3024533821032875
1932,AFAQ,1.0155441013610564
1933,SPXT,1.1766523951922128
1934,LITT,1.01453793786698
1935,MC,1.4713983826126582
1936,ATA,1.0399999618530271
1937,EWRE,1.2370393409469544
1938,CUBB,1.1375727951307286
1939,PPG,1.0877689174094214
1940,PXF,1.0833236018249492
1941,ONB,1.4298413765491775
1942,CBON,1.0488184050566487
1943,CLBK,1.667718945029972
1944,FTXL,1.0702201002234462
1945,ADC,1.1714122698146938
1946,FLCA,1.2501045183758452
1947,PUCK,1.0102564493815105
1948,FOVL,1.5397225851740872
1949,HUBG,1.3921292516456898
1950,GGAA,1.0222222500511036
1951,STVN,1.017417472803098
1952,GGMC,1.0165803945503984
1953,LBAY,1.354496960620645
1954,INTG,1.9431171804223724
1955,GFF,1.7867125797820995
1956,LDHA,1.0050760644796124
1957,INDL,1.848184804458601
1958,PTMN,1.9544762137596523
1959,MODV,1.29943946675594
1960,FAT,2.194325856652908
1961,FMBH,1.454814335553852
1962,FEXD,1.021319800001433
1963,FDLO,1.1603299877486215
1964,JJA,1.880108430613524
1965,REG,1.338498556786733
1966,TDG,1.2712123036583616
1967,HWCPZ,1.0610699686228962
1968,TANNI,1.156854047160882
1969,TRN,1.115149035222412
1970,BSEP,1.0935290484099704
1971,XMVM,1.5417805359116117
1972,NRGX,2.1909065933810825
1973,IHT,1.8466078965540844
1974,PSMM,1.001135920605242
1975,J,1.3944762612536996
1976,IQV,1.2489829753450037
1977,MOBVU,1.0099799823579778
1978,SIXA,1.1319107812424216
1979,DEW,1.1321261717541802
1980,VMGA,1.0208757566269684
1981,FDEU,1.02203502753543
1982,FNVTU,1.0029732143228458
1983,SWEB,1.0117479502283182
1984,VCTR,1.3236442032613267
1985,FNDA,1.4083820853355853
1986,ARC,2.817433952746982
1987,DIAX,1.09681261030694
1988,DEF,1.1703842165400018
1989,RYJ,1.3554953318552174
1990,CMG,1.3531308588569788
1991,MEDP,1.5842152970399932
1992,LIBYU,1.0079365004277343
1993,XPRO,1.0670016933710127
1994,FISI,1.6416691489068822
1995,KBWY,1.2435768013139694
1996,PSTL,1.118747477996325
1997,CYB,1.030288348291723
1998,RILYM,1.2807297334345369
1999,AQUA,1.906051813701623
2000,NGS,1.6063999938964844
2001,FNWD,1.1399606362388772
2002,BPAC,1.028571400767513
2003,ALOT,1.6548797065327026
2004,IRHG,1.2067525621540562
2005,DBEZ,1.069477598384391
2006,RXI,1.0188253156602305
2007,APO,1.003728962098991
2008,HMA,1.018404939682048
2009,FLRG,1.1384991743527364
2010,IEDI,1.078306029314639
2011,TANNZ,1.2801498377427771
2012,DUKB,1.0185885815346138
2013,HNRG,8.99199981689453
2014,CAC,1.4587990414956606
2015,FN,1.4695920159057907
2016,YUM,1.28457348246147
2017,SBSI,1.566124456912516
2018,PFIN,1.1611290993373349
2019,AFACU,1.0
2020,RNER,1.0264227870782558
2021,RBCN,1.0808081124677986
2022,SCHN,1.9009055862868824
2023,BLES,1.1722482730676638
2024,OPY,1.6611296273040923
2025,CW,1.6841753115322304
2026,NGE,1.0105299338679865
2027,MOFG,1.650055837757136
2028,EGP,1.2902103837847647
2029,JSMD,1.0211716037005245
2030,HSMV,1.2135525782487606
2031,JMSB,2.369824589171312
2032,CSD,1.3177007839560584
2033,UNB,1.4441941698891936
2034,XVV,1.0897718084367516
2035,WSBCP,1.142774905029108
2036,SSP,1.3906682133100206
2037,UNVR,1.3690547221862417
2038,ELC,79.07933950725395
2039,FTEK,1.193877483993112
2040,LION,1.0181635023155713
2041,AIMBU,1.0050916692758367
2042,G,1.2785239220213869
2043,BPACU,1.0009950476310494
2044,AGO,2.309242028185841
2045,RJI,1.9124390884129383
2046,IXC,1.972458703654228
2047,UNOV,1.0483625455709964
2048,FACT,1.0055836902915185
2049,PCTY,1.6546575467880458
2050,HVBC,1.6290196437461704
2051,DXJ,1.401255677433086
2052,IVT,2.001942318858404
2053,PSA,1.6614106728392743
2054,PUI,1.1406295827679844
2055,PNOV,1.06817140125093
2056,SBNY,1.5452347333633023
2057,ONEY,1.5898379344344649
2058,SWCH,1.820257407674655
2059,APEN,3.673333485921224
2060,UPTD,1.021319800001433
2061,NXST,2.301477846874426
2062,SOGU,1.6823135568996972
2063,PBHC,2.18728216295576
2064,FFNW,1.7071389057244186
2065,EML,1.1164319524195636
2066,IGNY,1.018367280407978
2067,FLLA,1.16267737106317
2068,FXG,1.2872634411607704
2069,SUSA,1.1492586457058274
2070,FAN,1.0331346780285164
2071,FSV,1.1718631230182888
2072,FLZA,1.070380489300382
2073,AZBL,1.045442206379493
2074,FDTS,1.0456057193072297
2075,THG,1.437318042654564
2076,FEXDU,1.0079601912624645
2077,RCG,1.7261793893917103
2078,SGOV,1.007601266127582
2079,EFAS,1.0494266452665173
2080,TTGT,1.87996193055664
2081,TDW,4.479322958138902
2082,RAIL,2.9603174978613285
2083,CNTQU,1.05588816770048
2084,HEI,1.5255633510770692
2085,GDNR,1.016276688571101
2086,ACU,1.138401601274897
2087,IDR,1.1904761876307606
2088,ACNT,1.8780161068687944
2089,METCL,1.0854818211377792
2090,SB,2.148900535843239
2091,TCBI,2.2470497811449985
2092,MAYS,1.705777825249566
2093,RCACU,1.0101420268713708
2094,OCFC,1.2851640747907485
2095,SENEA,1.3386411416716597
2096,ISTR,1.6610292566439957
2097,THW,1.1031814202062418
2098,BCPC,1.338038485791528
2099,RFG,1.1175672575468665
2100,SIRE,1.8301898561998189
2101,IMAQ,1.0561811445382296
2102,SAMAU,1.0020140486882896
2103,CLOEU,1.0210000038146974
2104,MCK,2.45606479447152
2105,RENN,8.2479112307174
2106,AX,1.7410986677470448
2107,VIVO,1.2632212276906685
2108,EZA,1.0344890780038252
2109,BOKF,1.9047656180586587
2110,AURC,1.0133196835442917
2111,KIDS,1.0936241026668072
2112,CUTR,3.986013998839085
2113,SHBI,1.968809780117449
2114,HBNC,2.1060367245519003
2115,IBKR,1.3324553585277148
2116,GAM,1.1456929146056358
2117,BHF,1.718242872275273
2118,VOC,4.801870585487039
2119,LD,1.0202059170719149
2120,GBRG,1.057732003157547
2121,MITK,1.008810564358838
2122,BKLN,1.0196482188961238
2123,ATSG,1.040155453855916
2124,HDLB,1.4363491722636024
2125,PRCT,1.1845714024135046
2126,FLGT,1.9548717400966549
2127,LFUS,1.225388855270369
2128,WST,1.0484289262394455
2129,MNSBP,1.159917530008963
2130,NATI,1.0673349783092334
2131,KEQU,1.86243394039162
2132,FMIV,1.003067554955484
2133,CPAQU,1.003988032195209
2134,PRF,1.3472608738389542
2135,PEO,1.9908039520922816
2136,EUSC,1.122184420748643
2137,LVHD,1.3162786571936511
2138,DGT,1.163925487418889
2139,GUNR,1.4729684007995911
2140,CKX,1.3577639808947646
2141,POST,1.4489289727613943
2142,DECAU,1.0029910954580474
2143,CLR,4.559426604384484
2144,NHI,1.153506184610256
2145,FRPH,1.3741152356747082
2146,GDYN,2.791356100708576
2147,DWMF,1.0017506768640343
2148,MDRRP,2.3720039721819983
2149,DBOC,1.0302526403028036
2150,FLYA,1.0351759184099498
2151,NJUL,1.007313026806751
2152,ROCL,1.0142421510080717
2153,NATH,1.2972552782941704
2154,SPXN,1.1459883193115186
2155,SIMS,1.1002801174307009
2156,FUN,1.5774671282974349
2157,CLPT,3.139393880719761
2158,HFXI,1.0528969749309678
2159,FMNB,1.3655587398197104
2160,CEQP,3.308825988219529
2161,GER,1.959648733654012
2162,PEBK,1.603690511400348
2163,TPZ,1.6631645938403377
2164,TPVG,1.4397092816317978
2165,AACG,1.1476510249678655
2166,ANVS,2.459604916884375
2167,CSSEP,1.2239536187806426
2168,VYMI,1.1041840538576593
2169,JHSC,1.2491696281483682
2170,SCWO,8.575757003793836
2171,CYCCP,1.5369554118029751
2172,HUBB,1.876653137775469
2173,OCCI,1.3962662207669507
2174,OLIT,1.0161616977021843
2175,ECOZ,1.0966926645951585
2176,DTD,1.2824462707737017
2177,TFII,2.453019723772764
2178,IVCA,1.0130653383852195
2179,NHC,1.15105645375999
2180,NML,2.494640043500265
2181,IBTX,1.7209645978714645
2182,JANZ,1.0001223442867715
2183,REVH,1.0072205372345753
2184,MGMT,1.129976726043003
2185,FRBA,2.2117939375129865
2186,MGEE,1.1026200278556983
2187,APXI,1.0326530294485865
2188,GREK,1.1455025145773492
2189,STZ,1.2961265591619568
2190,ESGRP,1.0926901036493335
2191,VTYX,1.871849896057168
2192,VNMC,1.1894791259994335
2193,ULH,1.9259518881337616
2194,SQLV,1.5354758767101775
2195,LSXMA,1.1226776722539438
2196,FEI,1.6928208366795463
2197,TETEU,1.0109999656677249
2198,ITW,1.0955339873850456
2199,ISSC,2.044108209232684
2200,CRS,1.53165518850204
2201,GPRE,2.7193639696833256
2202,PNAC,1.0091000197966966
2203,NWFL,1.186928766363644
2204,NMMC,1.0266666901417267
2205,CHMG,1.791338463823711
2206,ALTL,1.569538990985826
2207,AEE,1.1606619750742193
2208,FTIIU,1.0029969762522717
2209,GQRE,1.031981376755316
2210,UTRN,1.1432121023452118
2211,PFES,1.2431281867815205
2212,PFC,1.8375974139254216
2213,MDU,1.4334707286976334
2214,IBHB,1.102871682221869
2215,AZBO,1.069372274868993
2216,FTCS,1.141433367765624
2217,OC,1.473206284360589
2218,GMFIU,1.0010000228881837
2219,BUI,1.1152178352589606
2220,NXDT,1.40283683871422
2221,CFA,1.250568171505341
2222,RFIL,1.252723269901873
2223,ARCB,2.7481230945343715
2224,FICV,1.0336134117055904
2225,FXO,1.6192738597445369
2226,AFAR,1.0223349548055212
2227,AZZ,1.321828187154891
2228,NSSC,2.653284655336796
2229,JJG,1.8904498827196752
2230,IDYA,1.1268882427657247
2231,NETL,1.2038164130861482
2232,GRID,1.376765207839636
2233,FLV,1.244959374315846
2234,FITE,1.15541376284408
2235,MCI,1.118163377026911
2236,ATCOL,1.0423755311299492
2237,VHT,1.1799156649191418
2238,PCF,1.1057832561318823
2239,TRAQ,1.0313785332430547
2240,PGZ,1.1203990961239374
2241,BNL,1.0485776125931687
2242,IMKTA,2.03227440422306
2243,VLYPO,1.1575656176813136
2244,UNM,2.772106830150839
2245,DILAU,1.0
2246,UPTDU,1.0079999923706056
2247,ARMK,1.5490530661422508
2248,APGB,1.0020304064279002
2249,FORD,1.0152672526789333
2250,GIC,1.6209054303066397
2251,HMACU,1.0039960000937478
2252,ALGM,1.126288701603854
2253,IWB,1.1623776479157677
2254,PSCH,1.0923497972405418
2255,TARS,1.0567901254917604
2256,PSFF,1.0147711054799509
2257,VCEL,1.4929215456814602
2258,INDT,1.030639378297613
2259,IVCBU,1.0130000114440918
2260,NKSH,1.4134612766800352
2261,ARAY,1.0399999618530271
2262,HWKZ,1.0144330253686222
2263,IBHE,1.0521705705686533
2264,QAT,1.344391733049307
2265,THC,3.088622723031291
2266,VEGI,1.6249818357600587
2267,RCLF,1.0196687926561945
2268,XCEM,1.0238866105777733
2269,NVQ,1.1631100637191585
2270,ARCKU,1.0009920862061037
2271,MOV,3.017791751223137
2272,BPRN,1.6953767224552645
2273,DCOM,1.763023032764362
2274,SREA,1.0270815501612829
2275,FTAA,1.0101729788652964
2276,XPDB,1.0030333399322322
2277,FNX,1.3533678496010306
2278,HEWC,1.2214409893282707
2279,NRP,4.606314478322155
2280,HOLD,1.0040014140470093
2281,ETN,1.633444398948765
2282,TRUP,1.3064409345429335
2283,MICS,1.5555555702727522
2284,USMC,1.1352872482895753
2285,GRRR,1.1799591285210744
2286,FIVG,1.0577784556345369
2287,FHI,1.728758585640667
2288,JBL,1.9146981368572864
2289,NFRA,1.0097062004552193
2290,SOHOO,2.606396092961778
2291,GDST,1.0060728203691705
2292,CMBM,1.751552830596242
2293,MSI,1.781436822259855
2294,RBLD,1.0988656976322344
2295,ECPG,1.4732749694141487
2296,SPKY,1.429796963482911
2297,TU,1.3403389243270791
2298,MXC,5.094220865459438
2299,CCLP,1.6104738903810845
2300,HNNA,1.2012828701667313
2301,VVR,1.2811747572852277
2302,LFT,1.1543891466113172
2303,XHLF,1.0010993465224416
2304,ACQR,1.0153530820370718
2305,ROCG,1.0437044840061072
2306,ESLT,1.4778961291183057
2307,XLSR,1.1636439553640223
2308,GSUS,1.1487417087558285
2309,IPAXU,1.014271089058109
2310,OSIS,1.045408345271441
2311,LIVB,1.020304548377621
2312,BXC,7.463942398069176
2313,ASPS,1.057258069353967
2314,AVID,3.3515850197554182
2315,CAPR,1.3215859141882162
2316,HLI,1.464002563418014
2317,XSVM,1.8329969580560888
2318,CRAK,1.352805683479191
2319,PPC,1.4746957696387113
2320,JXN,1.1797108590044143
2321,ATO,1.1036460098634255
2322,WF,1.047395600853769
2323,CRTO,2.1384493633281
2324,SPE,1.2185297178374572
2325,ESGN,1.0507790663764316
2326,NUVL,1.0740331560412422
2327,IVOO,1.2635988851722064
2328,FTHI,1.0798867417071585
2329,BHAC,1.0132653175419142
2330,OTECU,1.0291457253680536
2331,AMS,1.2758620446660185
2332,WAVSU,1.0059761374347282
2333,SEPZ,1.1172122744872428
2334,COHN,1.2241335053699982
2335,HAIA,1.0269857791810757
2336,SPGM,1.09306548815858
2337,DAN,1.0487011445319676
2338,USCI,1.902708399747204
2339,VPCB,1.0050658755131314
2340,AJXA,1.1848594833176571
2341,IRM,1.9186039533891488
2342,IGN,1.330392693670304
2343,RHS,1.1852326654167171
2344,PTMC,1.1816234108168802
2345,HMNF,1.5630259459982472
2346,FNY,1.102266484847662
2347,ONYX,1.0211907206236548
2348,SBFG,1.4126410213803915
2349,OXAC,1.0264766025419405
2350,WTBA,1.4414883610047624
2351,IHI,1.0531588897860271
2352,URNM,2.519822825187471
2353,ETB,1.1261995286573632
2354,CSTA,1.0332987159137088
2355,RACY,1.0080401934914172
2356,CARZ,1.283519574135083
2357,IBHD,1.069755901691318
2358,TSLI,1.1485184997191011
2359,EVA,1.8714605234106363
2360,DEEP,1.3766946854214483
2361,IBTB,1.007202675326967
2362,FMF,1.197824584646709
2363,FNOV,1.0594855420828873
2364,CNTY,1.8478873326461056
2365,DJP,1.818231997448157
2366,KLCD,1.2524959513315383
2367,RAFE,1.2417944800995149
2368,EBTC,1.416825948396895
2369,EDOG,1.0890113743339065
2370,BREZ,1.0318407650498582
2371,CENTA,1.0249024293657278
2372,AVAC,1.0182371131978574
2373,NBN,2.401042739586167
2374,HLAL,1.2577945011110614
2375,CTHR,1.3837142737203714
2376,HHGC,1.0548223290294385
2377,TCOA,1.0112244545445257
2378,HAIAU,1.015999984741211
2379,PAFOU,1.012935334524746
2380,SUP,1.9113923410749705
2381,BSVN,2.3433619894368047
2382,ASB,1.848571036945024
2383,CERE,2.0272597618044395
2384,ICE,1.0067427180733923
2385,BRP,1.6008506589971008
2386,CWEN,1.5807721423882952
2387,MTX,1.152817713204172
2388,FGMC,1.0060241384926605
2389,BPOP,2.23832501393359
2390,CANE,1.517482626495858
2391,PEX,1.060697952468428
2392,ADTN,1.8481224847230044
2393,BBW,7.077642050805632
2394,FLTW,1.0745514669861775
2395,ETHO,1.1375200463231956
2396,SPD,1.0804435813408888
2397,FCUV,2.61281346481908
2398,UTAAU,1.0049701028802196
2399,DEN,4.107619149344308
2400,FCPI,1.274602092273979
2401,CPK,1.4522961146214457
2402,UFCS,1.2278260859708812
2403,CMC,1.9018806776781645
2404,KREF,1.3450174998639093
2405,VIOG,1.255970119286077
2406,BMAQ,1.0298969038716916
2407,JVAL,1.3007389994034206
2408,ROCLU,1.0019940636386984
2409,PSCM,1.5367469675793186
2410,MDH,1.0175619907990134
2411,FFEB,1.124915790881127
2412,BYNO,1.0161779415427556
2413,PFS,1.678431562906539
2414,PFFV,1.0658306336083765
2415,TPH,1.024406756384898
2416,GLOB,1.1258350116899571
2417,BJUN,1.0196681186403191
2418,SJIV,1.4429969794243886
2419,CRUS,1.0733230060767356
2420,EWC,1.2312737112808827
2421,MEXX,2.241140032564354
2422,MCAC,1.0040609096755242
2423,OPHC,1.8584475184110305
2424,THQ,1.1789568837783966
2425,WM,1.6305631097070452
2426,PSCU,1.124786425411519
2427,RRR,3.781374748978552
2428,CLDT,1.8311688552961969
2429,PCB,2.088543512485552
2430,AYI,1.790452701805079
2431,ANIX,1.4909091355715252
2432,FQAL,1.1537493665931111
2433,RBC,1.6745736039443495
2434,PYS,1.6446353520010344
2435,KRTX,2.293565752785989
2436,AOA,1.0364952765265405
2437,HP,2.3133364043044176
2438,PRVA,1.4808696249256963
2439,TANNL,1.2734292443160995
2440,NSC,1.2759556858653562
2441,FLLV,1.177138033718096
2442,MRSK,1.1307191787455255
2443,MSBI,2.0108193994831347
2444,RBKB,1.495398777380747
2445,PUTW,1.1869463633320332
2446,DYNF,1.1239159472462
2447,SPHB,1.537614489760814
2448,TGH,3.57348027841635
2449,LGH,1.2794761140358888
2450,AIR,2.0248727311150656
2451,HPF,1.0892767519735245
2452,ORRF,1.9325558329851995
2453,GDL,1.0908603544446578
2454,HSII,1.381859253257007
2455,VRIG,1.0235574359956086
2456,FSTX,3.531034287714653
2457,PACWP,1.0031496976590897
2458,EPSN,2.237115038713282
2459,WBS,2.010520520572809
2460,PH,1.4184543711385929
2461,UGE,1.3603156599216475
2462,CASH,1.9793048127590804
2463,NTIP,1.1530093241283197
2464,FBCV,1.3716156780787483
2465,SPGP,1.391155881458185
2466,MPAC,1.0487309161062903
2467,WAL,2.0397296898049992
2468,RAVE,2.0289854797037976
2469,MPV,1.068094528370737
2470,TWNK,1.9829350888752024
2471,HUBS,1.135101036817944
2472,PEZ,1.1959630581800893
2473,GRCY,1.0873128971301325
2474,HCMAU,1.0140000343322757
2475,ALRS,1.2458482804623725
2476,HIII,1.0045918444304205
2477,RYI,5.057765606834868
2478,NLSN,1.97865835023059
2479,MTG,1.867966396552285
2480,CR,1.712497150891367
2481,KTB,2.345088414879872
2482,BOUT,1.2040515196984916
2483,SYNA,1.491339102974418
2484,FNCB,1.5637812113586924
2485,PFM,1.1954133993887202
2486,LBC,1.3924889518452894
2487,ILCV,1.2488310304707968
2488,WOMN,1.2076967752201124
2489,SMIN,1.7421976470811644
2490,ALG,1.2904565480912782
2491,OZK,1.9729245252391128
2492,XFIN,1.0172588903259088
2493,ESGRO,1.130947836387221
2494,SPTN,1.546052997833719
2495,LYFE,1.093693086611761
2496,NVAC,1.0236868734637226
2497,QUS,1.1793868699880643
2498,MCRI,1.7976304903150295
2499,MMSI,1.3020736482655872
2500,IRMD,1.3002794438308742
2501,POR,1.159356419810231
2502,INDB,1.2982837759127366
2503,KVLE,1.084526210761538
2504,CNNB,1.7671695390744728
2505,LMAOU,1.005825190760322
2506,CORS,1.0
2507,DKDCU,1.040999984741211
2508,VSMV,1.170605690496319
2509,IOSP,1.206712738755508
2510,DHAC,1.024992384018762
2511,CCBG,1.8400979475586343
2512,CLBR,1.0113990274300462
2513,ROOF,1.1831980171234748
2514,VALQ,1.242529706275222
2515,AZPN,2.286866249745468
2516,FCPT,1.2048239570780608
2517,SNDA,1.7748634369589982
2518,EBF,1.369650960987575
2519,RILYL,1.154887133032117
2520,IGBH,1.0400443219763733
2521,JHMS,1.2346758847586954
2522,GNTY,1.6109271865919426
2523,ALTR,1.1402785614400397
2524,FDM,1.4133981655353622
2525,RVSB,1.4093707065362475
2526,DCO,1.2855753438250903
2527,HZNP,1.07187387583207
2528,CREC,1.0224490064027552
2529,INOD,2.188405790841772
2530,REXR,1.2978242301058365
2531,VVV,1.3151220633190988
2532,MLVF,1.1588709941639743
2533,JMAC,1.0284263677286694
2534,NSYS,2.552058031426916
2535,TPSC,1.3995746189362894
2536,JHMH,1.1651447330592666
2537,BIZD,1.4843308577606569
2538,CADE,1.440688764858508
2539,FTAG,1.4307772775311058
2540,DWUS,1.0421579297140364
2541,BSGAU,1.0381143534867892
2542,IMPPP,1.4178392858643318
2543,RDIV,1.5698366228573648
2544,ESGY,1.056595971311769
2545,POWI,1.054246820181403
2546,JUGG,1.008205120380108
2547,ROKT,1.1838103437477463
2548,HGLB,1.8338755328863705
2549,OHPA,1.0097436171311598
2550,CCTSU,1.0009939636968623
2551,SPSC,1.6445591984550527
2552,INKM,1.0106625425357243
2553,HEP,1.4902155531184682
2554,ICNC,1.0315361568690455
2555,MAQCU,1.0319999694824218
2556,GLIN,1.2716879169365591
2557,JAQC,1.003108879568026
2558,WNNR,1.0161616977021843
2559,ALTY,1.2222555979227097
2560,ORMP,1.9058823050924665
2561,JJT,1.4040392029344808
2562,STRS,1.63304591780354
2563,USL,2.163890676013395
2564,GLTA,1.012158043257392
2565,EMP,1.0147954812602578
2566,PI,2.5816128638482865
2567,DPCS,1.0369990367202857
2568,FLXS,1.107249035121396
2569,FMIL,1.3954763157351429
2570,GAPA,1.0288362236736537
2571,AOGOU,1.0
2572,FNDB,1.3779392450433432
2573,CVLY,1.5727919097466854
2574,ARLO,1.7642584275978106
2575,SPH,1.337161055297639
2576,CMA,2.3096680375797733
2577,SEDA,1.019587684308626
2578,NUBIU,1.016080386982834
2579,SPYX,1.1473777834141003
2580,SFM,1.133578452569895
2581,ITCI,1.888392854378263
2582,BCE,1.164565478633847
2583,FEBZ,1.0013149422847902
2584,LXFR,1.2383692266194568
2585,BOTJ,1.5990949562396493
2586,CELC,1.5541795514807712
2587,MCVT,4.730014893878519
2588,SMLV,1.4506010757335328
2589,CL,1.0092742172657838
2590,CSR,1.033574903022122
2591,FATP,1.0226105115497512
2592,POW,1.018367280407978
2593,BERY,1.0770832860543411
2594,DHCA,1.0154004697874206
2595,SYBT,2.0581099069331774
2596,FRD,1.4064054574048293
2597,RFP,9.182354515605748
2598,MANH,1.4381621489653715
2599,DDT,1.4800546283598248
2600,ISDX,1.15789982259847
2601,ALYA,1.2292992885787255
2602,ATAK,1.0182927136569648
2603,PCXCU,1.0009891423562247
2604,SZC,1.438827156599664
2605,KFFB,1.262184374369409
2606,IAF,1.1251428452418522
2607,THACU,1.009940300559075
2608,FLAU,1.128191167136001
2609,ESGV,1.1176188243636327
2610,TBIL,1.0040185003234867
2611,CDL,1.4859099881158586
2612,GDV,1.221206314738677
2613,SCM,1.8720356331185584
2614,EIDO,1.2705542055267809
2615,TECH,1.028804845680111
2616,UFEB,1.0523679515548958
2617,BVH,1.36202430127451
2618,MSSAU,1.0049899435904524
2619,RYAN,1.586718684632798
2620,CLAA,1.0122448860432198
2621,TITN,2.676136278970678
2622,AVNW,2.6339584372329115
2623,WLFC,1.574795586180778
2624,DNLI,1.1379310832559468
2625,MON,1.0071428258634525
2626,JHMT,1.0802539590499785
2627,IMAX,1.22145323295994
2628,JBK,1.0246094304922575
2629,LOAN,1.4232215885435022
2630,LSPRU,1.0110110723595391
2631,EWJV,1.0308972178050757
2632,PCYG,1.3968668436566714
2633,ASPN,1.5521885821905497
2634,SACC,1.2395113275054193
2635,FNDC,1.0233954747811975
2636,FPRO,1.0133321635479366
2637,INBK,2.425646120322215
2638,BIPC,1.5159590770325344
2639,BIBL,1.0981075177171755
2640,BW,2.8545863149435973
2641,UPW,1.3309389686196635
2642,BSJM,1.0474062285287582
2643,RCHGU,1.0191531833590757
2644,PMGM,1.024974061744708
2645,CDC,1.3896745519462246
2646,SFST,1.7563238218121404
2647,SON,1.2099921589767892
2648,TDTT,1.0252760772786236
2649,WMS,2.65307244148383
2650,LEU,4.097999954223633
2651,AIT,1.8022594428891625
2652,DDLS,1.168068923607688
2653,UYM,1.3900796667919375
2654,MAXR,1.1311103683100665
2655,MNA,1.0131228494390236
2656,IYC,1.0497613989543833
2657,SCL,1.038559907536666
2658,NEWTZ,1.029706750324924
2659,GCOW,1.1740475915080135
2660,BAUG,1.0639819639618064
2661,WABC,1.0505053668282207
2662,CHCO,1.606287374089799
2663,SPCX,1.0563722706154133
2664,PRTH,2.078341046229032
2665,ETG,1.241843703194011
