date,open,high,low,close,volume,barCount,date
2024-09-30 21:50:00,20162.0,20176.0,20161.25,20175.0,1000,694,2024-09-30 21:50:00
2024-09-30 21:55:00,20174.75,20176.25,20166.25,20169.75,589,442,2024-09-30 21:55:00
2024-09-30 22:00:00,20170.0,20178.75,20162.25,20174.25,1179,896,2024-09-30 22:00:00
2024-09-30 22:05:00,20175.0,20182.0,20169.25,20179.5,749,586,2024-09-30 22:05:00
2024-09-30 22:10:00,20179.25,20189.25,20179.25,20187.5,1128,824,2024-09-30 22:10:00
2024-09-30 22:15:00,20187.25,20189.25,20175.0,20176.0,963,715,2024-09-30 22:15:00
2024-09-30 22:20:00,20176.25,20178.5,20170.25,20171.75,983,698,2024-09-30 22:20:00
2024-09-30 22:25:00,20171.75,20182.75,20167.5,20179.5,2605,1779,2024-09-30 22:25:00
2024-09-30 22:30:00,20179.5,20233.25,20168.75,20224.75,14214,10320,2024-09-30 22:30:00
2024-09-30 22:35:00,20224.75,20260.0,20218.5,20241.5,10039,7143,2024-09-30 22:35:00
2024-09-30 22:40:00,20242.0,20249.5,20226.5,20247.75,5885,4402,2024-09-30 22:40:00
2024-09-30 22:45:00,20247.75,20261.5,20231.0,20251.0,6783,4970,2024-09-30 22:45:00
2024-09-30 22:50:00,20251.25,20262.5,20232.25,20235.0,5872,4170,2024-09-30 22:50:00
2024-09-30 22:55:00,20234.25,20241.0,20199.5,20204.25,7215,5073,2024-09-30 22:55:00
2024-09-30 23:00:00,20204.75,20221.5,20188.5,20190.5,6603,4955,2024-09-30 23:00:00
2024-09-30 23:05:00,20190.0,20204.5,20163.5,20187.25,7438,5450,2024-09-30 23:05:00
2024-09-30 23:10:00,20187.75,20202.5,20168.0,20168.5,5710,4157,2024-09-30 23:10:00
2024-09-30 23:15:00,20168.5,20177.25,20148.25,20158.25,5937,4293,2024-09-30 23:15:00
2024-09-30 23:20:00,20158.25,20170.25,20140.25,20141.25,4814,3541,2024-09-30 23:20:00
2024-09-30 23:25:00,20141.75,20186.25,20127.5,20185.0,7316,5159,2024-09-30 23:25:00
2024-09-30 23:30:00,20184.5,20207.75,20171.5,20198.5,6664,4764,2024-09-30 23:30:00
2024-09-30 23:35:00,20197.75,20210.0,20164.5,20193.75,5792,4079,2024-09-30 23:35:00
2024-09-30 23:40:00,20194.0,20198.5,20168.5,20173.25,4160,3104,2024-09-30 23:40:00
2024-09-30 23:45:00,20173.75,20187.5,20162.75,20180.75,4053,3068,2024-09-30 23:45:00
2024-09-30 23:50:00,20180.25,20189.0,20171.75,20178.0,3232,2421,2024-09-30 23:50:00
2024-09-30 23:55:00,20177.75,20185.25,20171.25,20179.75,2873,2114,2024-09-30 23:55:00
2024-10-01 00:00:00,20179.5,20206.25,20173.5,20203.25,4463,3120,2024-10-01 00:00:00
2024-10-01 00:05:00,20203.0,20214.0,20175.0,20177.5,5046,3585,2024-10-01 00:05:00
2024-10-01 00:10:00,20177.75,20204.75,20170.75,20204.75,3910,2838,2024-10-01 00:10:00
2024-10-01 00:15:00,20204.0,20215.25,20197.25,20203.0,3456,2498,2024-10-01 00:15:00
2024-10-01 00:20:00,20202.5,20217.5,20201.5,20205.5,2342,1754,2024-10-01 00:20:00
2024-10-01 00:25:00,20206.0,20227.25,20205.5,20226.75,3946,2800,2024-10-01 00:25:00
2024-10-01 00:30:00,20227.0,20234.75,20198.25,20201.5,4515,3207,2024-10-01 00:30:00
2024-10-01 00:35:00,20201.5,20211.0,20181.25,20186.5,4395,3175,2024-10-01 00:35:00
2024-10-01 00:40:00,20185.75,20204.75,20167.25,20198.25,4822,3272,2024-10-01 00:40:00
2024-10-01 00:45:00,20197.25,20224.5,20194.25,20223.0,3754,2698,2024-10-01 00:45:00
2024-10-01 00:50:00,20222.5,20227.5,20207.25,20211.75,2730,2021,2024-10-01 00:50:00
2024-10-01 00:55:00,20212.5,20218.0,20204.0,20207.75,2314,1728,2024-10-01 00:55:00
2024-10-01 01:00:00,20206.75,20225.5,20204.5,20224.5,2927,1979,2024-10-01 01:00:00
2024-10-01 01:05:00,20223.25,20245.5,20220.0,20232.5,3948,2622,2024-10-01 01:05:00
2024-10-01 01:10:00,20233.0,20248.5,20218.0,20241.0,4393,3001,2024-10-01 01:10:00
2024-10-01 01:15:00,20240.5,20251.5,20238.5,20239.25,3139,2186,2024-10-01 01:15:00
2024-10-01 01:20:00,20239.5,20254.5,20232.25,20235.5,3247,2193,2024-10-01 01:20:00
2024-10-01 01:25:00,20235.25,20244.0,20230.75,20236.75,1741,1265,2024-10-01 01:25:00
2024-10-01 01:30:00,20236.5,20241.5,20222.25,20224.75,2785,1929,2024-10-01 01:30:00
2024-10-01 01:35:00,20224.25,20236.75,20220.0,20221.0,2417,1706,2024-10-01 01:35:00
2024-10-01 01:40:00,20221.0,20222.5,20212.25,20214.5,2170,1499,2024-10-01 01:40:00
2024-10-01 01:45:00,20214.5,20226.5,20209.25,20224.5,2250,1614,2024-10-01 01:45:00
2024-10-01 01:50:00,20224.25,20236.0,20218.25,20218.75,2300,1626,2024-10-01 01:50:00
2024-10-01 01:55:00,20218.75,20224.0,20212.0,20212.0,1400,1015,2024-10-01 01:55:00
2024-10-01 02:00:00,20212.5,20218.0,20199.0,20200.25,3638,2407,2024-10-01 02:00:00
2024-10-01 02:05:00,20200.75,20211.5,20189.0,20189.75,2776,1948,2024-10-01 02:05:00
2024-10-01 02:10:00,20190.0,20199.75,20169.0,20176.0,5223,3254,2024-10-01 02:10:00
2024-10-01 02:15:00,20175.75,20192.25,20170.75,20188.75,2988,2121,2024-10-01 02:15:00
2024-10-01 02:20:00,20188.5,20202.5,20185.75,20195.75,2374,1735,2024-10-01 02:20:00
2024-10-01 02:25:00,20194.75,20203.5,20175.25,20175.75,2588,1849,2024-10-01 02:25:00
2024-10-01 02:30:00,20175.75,20187.75,20172.5,20180.5,2928,1892,2024-10-01 02:30:00
2024-10-01 02:35:00,20180.0,20185.75,20171.5,20174.0,2277,1531,2024-10-01 02:35:00
2024-10-01 02:40:00,20173.5,20180.25,20169.75,20177.0,1981,1368,2024-10-01 02:40:00
2024-10-01 02:45:00,20177.0,20187.75,20169.25,20187.5,2517,1679,2024-10-01 02:45:00
2024-10-01 02:50:00,20187.5,20196.25,20180.75,20195.5,2063,1377,2024-10-01 02:50:00
2024-10-01 02:55:00,20195.0,20215.5,20178.5,20205.5,6426,3954,2024-10-01 02:55:00
2024-10-01 03:00:00,20206.25,20212.0,20192.25,20201.5,2817,2028,2024-10-01 03:00:00
2024-10-01 03:05:00,20201.25,20202.0,20175.75,20194.25,3925,2666,2024-10-01 03:05:00
2024-10-01 03:10:00,20194.5,20194.5,20155.25,20162.0,6284,4096,2024-10-01 03:10:00
2024-10-01 03:15:00,20161.75,20161.75,20109.25,20109.25,10924,6959,2024-10-01 03:15:00
2024-10-01 03:20:00,20109.25,20116.75,20056.0,20073.5,13882,8941,2024-10-01 03:20:00
2024-10-01 03:25:00,20073.75,20101.0,20057.5,20093.25,9679,6416,2024-10-01 03:25:00
2024-10-01 03:30:00,20092.5,20121.0,20073.5,20111.25,6974,4820,2024-10-01 03:30:00
2024-10-01 03:35:00,20111.0,20153.5,20107.0,20149.75,7283,5010,2024-10-01 03:35:00
2024-10-01 03:40:00,20149.25,20166.0,20142.25,20156.75,6050,4016,2024-10-01 03:40:00
2024-10-01 03:45:00,20156.75,20173.25,20154.0,20158.0,5403,3583,2024-10-01 03:45:00
2024-10-01 03:50:00,20158.25,20175.0,20143.0,20170.75,5303,3606,2024-10-01 03:50:00
2024-10-01 03:55:00,20170.5,20173.75,20146.5,20147.25,3061,2195,2024-10-01 03:55:00
2024-10-01 04:00:00,20147.75,20153.75,20118.75,20145.75,7261,4838,2024-10-01 04:00:00
2024-10-01 04:05:00,20145.5,20157.5,20137.0,20145.0,3369,2316,2024-10-01 04:05:00
2024-10-01 04:10:00,20144.5,20147.0,20119.0,20139.75,4305,2923,2024-10-01 04:10:00
2024-10-01 04:15:00,20139.75,20162.0,20131.75,20157.25,3799,2615,2024-10-01 04:15:00
2024-10-01 04:20:00,20156.75,20157.75,20139.0,20148.5,3359,2296,2024-10-01 04:20:00
2024-10-01 04:25:00,20148.25,20155.75,20141.75,20154.0,2634,1892,2024-10-01 04:25:00
2024-10-01 04:30:00,20153.75,20163.75,20146.5,20147.75,3502,2456,2024-10-01 04:30:00
2024-10-01 04:35:00,20148.0,20173.75,20142.5,20171.0,3934,2722,2024-10-01 04:35:00
2024-10-01 04:40:00,20170.75,20185.25,20161.75,20183.0,4834,3362,2024-10-01 04:40:00
2024-10-01 04:45:00,20182.5,20219.5,20182.25,20206.75,9435,5970,2024-10-01 04:45:00
2024-10-01 04:50:00,20207.5,20257.5,20202.75,20254.25,13536,8542,2024-10-01 04:50:00
2024-10-01 04:55:00,20255.25,20286.75,20247.0,20270.25,23630,13808,2024-10-01 04:55:00
2024-10-01 05:00:00,20270.75,20275.75,20240.75,20247.0,9487,5383,2024-10-01 05:00:00
2024-10-01 05:05:00,20247.0,20256.0,20244.75,20247.0,1837,1234,2024-10-01 05:05:00
2024-10-01 05:10:00,20246.75,20255.75,20246.5,20249.25,1211,751,2024-10-01 05:10:00
2024-10-01 05:15:00,20249.5,20254.75,20246.25,20252.5,797,516,2024-10-01 05:15:00
2024-10-01 05:20:00,20252.5,20263.5,20252.0,20261.0,641,387,2024-10-01 05:20:00
2024-10-01 05:25:00,20261.25,20271.0,20257.75,20267.0,703,452,2024-10-01 05:25:00
2024-10-01 05:30:00,20267.0,20269.0,20254.5,20258.0,758,435,2024-10-01 05:30:00
2024-10-01 05:35:00,20258.5,20260.75,20256.5,20257.5,299,208,2024-10-01 05:35:00
2024-10-01 05:40:00,20257.5,20258.25,20252.0,20252.25,226,154,2024-10-01 05:40:00
2024-10-01 05:45:00,20252.25,20252.25,20246.75,20248.75,361,251,2024-10-01 05:45:00
2024-10-01 05:50:00,20248.75,20249.5,20243.5,20245.0,269,165,2024-10-01 05:50:00
2024-10-01 05:55:00,20244.75,20247.75,20232.5,20233.25,534,314,2024-10-01 05:55:00
2024-10-01 07:00:00,20234.25,20245.75,20234.0,20240.0,331,272,2024-10-01 07:00:00
2024-10-01 07:05:00,20238.75,20238.75,20220.5,20225.75,452,362,2024-10-01 07:05:00
2024-10-01 07:10:00,20226.5,20228.25,20221.25,20225.0,214,173,2024-10-01 07:10:00
2024-10-01 07:15:00,20224.0,20224.25,20213.25,20223.75,317,247,2024-10-01 07:15:00
2024-10-01 07:20:00,20223.25,20225.0,20218.25,20224.75,137,110,2024-10-01 07:20:00
2024-10-01 07:25:00,20224.25,20237.75,20224.25,20231.25,463,345,2024-10-01 07:25:00
2024-10-01 07:30:00,20230.75,20237.75,20226.5,20236.0,187,167,2024-10-01 07:30:00
2024-10-01 07:35:00,20236.25,20241.25,20236.0,20239.75,195,154,2024-10-01 07:35:00
2024-10-01 07:40:00,20240.0,20241.75,20233.25,20235.75,167,140,2024-10-01 07:40:00
2024-10-01 07:45:00,20236.0,20241.75,20230.5,20238.75,231,182,2024-10-01 07:45:00
2024-10-01 07:50:00,20239.5,20242.5,20236.25,20237.25,152,121,2024-10-01 07:50:00
2024-10-01 07:55:00,20237.25,20240.75,20232.0,20234.5,152,128,2024-10-01 07:55:00
2024-10-01 08:00:00,20233.5,20235.0,20224.5,20227.25,196,145,2024-10-01 08:00:00
2024-10-01 08:05:00,20226.5,20235.5,20221.0,20232.75,227,167,2024-10-01 08:05:00
2024-10-01 08:10:00,20232.75,20239.25,20230.0,20237.5,111,91,2024-10-01 08:10:00
2024-10-01 08:15:00,20238.0,20240.25,20233.25,20233.5,148,128,2024-10-01 08:15:00
2024-10-01 08:20:00,20233.75,20237.75,20231.75,20233.25,79,72,2024-10-01 08:20:00
2024-10-01 08:25:00,20231.25,20231.25,20225.25,20228.5,124,102,2024-10-01 08:25:00
2024-10-01 08:30:00,20229.0,20230.75,20226.0,20229.25,76,65,2024-10-01 08:30:00
2024-10-01 08:35:00,20228.5,20230.0,20227.0,20227.25,88,71,2024-10-01 08:35:00
2024-10-01 08:40:00,20227.75,20233.75,20226.75,20233.75,89,73,2024-10-01 08:40:00
2024-10-01 08:45:00,20232.75,20233.0,20225.25,20226.5,113,97,2024-10-01 08:45:00
2024-10-01 08:50:00,20226.0,20237.75,20225.25,20237.25,150,128,2024-10-01 08:50:00
2024-10-01 08:55:00,20236.75,20249.5,20236.5,20247.0,502,359,2024-10-01 08:55:00
2024-10-01 09:00:00,20247.0,20257.5,20233.5,20242.25,562,444,2024-10-01 09:00:00
2024-10-01 09:05:00,20242.5,20253.0,20242.25,20253.0,193,149,2024-10-01 09:05:00
2024-10-01 09:10:00,20253.0,20256.0,20242.5,20243.75,262,210,2024-10-01 09:10:00
2024-10-01 09:15:00,20244.0,20245.5,20222.0,20229.0,554,425,2024-10-01 09:15:00
2024-10-01 09:20:00,20229.25,20239.5,20228.25,20239.5,329,217,2024-10-01 09:20:00
2024-10-01 09:25:00,20239.25,20251.5,20235.5,20248.0,338,248,2024-10-01 09:25:00
2024-10-01 09:30:00,20247.0,20252.75,20245.25,20251.75,187,147,2024-10-01 09:30:00
2024-10-01 09:35:00,20251.75,20258.25,20251.0,20253.0,256,170,2024-10-01 09:35:00
2024-10-01 09:40:00,20253.0,20256.0,20248.5,20251.25,356,214,2024-10-01 09:40:00
2024-10-01 09:45:00,20251.75,20278.25,20251.0,20274.5,738,523,2024-10-01 09:45:00
2024-10-01 09:50:00,20275.25,20277.75,20268.0,20270.5,422,311,2024-10-01 09:50:00
2024-10-01 09:55:00,20270.75,20276.0,20268.0,20269.0,183,155,2024-10-01 09:55:00
2024-10-01 10:00:00,20269.25,20276.25,20269.0,20274.5,233,148,2024-10-01 10:00:00
2024-10-01 10:05:00,20273.25,20279.75,20272.75,20277.0,248,167,2024-10-01 10:05:00
2024-10-01 10:10:00,20276.75,20283.25,20273.75,20274.0,289,222,2024-10-01 10:10:00
2024-10-01 10:15:00,20274.0,20278.75,20269.75,20272.5,214,164,2024-10-01 10:15:00
2024-10-01 10:20:00,20273.0,20279.0,20273.0,20276.0,173,142,2024-10-01 10:20:00
2024-10-01 10:25:00,20275.75,20294.0,20275.75,20291.0,822,565,2024-10-01 10:25:00
2024-10-01 10:30:00,20290.75,20302.75,20290.0,20297.75,765,545,2024-10-01 10:30:00
2024-10-01 10:35:00,20298.0,20307.5,20295.75,20300.0,421,338,2024-10-01 10:35:00
2024-10-01 10:40:00,20300.25,20306.0,20300.25,20303.75,249,204,2024-10-01 10:40:00
2024-10-01 10:45:00,20302.0,20316.0,20297.5,20306.0,586,444,2024-10-01 10:45:00
2024-10-01 10:50:00,20306.25,20321.5,20306.25,20319.0,707,497,2024-10-01 10:50:00
2024-10-01 10:55:00,20318.75,20331.75,20310.0,20328.75,775,546,2024-10-01 10:55:00
2024-10-01 11:00:00,20327.25,20331.0,20316.0,20317.0,486,381,2024-10-01 11:00:00
2024-10-01 11:05:00,20316.75,20319.75,20313.25,20315.0,349,285,2024-10-01 11:05:00
2024-10-01 11:10:00,20314.5,20319.5,20309.25,20311.25,335,248,2024-10-01 11:10:00
2024-10-01 11:15:00,20312.0,20315.0,20310.25,20312.25,208,155,2024-10-01 11:15:00
2024-10-01 11:20:00,20311.75,20313.0,20303.25,20309.5,363,298,2024-10-01 11:20:00
2024-10-01 11:25:00,20310.0,20314.0,20304.0,20308.0,263,215,2024-10-01 11:25:00
2024-10-01 11:30:00,20309.25,20310.25,20298.25,20300.0,323,236,2024-10-01 11:30:00
2024-10-01 11:35:00,20300.0,20306.5,20295.25,20305.5,333,260,2024-10-01 11:35:00
2024-10-01 11:40:00,20305.75,20311.25,20302.0,20303.5,306,249,2024-10-01 11:40:00
2024-10-01 11:45:00,20303.0,20306.5,20301.0,20303.5,127,98,2024-10-01 11:45:00
2024-10-01 11:50:00,20304.0,20307.0,20300.25,20301.0,210,177,2024-10-01 11:50:00
2024-10-01 11:55:00,20301.0,20301.0,20282.75,20293.5,617,447,2024-10-01 11:55:00
2024-10-01 12:00:00,20293.25,20295.0,20282.25,20287.5,372,280,2024-10-01 12:00:00
2024-10-01 12:05:00,20286.75,20288.75,20282.0,20285.5,225,157,2024-10-01 12:05:00
2024-10-01 12:10:00,20285.75,20290.75,20284.25,20286.25,140,114,2024-10-01 12:10:00
2024-10-01 12:15:00,20286.0,20292.0,20285.0,20287.0,151,113,2024-10-01 12:15:00
2024-10-01 12:20:00,20287.0,20287.5,20274.0,20275.5,397,299,2024-10-01 12:20:00
2024-10-01 12:25:00,20275.5,20276.5,20268.5,20269.5,525,408,2024-10-01 12:25:00
2024-10-01 12:30:00,20269.25,20278.5,20268.5,20277.5,248,206,2024-10-01 12:30:00
2024-10-01 12:35:00,20277.5,20280.25,20274.0,20277.5,175,144,2024-10-01 12:35:00
2024-10-01 12:40:00,20277.25,20287.25,20274.75,20285.0,266,214,2024-10-01 12:40:00
2024-10-01 12:45:00,20285.0,20292.75,20284.75,20287.75,349,275,2024-10-01 12:45:00
2024-10-01 12:50:00,20287.75,20291.0,20282.5,20288.75,226,174,2024-10-01 12:50:00
2024-10-01 12:55:00,20288.75,20289.25,20283.5,20284.5,115,100,2024-10-01 12:55:00
2024-10-01 13:00:00,20284.25,20285.5,20274.75,20279.0,285,231,2024-10-01 13:00:00
2024-10-01 13:05:00,20279.75,20285.0,20278.0,20278.75,169,131,2024-10-01 13:05:00
2024-10-01 13:10:00,20279.75,20279.75,20263.0,20267.25,407,295,2024-10-01 13:10:00
2024-10-01 13:15:00,20268.0,20268.0,20260.25,20266.0,446,350,2024-10-01 13:15:00
2024-10-01 13:20:00,20267.0,20270.5,20264.0,20265.75,218,154,2024-10-01 13:20:00
2024-10-01 13:25:00,20266.5,20275.75,20265.5,20273.75,200,154,2024-10-01 13:25:00
2024-10-01 13:30:00,20273.0,20273.0,20252.75,20259.0,486,373,2024-10-01 13:30:00
2024-10-01 13:35:00,20259.25,20264.5,20253.25,20263.5,201,173,2024-10-01 13:35:00
2024-10-01 13:40:00,20263.25,20266.0,20257.75,20257.75,116,103,2024-10-01 13:40:00
2024-10-01 13:45:00,20258.25,20261.0,20255.25,20258.75,125,90,2024-10-01 13:45:00
2024-10-01 13:50:00,20258.75,20259.5,20253.0,20257.5,84,74,2024-10-01 13:50:00
2024-10-01 13:55:00,20257.5,20260.5,20256.75,20257.25,77,64,2024-10-01 13:55:00
2024-10-01 14:00:00,20257.0,20257.0,20251.25,20254.25,195,147,2024-10-01 14:00:00
2024-10-01 14:05:00,20254.75,20256.75,20244.25,20256.0,365,267,2024-10-01 14:05:00
2024-10-01 14:10:00,20256.25,20264.5,20254.75,20263.5,304,209,2024-10-01 14:10:00
2024-10-01 14:15:00,20263.0,20263.75,20253.0,20254.5,180,146,2024-10-01 14:15:00
2024-10-01 14:20:00,20253.75,20261.25,20251.75,20260.0,144,124,2024-10-01 14:20:00
2024-10-01 14:25:00,20260.0,20261.5,20256.0,20260.25,137,119,2024-10-01 14:25:00
2024-10-01 14:30:00,20260.5,20267.0,20259.5,20264.0,259,204,2024-10-01 14:30:00
2024-10-01 14:35:00,20263.75,20264.5,20241.5,20245.0,474,366,2024-10-01 14:35:00
2024-10-01 14:40:00,20244.5,20248.0,20233.0,20247.25,603,470,2024-10-01 14:40:00
2024-10-01 14:45:00,20248.0,20259.75,20242.75,20259.0,309,247,2024-10-01 14:45:00
2024-10-01 14:50:00,20259.5,20269.25,20258.25,20264.25,290,236,2024-10-01 14:50:00
2024-10-01 14:55:00,20264.0,20264.0,20249.0,20251.25,400,307,2024-10-01 14:55:00
2024-10-01 15:00:00,20252.0,20257.0,20243.5,20255.0,565,398,2024-10-01 15:00:00
2024-10-01 15:05:00,20254.75,20258.5,20248.75,20251.25,227,183,2024-10-01 15:05:00
2024-10-01 15:10:00,20253.0,20264.0,20249.0,20259.75,243,193,2024-10-01 15:10:00
2024-10-01 15:15:00,20261.0,20264.75,20255.0,20259.75,258,195,2024-10-01 15:15:00
2024-10-01 15:20:00,20258.0,20260.5,20256.25,20258.75,150,109,2024-10-01 15:20:00
2024-10-01 15:25:00,20259.75,20261.25,20254.0,20259.75,217,163,2024-10-01 15:25:00
2024-10-01 15:30:00,20260.25,20275.25,20260.25,20274.0,530,381,2024-10-01 15:30:00
2024-10-01 15:35:00,20274.0,20279.5,20272.5,20277.5,356,249,2024-10-01 15:35:00
2024-10-01 15:40:00,20277.5,20279.5,20270.25,20273.0,307,238,2024-10-01 15:40:00
2024-10-01 15:45:00,20272.25,20282.75,20272.25,20281.5,298,219,2024-10-01 15:45:00
2024-10-01 15:50:00,20281.0,20282.75,20270.0,20273.0,273,208,2024-10-01 15:50:00
2024-10-01 15:55:00,20271.75,20271.75,20257.5,20267.25,505,390,2024-10-01 15:55:00
2024-10-01 16:00:00,20266.5,20276.0,20249.75,20275.0,815,609,2024-10-01 16:00:00
2024-10-01 16:05:00,20274.75,20277.25,20236.0,20237.0,943,682,2024-10-01 16:05:00
2024-10-01 16:10:00,20237.5,20240.75,20218.5,20222.5,977,747,2024-10-01 16:10:00
2024-10-01 16:15:00,20222.25,20231.5,20215.0,20219.0,870,679,2024-10-01 16:15:00
2024-10-01 16:20:00,20219.75,20244.0,20216.0,20236.5,844,627,2024-10-01 16:20:00
2024-10-01 16:25:00,20237.25,20257.75,20236.5,20250.0,694,563,2024-10-01 16:25:00
2024-10-01 16:30:00,20249.0,20264.0,20238.0,20256.0,799,617,2024-10-01 16:30:00
2024-10-01 16:35:00,20255.5,20275.5,20252.5,20272.5,545,431,2024-10-01 16:35:00
2024-10-01 16:40:00,20273.75,20275.0,20265.75,20272.5,489,385,2024-10-01 16:40:00
2024-10-01 16:45:00,20272.5,20281.75,20268.0,20274.25,542,406,2024-10-01 16:45:00
2024-10-01 16:50:00,20275.0,20285.75,20274.5,20285.5,534,429,2024-10-01 16:50:00
2024-10-01 16:55:00,20286.0,20290.25,20278.75,20286.0,443,344,2024-10-01 16:55:00
2024-10-01 17:00:00,20285.75,20291.75,20271.5,20271.75,659,523,2024-10-01 17:00:00
2024-10-01 17:05:00,20271.75,20279.0,20263.5,20267.0,711,532,2024-10-01 17:05:00
2024-10-01 17:10:00,20269.25,20269.5,20252.5,20256.0,691,485,2024-10-01 17:10:00
2024-10-01 17:15:00,20254.75,20267.25,20251.0,20259.5,615,492,2024-10-01 17:15:00
2024-10-01 17:20:00,20260.5,20268.75,20254.5,20255.25,461,363,2024-10-01 17:20:00
2024-10-01 17:25:00,20255.5,20267.0,20255.5,20264.0,291,223,2024-10-01 17:25:00
2024-10-01 17:30:00,20263.75,20278.0,20257.75,20273.0,506,373,2024-10-01 17:30:00
2024-10-01 17:35:00,20271.75,20284.0,20265.0,20265.0,427,323,2024-10-01 17:35:00
2024-10-01 17:40:00,20264.75,20282.0,20264.0,20274.75,577,478,2024-10-01 17:40:00
2024-10-01 17:45:00,20274.75,20279.75,20270.0,20272.25,322,256,2024-10-01 17:45:00
2024-10-01 17:50:00,20271.75,20272.5,20257.25,20263.25,471,376,2024-10-01 17:50:00
2024-10-01 17:55:00,20264.0,20274.5,20258.25,20270.0,562,432,2024-10-01 17:55:00
2024-10-01 18:00:00,20270.0,20275.0,20264.75,20273.5,407,318,2024-10-01 18:00:00
2024-10-01 18:05:00,20272.5,20275.0,20262.75,20267.5,415,311,2024-10-01 18:05:00
2024-10-01 18:10:00,20266.75,20268.25,20260.5,20261.75,329,253,2024-10-01 18:10:00
2024-10-01 18:15:00,20262.5,20269.5,20258.75,20259.0,282,210,2024-10-01 18:15:00
2024-10-01 18:20:00,20258.75,20262.75,20255.75,20260.25,203,163,2024-10-01 18:20:00
2024-10-01 18:25:00,20262.25,20278.0,20261.25,20274.25,345,254,2024-10-01 18:25:00
2024-10-01 18:30:00,20275.75,20281.25,20271.0,20280.25,295,230,2024-10-01 18:30:00
2024-10-01 18:35:00,20280.75,20281.25,20273.25,20275.0,155,124,2024-10-01 18:35:00
2024-10-01 18:40:00,20275.0,20277.0,20269.75,20275.75,164,128,2024-10-01 18:40:00
2024-10-01 18:45:00,20276.0,20278.0,20269.0,20273.25,168,137,2024-10-01 18:45:00
2024-10-01 18:50:00,20273.75,20283.0,20273.75,20277.75,231,190,2024-10-01 18:50:00
2024-10-01 18:55:00,20277.75,20280.0,20275.5,20278.0,135,102,2024-10-01 18:55:00
2024-10-01 19:00:00,20278.25,20279.5,20271.25,20276.25,210,180,2024-10-01 19:00:00
2024-10-01 19:05:00,20276.5,20281.75,20275.0,20279.75,290,232,2024-10-01 19:05:00
2024-10-01 19:10:00,20279.25,20290.25,20278.5,20290.25,356,264,2024-10-01 19:10:00
2024-10-01 19:15:00,20290.5,20291.0,20284.75,20288.75,245,175,2024-10-01 19:15:00
2024-10-01 19:20:00,20288.0,20297.0,20288.0,20290.0,399,265,2024-10-01 19:20:00
2024-10-01 19:25:00,20290.5,20298.25,20288.0,20294.25,404,285,2024-10-01 19:25:00
2024-10-01 19:30:00,20294.5,20299.5,20290.0,20296.0,281,211,2024-10-01 19:30:00
2024-10-01 19:35:00,20296.0,20301.0,20290.75,20299.5,358,255,2024-10-01 19:35:00
2024-10-01 19:40:00,20299.25,20303.0,20298.0,20299.75,254,196,2024-10-01 19:40:00
2024-10-01 19:45:00,20299.5,20303.25,20298.5,20302.0,247,155,2024-10-01 19:45:00
2024-10-01 19:50:00,20302.25,20307.0,20296.0,20304.75,459,335,2024-10-01 19:50:00
2024-10-01 19:55:00,20304.0,20319.25,20302.75,20315.0,1018,612,2024-10-01 19:55:00
2024-10-01 20:00:00,20314.25,20323.75,20312.0,20321.75,807,543,2024-10-01 20:00:00
2024-10-01 20:05:00,20321.5,20324.75,20308.25,20311.0,879,602,2024-10-01 20:05:00
2024-10-01 20:10:00,20311.75,20317.0,20306.5,20307.75,735,523,2024-10-01 20:10:00
2024-10-01 20:15:00,20308.5,20312.25,20295.0,20299.75,731,530,2024-10-01 20:15:00
2024-10-01 20:20:00,20299.25,20300.25,20282.75,20283.0,917,615,2024-10-01 20:20:00
2024-10-01 20:25:00,20282.5,20290.5,20281.25,20284.0,580,416,2024-10-01 20:25:00
2024-10-01 20:30:00,20283.75,20287.75,20267.5,20269.75,892,608,2024-10-01 20:30:00
2024-10-01 20:35:00,20269.5,20276.0,20258.75,20259.75,858,593,2024-10-01 20:35:00
2024-10-01 20:40:00,20259.5,20269.25,20256.75,20263.0,741,558,2024-10-01 20:40:00
2024-10-01 20:45:00,20262.25,20271.5,20262.0,20265.5,536,371,2024-10-01 20:45:00
2024-10-01 20:50:00,20264.75,20277.75,20264.75,20273.75,664,465,2024-10-01 20:50:00
2024-10-01 20:55:00,20273.5,20275.75,20268.25,20272.75,320,247,2024-10-01 20:55:00
2024-10-01 21:00:00,20272.0,20285.25,20270.5,20280.75,734,562,2024-10-01 21:00:00
2024-10-01 21:05:00,20280.0,20283.5,20269.25,20277.25,689,510,2024-10-01 21:05:00
2024-10-01 21:10:00,20277.0,20279.5,20270.5,20275.0,445,322,2024-10-01 21:10:00
2024-10-01 21:15:00,20275.0,20275.0,20262.0,20270.25,604,450,2024-10-01 21:15:00
2024-10-01 21:20:00,20269.75,20278.5,20269.0,20278.25,308,243,2024-10-01 21:20:00
2024-10-01 21:25:00,20278.25,20286.5,20267.5,20267.75,705,531,2024-10-01 21:25:00
2024-10-01 21:30:00,20267.5,20269.0,20253.0,20257.75,1224,900,2024-10-01 21:30:00
2024-10-01 21:35:00,20257.75,20265.25,20257.0,20261.0,631,482,2024-10-01 21:35:00
2024-10-01 21:40:00,20260.75,20272.0,20257.25,20265.75,741,555,2024-10-01 21:40:00
2024-10-01 21:45:00,20266.25,20267.5,20261.25,20266.25,458,378,2024-10-01 21:45:00
